Rank,Hotness Score,Matchup,Time,Location
1,83.1,#10 Denver  at  #14 LA Lakers,10:30 PM,Crypto.com Arena
2,76.1,#4 Golden State  at  #19 San Antonio,8:30 PM,Frost Bank Center
3,73.4,#8 Memphis  at  #25 Chicago,8:00 PM,United Center
4,68.6,#21 Detroit  at  #9 Orlando,7:00 PM,Kia Center
5,65.1,#22 Charlotte  at  #12 Milwaukee,8:00 PM,Fiserv Forum
6,61.1,#6 New York  at  #28 Utah,5:00 PM,Delta Center
7,48.0,#29 Portland  at  #5 Houston,8:00 PM,Toyota Center
