Rank,Hotness Score,Matchup,Time,Location
1,77.8,#11 Minnesota  at  #12 LA Clippers,10:30 PM,Intuit Dome
2,75.4,#18 LA Lakers  at  #15 Miami,7:30 PM,Kaseya Center
3,71.8,#9 Orlando  at  #19 Philadelphia,7:30 PM,Wells Fargo Center
4,66.7,#21 Atlanta  at  #13 Milwaukee,8:00 PM,Fiserv Forum
5,57.0,#24 Detroit  at  #2 Boston,7:30 PM,TD Garden
6,55.8,#20 Indiana  at  #26 Brooklyn,7:30 PM,Barclays Center
