Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
L.A. Lakers,Miami,Miami,-3.5,217.5.,227,True
Orlando,Philadelphia,Philadelphia,6.0,209.5.,208,True
Indiana,Brooklyn,Brooklyn,3.0,225.5.,189,True
Detroit,Boston,Detroit,12.0,221.,250,False
Atlanta,Milwaukee,Atlanta,4.5,236.5.,223,False
Minnesota,L.A. Clippers,Minnesota,-4.0,211.5.,188,False
