Team,Over Record,Over %,Under %,Total +/-
New Orleans,233-182-4,56.1%,43.9%,+1.7
Washington,227-184-8,55.2%,44.8%,+2.2
Boston,251-214-5,54.0%,46.0%,+1.2
San Antonio,221-198-3,52.7%,47.3%,+1.2
Atlanta,226-205-5,52.4%,47.6%,+1.8
Toronto,231-210-3,52.4%,47.6%,+0.9
Denver,226-206-5,52.3%,47.7%,+1.5
Sacramento,209-193-5,52.0%,48.0%,+1.4
Milwaukee,229-212-3,51.9%,48.1%,+0.9
Detroit,205-192-9,51.6%,48.4%,+0.5
Cleveland,231-218-8,51.5%,48.6%,+1.1
Miami,223-211-3,51.4%,48.6%,+0.9
Indiana,214-204-3,51.2%,48.8%,+1.1
Minnesota,212-204-3,51.0%,49.0%,-1.2
Portland,214-206-6,51.0%,49.1%,+1.9
Philadelphia,220-212-2,50.9%,49.1%,+0.3
Okla City,213-206-9,50.8%,49.2%,+1.0
Phoenix,214-213-3,50.1%,49.9%,-0.3
Houston,215-215-10,50.0%,50.0%,-0.1
Golden State,224-246-9,47.7%,52.3%,-0.7
Orlando,190-211-3,47.4%,52.6%,-0.2
Brooklyn,195-218-5,47.2%,52.8%,-0.9
Chicago,193-221-4,46.6%,53.4%,-0.6
Utah,195-224-4,46.5%,53.5%,-0.4
LA Clippers,200-232-8,46.3%,53.7%,-0.3
LA Lakers,191-226-2,45.8%,54.2%,-2.0
Charlotte,183-217-5,45.8%,54.3%,-0.6
Memphis,191-227-11,45.7%,54.3%,-1.0
New York,187-227-5,45.2%,54.8%,-0.2
Dallas,190-235-7,44.7%,55.3%,-0.8
