Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Boston,509-425-20,1.0,0.8876404494382022,1.0,294-241-10,0.9500000000000002,0.8526315789473684,0.7727272727272727,23-14-1,0.7487046632124352,1.0,0.9787234042553192,194-156-4,0.9180327868852465,0.9249999999999999,0.71875,308-266-15,1.0,0.8842105263157896,0.9199999999999999,252-199-8,1.0,0.9880952380952382,1.0,152-108-5,1.0,1.0,0.9999999999999999,353-315-15,0.7916666666666661,0.627450980392157,0.7200000000000002,242-215-11,0.7592592592592595,0.8105263157894737,0.8333333333333334,83-63-3,0.9999999999999996,0.9449541284403669,1.0,314-267-10,0.9397590361445776,0.901098901098901,1.0,96-83-4,0.8604651162790704,1.0,1.0,119-101-6,0.8611111111111116,0.9052631578947369,0.9411764705882351,89-81-6,0.748538011695906,0.7809523809523808,0.6607142857142857,94.0,58.0,9.5,40.0,49.5,57.0,46.5,45.5,32.5,21.5,52.0,15.0,21.0,11.0,-0.1775689223057646,0.09473684210526312,94.0,-0.37254901960784303
Okla City,444-406-14,0.6891891891891895,0.5280898876404494,0.5625,233-213-5,0.6700000000000008,0.5473684210526316,0.6818181818181819,16-12-1,0.616580310880829,0.6266666666666666,0.7340425531914895,193-189-9,0.5163934426229511,0.4125,0.46875,243-214-5,0.9425287356321839,0.6526315789473685,0.72,217-201-6,0.5876288659793811,0.511904761904762,0.41666666666666663,209-178-10,0.6641791044776122,0.3214285714285714,0.3421052631578947,233-227-4,0.572916666666667,0.6666666666666669,0.7600000000000001,219-197-8,0.7222222222222223,0.5894736842105263,1.0,75-69-3,0.6417910447761197,0.49541284403669716,0.5555555555555556,274-255-6,0.6746987951807224,0.5714285714285714,0.761904761904762,90-94-5,0.49612403100775193,0.6068376068376068,0.6444444444444445,121-99-4,0.9444444444444446,0.5789473684210527,0.7058823529411763,79-70-4,0.7836257309941517,0.6285714285714286,0.7857142857142858,45.0,22.5,4.5,8.5,31.5,19.0,36.0,8.0,26.0,7.5,22.0,-1.5,24.0,11.0,0.07756892230576429,0.027890238416554136,69.5,0.34523809523809545
Philadelphia,450-412-17,0.6891891891891895,0.4044943820224719,0.625,254-204-8,1.0000000000000009,0.5263157894736842,0.9545454545454546,15-15-0,0.4326424870466321,0.6199999999999999,0.7553191489361704,226-193-9,0.7950819672131151,0.21249999999999997,0.65625,219-213-8,0.6551724137931032,0.6210526315789473,0.6,209-214-11,0.32989690721649456,0.380952380952381,0.5416666666666666,215-211-8,0.4029850746268657,0.12500000000000022,0.3421052631578947,232-197-9,0.927083333333333,0.627450980392157,0.8000000000000002,237-189-6,1.0,0.4526315789473684,0.9166666666666667,70-74-4,0.38059701492537323,0.39449541284403666,0.6,285-238-9,1.0,0.4945054945054944,1.0,93-104-2,0.36434108527131803,0.3162393162393162,0.37777777777777777,103-104-7,0.4629629629629628,0.4736842105263158,0.7941176470588234,80-85-4,0.5204678362573096,0.36190476190476184,0.48214285714285715,46.5,54.0,0.0,37.5,10.0,0.5,8.0,39.5,51.0,-2.0,51.5,-10.0,2.5,-3.0,0.0716791979949874,-0.1574448942869996,61.833333333333336,0.5024509803921567
Indiana,433-406-18,0.6081081081081079,0.449438202247191,0.6875,243-228-10,0.6100000000000003,0.5157894736842106,0.7272727272727273,19-12-0,0.7253886010362693,0.7666666666666666,0.6702127659574469,225-187-9,0.8524590163934431,0.6375,0.90625,201-215-9,0.3793103448275854,0.3157894736842105,0.27999999999999997,212-205-6,0.47422680412371054,0.45238095238095244,0.5416666666666666,220-203-9,0.5149253731343286,0.5714285714285716,0.5,209-199-9,0.625,0.3137254901960783,0.6000000000000001,214-193-12,0.7222222222222223,0.4842105263157894,0.9583333333333334,70-76-2,0.33582089552238825,0.4311926605504587,0.5333333333333333,268-260-11,0.5542168674698784,0.4505494505494505,0.7142857142857144,100-87-5,0.8527131782945734,0.5726495726495726,0.8444444444444444,90-91-3,0.45370370370370416,0.3473684210526316,0.5294117647058822,76-58-5,1.0,0.6285714285714286,1.0,36.0,20.0,7.0,42.5,-9.5,10.0,21.5,14.5,27.0,-5.0,13.5,15.5,0.5,20.5,0.031829573934836985,0.225281151596941,55.375,-0.2577030812324933
Miami,453-429-23,0.5810810810810807,0.4943820224719101,0.5,250-242-10,0.5300000000000002,0.5578947368421052,0.6363636363636364,21-10-0,0.8911917098445596,0.9199999999999999,1.0,224-173-10,1.0000000000000004,0.7374999999999999,0.90625,224-250-13,0.26436781609195315,0.34736842105263155,0.15999999999999992,234-196-8,0.8453608247422677,0.5714285714285715,0.8333333333333334,211-184-6,0.6194029850746268,0.6607142857142858,0.6578947368421052,240-244-17,0.45833333333333304,0.17647058823529416,0.2400000000000001,198-223-15,0.20370370370370416,0.44210526315789467,0.2916666666666667,73-60-7,0.850746268656716,0.5321100917431192,0.6666666666666666,271-288-14,0.27710843373493876,0.47252747252747246,0.4761904761904762,107-102-6,0.6744186046511631,0.5641025641025641,0.6222222222222222,96-85-7,0.7592592592592595,0.4210526315789474,0.588235294117647,88-71-2,0.9239766081871341,0.6285714285714286,0.8035714285714286,35.5,13.0,11.0,56.0,-19.5,42.0,30.0,4.5,-17.5,16.5,-10.0,8.0,14.5,18.0,-0.12932330827067684,0.1430499325236167,51.4,-0.48424369747899165
Utah,431-409-21,0.5675675675675675,0.651685393258427,0.625,238-210-9,0.7600000000000007,0.7263157894736842,1.0,13-14-1,0.38601036269430056,0.6666666666666665,0.4893617021276596,185-193-9,0.38524590163934436,0.5375,0.28125,241-210-12,0.9655172413793096,0.7578947368421052,1.0,213-203-8,0.5154639175257731,0.6071428571428572,0.5,176-166-7,0.4776119402985075,0.4464285714285715,0.42105263157894735,251-241-14,0.6041666666666661,0.6862745098039217,0.7200000000000002,212-196-13,0.666666666666667,0.7157894736842105,0.9583333333333334,73-69-7,0.58955223880597,0.7522935779816513,0.7777777777777778,272-245-8,0.7710843373493974,0.6703296703296702,1.0,94-104-5,0.38759689922480645,0.641025641025641,0.4222222222222223,99-95-7,0.5740740740740744,0.6105263157894737,0.6470588235294117,73-81-5,0.4561403508771926,0.6095238095238095,0.48214285714285715,32.5,32.5,-0.5,-3.5,37.0,14.0,13.5,17.0,22.5,7.5,31.0,-7.5,7.5,-5.5,0.10864661654135332,0.030499325236167274,39.1,0.23984593837535018
Dallas,439-418-20,0.5540540540540544,0.47191011235955055,0.625,249-225-11,0.7000000000000002,0.5368421052631579,1.0,12-18-0,0.1735751295336787,0.33333333333333326,0.34042553191489366,229-185-12,0.9098360655737703,0.6625,1.0,205-227-8,0.2873563218390798,0.3789473684210526,0.1999999999999999,229-194-8,0.8144329896907223,0.5357142857142858,0.875,219-204-9,0.5,0.5714285714285716,0.5526315789473684,217-210-11,0.583333333333333,0.3529411764705882,0.4800000000000001,204-215-11,0.3611111111111116,0.4526315789473684,0.5833333333333334,73-71-4,0.5373134328358211,0.5321100917431192,0.7777777777777778,282-249-12,0.831325301204819,0.5494505494505494,0.9047619047619049,89-95-4,0.45736434108527124,0.5555555555555556,0.5111111111111112,101-98-5,0.5555555555555554,0.43157894736842106,0.4999999999999999,72-80-4,0.4561403508771926,0.4666666666666666,0.6071428571428572,31.0,29.5,-6.0,50.0,-18.0,39.0,19.5,12.5,-5.5,4.0,39.0,-4.0,5.5,-6.0,-0.08308270676691742,0.12397660818713452,36.3,-0.21848739495798342
Golden State,472-454-21,0.5270270270270272,1.0,0.4375,259-252-9,0.5200000000000005,0.9999999999999999,0.6363636363636364,17-19-0,0.36010362694300535,0.7999999999999999,0.4361702127659575,160-150-4,0.6065573770491803,1.0,0.75,307-298-17,0.6551724137931032,1.0,0.3999999999999999,226-234-9,0.2989690721649483,1.0,0.3333333333333333,113-112-2,0.38059701492537323,0.4285714285714287,0.2894736842105263,358-340-19,0.6354166666666661,1.0,0.6800000000000002,245-220-12,0.7314814814814818,0.9999999999999999,0.7916666666666667,76-72-5,0.58955223880597,0.9999999999999999,0.5777777777777777,268-271-10,0.4216867469879517,1.0,0.6666666666666667,112-106-8,0.6899224806201549,0.9401709401709402,0.5111111111111112,101-96-4,0.6018518518518521,1.0,0.6176470588235293,111-92-6,0.8830409356725144,1.0,0.6607142857142857,28.5,11.5,-2.0,12.0,17.5,-3.5,2.0,27.5,31.0,6.5,2.0,10.0,7.0,22.0,-1.1102230246251565e-16,-0.05982905982905984,32.7,0.5714285714285713
Memphis,429-417-13,0.48648648648648685,0.33707865168539325,0.5625,225-231-8,0.3799999999999999,0.4105263157894737,0.7727272727272727,9-17-0,0.03367875647668406,0.2666666666666666,0.11702127659574468,211-206-6,0.5245901639344264,0.29999999999999993,0.4375,215-203-7,0.7356321839080451,0.4421052631578947,0.8399999999999999,202-216-6,0.21649484536082397,0.34523809523809523,0.41666666666666663,226-226-5,0.36567164179104505,0.3571428571428572,0.42105263157894735,198-190-8,0.6041666666666661,0.3137254901960783,0.56,224-195-7,0.8055555555555562,0.3684210526315789,0.875,79-74-0,0.6044776119402986,0.4220183486238531,0.5111111111111111,266-246-8,0.6987951807228914,0.40659340659340654,0.9523809523809526,101-100-4,0.6046511627906974,0.4700854700854701,0.5777777777777778,103-86-1,0.8981481481481479,0.27368421052631586,0.588235294117647,75-80-5,0.5146198830409352,0.419047619047619,0.6964285714285715,18.5,-2.0,-8.0,8.0,15.5,-11.0,2.5,12.0,32.5,5.0,24.0,3.0,17.5,-2.5,0.023182957393483694,0.19640125955915422,29.2,-0.04341736694677889
San Antonio,427-415-15,0.48648648648648685,0.5168539325842696,0.5,236-221-7,0.6100000000000003,0.5263157894736842,0.5909090909090909,15-14-0,0.47668393782383434,0.5533333333333332,0.797872340425532,204-187-11,0.6557377049180331,0.4125,0.625,218-222-4,0.5287356321839081,0.631578947368421,0.43999999999999995,207-208-11,0.3814432989690717,0.5238095238095238,0.5,195-197-8,0.34328358208955256,0.1785714285714286,0.21052631578947367,231-216-7,0.6770833333333339,0.8039215686274509,0.8400000000000001,215-199-3,0.6574074074074074,0.5473684210526315,0.75,75-71-3,0.58955223880597,0.6605504587155963,0.711111111111111,268-250-9,0.6626506024096388,0.5164835164835164,0.7142857142857144,96-96-3,0.5813953488372094,0.6239316239316239,0.7111111111111111,95-98-5,0.40740740740740833,0.5368421052631579,0.5588235294117646,69-80-3,0.3918128654970756,0.5809523809523809,0.5535714285714286,19.5,18.5,1.0,22.5,-2.0,4.5,2.0,18.5,17.5,5.5,22.5,1.5,-0.5,-9.5,0.023558897243107668,0.08708951866846604,26.0,0.6253501400560223
