,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
0,1,98.7,7:00 PM,Baha Mar Convention Center,11,Baylor,23,St Johns,Baylor,St. John'S,-2.5,0.5238,False,2.5,0.5238,True,0,0.75,16.8,5.4,0,0.0,-38.0,-31.5,4,0.75,22.5,4.5,0,0.75,22.5,+4.5,St Johns,2.5,0.5238,0,0.0,0.0,0.0,Baylor,-2.5,0.5238,0,1.0,35.0,17.7,Baylor,St. John'S,-2.5,2.5,0,0.522,5.4,0.6,0,0.528,-4.8,0.0,792,0.496,1.4,-0.1,400,0.478,5.8,-0.5,2.5,414,0.51,-7.1,0.4,-2.5,0,0.521,10.3,0.6,Baylor,St. John'S,-2.5,2.5,0,0.556,9.3,1.0,0,0.594,0.4,0.6,322,0.492,1.7,0.0,162,0.5,7.3,0.3,2.5,157,0.477,-7.4,-0.1,-2.5,0,0.563,12.4,0.9,20.0,281.0,20.0,281.0,Baylor,St. John'S,False
1,2,95.3,10:00 PM,Chase Center,41,Memphis,51,San Francisco,Memphis,San Francisco,-1.0,0.5122,False,1.0,0.5349,True,0,1.0,12.7,7.8,0,1.0,6.0,7.5,4,0.75,23.5,7.9,0,0.75,23.5,+7.9,San Francisco,1.0,0.5349,0,1.0,11.0,13.0,Memphis,-1.0,0.5122,0,1.0,16.0,8.0,Memphis,San Francisco,-1.0,1.0,0,0.529,7.8,0.7,0,0.536,1.5,0.8,767,0.494,1.8,0.2,354,0.449,6.8,-0.5,1.0,361,0.509,-7.9,0.3,-1.0,0,0.524,11.4,0.5,Memphis,San Francisco,-1.0,1.0,0,0.508,5.5,0.4,0,0.476,-1.0,-0.4,316,0.477,4.8,0.5,153,0.431,9.0,-0.5,1.0,108,0.491,-7.6,0.2,-1.0,0,0.507,9.9,0.3,167.0,267.0,167.0,267.0,Memphis,San Francisco,False
2,3,92.9,9:30 PM,Baha Mar Convention Center,82,Virginia,6,Tennessee,Virginia,Tennessee,12.0,0.5349,True,-12.0,0.5122,False,0,0.333,12.0,-0.2,0,0.0,0.0,0.0,4,0.75,27.0,7.0,0,0.667,28.7,+1.2,Virginia,12.0,0.5349,0,1.0,10.0,14.0,Tennessee,-12.0,0.5122,0,0.667,28.7,1.2,Virginia,Tennessee,12.0,-12.0,0,0.505,5.3,-0.3,0,0.498,-2.6,-0.7,838,0.518,6.1,0.4,393,0.538,12.3,1.3,12.0,263,0.486,-8.3,-1.1,-12.0,0,0.488,9.3,-0.3,Virginia,Tennessee,12.0,-12.0,0,0.534,9.0,-0.2,0,0.596,3.4,0.3,334,0.506,7.1,0.7,161,0.5,13.1,1.0,12.0,52,0.51,-5.2,-1.5,-12.0,0,0.498,10.9,0.1,338.0,294.0,294.0,338.0,,,
3,4,91.6,7:00 PM,Barclays Center,19,Texas,98,Syracuse,Texas,Syracuse,-10.5,0.5192,False,10.5,0.5283,True,0,0.5,29.0,1.8,0,0.0,0.0,0.0,3,0.0,5.0,-10.3,0,0.0,5.0,-10.3,Syracuse,10.5,0.5283,0,0.0,0.0,0.0,Texas,-10.5,0.5192,0,0.5,29.0,1.8,Texas,Syracuse,-10.5,10.5,0,0.489,6.7,0.1,0,0.502,-1.3,-0.4,859,0.499,6.7,0.1,431,0.469,11.6,-0.7,10.5,250,0.508,-3.9,1.4,-10.5,0,0.468,9.9,-0.4,Texas,Syracuse,-10.5,10.5,0,0.482,5.2,0.1,0,0.549,-3.3,0.2,323,0.481,3.5,0.1,169,0.488,8.8,0.1,10.5,130,0.476,-5.4,0.8,-10.5,0,0.441,10.0,-0.9,295.0,291.0,295.0,291.0,,,
4,5,91.4,7:30 PM,TD Arena,96,Vanderbilt,33,Nevada,Vanderbilt,Nevada,4.0,0.5349,True,-4.0,0.5122,False,0,0.5,19.3,-3.6,0,0.0,0.0,0.0,4,1.0,20.5,10.1,0,1.0,20.5,+10.1,Vanderbilt,4.0,0.5349,0,0.0,0.0,0.0,Nevada,-4.0,0.5122,0,1.0,20.5,10.1,Vanderbilt,Nevada,4.0,-4.0,0,0.511,2.7,0.2,0,0.544,-4.8,1.0,733,0.547,3.7,0.9,335,0.552,9.0,0.8,4.0,415,0.519,-6.1,0.5,-4.0,0,0.554,8.8,0.8,Vanderbilt,Nevada,4.0,-4.0,0,0.513,0.7,0.3,0,0.587,-5.8,1.2,326,0.566,5.4,1.2,147,0.611,11.1,2.2,4.0,187,0.528,-6.9,0.2,-4.0,0,0.589,9.9,1.7,334.0,208.0,208.0,334.0,Vanderbilt,Nevada,False
5,6,90.4,2:30 PM,TD Arena,80,Oklahoma St,73,Fla Atlantic,Oklahoma State,Florida Atlantic,-1.0,0.5283,False,1.0,0.5192,True,0,0.0,9.7,-4.3,0,0.0,0.0,0.0,4,0.5,15.4,7.3,0,0.0,50.0,--,Fla Atlantic,1.0,0.5192,0,0.333,-2.0,1.0,Oklahoma St,-1.0,0.5283,0,0.0,9.7,-4.3,Oklahoma State,Florida Atlantic,-1.0,1.0,0,0.5,5.4,0.4,0,0.463,-2.7,-0.3,508,0.486,-1.7,0.3,199,0.508,4.6,1.2,1.0,287,0.498,-7.7,0.5,-1.0,0,0.532,9.9,0.8,Oklahoma State,Florida Atlantic,-1.0,1.0,0,0.476,2.1,0.1,0,0.491,-4.2,1.1,293,0.507,2.9,0.9,118,0.539,9.8,1.9,1.0,148,0.51,-6.4,0.8,-1.0,0,0.468,8.2,-0.8,225.0,87.0,225.0,87.0,Oklahoma State,Florida Atlantic,True
6,7,90.3,10:00 PM,Gill Coliseum,37,Oregon,105,Oregon St,Oregon,Oregon St.,-6.5,0.5192,False,6.5,0.5283,True,0,0.5,19.3,0.6,0,0.0,0.0,0.0,3,1.0,26.5,14.2,0,1.0,26.5,+14.2,Oregon St,6.5,0.5283,0,0.0,0.0,0.0,Oregon,-6.5,0.5192,0,0.5,19.3,0.6,Oregon,Oregon St.,-6.5,6.5,0,0.515,5.1,0.5,0,0.5,-2.7,-0.3,769,0.49,-1.3,-0.3,377,0.497,3.9,-0.3,6.5,489,0.495,-8.5,0.2,-6.5,0,0.51,9.4,0.2,Oregon,Oregon St.,-6.5,6.5,0,0.535,6.9,0.6,0,0.485,-1.1,-1.4,314,0.51,-0.9,0.3,159,0.544,4.7,1.3,6.5,187,0.528,-7.6,0.8,-6.5,0,0.531,10.2,0.4,228.0,229.0,228.0,229.0,Oregon,Oregon St.,True
7,9,89.3,9:00 PM,Barclays Center,112,St Josephs,14,Texas Tech,Saint Joseph'S,Texas Tech,10.5,0.5283,True,-10.5,0.5192,False,0,0.5,6.3,-2.9,0,1.0,17.0,10.0,4,0.5,33.8,2.3,0,0.5,33.8,+2.3,St Josephs,10.5,0.5283,0,1.0,7.0,10.5,Texas Tech,-10.5,0.5192,0,0.5,33.8,2.3,Saint Joseph'S,Texas Tech,10.5,-10.5,0,0.512,1.6,0.3,0,0.541,-1.6,1.1,794,0.473,2.9,-0.4,391,0.519,10.3,0.7,10.5,375,0.521,-6.0,0.7,-10.5,0,0.506,11.0,0.5,Saint Joseph'S,Texas Tech,10.5,-10.5,0,0.517,-1.1,0.0,0,0.512,-5.4,0.3,328,0.488,7.2,0.8,169,0.533,14.4,1.6,10.5,175,0.539,-6.8,0.6,-10.5,0,0.498,12.8,0.9,282.0,298.0,298.0,282.0,,,
8,10,87.8,12:00 PM,TD Arena,44,Miami,120,Drake,Miami-Florida,Drake,-10.0,0.5238,False,10.0,0.5238,True,0,0.333,31.7,0.8,0,0.0,0.0,0.0,2,0.5,23.0,1.3,0,0.5,23.0,+1.3,Drake,10.0,0.5238,0,0.0,0.0,0.0,Miami,-10.0,0.5238,0,0.333,31.7,0.8,Miami-Florida,Drake,-10.0,10.0,0,0.525,4.2,0.4,0,0.57,-1.6,1.5,765,0.507,0.7,0.1,336,0.53,7.2,1.0,10.0,441,0.499,-7.3,0.0,-10.0,0,0.479,7.6,-0.7,Miami-Florida,Drake,-10.0,10.0,0,0.499,3.6,-0.4,0,0.551,-1.7,1.0,313,0.511,3.3,0.7,133,0.576,10.6,2.0,10.0,145,0.479,-7.0,0.0,-10.0,0,0.461,8.6,-1.4,170.0,73.0,170.0,73.0,Miami-Florida,Drake,True
9,13,78.4,5:30 PM,HTC Center,92,Bradley,162,Texas St,Bradley,Texas State,-7.0,0.5192,False,7.0,0.5283,True,0,0.5,10.0,-2.4,0,0.0,-17.0,-15.5,3,0.667,10.8,3.8,0,1.0,30.0,+11.5,Texas St,7.0,0.5283,0,0.5,-8.5,0.0,Bradley,-7.0,0.5192,0,0.667,19.0,2.0,Bradley,Texas State,-7.0,7.0,0,0.493,0.5,0.3,0,0.429,-6.6,-1.2,352,0.491,1.0,0.2,136,0.403,7.4,-1.7,7.0,175,0.477,-6.5,0.5,-7.0,0,0.528,7.2,0.8,Bradley,Texas State,-7.0,7.0,0,0.498,1.1,0.5,0,0.405,-6.4,-1.6,284,0.493,3.6,0.4,114,0.429,9.5,-1.0,7.0,123,0.483,-5.7,0.7,-7.0,0,0.547,8.5,1.5,29.0,297.0,29.0,297.0,Bradley,Texas State,False
