Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,84.1,6:30 PM,Simon Skjodt Assembly Hall,151,Nc-Grnsboro,26,Indiana,,UNC Greensboro,Indiana,Indiana,N/A,N/A,False,-17.5,−108,False,Nc-Grnsboro,2-0-0,100.0%,13.7,2.3,1-0-0,100.0%,-13.0,1.0,Indiana,2-1-0,66.7%,23.3,2.7,2-1-0,66.7%,23.3,+2.7,Indiana,-17.5,−108,0,0,0.0,0.0,Nc-Grnsboro,N/A,N/A,1-0-0,100.0%,9.0,3.5
12,78.5,11:00 AM,Ocean Center,139,James Mad,122,Il-Chicago,James Madison,James Madison,UIC,Illinois-Chicago,-3.5,−112,False,N/A,N/A,False,James Mad,1-2-0,33.3%,10.0,-4.5,0-2-0,0.0%,-9.0,-10.3,Il-Chicago,2-0-0,100.0%,27.3,12.0,1-0-0,100.0%,39.3,+18.0,Il-Chicago,N/A,N/A,2-0-0,100.0%,1.5,12.0,James Mad,-3.5,−112,1-1-0,50.0%,-2.0,-5.8
13,78.4,5:30 PM,HTC Center,92,Bradley,162,Texas St,Bradley,Bradley,Texas State,Texas State,-7,−108,False,+7,−112,True,Bradley,2-2-0,50.0%,10.0,-2.4,0-1-0,0.0%,-17.0,-15.5,Texas St,2-1-0,66.7%,10.8,3.8,1-0-0,100.0%,30.0,+11.5,Texas St,+7,−112,1-1-0,50.0%,-8.5,0.0,Bradley,-7,−108,2-1-0,66.7%,19.0,2.0
14,75.6,7:00 PM,Colonial Life Arena,191,Mercer,69,S Carolina,,Mercer,South Carolina,South Carolina,N/A,N/A,False,-18.5,−108,False,Mercer,0-2-0,0.0%,22.3,-12.8,0-2-0,0.0%,-20.0,-12.8,S Carolina,2-2-0,50.0%,7.3,-2.1,2-1-0,66.7%,15.0,-0.2,S Carolina,-18.5,−108,0-1-0,0.0%,-16.0,-8.0,Mercer,N/A,N/A,0,0,0.0,0.0
15,75.3,1:00 PM,Ocean Center,127,La Salle,157,Ucsd,La Salle,La Salle,,San Diego,-2,−108,False,N/A,N/A,False,La Salle,3-1-0,75.0%,13.3,8.6,0-1-0,0.0%,3.0,-1.5,Ucsd,2-2-0,50.0%,2.5,-1.9,1-2-0,33.3%,5.0,-4.3,Ucsd,N/A,N/A,1-0-0,100.0%,-5.0,5.5,La Salle,-2,−108,3-1-0,75.0%,13.3,8.6
16,72.3,9:00 PM,The Pit,225,Grambling St,58,New Mexico,Grambling,Grambling State,New Mexico,New Mexico,+19,−110,True,-19,−110,False,Grambling St,2-0-0,100.0%,8.0,11.8,2-0-0,100.0%,-13.0,11.8,New Mexico,2-2-0,50.0%,5.0,-0.5,0-1-0,0.0%,7.0,-10.5,Grambling St,+19,−110,2-0-0,100.0%,-13.0,11.8,New Mexico,-19,−110,1-1-0,50.0%,13.0,-3.8
17,71.8,7:00 PM,Littlejohn Coliseum,232,Radford,46,Clemson,,Radford,Clemson,Clemson,N/A,N/A,False,-19,−112,False,Radford,3-1-0,75.0%,8.2,5.0,1-1-0,50.0%,-14.5,-2.3,Clemson,1-3-0,25.0%,13.3,-4.3,1-2-0,33.3%,22.0,-2.5,Clemson,-19,−112,0-1-0,0.0%,-13.0,-9.5,Radford,N/A,N/A,1-0-0,100.0%,12.0,9.0
18,71.0,8:00 PM,HTC Center,109,Princeton,205,Wright St,Princeton,Princeton,Wright State,Wright St.,N/A,N/A,False,N/A,N/A,False,Princeton,2-3-0,40.0%,3.4,-3.2,1-1-0,50.0%,7.0,0.5,Wright St,1-2-0,33.3%,5.6,-1.5,0-0-0,0.0%,32.5,--,Wright St,N/A,N/A,1-2-0,33.3%,-12.3,-1.5,Princeton,N/A,N/A,2-3-0,40.0%,3.4,-3.2
19,69.8,3:30 PM,Ocean Center,164,Jksnville St,166,E Carolina,Jacksonville State,Jacksonville St.,East Carolina,East Carolina,+3,−112,True,-3,−108,False,Jksnville St,1-2-0,33.3%,20.3,3.7,1-1-0,50.0%,6.0,5.8,E Carolina,1-1-0,50.0%,17.3,-2.0,1-1-0,50.0%,17.3,-2.0,Jksnville St,+3,−112,0-1-0,0.0%,-6.0,-4.5,E Carolina,-3,−108,0-1-0,0.0%,4.0,-8.5
20,69.6,12:00 PM,HTC Center,171,Ohio,160,Middle Tenn,Ohio,Ohio,Middle Tennessee,Middle Tennessee St.,-1.5,−110,False,+1.5,−110,True,Ohio,0-4-0,0.0%,-9.5,-8.6,0-3-0,0.0%,-14.7,-10.3,Middle Tenn,2-1-0,66.7%,16.3,3.2,1-1-0,50.0%,14.0,-8.8,Middle Tenn,+1.5,−110,1-0-0,100.0%,23.0,27.0,Ohio,-1.5,−110,0-2-0,0.0%,-2.0,-8.0
21,68.1,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,248,Oral Roberts,47,Mississippi,,Oral Roberts,Ole Miss,Mississippi,N/A,N/A,False,-20.5,−112,False,Oral Roberts,1-2-0,33.3%,9.8,-2.2,1-2-0,33.3%,-14.0,-2.2,Mississippi,1-2-1,33.3%,14.3,-5.0,0-2-1,0.0%,14.0,-9.8,Mississippi,-20.5,−112,0,0,0.0,0.0,Oral Roberts,N/A,N/A,0,0,0.0,0.0
22,66.3,9:30 PM,Spokane Arena,249,E Washingtn,78,Wash State,Eastern Washington,Eastern Washington,Washington State,Washington St.,+11.5,−110,True,-11.5,−110,False,E Washingtn,2-2-0,50.0%,-6.0,3.6,1-1-0,50.0%,-13.5,4.3,Wash State,3-2-0,60.0%,10.4,2.9,3-1-0,75.0%,15.5,+4.8,E Washingtn,+11.5,−110,2-1-0,66.7%,-6.7,7.8,Wash State,-11.5,−110,3-1-0,75.0%,15.5,4.8
23,53.7,7:30 PM,William R. Johnson Coliseum,257,Presbyterian,179,Ste F Austin,Presbyterian,Presbyterian,SFA,Stephen F. Austin,+9,−112,True,N/A,N/A,False,Presbyterian,3-1-0,75.0%,8.4,2.6,2-1-0,66.7%,-12.0,0.8,Ste F Austin,0-2-0,0.0%,7.0,-5.8,0-0-0,0.0%,26.5,--,Presbyterian,+9,−112,3-1-0,75.0%,-8.3,2.6,Ste F Austin,N/A,N/A,0,0,0.0,0.0
24,53.5,8:30 PM,Crisler Center,338,Tarleton St,22,Michigan,Tarleton State,Tarleton State,Michigan,Michigan,+31,−112,True,-31,−108,False,Tarleton St,1-4-0,20.0%,-23.0,-12.8,0-3-0,0.0%,-39.0,-17.7,Michigan,3-1-0,75.0%,21.3,7.9,3-0-0,100.0%,29.0,+11.8,Tarleton St,+31,−112,0-4-0,0.0%,-36.5,-19.1,Michigan,-31,−108,3-1-0,75.0%,21.3,7.9
25,51.0,8:00 PM,Lloyd Noble Center,342,Tx A&M-Com,49,Oklahoma,Texas A&M-Commerce,Texas A&M Commerce,Oklahoma,Oklahoma,N/A,N/A,False,-27.5,−110,False,Tx A&M-Com,4-1-0,80.0%,-19.0,3.4,3-1-0,75.0%,-24.3,3.0,Oklahoma,1-2-0,33.3%,23.3,-3.2,1-2-0,33.3%,23.3,-3.2,Oklahoma,-27.5,−110,0,0,0.0,0.0,Tx A&M-Com,N/A,N/A,0,0,0.0,0.0
26,50.0,10:00 PM,Haas Pavilion,309,Air Force,123,California,Air Force,Air Force,California,California,+16.5,−110,True,-16.5,−110,False,Air Force,1-3-0,25.0%,-6.8,-10.5,0,0,0.0,0.0,California,2-1-1,66.7%,5.0,1.6,1-0-1,100.0%,15.5,+1.8,Air Force,+16.5,−110,0-1-0,0.0%,-8.0,-5.0,California,-16.5,−110,1-0-1,100.0%,15.5,1.8
27,48.8,5:00 PM,William R. Johnson Coliseum,276,Monmouth,188,Youngs St,,Monmouth-NJ,Youngstown State,Youngstown St.,N/A,N/A,False,N/A,N/A,False,Monmouth,2-3-0,40.0%,-17.4,-4.8,2-2-0,50.0%,-14.5,-0.4,Youngs St,2-1-0,66.7%,-7.7,0.8,0,0,0.0,0,Youngs St,N/A,N/A,1-1-0,50.0%,-21.5,-6.0,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5
28,48.4,2:30 PM,HTC Center,145,S Florida,311,Portland,South Florida,South Florida,,Portland,-9,−112,False,N/A,N/A,False,S Florida,1-3-0,25.0%,1.3,-5.5,0-1-0,0.0%,-15.0,-10.0,Portland,2-1-0,66.7%,-9.0,-3.5,0-1-0,0.0%,-14.0,-34.0,Portland,N/A,N/A,2-1-0,66.7%,-16.3,-3.5,S Florida,-9,−112,1-1-0,50.0%,17.5,-4.0
29,48.3,7:00 PM,Memorial Athletic and Convocation Center,321,Niagara,126,Kent St,Niagara,Niagara,Kent State,Kent St.,+15.5,−112,True,-15.5,−108,False,Niagara,1-2-0,33.3%,-3.8,-3.3,1-2-0,33.3%,-16.7,-3.3,Kent St,1-0-1,100.0%,8.7,1.0,0-0-0,0.0%,45.0,--,Niagara,+15.5,−112,1-2-0,33.3%,-16.7,-3.3,Kent St,-15.5,−108,1-0-0,100.0%,4.0,2.0
30,48.2,6:00 PM,Newman Arena at Bartels Hall,291,Rob Morris,170,Cornell,Robert Morris,Robert Morris,Cornell,Cornell,+9,−110,True,-9,−110,False,Rob Morris,4-1-0,80.0%,5.5,1.1,1-1-0,50.0%,-16.0,-3.3,Cornell,1-2-0,33.3%,9.3,-3.3,1-1-0,50.0%,17.7,+2.0,Rob Morris,+9,−110,1-1-0,50.0%,-16.0,-3.3,Cornell,-9,−110,0-1-0,0.0%,10.0,-0.5
31,45.3,8:00 PM,Dugan Wellness Center,293,Tn Martin,194,Tx A&M-Cc,,Tenn-Martin,A&M-Corpus Christi,Texas A&M CC,N/A,N/A,False,-9.5,−108,False,Tn Martin,2-1-0,66.7%,8.8,5.5,2-1-0,66.7%,-6.0,5.5,Tx A&M-Cc,2-1-0,66.7%,3.5,2.8,0-0-0,0.0%,51.0,--,Tx A&M-Cc,-9.5,−108,2-1-0,66.7%,-12.3,2.8,Tn Martin,N/A,N/A,0,0,0.0,0.0
32,44.2,5:30 PM,Ocean Center,333,Stetson,135,Toledo,Stetson,Stetson,Toledo,Toledo,+13,−108,True,-13,−112,False,Stetson,1-2-0,33.3%,-6.8,-6.8,1-1-0,50.0%,-21.5,-6.5,Toledo,3-1-0,75.0%,6.0,2.8,1-0-0,100.0%,9.0,+2.0,Stetson,+13,−108,1-1-0,50.0%,-21.5,-6.5,Toledo,-13,−112,3-0-0,100.0%,11.3,5.0
33,40.5,7:00 PM,Merkert Gymnasium,149,Bryant,348,Stonehill,Bryant,Bryant,,Stonehill,-12,−105,False,N/A,N/A,False,Bryant,1-2-0,33.3%,16.0,0.3,1-1-0,50.0%,12.0,7.0,Stonehill,1-4-0,20.0%,-4.0,3.6,0-0-0,0.0%,19.0,--,Stonehill,N/A,N/A,1-3-0,25.0%,-10.5,5.4,Bryant,-12,−105,1-2-0,33.3%,7.3,0.3
34,33.8,7:00 PM,OU Credit Union O'rena,323,E Michigan,224,Oakland,Eastern Michigan,Eastern Michigan,Oakland,Oakland,+8,−112,True,-8,−108,False,E Michigan,1-2-0,33.3%,0.0,-2.0,1-2-0,33.3%,-8.3,-2.0,Oakland,2-1-0,66.7%,-13.5,-2.8,0-0-0,0.0%,23.0,--,E Michigan,+8,−112,1-2-0,33.3%,-8.3,-2.0,Oakland,-8,−108,0,0,0.0,0.0
35,30.6,8:00 PM,William H. Pitt Health and Recreation Center,243,Central Conn,326,Sacred Hrt,Central Connecticut State,Central Conn. St.,Sacred Heart,Sacred Heart,-3,−112,False,+3,−108,True,Central Conn,2-1-0,66.7%,8.3,7.7,2-0-0,100.0%,1.0,19.0,Sacred Hrt,2-4-0,33.3%,-10.2,-0.4,0,0,0.0,0,Sacred Hrt,+3,−108,1-3-0,25.0%,-17.8,-2.5,Central Conn,-3,−112,0,0,0.0,0.0
36,25.7,7:00 PM,Sojka Pavilion,359,Njit,228,Bucknell,,NJIT,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Njit,2-3-0,40.0%,-17.6,-5.5,1-2-0,33.3%,-23.0,-6.3,Bucknell,4-1-0,80.0%,-2.0,3.1,1-1-0,50.0%,0.0,-1.5,Bucknell,N/A,N/A,3-0-0,100.0%,-4.0,7.8,Njit,N/A,N/A,0,0,0.0,0.0
36,25.7,8:00 PM,Athletics-Recreation Center,351,Lindenwood,246,Valparaiso,,Lindenwood,Valparaiso,Valparaiso,N/A,N/A,False,-10.5,−112,False,Lindenwood,1-3-0,25.0%,2.8,-3.9,0-2-0,0.0%,-23.5,-6.5,Valparaiso,0-2-0,0.0%,12.3,-10.5,0-1-0,0.0%,28.5,-11.5,Valparaiso,-10.5,−112,0-1-0,0.0%,-20.0,-9.5,Lindenwood,N/A,N/A,0,0,0.0,0.0
38,15.5,7:30 PM,Farris Center,315,Se Missouri,344,Central Ark,,SE Missouri St.,,Central Arkansas,N/A,N/A,False,N/A,N/A,False,Se Missouri,2-1-0,66.7%,3.3,4.3,1-1-0,50.0%,-18.5,4.8,Central Ark,1-2-0,33.3%,-4.0,-1.3,0-0-0,0.0%,59.0,--,Central Ark,N/A,N/A,1-2-0,33.3%,-25.0,-1.3,Se Missouri,N/A,N/A,0,0,0.0,0.0
39,--,8:00 PM,Scheels Center,0,Minnesota-Crookston,230,N Dakota St,0,0,North Dakota State,North Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Dakota St,1-3-0,25.0%,1.2,-2.4,0-1-0,0.0%,14.0,-12.5,N Dakota St,N/A,N/A,1-2-0,33.3%,-7.3,1.0,Minnesota-Crookston,N/A,N/A,0,0,0.0,0.0
39,--,8:00 PM,LeRoy A. Ufkes Court at Western Hall,0,Monmouth (Il),330,W Illinois,0,0,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,W Illinois,1-4-0,20.0%,-9.4,-5.1,0-2-0,0.0%,-6.0,-10.8,W Illinois,N/A,N/A,1-2-0,33.3%,-11.7,-1.3,Monmouth (Il),N/A,N/A,0,0,0.0,0.0
39,--,8:00 PM,UNT Coliseum,0,Texas Wesleyan,87,North Texas,0,0,North Texas,North Texas,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,North Texas,2-1-0,66.7%,13.8,1.7,1-0-0,100.0%,29.5,+3.5,North Texas,N/A,N/A,1-1-0,50.0%,-2.0,0.8,Texas Wesleyan,N/A,N/A,0,0,0.0,0.0
39,--,7:30 PM,Bernard G. Johnson Coliseum,0,Trinity (Tx),117,Sam Hous St,0,0,Sam Houston,Sam Houston St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Sam Hous St,2-2-0,50.0%,-2.8,0.9,0,0,0.0,0,Sam Hous St,N/A,N/A,0-2-0,0.0%,-26.5,-13.3,Trinity (Tx),N/A,N/A,0,0,0.0,0.0
39,--,7:00 PM,UNF Arena,0,Edward Waters,175,N Florida,0,0,North Florida,North Florida,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Florida,4-1-0,80.0%,2.4,9.2,1-1-0,50.0%,5.0,-2.0,N Florida,N/A,N/A,3-0-0,100.0%,0.7,16.7,Edward Waters,N/A,N/A,0,0,0.0,0.0
39,--,7:00 PM,McKenzie Arena,0,Johnson University,184,Chattanooga,0,0,Chattanooga,Chattanooga,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Chattanooga,2-3-0,40.0%,-5.0,-3.2,1-0-0,100.0%,14.0,+2.5,Chattanooga,N/A,N/A,1-1-0,50.0%,-19.0,-3.3,Johnson University,N/A,N/A,0,0,0.0,0.0
