Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,98.7,7:00 PM,Baha Mar Convention Center,11,Baylor,23,St Johns,Baylor,Baylor,Saint Johns,St. John'S,-2.5,−110,False,+2.5,−110,True,Baylor,174-139-7,55.6%,9.3,1.0,60-41-3,59.4%,0.4,0.6,St Johns,154-159-9,49.2%,1.7,0.0,78-78-6,50.0%,7.3,0.3,St Johns,+2.5,−110,73-80-4,47.7%,-7.4,-0.1,Baylor,-2.5,−110,129-100-6,56.3%,12.4,0.9
2,95.3,10:00 PM,Chase Center,41,Memphis,51,San Francisco,Memphis,Memphis,San Francisco,San Francisco,-1,−105,False,+1,−115,True,Memphis,159-154-4,50.8%,5.5,0.4,50-55-2,47.6%,-1.0,-0.4,San Francisco,148-162-6,47.7%,4.8,0.5,65-86-2,43.1%,9.0,-0.5,San Francisco,+1,−115,52-54-2,49.1%,-7.6,0.2,Memphis,-1,−105,105-102-4,50.7%,9.9,0.3
3,92.9,9:30 PM,Baha Mar Convention Center,82,Virginia,6,Tennessee,Virginia,Virginia,Tennessee,Tennessee,+12,−115,True,-12,−105,False,Virginia,173-151-7,53.4%,9.0,-0.2,65-44-3,59.6%,3.4,0.3,Tennessee,167-163-4,50.6%,7.1,0.7,79-79-3,50.0%,13.1,1.0,Virginia,+12,−115,26-25-1,51.0%,-5.2,-1.5,Tennessee,-12,−105,118-119-3,49.8%,10.9,0.1
4,91.6,7:00 PM,Barclays Center,19,Texas,98,Syracuse,Texas,Texas,Syracuse,Syracuse,-10.5,−108,False,+10.5,−112,True,Texas,159-171-3,48.2%,5.2,0.1,56-46-0,54.9%,-3.3,0.2,Syracuse,153-165-5,48.1%,3.5,0.1,81-85-3,48.8%,8.8,0.1,Syracuse,+10.5,−112,60-66-4,47.6%,-5.4,0.8,Texas,-10.5,−108,90-114-2,44.1%,10.0,-0.9
5,91.4,7:30 PM,TD Arena,96,Vanderbilt,33,Nevada,Vanderbilt,Vanderbilt,Nevada,Nevada,+4,−115,True,-4,−105,False,Vanderbilt,164-156-7,51.3%,0.7,0.3,64-45-3,58.7%,-5.8,1.2,Nevada,181-139-6,56.6%,5.4,1.2,88-56-3,61.1%,11.1,2.2,Vanderbilt,+4,−115,96-86-5,52.8%,-6.9,0.2,Nevada,-4,−105,129-90-5,58.9%,9.9,1.7
6,90.4,2:30 PM,TD Arena,80,Oklahoma St,73,Fla Atlantic,Oklahoma State,Oklahoma State,Florida Atlantic,Florida Atlantic,-1,−112,False,+1,−108,True,Oklahoma St,149-164-6,47.6%,2.1,0.1,54-56-3,49.1%,-4.2,1.1,Fla Atlantic,146-142-5,50.7%,2.9,0.9,63-54-1,53.9%,9.8,1.9,Fla Atlantic,+1,−108,74-71-3,51.0%,-6.4,0.8,Oklahoma St,-1,−112,73-83-4,46.8%,8.2,-0.8
7,90.3,10:00 PM,Gill Coliseum,37,Oregon,105,Oregon St,Oregon,Oregon,Oregon State,Oregon St.,-6.5,−108,False,+6.5,−112,True,Oregon,186-162-3,53.5%,6.9,0.6,50-53-1,48.5%,-1.1,-1.4,Oregon St,157-151-6,51.0%,-0.9,0.3,86-72-1,54.4%,4.7,1.3,Oregon St,+6.5,−112,96-86-5,52.8%,-7.6,0.8,Oregon,-6.5,−108,137-121-2,53.1%,10.2,0.4
8,89.7,5:00 PM,TD Arena,45,Vcu,97,Seton Hall,VCU,VCU,Seton Hall,Seton Hall,N/A,N/A,False,N/A,N/A,False,Vcu,172-155-6,52.6%,6.5,0.6,58-51-0,53.2%,1.7,0.1,Seton Hall,168-151-5,52.7%,3.9,0.4,75-76-2,49.7%,9.3,0.6,Seton Hall,N/A,N/A,78-54-0,59.1%,-4.1,1.1,Vcu,N/A,N/A,132-108-5,55.0%,10.2,0.9
9,89.3,9:00 PM,Barclays Center,112,St Josephs,14,Texas Tech,Saint Josephs,Saint Joseph'S,Texas Tech,Texas Tech,+10.5,−112,True,-10.5,−108,False,St Josephs,156-146-7,51.7%,-1.1,0.0,62-59-5,51.2%,-5.4,0.3,Texas Tech,158-166-4,48.8%,7.2,0.8,89-78-2,53.3%,14.4,1.6,St Josephs,+10.5,−112,91-78-6,53.9%,-6.8,0.6,Texas Tech,-10.5,−108,108-109-2,49.8%,12.8,0.9
10,87.8,12:00 PM,TD Arena,44,Miami,120,Drake,Miami FL,Miami-Florida,Drake,Drake,-10,−110,False,+10,−110,True,Miami,162-163-6,49.9%,3.6,-0.4,60-49-1,55.1%,-1.7,1.0,Drake,157-150-6,51.1%,3.3,0.7,76-56-1,57.6%,10.6,2.0,Drake,+10,−110,68-74-3,47.9%,-7.0,0.0,Miami,-10,−110,88-103-5,46.1%,8.6,-1.4
