Team,ATS Record,Cover %,MOV,ATS +/-
Boston,512-434-20,54.1%,4.4,+0.9
Okla City,451-411-14,52.3%,1.2,+0.4
Philadelphia,457-417-17,52.3%,-0.1,+0.4
Dallas,449-421-20,51.6%,0.7,+0.5
Miami,460-434-23,51.5%,0.9,+0.2
Utah,437-416-21,51.2%,2.0,+0.5
Memphis,440-420-13,51.2%,-0.4,+0.4
Indiana,435-418-19,51.0%,0.3,+0.3
LA Clippers,456-440-7,50.9%,2.9,+0.2
Golden State,477-461-21,50.9%,5.2,0.0
Orlando,422-409-13,50.8%,-3.4,-0.1
San Antonio,432-423-15,50.5%,0.9,+0.2
New York,419-412-15,50.4%,-2.2,+0.4
Toronto,452-445-13,50.4%,2.3,+0.2
Sacramento,406-404-24,50.1%,-2.3,-0.3
New Orleans,420-422-11,49.9%,-0.6,+0.3
Brooklyn,420-424-16,49.8%,-2.1,0.0
Denver,438-445-20,49.6%,1.6,-0.1
Milwaukee,443-451-20,49.6%,2.7,-0.5
Houston,435-448-14,49.3%,0.4,-0.2
Portland,422-438-18,49.1%,-1.5,-0.4
Phoenix,423-441-10,49.0%,-1.3,-0.6
Detroit,394-411-22,48.9%,-3.6,-0.1
Chicago,407-425-13,48.9%,-1.9,-0.4
Charlotte,393-415-18,48.6%,-2.7,-0.3
Atlanta,424-453-8,48.4%,-1.0,-0.6
Cleveland,427-470-21,47.6%,0.7,-0.4
Washington,398-442-18,47.4%,-2.4,-0.6
LA Lakers,407-456-12,47.2%,-1.9,-0.5
Minnesota,393-443-14,47.0%,-1.1,-0.1
