Team,Over Record,Over %,Under %,Total +/-
Dallas,8-0-0,100.0%,0.0%,+11.8
New York,2-0-0,100.0%,0.0%,+24.3
Memphis,5-1-0,83.3%,16.7%,+5.4
Indiana,7-2-0,77.8%,22.2%,+8.4
Orlando,5-2-0,71.4%,28.6%,-0.4
Golden State,5-2-0,71.4%,28.6%,+7.1
Sacramento,5-2-0,71.4%,28.6%,+13.6
Miami,5-2-0,71.4%,28.6%,+0.3
Chicago,12-7-0,63.2%,36.8%,+7.5
Atlanta,6-4-0,60.0%,40.0%,-3.0
Denver,3-2-0,60.0%,40.0%,+0.9
Philadelphia,6-5-0,54.6%,45.5%,+0.5
Toronto,11-10-0,52.4%,47.6%,+2.3
Houston,3-3-0,50.0%,50.0%,-2.8
Washington,9-9-0,50.0%,50.0%,-0.9
Phoenix,4-4-0,50.0%,50.0%,-0.3
Detroit,7-8-0,46.7%,53.3%,+0.2
Brooklyn,8-10-0,44.4%,55.6%,+6.8
New Orleans,7-9-0,43.8%,56.3%,-4.0
LA Clippers,6-8-1,42.9%,57.1%,-2.0
San Antonio,6-8-0,42.9%,57.1%,-5.7
Portland,8-12-1,40.0%,60.0%,-2.1
Utah,8-12-0,40.0%,60.0%,-2.0
Cleveland,1-2-0,33.3%,66.7%,-3.0
Charlotte,6-13-0,31.6%,68.4%,-6.3
LA Lakers,2-5-0,28.6%,71.4%,-10.1
Milwaukee,1-4-0,20.0%,80.0%,-7.8
Okla City,0-1-0,0.0%,100.0%,-39.5
Minnesota,0-1-0,0.0%,100.0%,-10.0
Boston,0-1-0,0.0%,100.0%,-4.0
