Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,286-240-9,54.4%,0.8,+0.7
Boston,314-267-10,54.0%,4.5,+0.7
Dallas,284-250-12,53.2%,1.4,+0.5
Utah,276-246-8,52.9%,2.4,+0.7
Memphis,268-247-8,52.0%,-0.1,+0.5
New York,263-243-11,52.0%,-1.6,+0.6
Okla City,276-257-6,51.8%,1.5,+0.2
San Antonio,270-252-9,51.7%,1.0,+0.1
Phoenix,273-261-5,51.1%,-0.2,+0.2
LA Clippers,273-262-4,51.0%,3.2,+0.3
Orlando,256-249-9,50.7%,-2.9,+0.2
Indiana,269-263-11,50.6%,0.4,+0.1
Sacramento,240-235-11,50.5%,-1.4,-0.3
Brooklyn,254-252-10,50.2%,-0.7,+0.6
Denver,273-271-13,50.2%,2.0,-0.1
Toronto,273-276-8,49.7%,2.9,+0.3
Golden State,269-272-10,49.7%,5.4,+0.1
Atlanta,260-269-4,49.2%,-0.8,-0.3
Charlotte,239-248-12,49.1%,-2.3,-0.2
New Orleans,246-257-9,48.9%,-0.2,+0.2
Houston,268-280-10,48.9%,0.5,-0.3
Miami,271-289-14,48.4%,0.5,-0.4
Milwaukee,257-275-11,48.3%,2.9,-0.9
Washington,240-258-13,48.2%,-1.5,-0.2
Detroit,226-245-16,48.0%,-3.6,-0.7
Chicago,240-263-6,47.7%,-2.0,-0.9
Minnesota,243-273-7,47.1%,-1.0,-0.3
Cleveland,244-278-14,46.7%,1.3,-0.2
Portland,242-277-10,46.6%,-2.4,-1.4
LA Lakers,249-291-10,46.1%,-1.6,-0.4
