Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,5-2-0,71.4%,-4.0,+5.6
St. Thomas,40-20-2,66.7%,3.1,+4.1
Memphis,237-165-8,59.0%,8.3,+1.7
Colgate,75-54-4,58.1%,0.0,+2.0
Neb Omaha,102-74-2,58.0%,-3.1,+0.7
Nevada,230-174-9,56.9%,2.7,+0.7
Queens,22-17-1,56.4%,-0.1,+0.5
NC Central,72-56-2,56.3%,0.1,+1.0
S Car State,72-56-4,56.3%,-2.4,+0.9
Jackson St,76-60-1,55.9%,-1.3,+0.4
Oakland,154-123-5,55.6%,1.0,0.0
Yale,216-173-10,55.5%,1.7,+0.8
Rob Morris,98-79-2,55.4%,0.6,+0.2
Hampton,79-64-1,55.2%,0.2,+0.4
UCSD,33-27-0,55.0%,0.0,+1.1
Sam Hous St,72-59-3,55.0%,2.5,+1.2
Stony Brook,84-69-4,54.9%,-0.6,+0.5
Butler,233-192-14,54.8%,6.8,+1.4
Jksnville St,188-155-10,54.8%,-1.8,+0.5
Presbyterian,74-61-4,54.8%,-7.8,-0.6
Gard-Webb,86-71-2,54.8%,-0.9,+1.0
Creighton,224-186-10,54.6%,6.6,+0.7
Texas A&M,226-188-7,54.6%,1.2,+0.2
Wisconsin,198-165-11,54.6%,6.8,+0.8
Furman,201-168-3,54.5%,0.2,+0.6
Utah,243-204-14,54.4%,3.4,+0.7
S Alabama,227-191-8,54.3%,-0.6,+0.2
Grambling St,59-50-0,54.1%,-6.4,+2.0
Louisville,200-170-13,54.1%,6.3,+0.7
Lafayette,83-71-1,53.9%,-2.4,-0.1
Weber St,222-190-7,53.9%,2.5,+0.4
Akron,236-202-10,53.9%,3.8,+0.6
Boston Col,162-139-13,53.8%,0.4,+0.8
Florida St,164-141-13,53.8%,3.6,+0.7
Duke,231-199-10,53.7%,13.4,+1.0
VCU,239-206-15,53.7%,5.6,+0.7
Lindenwood,22-19-0,53.7%,-9.4,0.0
Utah Valley,88-76-2,53.7%,1.6,+1.7
Villanova,207-179-10,53.6%,7.2,+1.1
UCF,149-129-5,53.6%,2.9,+0.8
S Dakota St,142-123-2,53.6%,3.5,+1.2
Belmont,130-113-5,53.5%,7.0,+1.0
Stetson,77-67-5,53.5%,-4.5,+0.9
F Dickinson,77-67-1,53.5%,-3.1,+1.6
North Texas,232-202-13,53.5%,-1.6,+0.1
Stanford,279-243-13,53.5%,4.6,+0.5
Miami,179-156-10,53.4%,3.7,+0.9
Davidson,180-157-8,53.4%,5.3,+0.6
St Bonavent,201-176-9,53.3%,1.0,+0.3
E Tenn St,147-129-4,53.3%,2.4,+0.3
Central Ark,58-51-5,53.2%,-7.7,0.0
Tennessee,226-199-5,53.2%,5.0,+0.6
N Florida,84-74-2,53.2%,-3.7,+1.1
IL-Chicago,227-200-12,53.2%,-2.0,+0.1
San Diego St,222-196-10,53.1%,4.6,+0.9
Lipscomb,86-76-2,53.1%,-0.3,-0.4
Air Force,192-170-7,53.0%,-3.3,+0.2
Wichita St,201-178-9,53.0%,5.0,0.0
Campbell,80-71-1,53.0%,-4.1,+0.3
Towson,216-192-9,52.9%,-2.9,+0.4
Ohio,244-217-10,52.9%,2.1,+0.3
Houston,199-177-7,52.9%,3.6,+1.2
Princeton,219-195-8,52.9%,4.1,+0.3
Marquette,186-166-5,52.8%,5.7,+1.2
IPFW,131-117-5,52.8%,-1.5,+0.4
Connecticut,208-186-7,52.8%,7.9,+0.9
Wofford,210-188-6,52.8%,0.4,+0.5
NW State,69-62-3,52.7%,-2.3,+0.9
Southern,70-63-2,52.6%,-0.4,+0.5
LA Tech,240-216-4,52.6%,3.0,+0.4
Maryland BC,70-63-3,52.6%,-2.1,+1.1
Cornell,191-172-9,52.6%,-1.5,+0.6
Navy,91-82-3,52.6%,-1.3,+0.6
Gonzaga,278-251-14,52.6%,13.5,+1.1
Prairie View,73-66-5,52.5%,-4.3,+0.8
Albany,74-67-4,52.5%,-0.3,+1.1
Michigan,191-173-2,52.5%,4.1,+1.2
Seattle,85-77-1,52.5%,0.1,+1.1
SE Louisiana,64-58-2,52.5%,-3.2,-0.2
