Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,94.9,3:00 PM,Simon Skjodt Assembly Hall,59,S Carolina,31,Indiana,South Carolina,South Carolina,Indiana,Indiana,N/A,N/A,False,N/A,N/A,False,S Carolina,161-146-4,52.4%,1.9,0.1,59-50-1,54.1%,-4.4,0.6,Indiana,163-162-5,50.2%,4.7,-0.2,100-75-0,57.1%,11.5,0.8,Indiana,N/A,N/A,58-65-2,47.2%,-6.2,-0.4,S Carolina,N/A,N/A,81-74-2,52.3%,7.8,-0.5
2,93.7,12:00 PM,Cintas Center,65,Wake Forest,51,Xavier,Wake Forest,Wake Forest,Xavier,Xavier,N/A,N/A,False,N/A,N/A,False,Wake Forest,149-154-6,49.2%,0.5,0.2,50-64-1,43.9%,-6.6,-0.4,Xavier,168-166-7,50.3%,5.3,0.3,83-86-3,49.1%,10.2,0.3,Xavier,N/A,N/A,56-49-4,53.3%,-3.4,1.4,Wake Forest,N/A,N/A,70-63-5,52.6%,10.2,1.0
3,92.5,4:00 PM,DeSoto Civic Center,76,Colorado St,53,Mississippi,Colorado State,Colorado St.,Ole Miss,Mississippi,N/A,N/A,False,N/A,N/A,False,Colorado St,144-158-5,47.7%,3.6,0.1,57-54-0,51.4%,-2.4,0.3,Mississippi,160-160-5,50.0%,1.6,-1.1,78-87-3,47.3%,5.9,-1.5,Mississippi,N/A,N/A,74-65-1,53.2%,-5.2,0.7,Colorado St,N/A,N/A,85-85-3,50.0%,9.1,0.4
4,87.7,4:00 PM,Williams Arena,101,Yale,77,Minnesota,Yale,Yale,Minnesota,Minnesota,N/A,N/A,False,N/A,N/A,False,Yale,131-100-8,56.7%,7.3,1.4,68-53-5,56.2%,1.3,1.3,Minnesota,151-159-6,48.7%,0.7,-0.2,89-76-4,53.9%,6.8,0.5,Minnesota,N/A,N/A,76-93-3,45.0%,-7.9,-0.7,Yale,N/A,N/A,97-61-5,61.4%,10.0,2.3
5,87.6,10:00 PM,Lawlor Events Center,116,Santa Clara,38,Nevada,Santa Clara,Santa Clara,Nevada,Nevada,N/A,N/A,False,N/A,N/A,False,Santa Clara,150-141-8,51.6%,0.2,0.0,58-44-3,56.9%,-4.7,1.2,Nevada,180-139-6,56.4%,5.4,1.2,87-56-3,60.8%,11.0,2.1,Nevada,N/A,N/A,51-49-1,51.0%,-6.4,0.2,Santa Clara,N/A,N/A,64-72-2,47.1%,7.5,-0.4
6,86.3,12:00 PM,Cameron Indoor Stadium,140,Wofford,4,Duke,,Wofford,Duke,Duke,N/A,N/A,False,N/A,N/A,False,Wofford,153-139-3,52.4%,5.3,0.9,75-69-2,52.1%,-1.8,0.7,Duke,180-166-8,52.0%,12.0,0.2,85-76-4,52.8%,18.5,0.3,Duke,N/A,N/A,17-16-2,51.5%,-0.9,2.8,Wofford,N/A,N/A,88-78-3,53.0%,8.7,0.8
7,85.6,6:00 PM,TD Arena,74,Fla Atlantic,117,Liberty,Florida Atlantic,Florida Atlantic,Liberty,Liberty,N/A,N/A,False,N/A,N/A,False,Fla Atlantic,145-142-5,50.5%,2.9,0.8,59-70-4,45.7%,-4.5,-0.5,Liberty,116-108-4,51.8%,7.7,-0.1,60-45-3,57.1%,15.4,0.7,Liberty,N/A,N/A,22-23-1,48.9%,-8.0,-0.5,Fla Atlantic,N/A,N/A,70-69-2,50.4%,8.2,1.0
7,85.6,1:00 PM,Capital One Arena,71,Notre Dame,125,Georgetown,Notre Dame,Notre Dame,Georgetown,Georgetown,N/A,N/A,False,N/A,N/A,False,Notre Dame,154-159-7,49.2%,3.9,-0.3,55-48-4,53.4%,-3.0,0.8,Georgetown,138-172-5,44.5%,-0.8,-0.8,65-105-3,38.2%,3.0,-2.3,Georgetown,N/A,N/A,84-91-3,48.0%,-8.1,-0.2,Notre Dame,N/A,N/A,76-94-4,44.7%,8.0,-1.7
9,83.3,4:00 PM,Murphy Center,92,Murray St,123,Middle Tenn,Murray State,Murray St.,Middle Tennessee,Middle Tennessee St.,N/A,N/A,False,N/A,N/A,False,Murray St,147-145-5,50.3%,8.1,0.5,61-67-2,47.7%,1.7,0.1,Middle Tenn,157-151-5,51.0%,1.9,0.2,75-53-1,58.6%,8.9,1.8,Middle Tenn,N/A,N/A,72-86-2,45.6%,-7.4,-0.7,Murray St,N/A,N/A,105-104-2,50.2%,9.3,0.3
10,79.8,7:00 PM,William D. Mullins Memorial Center,142,Hofstra,108,U Mass,Hofstra,Hofstra,Massachusetts,Massachusetts,N/A,N/A,False,N/A,N/A,False,Hofstra,158-137-5,53.6%,5.7,0.6,84-50-4,62.7%,2.8,2.2,U Mass,145-149-6,49.3%,-0.7,-0.7,74-71-4,51.0%,4.1,-0.2,U Mass,N/A,N/A,80-75-1,51.6%,-6.3,0.2,Hofstra,N/A,N/A,108-103-2,51.2%,7.0,-0.1
