Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,79.3,7:00 PM,CHI Health Center Omaha,186,Kansas City,34,Creighton,,Kansas City,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Kansas City,169-156-4,52.0%,-2.0,0.0,82-69-3,54.3%,-8.2,0.1,Creighton,441-389-15,53.1%,7.2,0.7,205-182-9,53.0%,13.4,1.0,Creighton,N/A,N/A,121-102-3,54.3%,-3.2,1.8,Kansas City,N/A,N/A,46-53-0,46.5%,3.0,-2.7
12,78.6,4:00 PM,Williams Arena at Minges Coliseum,88,Geo Mason,166,E Carolina,George Mason,George Mason,East Carolina,East Carolina,N/A,N/A,False,N/A,N/A,False,Geo Mason,386-379-20,50.5%,2.5,0.4,161-151-7,51.6%,-1.7,0.8,E Carolina,301-353-19,46.0%,-1.9,-0.8,143-167-8,46.1%,3.6,-1.1,E Carolina,N/A,N/A,214-240-13,47.1%,-8.9,-0.3,Geo Mason,N/A,N/A,210-209-17,50.1%,7.7,0.1
13,76.5,8:00 PM,TU Arena,148,James Mad,129,Towson,James Madison,James Madison,Towson,Towson,N/A,N/A,False,N/A,N/A,False,James Mad,349-362-16,49.1%,-0.5,-0.6,178-152-8,53.9%,-4.9,0.4,Towson,310-297-13,51.1%,-2.5,0.1,128-124-4,50.8%,2.4,-0.1,Towson,N/A,N/A,201-188-10,51.7%,-8.8,0.3,James Mad,N/A,N/A,136-149-6,47.7%,5.6,-1.0
14,75.8,2:00 PM,Daskalakis Athletic Center,132,La Salle,153,Drexel,La Salle,La Salle,Drexel,Drexel,N/A,N/A,False,N/A,N/A,False,La Salle,342-377-20,47.6%,-1.7,-0.2,147-158-6,48.2%,-6.0,-0.3,Drexel,318-322-21,49.7%,1.0,-0.1,134-133-11,50.2%,6.2,0.1,Drexel,N/A,N/A,162-160-10,50.3%,-6.1,0.2,La Salle,N/A,N/A,130-139-9,48.3%,5.1,-0.8
15,75.7,8:00 PM,Chaifetz Arena,158,Loyola Mymt,127,Saint Louis,Loyola Maryland-1,Loyola Marymount,Saint Louis,Saint Louis,N/A,N/A,False,N/A,N/A,False,Loyola Mymt,346-388-17,47.1%,-4.1,-0.7,164-161-11,50.5%,-8.7,0.5,Saint Louis,410-375-10,52.2%,1.9,0.1,212-173-5,55.1%,7.3,0.6,Saint Louis,N/A,N/A,202-180-2,52.9%,-6.6,0.6,Loyola Mymt,N/A,N/A,106-136-5,43.8%,4.8,-1.6
16,75.1,3:00 PM,First National Bank Arena,177,Ste F Austin,102,Arkansas St,SFA,Stephen F. Austin,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ste F Austin,96-117-5,45.1%,6.4,-0.4,37-48-4,43.5%,-0.7,-1.1,Arkansas St,348-341-16,50.5%,1.2,0.0,156-132-6,54.2%,8.6,0.5,Arkansas St,N/A,N/A,196-181-9,52.0%,-6.9,0.4,Ste F Austin,N/A,N/A,67-72-3,48.2%,8.9,0.4
17,74.7,1:00 PM,JMA Wireless Dome,187,Youngs St,98,Syracuse,Youngstown State,Youngstown St.,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Youngs St,290-306-20,48.7%,-1.4,-0.3,154-161-7,48.9%,-7.8,-0.4,Syracuse,422-423-13,49.9%,6.7,0.1,199-224-7,47.0%,11.6,-0.7,Syracuse,N/A,N/A,124-120-6,50.8%,-3.9,1.4,Youngs St,N/A,N/A,88-99-7,47.1%,4.8,-0.5
18,73.8,6:00 PM,Allen Fieldhouse,228,Oakland,6,Kansas,Oakland,Oakland,Kansas,Kansas,N/A,N/A,False,N/A,N/A,False,Oakland,246-220-6,52.8%,1.0,-0.1,127-100-3,56.0%,-4.5,0.6,Kansas,468-438-14,51.7%,11.8,0.7,209-194-8,51.9%,17.9,1.3,Kansas,N/A,N/A,51-50-2,50.5%,-3.8,-0.2,Oakland,N/A,N/A,131-132-3,49.8%,7.2,-0.5
19,72.0,10:00 PM,LionTree Arena,173,Seattle,131,Ucsd,Seattle,Seattle,,San Diego,N/A,N/A,False,N/A,N/A,False,Seattle,153-150-1,50.5%,1.0,0.5,55-57-0,49.1%,-6.2,0.2,Ucsd,52-50-2,51.0%,-3.4,0.0,26-18-2,59.1%,7.4,0.7,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,Seattle,N/A,N/A,87-74-1,54.0%,9.2,1.3
20,70.9,6:00 PM,Jack Breslin Student Events Center,240,Bowling Grn,26,Michigan St,Bowling Green,Bowling Green,Michigan State,Michigan St.,N/A,N/A,False,N/A,N/A,False,Bowling Grn,363-384-13,48.6%,0.4,-0.5,182-178-5,50.6%,-5.1,0.0,Michigan St,468-413-13,53.1%,8.7,0.5,218-170-4,56.2%,15.5,1.2,Michigan St,N/A,N/A,102-97-3,51.3%,-4.2,0.6,Bowling Grn,N/A,N/A,156-163-8,48.9%,5.3,-0.9
21,69.0,8:00 PM,Knapp Center,206,Fla Gulf Cst,113,Drake,FGCU,Florida Gulf Coast,Drake,Drake,N/A,N/A,False,N/A,N/A,False,Fla Gulf Cst,122-125-2,49.4%,0.8,0.0,46-59-1,43.8%,-5.9,-0.7,Drake,378-367-19,50.7%,0.7,0.2,176-155-4,53.2%,7.2,1.0,Drake,N/A,N/A,212-213-16,49.9%,-7.3,0.0,Fla Gulf Cst,N/A,N/A,60-62-1,49.2%,5.0,-1.3
22,68.1,2:00 PM,Great Southern Bank Arena,157,Tulsa,185,Missouri St,Tulsa,Tulsa,Missouri State,Missouri St.,N/A,N/A,False,N/A,N/A,False,Tulsa,389-366-18,51.5%,3.3,0.1,147-152-8,49.2%,-3.7,-0.3,Missouri St,388-393-18,49.7%,2.9,0.1,180-178-9,50.3%,8.5,0.5,Missouri St,N/A,N/A,161-162-8,49.9%,-5.9,0.2,Tulsa,N/A,N/A,221-192-9,53.5%,8.5,0.2
23,67.7,10:00 PM,Bren Events Center,242,Pepperdine,66,Uc Irvine,Pepperdine,Pepperdine,UC Irvine,UC Irvine,N/A,N/A,False,N/A,N/A,False,Pepperdine,376-395-12,48.8%,-1.9,-0.5,168-177-5,48.7%,-7.0,-0.3,Uc Irvine,382-369-23,50.9%,2.9,0.3,149-150-8,49.8%,8.9,-0.2,Uc Irvine,N/A,N/A,163-150-10,52.1%,-6.3,1.2,Pepperdine,N/A,N/A,155-176-4,46.8%,5.7,-1.2
24,67.4,5:00 PM,McKillop Court at John M. Belk Arena,215,E Tenn St,122,Davidson,ETSU,East Tennesee St.,Davidson,Davidson,N/A,N/A,False,N/A,N/A,False,E Tenn St,241-211-10,53.3%,4.0,0.5,113-96-5,54.1%,-2.6,0.8,Davidson,371-325-14,53.3%,6.5,0.5,150-132-4,53.2%,14.2,0.5,Davidson,N/A,N/A,105-105-6,50.0%,-7.1,0.0,E Tenn St,N/A,N/A,134-122-6,52.3%,8.0,0.3
25,65.4,5:00 PM,Rock Hill Sports & Event Center,220,Ga Southern,136,Winthrop,Georgia Southern,Georgia Southern,,Winthrop,N/A,N/A,False,N/A,N/A,False,Ga Southern,308-314-15,49.5%,0.8,-0.2,158-164-6,49.1%,-6.2,-0.6,Winthrop,129-140-4,48.0%,4.6,0.0,41-54-4,43.2%,11.7,-0.6,Winthrop,N/A,N/A,52-54-1,49.1%,-7.7,0.6,Ga Southern,N/A,N/A,126-125-10,50.2%,5.4,-0.4
26,64.0,6:00 PM,Avenir Centre,208,Central Conn,159,Northeastrn,Central Connecticut State,Central Conn. St.,,Northeastern,N/A,N/A,False,N/A,N/A,False,Central Conn,106-123-3,46.3%,-2.3,-0.7,67-58-2,53.6%,-6.1,0.7,Northeastrn,268-287-14,48.3%,-0.3,-0.3,95-115-7,45.2%,4.4,-1.0,Northeastrn,N/A,N/A,127-132-7,49.0%,-6.6,0.1,Central Conn,N/A,N/A,23-34-0,40.4%,1.4,-3.4
27,62.8,3:30 PM,Moody Coliseum,145,Texas St,225,Abl Christian,Texas State,Texas State,Abilene Christian,Abilene Christian,N/A,N/A,False,N/A,N/A,False,Texas St,168-173-10,49.3%,1.0,0.3,83-75-6,52.5%,-5.6,0.6,Abl Christian,97-92-3,51.3%,3.5,0.4,38-31-2,55.1%,14.0,1.6,Abl Christian,N/A,N/A,38-43-1,46.9%,-8.3,-0.5,Texas St,N/A,N/A,85-80-5,51.5%,5.4,0.1
28,61.7,4:00 PM,Mitchell Center,167,Mercer,212,S Alabama,,Mercer,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,Mercer,172-170-5,50.3%,0.5,-0.1,83-74-2,52.9%,-5.3,0.3,S Alabama,367-345-13,51.5%,1.3,0.0,161-158-6,50.5%,7.1,-0.2,S Alabama,N/A,N/A,195-180-5,52.0%,-6.7,0.5,Mercer,N/A,N/A,84-88-3,48.8%,6.0,-0.6
29,59.6,3:00 PM,Marriott Center,305,Idaho,27,Byu,Idaho,Idaho,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Idaho,341-340-13,50.1%,-2.6,0.1,180-159-8,53.1%,-7.9,1.0,Byu,415-384-18,51.9%,7.6,1.0,210-155-10,57.5%,14.1,1.9,Byu,N/A,N/A,91-136-9,40.1%,-7.1,-0.9,Idaho,N/A,N/A,90-110-3,45.0%,3.9,-1.2
30,59.4,8:00 PM,Carver Arena,283,N Illinois,85,Bradley,Northern Illinois,Northern Illinois,Bradley,Bradley,N/A,N/A,False,N/A,N/A,False,N Illinois,355-356-16,49.9%,-3.0,-0.2,198-163-9,54.9%,-8.0,0.6,Bradley,388-398-22,49.4%,0.5,0.3,202-155-15,56.6%,7.0,1.9,Bradley,N/A,N/A,194-224-9,46.4%,-7.3,-0.2,N Illinois,N/A,N/A,92-122-1,43.0%,4.0,-1.0
31,58.6,5:00 PM,Amica Mutual Pavilion,292,Wi-Grn Bay,81,Providence,Green Bay,Green Bay,Providence,Providence,N/A,N/A,False,N/A,N/A,False,Wi-Grn Bay,378-359-20,51.3%,0.2,0.1,181-179-12,50.3%,-6.4,-0.3,Providence,391-399-15,49.5%,2.6,0.4,188-208-6,47.5%,7.8,0.2,Providence,N/A,N/A,204-177-5,53.5%,-4.8,1.6,Wi-Grn Bay,N/A,N/A,176-150-8,54.0%,6.5,0.4
32,58.2,12:00 PM,Prudential Center,276,Wagner,111,Seton Hall,Wagner,Wagner,Seton Hall,Seton Hall,N/A,N/A,False,N/A,N/A,False,Wagner,107-118-3,47.6%,0.4,-0.7,54-70-1,43.6%,-4.3,-0.7,Seton Hall,386-378-12,50.5%,2.6,0.2,173-190-6,47.7%,7.6,-0.2,Seton Hall,N/A,N/A,200-168-3,54.4%,-5.5,0.9,Wagner,N/A,N/A,54-55-2,49.5%,5.3,-1.5
33,58.1,7:00 PM,Stuart C. Siegel Center,306,Loyola-Md,44,Vcu,,Loyola MD,VCU,VCU,N/A,N/A,False,N/A,N/A,False,Loyola-Md,254-272-7,48.3%,-3.8,-0.4,156-125-4,55.5%,-7.4,0.9,Vcu,418-388-20,51.9%,6.0,0.7,190-194-11,49.5%,10.3,0.3,Vcu,N/A,N/A,121-118-5,50.6%,-4.1,0.8,Loyola-Md,N/A,N/A,75-101-2,42.6%,4.3,-1.5
34,55.3,12:00 PM,Sojka Pavilion,195,Richmond,227,Bucknell,Richmond,Richmond,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Richmond,383-384-22,49.9%,2.5,0.2,165-157-7,51.2%,-2.3,0.6,Bucknell,136-138-2,49.6%,1.9,0.1,51-61-0,45.5%,7.8,-1.0,Bucknell,N/A,N/A,70-70-1,50.0%,-7.6,0.4,Richmond,N/A,N/A,208-217-12,48.9%,7.0,-0.3
34,55.3,2:00 PM,Chesapeake Employers Insurance Arena,181,St Peters,247,Maryland Bc,Saint Peters,Saint Peter'S,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,St Peters,327-298-14,52.3%,-2.5,0.5,181-133-7,57.6%,-5.7,1.4,Maryland Bc,123-112-3,52.3%,-2.3,1.1,51-45-0,53.1%,2.5,1.0,Maryland Bc,N/A,N/A,68-63-2,51.9%,-7.4,1.5,St Peters,N/A,N/A,116-114-3,50.4%,5.1,0.0
36,53.5,7:00 PM,Allen County War Memorial Coliseum,297,S Indiana,114,Ipfw,Southern Indiana,Southern Indiana,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,N/A,N/A,False,S Indiana,24-37-2,39.3%,-1.6,-1.1,16-18-1,47.1%,-7.0,0.6,Ipfw,221-194-8,53.3%,0.2,0.4,86-83-4,50.9%,9.6,0.1,Ipfw,N/A,N/A,121-87-3,58.2%,-6.1,1.1,S Indiana,N/A,N/A,3-16-1,15.8%,-1.4,-7.4
37,52.3,2:00 PM,Worthen Arena,231,Indiana St,219,Ball St,Indiana State,Indiana St.,Ball State,Ball St.,N/A,N/A,False,N/A,N/A,False,Indiana St,392-382-15,50.7%,0.0,0.2,169-168-6,50.2%,-5.3,-0.2,Ball St,347-390-13,47.1%,1.1,-0.4,148-184-6,44.6%,6.5,-1.0,Ball St,N/A,N/A,187-196-3,48.8%,-6.4,0.5,Indiana St,N/A,N/A,171-164-5,51.0%,6.5,0.0
38,52.1,11:00 AM,KSU Convocation Center,226,Presbyterian,224,Kennesaw St,Presbyterian,Presbyterian,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,Presbyterian,113-106-6,51.6%,-5.1,-0.7,63-60-2,51.2%,-12.2,-0.7,Kennesaw St,110-121-4,47.6%,-5.9,-0.6,40-50-2,44.4%,1.1,-0.3,Kennesaw St,N/A,N/A,80-93-1,46.2%,-13.2,-1.0,Presbyterian,N/A,N/A,20-25-3,44.4%,4.4,-1.4
39,51.6,2:00 PM,Lloyd Noble Center,340,Stetson,47,Oklahoma,Stetson,Stetson,Oklahoma,Oklahoma,N/A,N/A,False,N/A,N/A,False,Stetson,118-107-7,52.4%,-3.7,0.1,66-53-5,55.5%,-9.9,0.0,Oklahoma,391-397-14,49.6%,5.8,0.2,191-168-5,53.2%,12.8,1.2,Oklahoma,N/A,N/A,148-147-5,50.2%,-5.4,0.4,Stetson,N/A,N/A,28-31-1,47.5%,4.3,-1.1
40,48.2,9:30 PM,Icardo Center,245,Fresno St,230,Cs Bakersfld,Fresno State,Fresno St.,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,N/A,N/A,False,Fresno St,368-402-14,47.8%,2.3,-0.2,177-161-6,52.4%,-3.6,0.3,Cs Bakersfld,111-118-4,48.5%,-1.1,0.5,31-41-2,43.1%,6.3,-0.1,Cs Bakersfld,N/A,N/A,70-75-3,48.3%,-7.4,0.8,Fresno St,N/A,N/A,179-221-7,44.8%,6.7,-1.2
40,48.2,5:00 PM,Moody Center,364,Miss Val St,21,Texas,Mississippi Valley,Mississippi Valley State,Texas,Texas,N/A,N/A,False,N/A,N/A,False,Miss Val St,123-123-1,50.0%,-8.9,-1.4,76-84-1,47.5%,-15.8,-2.6,Texas,407-426-12,48.9%,6.6,0.0,184-196-5,48.4%,13.4,0.5,Texas,N/A,N/A,144-125-3,53.5%,-4.7,0.8,Miss Val St,N/A,N/A,3-7-0,30.0%,1.6,-3.6
42,47.9,3:00 PM,Memorial Gymnasium,338,Jackson St,93,Vanderbilt,Jackson State,Jackson State,Vanderbilt,Vanderbilt,N/A,N/A,False,N/A,N/A,False,Jackson St,117-112-3,51.1%,-2.9,-0.4,77-60-2,56.2%,-8.5,0.5,Vanderbilt,407-389-17,51.1%,2.7,0.2,199-207-7,49.0%,7.9,-0.1,Vanderbilt,N/A,N/A,210-195-10,51.9%,-6.1,0.5,Jackson St,N/A,N/A,38-49-0,43.7%,4.9,-1.8
43,47.7,4:00 PM,Reilly Center,332,Le Moyne,107,St Bonavent,Le Moyne,Le Moyne,Saint Bonaventure,St. Bonaventure,N/A,N/A,False,N/A,N/A,False,Le Moyne,18-13-1,58.1%,-2.2,3.6,11-9-1,55.0%,-12.4,2.6,St Bonavent,373-361-19,50.8%,0.5,-0.1,162-158-6,50.6%,5.2,-0.2,St Bonavent,N/A,N/A,180-179-8,50.1%,-7.9,-0.4,Le Moyne,N/A,N/A,6-3-0,66.7%,13.1,8.4
44,47.2,10:00 PM,War Memorial at the Sobrato Center,355,Chicago St,63,San Francisco,Chicago State,Chicago St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Chicago St,105-122-4,46.3%,-10.9,-1.8,61-72-3,45.9%,-17.9,-2.1,San Francisco,370-380-16,49.3%,1.7,0.2,156-193-4,44.7%,6.8,-0.5,San Francisco,N/A,N/A,179-173-9,50.9%,-7.9,0.3,Chicago St,N/A,N/A,7-9-1,43.8%,4.1,-4.4
45,46.8,8:00 PM,The Nest,207,Cal St Nrdge,274,Sac State,CSUN,CSU Northridge,Sacramento State,Sacramento State,N/A,N/A,False,N/A,N/A,False,Cal St Nrdge,325-329-9,49.7%,-0.9,-0.4,170-156-6,52.2%,-6.0,0.5,Sac State,289-307-21,48.5%,-4.5,-0.6,117-131-7,47.2%,2.7,-0.6,Sac State,N/A,N/A,213-225-16,48.6%,-9.8,-0.5,Cal St Nrdge,N/A,N/A,105-112-6,48.4%,4.6,-1.3
46,46.5,12:00 PM,Newman Arena at Bartels Hall,298,Lafayette,168,Cornell,Lafayette,UL Lafayette,Cornell,Cornell,N/A,N/A,False,N/A,N/A,False,Lafayette,113-114-2,49.8%,-1.8,-0.8,70-56-1,55.6%,-6.1,0.9,Cornell,289-258-12,52.8%,-0.8,0.5,107-110-3,49.3%,4.7,-0.5,Cornell,N/A,N/A,190-156-11,54.9%,-7.9,1.2,Lafayette,N/A,N/A,35-38-0,48.0%,2.2,-2.0
47,46.4,7:30 PM,Rock Hill Sports & Event Center,275,Nc Central,204,Wm & Mary,North Carolina Central,North Carolina Central,,William & Mary,N/A,N/A,False,N/A,N/A,False,Nc Central,131-97-4,57.5%,2.3,1.4,62-49-2,55.9%,-8.3,0.5,Wm & Mary,329-340-19,49.2%,-1.4,-0.2,143-140-8,50.5%,4.8,-0.3,Wm & Mary,N/A,N/A,205-218-13,48.5%,-8.5,0.0,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8
48,45.0,8:30 PM,America First Events Center,278,Neb Omaha,214,S Utah,Omaha,Nebraska Omaha,Southern Utah,Southern Utah,N/A,N/A,False,N/A,N/A,False,Neb Omaha,172-166-2,50.9%,-3.4,-0.4,96-91-2,51.3%,-10.3,-0.7,S Utah,200-213-5,48.4%,-1.9,-0.4,75-94-2,44.4%,5.7,-1.4,S Utah,N/A,N/A,134-140-3,48.9%,-9.9,-0.5,Neb Omaha,N/A,N/A,50-59-0,45.9%,4.2,-0.7
49,44.3,1:00 PM,Joan Perry Brock Center,307,Tn Martin,182,Longwood,,Tenn-Martin,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,Tn Martin,285-324-12,46.8%,-3.3,-0.9,157-184-8,46.0%,-10.0,-0.6,Longwood,114-100-3,53.3%,-4.6,1.2,47-31-2,60.3%,4.7,2.2,Longwood,N/A,N/A,58-55-2,51.3%,-7.4,2.3,Tn Martin,N/A,N/A,93-82-3,53.1%,4.6,-0.4
50,44.1,4:00 PM,Calihan Hall,144,Toledo,331,Detroit,Toledo,Toledo,Detroit Mercy,Detroit Mercy,N/A,N/A,False,N/A,N/A,False,Toledo,397-380-12,51.1%,2.4,0.3,185-176-4,51.3%,-3.4,-0.1,Detroit,363-392-23,48.1%,0.3,-0.4,157-164-8,48.9%,7.0,0.1,Detroit,N/A,N/A,191-215-14,47.0%,-8.5,-0.8,Toledo,N/A,N/A,229-204-5,52.9%,8.1,0.8
51,42.1,3:00 PM,Tudor Fieldhouse,311,Nw State,188,Rice,Northwestern State,Northwestern St.,Rice,Rice,N/A,N/A,False,N/A,N/A,False,Nw State,116-100-6,53.7%,-2.2,0.2,66-50-3,56.9%,-8.9,0.5,Rice,328-366-16,47.3%,-2.1,-0.3,143-165-10,46.4%,3.6,-0.2,Rice,N/A,N/A,221-253-11,46.6%,-9.4,-0.5,Nw State,N/A,N/A,29-26-3,52.7%,5.7,0.7
52,41.6,8:00 PM,Hampton Convocation Center,196,Norfolk St,310,Hampton,Norfolk State,Norfolk State,,Hampton,N/A,N/A,False,N/A,N/A,False,Norfolk St,135-118-5,53.4%,-0.2,1.0,63-54-1,53.9%,-6.3,0.3,Hampton,129-123-2,51.2%,0.2,0.3,42-39-1,51.9%,5.2,0.2,Hampton,N/A,N/A,95-93-1,50.5%,-8.7,0.2,Norfolk St,N/A,N/A,69-61-4,53.1%,9.2,1.7
53,41.1,2:00 PM,Ford Center,267,Radford,249,Evansville,,Radford,Evansville,Evansville,N/A,N/A,False,N/A,N/A,False,Radford,115-126-5,47.7%,0.1,-0.3,64-58-3,52.5%,-6.2,0.9,Evansville,368-374-23,49.6%,-1.8,-0.8,176-165-10,51.6%,4.6,0.3,Evansville,N/A,N/A,228-239-12,48.8%,-9.2,-1.2,Radford,N/A,N/A,57-74-1,43.5%,3.9,-2.1
