Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,79.3,7:00 PM,CHI Health Center Omaha,186,Kansas City,34,Creighton,,Kansas City,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Kansas City,1-0-0,100.0%,28.3,+2.5,1-0-0,100.0%,-26.0,2.5,Creighton,0-3-0,0.0%,24.7,-8.8,0-3-0,0.0%,24.7,-8.8,Creighton,N/A,N/A,0,0,0.0,0.0,Kansas City,N/A,N/A,0,0,0.0,0.0
12,78.6,4:00 PM,Williams Arena at Minges Coliseum,88,Geo Mason,166,E Carolina,George Mason,George Mason,East Carolina,East Carolina,N/A,N/A,False,N/A,N/A,False,Geo Mason,2-2-0,50.0%,8.8,+0.8,0-1-0,0.0%,-19.0,-5.5,E Carolina,0-1-0,0.0%,22.7,-8.5,0-1-0,0.0%,22.7,-8.5,E Carolina,N/A,N/A,0,0,0.0,0.0,Geo Mason,N/A,N/A,2-1-0,66.7%,18.0,2.8
13,76.5,8:00 PM,TU Arena,148,James Mad,129,Towson,James Madison,James Madison,Towson,Towson,N/A,N/A,False,N/A,N/A,False,James Mad,1-1-0,50.0%,14.7,-5.8,0-1-0,0.0%,-14.0,-18.5,Towson,1-1-0,50.0%,7.3,-7.5,0-0-0,0.0%,55.0,--,Towson,N/A,N/A,1-1-0,50.0%,-16.5,-7.5,James Mad,N/A,N/A,1-1-0,50.0%,-2.0,-5.8
14,75.8,2:00 PM,Daskalakis Athletic Center,132,La Salle,153,Drexel,La Salle,La Salle,Drexel,Drexel,N/A,N/A,False,N/A,N/A,False,La Salle,3-0-0,100.0%,16.7,+12.0,0,0,0.0,0.0,Drexel,2-0-0,100.0%,20.3,+11.8,1-0-0,100.0%,34.5,+20.5,Drexel,N/A,N/A,2-0-0,100.0%,4.5,11.8,La Salle,N/A,N/A,3-0-0,100.0%,16.7,12.0
15,75.7,8:00 PM,Chaifetz Arena,158,Loyola Mymt,127,Saint Louis,Loyola Maryland-1,Loyola Marymount,Saint Louis,Saint Louis,N/A,N/A,False,N/A,N/A,False,Loyola Mymt,0-1-0,0.0%,14.0,-14.0,0,0,0.0,0.0,Saint Louis,0-1-0,0.0%,22.0,-5.0,0-0-0,0.0%,51.0,--,Saint Louis,N/A,N/A,0-1-0,0.0%,-7.0,-5.0,Loyola Mymt,N/A,N/A,0,0,0.0,0.0
16,75.1,3:00 PM,First National Bank Arena,177,Ste F Austin,102,Arkansas St,SFA,Stephen F. Austin,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ste F Austin,0-1-0,0.0%,12.7,-11.0,0-1-0,0.0%,-15.0,-11.0,Arkansas St,2-1-0,66.7%,4.3,+6.0,1-1-0,50.0%,11.0,+0.8,Arkansas St,N/A,N/A,1-0-0,100.0%,-9.0,16.5,Ste F Austin,N/A,N/A,0,0,0.0,0.0
17,74.7,1:00 PM,JMA Wireless Dome,187,Youngs St,98,Syracuse,Youngstown State,Youngstown St.,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Youngs St,1-1-0,50.0%,-7.0,-0.3,1-1-0,50.0%,-7.0,-0.3,Syracuse,0-2-0,0.0%,3.0,-14.0,0-2-0,0.0%,3.0,-14.0,Syracuse,N/A,N/A,0,0,0.0,0.0,Youngs St,N/A,N/A,1-0-0,100.0%,20.0,14.5
18,73.8,6:00 PM,Allen Fieldhouse,228,Oakland,6,Kansas,Oakland,Oakland,Kansas,Kansas,N/A,N/A,False,N/A,N/A,False,Oakland,1-1-0,50.0%,-11.0,-7.5,1-1-0,50.0%,-28.0,-7.5,Kansas,2-1-0,66.7%,13.7,-0.2,1-1-0,50.0%,16.5,-1.3,Kansas,N/A,N/A,0,0,0.0,0.0,Oakland,N/A,N/A,0,0,0.0,0.0
19,72.0,10:00 PM,LionTree Arena,173,Seattle,131,Ucsd,Seattle,Seattle,,San Diego,N/A,N/A,False,N/A,N/A,False,Seattle,0-3-0,0.0%,-4.3,-8.8,0-2-0,0.0%,-5.5,-11.8,Ucsd,2-1-0,66.7%,7.7,+4.2,1-1-0,50.0%,14.0,+3.5,Ucsd,N/A,N/A,1-0-0,100.0%,-5.0,5.5,Seattle,N/A,N/A,0-3-0,0.0%,-4.3,-8.8
20,70.9,6:00 PM,Jack Breslin Student Events Center,240,Bowling Grn,26,Michigan St,Bowling Green,Bowling Green,Michigan State,Michigan St.,N/A,N/A,False,N/A,N/A,False,Bowling Grn,1-2-0,33.3%,16.3,+10.2,0-1-0,0.0%,-9.0,-4.5,Michigan St,2-1-0,66.7%,17.3,+2.7,2-0-0,100.0%,30.0,+5.0,Michigan St,N/A,N/A,0-1-0,0.0%,-8.0,-2.0,Bowling Grn,N/A,N/A,1-0-0,100.0%,64.0,35.5
21,69.0,8:00 PM,Knapp Center,206,Fla Gulf Cst,113,Drake,FGCU,Florida Gulf Coast,Drake,Drake,N/A,N/A,False,N/A,N/A,False,Fla Gulf Cst,1-2-0,33.3%,-11.3,-2.7,1-1-0,50.0%,-12.5,-1.0,Drake,1-0-0,100.0%,33.5,+11.0,1-0-0,100.0%,33.5,+11.0,Drake,N/A,N/A,0,0,0.0,0.0,Fla Gulf Cst,N/A,N/A,0,0,0.0,0.0
22,68.1,2:00 PM,Great Southern Bank Arena,157,Tulsa,185,Missouri St,Tulsa,Tulsa,Missouri State,Missouri St.,N/A,N/A,False,N/A,N/A,False,Tulsa,1-1-0,50.0%,15.3,0.0,0,0,0.0,0.0,Missouri St,1-0-0,100.0%,11.0,+10.0,0-0-0,0.0%,29.0,--,Missouri St,N/A,N/A,1-0-0,100.0%,-7.0,10.0,Tulsa,N/A,N/A,1-1-0,50.0%,16.0,0.0
23,67.7,10:00 PM,Bren Events Center,242,Pepperdine,66,Uc Irvine,Pepperdine,Pepperdine,UC Irvine,UC Irvine,N/A,N/A,False,N/A,N/A,False,Pepperdine,1-1-0,50.0%,-2.5,-1.0,0-1-0,0.0%,-18.0,-9.5,Uc Irvine,2-0-0,100.0%,21.7,+18.8,0-0-0,0.0%,30.0,--,Uc Irvine,N/A,N/A,1-0-0,100.0%,20.0,23.5,Pepperdine,N/A,N/A,1-0-0,100.0%,13.0,7.5
24,67.4,5:00 PM,McKillop Court at John M. Belk Arena,215,E Tenn St,122,Davidson,ETSU,East Tennesee St.,Davidson,Davidson,N/A,N/A,False,N/A,N/A,False,E Tenn St,0-1-0,0.0%,15.0,-16.0,0,0,0.0,0.0,Davidson,1-0-0,100.0%,23.5,+0.5,0-0-0,0.0%,41.0,--,Davidson,N/A,N/A,0,0,0.0,0.0,E Tenn St,N/A,N/A,0-1-0,0.0%,-4.0,-16.0
25,65.4,5:00 PM,Rock Hill Sports & Event Center,220,Ga Southern,136,Winthrop,Georgia Southern,Georgia Southern,,Winthrop,N/A,N/A,False,N/A,N/A,False,Ga Southern,1-2-1,33.3%,5.5,-1.0,0-1-0,0.0%,-8.0,-2.5,Winthrop,2-1-0,66.7%,17.5,+0.3,1-0-0,100.0%,37.5,+4.0,Winthrop,N/A,N/A,1-0-0,100.0%,-6.0,3.0,Ga Southern,N/A,N/A,1-1-1,50.0%,10.0,-0.5
26,64.0,6:00 PM,Avenir Centre,208,Central Conn,159,Northeastrn,Central Connecticut State,Central Conn. St.,,Northeastern,N/A,N/A,False,N/A,N/A,False,Central Conn,2-0-0,100.0%,17.0,+19.0,2-0-0,100.0%,1.0,19.0,Northeastrn,3-0-0,100.0%,9.0,+11.7,2-0-0,100.0%,9.5,+12.3,Northeastrn,N/A,N/A,2-0-0,100.0%,2.5,7.5,Central Conn,N/A,N/A,0,0,0.0,0.0
27,62.8,3:30 PM,Moody Coliseum,145,Texas St,225,Abl Christian,Texas State,Texas State,Abilene Christian,Abilene Christian,N/A,N/A,False,N/A,N/A,False,Texas St,2-0-0,100.0%,18.3,+10.8,1-0-0,100.0%,-5.0,10.0,Abl Christian,0-1-0,0.0%,18.7,-27.0,0-1-0,0.0%,18.7,-27.0,Abl Christian,N/A,N/A,0,0,0.0,0.0,Texas St,N/A,N/A,1-0-0,100.0%,20.0,11.5
28,61.7,4:00 PM,Mitchell Center,167,Mercer,212,S Alabama,,Mercer,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,Mercer,0-1-0,0.0%,32.7,-22.0,0-1-0,0.0%,-31.0,-22.0,S Alabama,2-1-0,66.7%,-2.7,+3.2,0-1-0,0.0%,-4.0,-9.5,S Alabama,N/A,N/A,2-0-0,100.0%,-2.0,9.5,Mercer,N/A,N/A,0,0,0.0,0.0
29,59.6,3:00 PM,Marriott Center,305,Idaho,27,Byu,Idaho,Idaho,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Idaho,0-2-0,0.0%,2.3,-4.8,0-1-0,0.0%,-23.0,-7.5,Byu,2-1-0,66.7%,29.3,+0.3,2-1-0,66.7%,29.3,+0.3,Byu,N/A,N/A,0,0,0.0,0.0,Idaho,N/A,N/A,0,0,0.0,0.0
30,59.4,8:00 PM,Carver Arena,283,N Illinois,85,Bradley,Northern Illinois,Northern Illinois,Bradley,Bradley,N/A,N/A,False,N/A,N/A,False,N Illinois,1-1-0,50.0%,22.0,+4.8,0-1-0,0.0%,-15.0,-6.0,Bradley,2-1-0,66.7%,8.0,-2.2,2-0-0,100.0%,20.5,+4.5,Bradley,N/A,N/A,0-1-0,0.0%,-17.0,-15.5,N Illinois,N/A,N/A,0,0,0.0,0.0
31,58.6,5:00 PM,Amica Mutual Pavilion,292,Wi-Grn Bay,81,Providence,Green Bay,Green Bay,Providence,Providence,N/A,N/A,False,N/A,N/A,False,Wi-Grn Bay,2-1-0,66.7%,-4.3,+3.3,2-0-0,100.0%,0.5,10.3,Providence,1-2-0,33.3%,13.3,-8.8,1-2-0,33.3%,13.3,-8.8,Providence,N/A,N/A,0,0,0.0,0.0,Wi-Grn Bay,N/A,N/A,0,0,0.0,0.0
32,58.2,12:00 PM,Prudential Center,276,Wagner,111,Seton Hall,Wagner,Wagner,Seton Hall,Seton Hall,N/A,N/A,False,N/A,N/A,False,Wagner,1-1-0,50.0%,-0.7,-0.5,1-1-0,50.0%,-22.0,-0.5,Seton Hall,0-3-0,0.0%,0.7,-9.0,0-2-0,0.0%,1.5,-10.5,Seton Hall,N/A,N/A,0,0,0.0,0.0,Wagner,N/A,N/A,0,0,0.0,0.0
33,58.1,7:00 PM,Stuart C. Siegel Center,306,Loyola-Md,44,Vcu,,Loyola MD,VCU,VCU,N/A,N/A,False,N/A,N/A,False,Loyola-Md,2-0-0,100.0%,18.7,+9.5,1-0-0,100.0%,18.0,15.5,Vcu,2-1-0,66.7%,21.7,+5.8,1-1-0,50.0%,20.0,+1.8,Vcu,N/A,N/A,0,0,0.0,0.0,Loyola-Md,N/A,N/A,1-0-0,100.0%,18.0,15.5
34,55.3,12:00 PM,Sojka Pavilion,195,Richmond,227,Bucknell,Richmond,Richmond,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Richmond,0-2-0,0.0%,3.0,-15.8,0-1-0,0.0%,-17.0,-15.5,Bucknell,3-1-0,75.0%,-3.5,+1.9,0-1-0,0.0%,-4.0,-11.0,Bucknell,N/A,N/A,2-0-0,100.0%,-8.0,7.8,Richmond,N/A,N/A,0-1-0,0.0%,-7.0,-16.0
34,55.3,2:00 PM,Chesapeake Employers Insurance Arena,181,St Peters,247,Maryland Bc,Saint Peters,Saint Peter'S,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,St Peters,3-0-0,100.0%,-7.0,+6.5,3-0-0,100.0%,-7.0,6.5,Maryland Bc,1-1-0,50.0%,16.0,-7.3,1-0-0,100.0%,37.7,+12.0,Maryland Bc,N/A,N/A,0-1-0,0.0%,-49.0,-26.5,St Peters,N/A,N/A,0,0,0.0,0.0
36,53.5,7:00 PM,Allen County War Memorial Coliseum,297,S Indiana,114,Ipfw,Southern Indiana,Southern Indiana,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,N/A,N/A,False,S Indiana,2-2-0,50.0%,-5.0,+3.0,2-1-0,66.7%,-4.7,5.0,Ipfw,2-0-0,100.0%,22.3,+6.8,1-0-0,100.0%,37.0,+9.0,Ipfw,N/A,N/A,1-0-0,100.0%,-7.0,4.5,S Indiana,N/A,N/A,0,0,0.0,0.0
37,52.3,2:00 PM,Worthen Arena,231,Indiana St,219,Ball St,Indiana State,Indiana St.,Ball State,Ball St.,N/A,N/A,False,N/A,N/A,False,Indiana St,0-2-0,0.0%,2.3,-18.8,0,0,0.0,0.0,Ball St,1-1-0,50.0%,4.7,+2.8,0-0-0,0.0%,27.0,--,Ball St,N/A,N/A,1-1-0,50.0%,-6.5,2.8,Indiana St,N/A,N/A,0-1-0,0.0%,-5.0,-11.5
38,52.1,11:00 AM,KSU Convocation Center,226,Presbyterian,224,Kennesaw St,Presbyterian,Presbyterian,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,Presbyterian,3-0-0,100.0%,15.0,+8.0,2-0-0,100.0%,-9.0,8.0,Kennesaw St,1-0-0,100.0%,26.7,+6.5,0-0-0,0.0%,42.0,--,Kennesaw St,N/A,N/A,1-0-0,100.0%,-4.0,6.5,Presbyterian,N/A,N/A,0,0,0.0,0.0
39,51.6,2:00 PM,Lloyd Noble Center,340,Stetson,47,Oklahoma,Stetson,Stetson,Oklahoma,Oklahoma,N/A,N/A,False,N/A,N/A,False,Stetson,0-2-0,0.0%,-2.0,-13.3,0-1-0,0.0%,-22.0,-19.0,Oklahoma,1-1-0,50.0%,24.5,-1.8,1-1-0,50.0%,24.5,-1.8,Oklahoma,N/A,N/A,0,0,0.0,0.0,Stetson,N/A,N/A,0-1-0,0.0%,-3.0,-7.5
40,48.2,9:30 PM,Icardo Center,245,Fresno St,230,Cs Bakersfld,Fresno State,Fresno St.,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,N/A,N/A,False,Fresno St,1-0-1,100.0%,1.0,+3.8,1-0-0,100.0%,-5.0,7.5,Cs Bakersfld,1-0-1,100.0%,20.3,+1.3,1-0-0,100.0%,37.0,+2.5,Cs Bakersfld,N/A,N/A,0-0-1,0.0%,-13.0,0.0,Fresno St,N/A,N/A,0-0-1,0.0%,7.0,0.0
40,48.2,5:00 PM,Moody Center,364,Miss Val St,21,Texas,Mississippi Valley,Mississippi Valley State,Texas,Texas,N/A,N/A,False,N/A,N/A,False,Miss Val St,1-1-0,50.0%,-31.3,-16.3,1-1-0,50.0%,-55.5,-16.3,Texas,1-2-0,33.3%,23.3,+1.5,1-1-0,50.0%,39.0,+7.0,Texas,N/A,N/A,0,0,0.0,0.0,Miss Val St,N/A,N/A,0,0,0.0,0.0
42,47.9,3:00 PM,Memorial Gymnasium,338,Jackson St,93,Vanderbilt,Jackson State,Jackson State,Vanderbilt,Vanderbilt,N/A,N/A,False,N/A,N/A,False,Jackson St,1-2-0,33.3%,-34.3,-5.8,1-2-0,33.3%,-34.3,-5.8,Vanderbilt,2-1-0,66.7%,21.3,-0.2,2-1-0,66.7%,21.3,-0.2,Vanderbilt,N/A,N/A,0,0,0.0,0.0,Jackson St,N/A,N/A,0,0,0.0,0.0
43,47.7,4:00 PM,Reilly Center,332,Le Moyne,107,St Bonavent,Le Moyne,Le Moyne,Saint Bonaventure,St. Bonaventure,N/A,N/A,False,N/A,N/A,False,Le Moyne,1-2-0,33.3%,-8.3,-1.7,1-1-0,50.0%,-22.5,7.3,St Bonavent,3-0-0,100.0%,10.7,+4.5,1-0-0,100.0%,14.0,+6.0,St Bonavent,N/A,N/A,0,0,0.0,0.0,Le Moyne,N/A,N/A,0,0,0.0,0.0
44,47.2,10:00 PM,War Memorial at the Sobrato Center,355,Chicago St,63,San Francisco,Chicago State,Chicago St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Chicago St,1-2-0,33.3%,-24.7,-5.5,1-1-0,50.0%,-27.0,-1.0,San Francisco,2-1-0,66.7%,16.3,+5.0,2-1-0,66.7%,16.3,+5.0,San Francisco,N/A,N/A,1-0-0,100.0%,11.0,13.0,Chicago St,N/A,N/A,0,0,0.0,0.0
45,46.8,8:00 PM,The Nest,207,Cal St Nrdge,274,Sac State,CSUN,CSU Northridge,Sacramento State,Sacramento State,N/A,N/A,False,N/A,N/A,False,Cal St Nrdge,1-1-0,50.0%,18.7,+6.8,1-1-0,50.0%,4.0,6.8,Sac State,2-0-1,100.0%,15.0,+14.3,1-0-0,100.0%,62.0,+40.5,Sac State,N/A,N/A,1-0-1,100.0%,-8.5,1.3,Cal St Nrdge,N/A,N/A,1-0-0,100.0%,22.0,19.5
46,46.5,12:00 PM,Newman Arena at Bartels Hall,298,Lafayette,168,Cornell,Lafayette,UL Lafayette,Cornell,Cornell,N/A,N/A,False,N/A,N/A,False,Lafayette,2-1-0,66.7%,-10.3,-1.0,1-1-0,50.0%,-16.5,-3.5,Cornell,1-1-0,50.0%,9.0,-4.8,1-0-0,100.0%,21.5,+4.5,Cornell,N/A,N/A,1-1-0,50.0%,-7.0,-4.8,Lafayette,N/A,N/A,0,0,0.0,0.0
47,46.4,7:30 PM,Rock Hill Sports & Event Center,275,Nc Central,204,Wm & Mary,North Carolina Central,North Carolina Central,,William & Mary,N/A,N/A,False,N/A,N/A,False,Nc Central,1-2-1,33.3%,-11.0,-2.1,1-1-0,50.0%,-16.5,-0.5,Wm & Mary,2-1-0,66.7%,11.5,-0.2,1-0-0,100.0%,29.5,+9.0,Wm & Mary,N/A,N/A,1-0-0,100.0%,-1.0,6.0,Nc Central,N/A,N/A,0-1-0,0.0%,-6.0,-7.5
48,45.0,8:30 PM,America First Events Center,278,Neb Omaha,214,S Utah,Omaha,Nebraska Omaha,Southern Utah,Southern Utah,N/A,N/A,False,N/A,N/A,False,Neb Omaha,3-0-0,100.0%,1.0,+9.8,3-0-0,100.0%,-4.0,9.8,S Utah,0-1-0,0.0%,28.7,-2.0,0-1-0,0.0%,28.7,-2.0,S Utah,N/A,N/A,0,0,0.0,0.0,Neb Omaha,N/A,N/A,0,0,0.0,0.0
49,44.3,1:00 PM,Joan Perry Brock Center,307,Tn Martin,182,Longwood,,Tenn-Martin,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,Tn Martin,1-1-0,50.0%,12.3,+3.0,1-1-0,50.0%,-8.0,3.0,Longwood,2-0-0,100.0%,14.3,+9.5,2-0-0,100.0%,14.3,+9.5,Longwood,N/A,N/A,0,0,0.0,0.0,Tn Martin,N/A,N/A,0,0,0.0,0.0
50,44.1,4:00 PM,Calihan Hall,144,Toledo,331,Detroit,Toledo,Toledo,Detroit Mercy,Detroit Mercy,N/A,N/A,False,N/A,N/A,False,Toledo,2-1-0,66.7%,3.0,+2.3,1-1-0,50.0%,0.0,2.5,Detroit,2-0-0,100.0%,7.7,+3.3,1-0-0,100.0%,22.5,+4.5,Detroit,N/A,N/A,1-0-0,100.0%,-22.0,2.0,Toledo,N/A,N/A,2-0-0,100.0%,9.5,5.5
51,42.1,3:00 PM,Tudor Fieldhouse,311,Nw State,188,Rice,Northwestern State,Northwestern St.,Rice,Rice,N/A,N/A,False,N/A,N/A,False,Nw State,2-0-0,100.0%,1.3,+11.3,2-0-0,100.0%,-18.5,11.3,Rice,3-0-0,100.0%,5.0,+2.7,2-0-0,100.0%,11.5,+3.0,Rice,N/A,N/A,1-0-0,100.0%,-8.0,2.0,Nw State,N/A,N/A,0,0,0.0,0.0
52,41.6,8:00 PM,Hampton Convocation Center,196,Norfolk St,310,Hampton,Norfolk State,Norfolk State,,Hampton,N/A,N/A,False,N/A,N/A,False,Norfolk St,1-1-0,50.0%,25.5,+4.8,0-1-0,0.0%,-11.0,-9.0,Hampton,1-1-0,50.0%,6.7,-0.5,0-0-0,0.0%,57.0,--,Hampton,N/A,N/A,1-1-0,50.0%,-18.5,-0.5,Norfolk St,N/A,N/A,0,0,0.0,0.0
53,41.1,2:00 PM,Ford Center,267,Radford,249,Evansville,,Radford,Evansville,Evansville,N/A,N/A,False,N/A,N/A,False,Radford,2-1-0,66.7%,-5.3,+1.8,0-1-0,0.0%,-40.0,-19.0,Evansville,0-2-0,0.0%,4.3,-4.8,0-0-0,0.0%,47.0,--,Evansville,N/A,N/A,0-2-0,0.0%,-17.0,-4.8,Radford,N/A,N/A,1-0-0,100.0%,12.0,9.0
54,38.3,7:00 PM,Cam Henderson Center,322,Bellarmine,198,Marshall,,Bellarmine,Marshall,Marshall,N/A,N/A,False,N/A,N/A,False,Bellarmine,1-2-0,33.3%,-8.7,-6.5,1-0-0,100.0%,-19.0,2.5,Marshall,1-1-0,50.0%,12.3,-2.3,1-1-0,50.0%,12.3,-2.3,Marshall,N/A,N/A,0-1-0,0.0%,-10.0,-9.0,Bellarmine,N/A,N/A,0-2-0,0.0%,-3.5,-11.0
