Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
29,18,9.5,0.5122,-9.5,0.5349,12,0.5,-11.3,-4.3,6,0.667,-8.5,0.4,13,0.539,-1.0,1.7,7,0.429,0.0,-0.7,9.5,-9.5,1797,0.505,1.0,0.1,893,0.489,-2.9,-0.5,1819,0.489,0.7,-0.1,899,0.483,3.3,-0.4,9.5,-9.5,863,0.514,2.2,0.5,425,0.513,-1.0,0.0,891,0.506,2.8,0.1,436,0.482,4.7,-0.5,28,12,True
9,13,-2.0,0.5283,2.0,0.5192,14,0.5,4.3,2.8,7,0.143,-7.7,-3.6,14,0.357,-0.9,-2.0,6,0.167,3.0,-1.6,-2.0,2.0,1781,0.497,-1.4,-0.1,887,0.51,-4.0,0.0,1818,0.501,0.5,-0.1,906,0.483,3.1,-0.5,-2.0,2.0,832,0.506,-3.5,-0.1,412,0.526,-5.7,0.0,865,0.491,-1.3,-0.6,428,0.477,0.7,-1.1,21,23,False
5,15,4.0,0.5192,-4.0,0.5283,14,0.643,8.5,5.5,6,0.5,4.5,4.7,13,0.333,-2.4,-4.8,6,0.4,4.3,-1.1,4.0,-4.0,1823,0.496,1.4,0.2,898,0.507,-1.4,0.4,1811,0.49,0.2,-0.5,892,0.479,2.9,-0.5,4.0,-4.0,887,0.49,0.4,-0.2,429,0.493,-2.1,-0.4,904,0.496,2.7,-0.5,440,0.494,5.4,-0.1,10,16,False
4,18,-4.0,0.5283,4.0,0.5192,12,0.75,10.6,8.7,7,0.857,13.4,13.0,14,0.571,-0.1,1.6,8,0.5,1.4,-0.4,-4.0,4.0,1864,0.518,2.3,0.3,928,0.498,-1.2,-0.1,1820,0.489,0.7,-0.1,900,0.483,3.3,-0.4,-4.0,4.0,948,0.509,5.3,0.1,469,0.491,2.3,-0.4,892,0.506,2.9,0.1,437,0.483,4.7,-0.5,9,12,True
17,26,-4.5,0.5192,4.5,0.5283,13,0.539,-2.6,-3.6,7,0.429,-6.7,-6.9,14,0.643,-7.4,1.7,6,0.667,-5.2,1.7,-4.5,4.5,1834,0.511,0.6,0.3,911,0.499,-2.7,-0.1,1804,0.505,0.4,0.2,894,0.491,3.0,-0.1,-4.5,4.5,860,0.515,0.4,0.4,424,0.507,-2.3,0.1,900,0.502,2.3,0.2,442,0.495,4.6,0.0,11,27,True
23,12,4.5,0.5238,-4.5,0.5238,14,0.357,-3.7,-3.0,6,0.5,-4.3,-1.3,14,0.462,3.4,-1.2,7,0.333,5.7,-0.5,4.5,-4.5,1820,0.483,-1.4,-0.4,910,0.471,-4.4,-0.4,1732,0.494,-2.4,-0.4,860,0.468,0.2,-0.7,4.5,-4.5,874,0.484,-0.9,-0.6,437,0.469,-3.7,-0.7,823,0.503,-2.4,-0.3,406,0.462,-1.0,-1.2,0,25,False
20,16,3.0,0.5192,-3.0,0.5283,12,0.25,-8.3,-5.8,6,0.333,-6.7,-3.0,12,0.417,-0.5,-0.8,4,0.0,-5.3,-7.6,3.0,-3.0,1802,0.504,-1.1,0.1,897,0.502,-3.7,0.2,1947,0.513,1.8,0.1,960,0.491,4.5,-0.2,3.0,-3.0,881,0.522,-0.1,0.4,435,0.493,-2.9,0.1,907,0.514,0.8,0.2,436,0.47,2.8,-0.7,22,15,True
27,21,4.5,0.5283,-4.5,0.5192,14,0.429,-8.1,-2.3,8,0.5,-3.9,2.6,15,0.643,-0.6,3.4,7,0.571,-4.1,0.9,4.5,-4.5,1793,0.499,-0.5,0.0,896,0.516,-2.5,0.8,1806,0.493,-1.1,-0.1,902,0.492,1.6,-0.2,4.5,-4.5,834,0.488,-1.9,-0.5,416,0.5,-3.2,0.5,817,0.492,-3.6,-0.1,405,0.503,-1.0,0.2,4,8,False
30,6,14.0,0.5283,-14.0,0.5192,12,0.25,-13.7,-4.4,6,0.333,-14.2,-4.6,13,0.417,4.0,-0.5,6,0.4,8.7,1.8,14.0,-14.0,1771,0.474,-2.4,-0.3,883,0.483,-5.5,-0.6,1747,0.507,-2.1,0.1,873,0.49,0.0,-0.4,14.0,-14.0,848,0.475,-2.2,-0.5,421,0.465,-5.0,-1.2,836,0.503,-2.4,0.4,418,0.479,-0.7,-0.1,29,19,True
3,2,4.5,0.5192,-4.5,0.5283,15,0.733,12.3,5.4,7,0.714,11.3,6.0,14,0.5,10.2,-0.3,6,0.333,5.7,-5.7,4.5,-4.5,1865,0.492,0.2,-0.3,930,0.488,-2.8,-0.5,1951,0.519,3.0,0.6,968,0.495,5.2,0.1,4.5,-4.5,908,0.474,0.6,-0.4,451,0.461,-1.8,-0.5,956,0.545,4.3,1.0,469,0.528,6.2,0.5,5,1,False
11,7,4.0,0.5192,-4.0,0.5283,12,0.364,0.6,-2.4,5,0.2,-3.6,-4.9,14,0.643,7.7,6.4,7,0.714,10.9,6.7,4.0,-4.0,1843,0.514,1.9,0.1,906,0.501,-2.0,-0.3,1802,0.513,-0.4,0.3,896,0.523,2.4,0.2,4.0,-4.0,893,0.497,1.5,-0.1,429,0.491,-1.8,-0.7,862,0.509,-0.6,0.3,427,0.536,2.1,0.7,7,14,False
1,19,-8.5,0.5238,8.5,0.5238,14,0.643,11.9,3.5,5,0.8,13.6,7.3,14,0.429,-1.0,1.5,8,0.5,5.5,4.6,-8.5,8.5,1837,0.525,1.0,0.3,906,0.526,-2.1,0.2,1908,0.521,3.7,0.5,946,0.539,7.0,0.8,-8.5,8.5,867,0.523,1.1,0.3,424,0.519,-1.8,-0.2,860,0.505,1.0,0.2,419,0.517,3.8,0.4,20,26,True
21,8,12.0,0.5283,-12.0,0.5192,14,0.286,-8.6,-6.5,6,0.0,-16.3,-14.4,14,0.462,3.9,-0.3,8,0.5,8.1,0.2,12.0,-12.0,1758,0.501,-1.0,0.3,873,0.502,-3.3,0.7,1866,0.515,2.1,0.1,922,0.486,4.9,-0.2,12.0,-12.0,842,0.499,-0.4,0.4,415,0.503,-2.1,0.9,880,0.513,0.6,0.4,431,0.488,3.0,0.0,18,6,True
24,26,3.0,0.5283,-3.0,0.5192,13,0.539,-5.2,1.0,6,0.5,-10.3,-2.3,14,0.769,-3.3,3.6,6,0.667,-3.5,0.5,3.0,-3.0,1627,0.493,-3.5,-0.1,816,0.493,-6.4,-0.2,1793,0.492,-2.1,-0.4,887,0.471,0.0,-1.0,3.0,-3.0,815,0.484,-2.7,-0.3,410,0.489,-4.9,-0.3,850,0.498,-2.0,0.0,417,0.46,-0.3,-0.7,3,2,False
29,14,11.0,0.5283,-11.0,0.5192,13,0.462,-11.2,-4.0,7,0.571,-8.9,0.1,13,0.539,0.9,-2.2,6,0.833,8.8,4.4,11.0,-11.0,1798,0.505,1.0,0.1,894,0.488,-2.9,-0.5,1877,0.472,0.3,-0.4,923,0.471,3.5,0.0,11.0,-11.0,864,0.514,2.1,0.5,426,0.512,-1.0,0.0,864,0.474,-1.8,-0.3,416,0.481,0.8,0.3,28,13,False
7,13,-5.0,0.5283,5.0,0.5192,14,0.462,5.7,0.5,7,0.429,0.0,-2.6,15,0.333,-1.5,-2.2,7,0.143,1.1,-2.1,-5.0,5.0,1748,0.507,-2.1,0.1,872,0.523,-4.3,0.7,1819,0.501,0.5,-0.1,907,0.482,3.1,-0.5,-5.0,5.0,837,0.504,-2.4,0.4,416,0.527,-4.1,1.0,866,0.491,-1.3,-0.6,429,0.475,0.7,-1.1,19,23,False
9,17,-2.5,0.5238,2.5,0.5238,15,0.533,4.7,3.0,8,0.25,-5.5,-2.4,15,0.6,0.1,2.1,9,0.556,1.6,0.6,-2.5,2.5,1782,0.497,-1.4,-0.1,888,0.511,-4.0,0.1,1821,0.49,0.7,-0.1,901,0.484,3.3,-0.4,-2.5,2.5,833,0.506,-3.5,-0.1,413,0.527,-5.7,0.1,893,0.507,2.9,0.2,438,0.484,4.7,-0.5,21,12,True
18,6,6.5,0.5283,-6.5,0.5192,14,0.5,-3.2,-4.4,8,0.375,-7.3,-7.8,15,0.667,7.9,5.3,8,0.75,11.5,6.1,6.5,-6.5,1835,0.51,0.6,0.3,912,0.498,-2.7,-0.1,1824,0.496,1.4,0.2,904,0.487,4.1,0.1,6.5,-6.5,861,0.515,0.3,0.4,425,0.506,-2.3,0.0,888,0.491,0.4,-0.2,437,0.491,2.9,-0.1,11,10,True
26,16,8.0,0.5283,-8.0,0.5192,15,0.467,-6.9,-1.2,9,0.556,-2.3,3.8,14,0.308,-2.1,-4.7,7,0.333,3.9,-1.3,8.0,-8.0,1794,0.499,-0.4,0.0,897,0.516,-2.5,0.8,1812,0.49,0.2,-0.5,893,0.478,2.9,-0.5,8.0,-8.0,835,0.489,-1.9,-0.4,417,0.501,-3.2,0.6,905,0.495,2.7,-0.5,441,0.493,5.4,-0.1,4,16,True
20,8,-3.0,0.5283,3.0,0.5192,13,0.231,-9.0,-6.5,7,0.286,-8.1,-4.6,15,0.6,6.4,4.8,8,0.625,8.0,3.6,-3.0,3.0,1803,0.504,-1.1,0.1,898,0.502,-3.7,0.2,1803,0.512,-0.4,0.3,897,0.523,2.4,0.1,-3.0,3.0,882,0.521,-0.1,0.4,436,0.492,-2.9,0.0,863,0.508,-0.6,0.3,428,0.534,2.1,0.7,22,14,True
22,4,8.5,0.5238,-8.5,0.5238,15,0.4,-3.4,-2.5,7,0.571,-3.6,-0.4,13,0.692,9.5,7.3,5,0.6,6.6,2.6,8.5,-8.5,1821,0.483,-1.4,-0.4,911,0.471,-4.4,-0.4,1865,0.517,2.3,0.3,935,0.536,5.7,0.7,8.5,-8.5,875,0.484,-0.9,-0.6,438,0.47,-3.7,-0.7,949,0.509,5.3,0.1,478,0.526,8.1,0.5,0,9,True
28,1,12.5,0.5238,-12.5,0.5238,14,0.615,-6.9,0.7,6,0.6,-6.3,2.1,15,0.6,10.7,2.2,9,0.556,10.9,1.4,12.5,-12.5,1783,0.493,-1.2,-0.3,885,0.487,-4.5,-0.4,1838,0.525,1.0,0.3,913,0.523,4.1,0.4,12.5,-12.5,868,0.492,-1.3,-0.4,427,0.487,-4.2,-0.6,868,0.522,1.1,0.3,427,0.527,4.2,1.0,24,20,False
24,3,13.5,0.5283,-13.5,0.5192,15,0.267,-10.8,-8.0,7,0.0,-19.9,-16.4,16,0.75,11.3,5.3,8,0.75,13.1,4.9,13.5,-13.5,1759,0.501,-1.0,0.2,874,0.502,-3.4,0.7,1866,0.492,0.2,-0.3,934,0.495,3.2,-0.1,13.5,-13.5,843,0.499,-0.4,0.4,416,0.501,-2.2,0.9,909,0.474,0.6,-0.4,456,0.484,3.0,-0.3,18,5,True
10,14,5.5,0.5283,-5.5,0.5192,16,0.5,3.7,1.9,9,0.222,-6.1,-3.7,14,0.5,1.3,-2.4,7,0.714,8.4,3.1,5.5,-5.5,1783,0.497,-1.4,-0.1,889,0.51,-4.0,0.0,1878,0.472,0.3,-0.4,924,0.47,3.5,0.0,5.5,-5.5,834,0.506,-3.5,-0.1,414,0.526,-5.7,0.0,865,0.474,-1.8,-0.3,417,0.479,0.8,0.2,21,13,False
11,24,-7.5,0.5192,7.5,0.5283,14,0.357,2.8,-4.0,7,0.429,-2.4,-7.5,15,0.667,-6.1,2.5,7,0.714,-2.9,3.4,-7.5,7.5,1745,0.468,-1.9,-0.4,871,0.495,-4.1,0.2,1805,0.505,0.4,0.2,895,0.491,3.0,-0.1,-7.5,7.5,841,0.47,-1.1,-0.1,420,0.494,-3.1,0.5,901,0.502,2.3,0.2,443,0.497,4.6,0.0,17,27,True
21,22,-1.0,0.5192,1.0,0.5283,16,0.6,-1.2,2.3,8,0.714,2.5,5.6,14,0.571,-4.9,1.0,7,0.571,-0.9,3.8,-1.0,1.0,1807,0.493,-1.1,-0.2,902,0.495,-3.7,0.0,1628,0.493,-3.5,-0.1,810,0.491,-0.6,0.0,-1.0,1.0,818,0.491,-3.6,-0.1,410,0.484,-6.0,-0.3,816,0.485,-2.7,-0.3,404,0.479,-0.4,-0.4,8,3,True
29,19,3.0,0.5283,-3.0,0.5192,14,0.5,-10.9,-3.4,8,0.625,-8.5,0.7,15,0.467,-0.5,2.5,9,0.556,5.6,5.8,3.0,-3.0,1799,0.505,1.0,0.1,895,0.489,-2.9,-0.5,1909,0.522,3.7,0.5,947,0.539,7.0,0.8,3.0,-3.0,865,0.514,2.1,0.5,427,0.513,-1.0,0.1,861,0.506,1.0,0.2,420,0.518,3.8,0.4,28,26,True
7,10,3.0,0.5349,-3.0,0.5122,15,0.5,6.3,1.6,6,0.4,-1.8,-1.0,13,0.417,1.5,-0.8,7,0.5,3.6,-0.6,3.0,-3.0,1867,0.515,2.1,0.1,928,0.545,-0.6,0.4,1844,0.514,1.9,0.2,909,0.523,5.9,0.6,3.0,-3.0,881,0.513,0.6,0.4,433,0.541,-1.5,0.9,894,0.498,1.6,-0.1,436,0.495,5.0,0.3,6,7,False
12,17,-3.0,0.5238,3.0,0.5238,15,0.429,3.1,-1.5,7,0.571,1.1,-1.9,16,0.625,0.8,2.8,10,0.6,2.5,1.9,-3.0,3.0,1733,0.494,-2.4,-0.4,863,0.52,-4.9,0.0,1822,0.49,0.8,-0.1,902,0.484,3.3,-0.4,-3.0,3.0,824,0.503,-2.4,-0.3,408,0.546,-3.6,0.7,894,0.507,2.9,0.2,439,0.485,4.7,-0.4,25,12,True
18,13,5.5,0.5349,-5.5,0.5122,15,0.467,-4.1,-4.8,9,0.333,-8.3,-8.2,15,0.357,-0.9,-3.9,8,0.429,5.4,-0.3,5.5,-5.5,1836,0.51,0.6,0.3,913,0.498,-2.7,-0.1,1813,0.49,0.2,-0.5,894,0.479,3.0,-0.5,5.5,-5.5,862,0.514,0.3,0.4,426,0.505,-2.4,0.0,906,0.496,2.7,-0.5,442,0.494,5.4,-0.1,11,16,True
26,20,5.0,0.5238,-5.0,0.5238,15,0.714,-3.0,3.4,8,0.857,-3.1,6.0,14,0.214,-8.8,-6.8,6,0.167,-10.0,-8.6,5.0,-5.0,1794,0.491,-2.1,-0.4,890,0.51,-4.2,0.2,1804,0.503,-1.1,0.1,892,0.509,1.6,-0.1,5.0,-5.0,851,0.497,-2.0,0.0,418,0.534,-3.5,0.6,883,0.521,-0.1,0.4,433,0.557,2.9,0.8,2,22,True
4,25,-10.5,0.5283,10.5,0.5192,14,0.714,10.5,8.0,8,0.75,11.4,10.3,16,0.25,-11.9,-8.3,8,0.5,-2.9,-0.6,-10.5,10.5,1866,0.518,2.3,0.3,929,0.498,-1.2,-0.1,1760,0.501,-1.0,0.2,876,0.503,1.4,-0.1,-10.5,10.5,950,0.509,5.3,0.1,470,0.49,2.3,-0.4,844,0.498,-0.5,0.4,418,0.502,1.5,0.1,9,18,True
24,27,-1.0,0.5283,1.0,0.5192,16,0.375,-4.6,-3.3,8,0.5,-6.0,-2.4,16,0.438,-7.5,-1.5,6,0.333,-13.8,-8.7,-1.0,1.0,1822,0.483,-1.5,-0.4,912,0.471,-4.4,-0.4,1795,0.499,-0.5,0.0,895,0.483,1.6,-0.7,-1.0,1.0,876,0.484,-1.0,-0.6,439,0.469,-3.7,-0.8,836,0.489,-1.9,-0.4,416,0.477,-0.7,-1.5,0,4,True
28,6,12.5,0.5283,-12.5,0.5192,15,0.643,-7.1,0.9,7,0.667,-6.9,2.2,16,0.688,8.4,5.7,9,0.778,12.1,6.7,12.5,-12.5,1784,0.494,-1.2,-0.3,886,0.487,-4.5,-0.4,1825,0.496,1.4,0.2,905,0.487,4.1,0.1,12.5,-12.5,869,0.492,-1.4,-0.4,428,0.488,-4.3,-0.6,889,0.491,0.4,-0.2,438,0.492,2.9,-0.1,24,10,True
2,30,-16.5,0.5192,16.5,0.5283,15,0.467,9.7,-0.5,8,0.625,13.6,3.7,13,0.231,-14.8,-5.1,6,0.167,-13.2,-4.2,-16.5,16.5,1952,0.519,3.0,0.6,956,0.542,0.6,1.1,1772,0.474,-2.5,-0.3,879,0.467,0.7,0.0,-16.5,16.5,957,0.544,4.3,1.0,460,0.56,2.3,1.2,849,0.475,-2.2,-0.6,418,0.492,0.9,0.2,1,29,True
10,14,4.5,0.5283,-4.5,0.5192,14,0.385,1.1,-1.3,6,0.333,-1.0,-1.1,15,0.467,1.1,-2.6,8,0.625,7.3,2.0,4.5,-4.5,1845,0.514,1.9,0.2,907,0.502,-2.0,-0.3,1879,0.472,0.3,-0.4,925,0.47,3.5,0.0,4.5,-4.5,895,0.497,1.6,-0.1,430,0.492,-1.7,-0.6,866,0.473,-1.8,-0.3,418,0.478,0.8,0.2,7,13,False
4,19,-3.0,0.5122,3.0,0.5349,15,0.667,10.1,7.0,9,0.667,10.6,8.4,16,0.5,0.0,2.7,10,0.6,5.8,5.8,-3.0,3.0,1867,0.517,2.3,0.3,930,0.497,-1.2,-0.2,1910,0.522,3.7,0.5,948,0.54,7.0,0.8,-3.0,3.0,951,0.509,5.3,0.1,471,0.489,2.3,-0.4,862,0.507,1.0,0.2,421,0.519,3.8,0.4,9,26,True
8,25,-5.5,0.5192,5.5,0.5283,16,0.625,6.4,5.2,7,0.571,4.6,6.1,17,0.471,-6.2,-0.5,7,0.429,-9.9,-5.1,-5.5,5.5,1804,0.513,-0.4,0.3,897,0.504,-3.1,0.4,1796,0.499,-0.5,0.1,896,0.483,1.6,-0.7,-5.5,5.5,864,0.509,-0.6,0.3,426,0.486,-3.2,-0.2,837,0.489,-1.9,-0.4,417,0.478,-0.7,-1.4,14,4,False
21,9,9.5,0.5283,-9.5,0.5192,17,0.563,-1.2,1.9,9,0.625,2.0,4.4,17,0.529,3.5,2.2,7,0.857,16.3,9.2,9.5,-9.5,1808,0.492,-1.1,-0.2,903,0.494,-3.7,0.0,1784,0.497,-1.4,-0.1,877,0.483,1.3,-0.3,9.5,-9.5,819,0.491,-3.6,-0.1,411,0.482,-6.0,-0.3,835,0.506,-3.5,-0.1,403,0.484,-1.3,-0.3,8,21,True
22,12,7.5,0.5283,-7.5,0.5192,15,0.6,-4.5,1.2,7,0.571,-9.0,-1.9,16,0.4,-0.1,-3.3,9,0.5,6.1,0.4,7.5,-7.5,1629,0.493,-3.5,-0.1,817,0.494,-6.4,-0.2,1814,0.491,0.2,-0.5,895,0.48,3.0,-0.5,7.5,-7.5,817,0.486,-2.7,-0.3,411,0.49,-4.9,-0.3,907,0.496,2.7,-0.5,443,0.495,5.4,-0.1,3,16,False
6,28,-8.5,0.5283,8.5,0.5192,15,0.5,6.4,1.2,8,0.5,2.0,-0.8,15,0.467,-10.7,-3.5,6,0.333,-14.0,-8.9,-8.5,8.5,1749,0.507,-2.1,0.2,873,0.524,-4.3,0.7,1800,0.505,1.0,0.1,888,0.524,5.0,0.7,-8.5,8.5,838,0.504,-2.3,0.5,417,0.528,-4.0,1.0,866,0.514,2.1,0.5,422,0.521,5.4,0.9,19,28,True
29,5,12.5,0.5283,-12.5,0.5192,16,0.6,-8.4,-0.2,8,0.571,-9.5,-0.1,17,0.706,9.6,6.3,10,0.8,13.7,7.7,12.5,-12.5,1785,0.493,-1.2,-0.3,887,0.487,-4.5,-0.5,1826,0.497,1.4,0.2,906,0.488,4.1,0.1,12.5,-12.5,870,0.492,-1.4,-0.4,429,0.487,-4.3,-0.6,890,0.492,0.4,-0.2,439,0.493,2.9,0.0,24,10,False
5,15,3.0,0.5283,-3.0,0.5192,16,0.533,6.1,1.9,7,0.5,-1.1,0.2,13,0.462,0.8,0.4,5,0.2,-0.8,-3.2,3.0,-3.0,1868,0.515,2.1,0.1,929,0.545,-0.6,0.4,1948,0.513,1.8,0.1,961,0.492,4.6,-0.1,3.0,-3.0,882,0.514,0.6,0.5,434,0.542,-1.5,0.9,908,0.514,0.8,0.2,437,0.472,2.8,-0.7,6,15,True
11,2,8.0,0.5192,-8.0,0.5283,15,0.333,2.3,-4.6,8,0.375,-2.8,-8.1,16,0.438,9.9,-0.7,7,0.286,5.3,-5.4,8.0,-8.0,1746,0.468,-1.9,-0.4,872,0.495,-4.1,0.2,1953,0.519,3.0,0.6,969,0.494,5.2,0.1,8.0,-8.0,842,0.47,-1.2,-0.1,421,0.493,-3.1,0.4,958,0.544,4.3,1.0,470,0.527,6.2,0.5,17,1,False
13,20,-2.0,0.5283,2.0,0.5192,17,0.647,1.6,3.9,6,0.667,-2.2,4.4,15,0.267,-7.2,-5.5,7,0.286,-6.4,-5.6,-2.0,2.0,1823,0.49,0.8,-0.1,897,0.495,-1.9,0.2,1805,0.504,-1.1,0.1,893,0.509,1.6,-0.1,-2.0,2.0,895,0.508,2.9,0.2,434,0.527,0.9,0.9,884,0.521,-0.1,0.4,434,0.558,2.9,0.9,12,22,False
27,14,9.0,0.5349,-9.0,0.5122,16,0.667,-3.8,2.4,9,0.75,-4.4,4.0,16,0.4,1.9,-2.6,8,0.286,4.9,-1.1,9.0,-9.0,1795,0.491,-2.1,-0.4,891,0.51,-4.2,0.2,1734,0.493,-2.4,-0.4,861,0.468,0.2,-0.7,9.0,-9.0,852,0.496,-2.0,0.0,419,0.533,-3.6,0.5,825,0.502,-2.4,-0.3,407,0.461,-1.0,-1.2,2,25,False
23,3,12.0,0.5283,-12.0,0.5192,16,0.688,-5.4,3.1,8,0.625,-9.0,1.8,17,0.765,12.3,5.8,9,0.778,14.8,5.9,12.0,-12.0,1806,0.506,0.4,0.3,890,0.518,-2.3,0.5,1867,0.492,0.2,-0.3,935,0.495,3.2,-0.1,12.0,-12.0,902,0.503,2.3,0.2,438,0.506,-0.1,0.4,910,0.475,0.6,-0.4,457,0.486,3.0,-0.3,27,5,True
30,19,11.5,0.5238,-11.5,0.5238,14,0.286,-14.6,-4.5,7,0.286,-16.1,-5.9,16,0.438,-4.6,-4.9,6,0.667,2.2,0.3,11.5,-11.5,1773,0.474,-2.5,-0.3,884,0.483,-5.5,-0.6,1837,0.51,0.6,0.3,908,0.523,4.0,0.8,11.5,-11.5,850,0.475,-2.2,-0.5,422,0.464,-5.1,-1.2,863,0.514,0.3,0.4,421,0.526,3.2,0.9,29,11,
7,9,4.0,0.5192,-4.0,0.5283,16,0.467,5.1,-0.3,9,0.444,0.1,-3.3,15,0.429,2.7,0.7,8,0.429,2.8,-1.5,4.0,-4.0,1750,0.507,-2.1,0.1,874,0.523,-4.3,0.7,1846,0.514,1.9,0.2,910,0.522,5.8,0.5,4.0,-4.0,839,0.504,-2.3,0.4,418,0.527,-4.0,0.9,896,0.498,1.6,0.0,437,0.494,5.0,0.3,19,7,False
12,3,9.5,0.5238,-9.5,0.5238,18,0.667,3.0,5.0,7,0.714,1.9,7.3,17,0.412,9.4,-1.0,8,0.25,4.9,-5.4,9.5,-9.5,1824,0.491,0.8,-0.1,898,0.496,-1.9,0.2,1954,0.518,3.0,0.6,970,0.494,5.2,0.0,9.5,-9.5,896,0.508,2.9,0.2,435,0.528,0.9,0.9,959,0.543,4.3,0.9,471,0.526,6.2,0.5,12,1,True
1,16,-4.5,0.5238,4.5,0.5238,16,0.563,10.6,1.9,6,0.667,10.3,3.4,17,0.375,1.5,-3.4,9,0.25,3.8,-2.7,-4.5,4.5,1839,0.524,1.0,0.3,907,0.526,-2.1,0.1,1735,0.493,-2.4,-0.4,862,0.467,0.2,-0.7,-4.5,4.5,869,0.522,1.1,0.3,425,0.518,-1.8,-0.2,826,0.501,-2.4,-0.3,408,0.46,-1.0,-1.2,20,25,False
10,22,-5.0,0.5192,5.0,0.5283,18,0.556,3.9,2.2,10,0.3,-5.4,-2.8,16,0.625,-4.6,1.3,8,0.625,-0.5,3.9,-5.0,5.0,1785,0.498,-1.4,-0.1,890,0.511,-4.0,0.0,1630,0.493,-3.5,-0.1,811,0.492,-0.6,0.0,-5.0,5.0,836,0.507,-3.5,-0.1,415,0.527,-5.7,0.0,818,0.486,-2.7,-0.3,405,0.48,-0.4,-0.4,21,3,False
5,24,2.5,0.5283,-2.5,0.5192,17,0.5,5.5,1.7,8,0.429,-1.6,-0.1,17,0.353,-5.2,-4.1,8,0.25,-3.3,-4.3,2.5,-2.5,1869,0.515,2.1,0.1,930,0.545,-0.6,0.4,1823,0.482,-1.5,-0.4,908,0.496,1.5,-0.4,2.5,-2.5,883,0.513,0.6,0.4,435,0.541,-1.5,0.9,877,0.483,-1.0,-0.6,436,0.5,1.8,-0.4,6,0,False
23,21,5.0,0.5238,-5.0,0.5238,17,0.647,-5.9,2.8,9,0.556,-9.6,1.3,18,0.529,-1.8,1.7,8,0.5,-4.9,-1.0,5.0,-5.0,1807,0.505,0.4,0.3,891,0.518,-2.3,0.5,1809,0.492,-1.1,-0.2,903,0.492,1.6,-0.2,5.0,-5.0,903,0.502,2.3,0.2,439,0.505,-0.1,0.4,820,0.49,-3.6,-0.1,406,0.501,-1.0,0.2,27,8,False
29,8,10.0,0.5349,-10.0,0.5122,17,0.625,-7.5,0.9,9,0.625,-7.8,1.9,17,0.647,6.6,5.3,9,0.667,7.8,4.4,10.0,-10.0,1786,0.494,-1.2,-0.3,888,0.487,-4.5,-0.4,1805,0.513,-0.4,0.3,898,0.523,2.4,0.2,10.0,-10.0,871,0.492,-1.4,-0.4,430,0.488,-4.3,-0.6,865,0.509,-0.6,0.3,429,0.536,2.1,0.7,24,14,True
26,4,12.5,0.5283,-12.5,0.5192,17,0.688,-3.2,3.2,10,0.778,-3.5,5.2,16,0.625,8.8,5.7,6,0.667,9.3,4.8,12.5,-12.5,1796,0.491,-2.1,-0.4,892,0.51,-4.2,0.2,1868,0.517,2.3,0.3,936,0.537,5.7,0.7,12.5,-12.5,853,0.497,-2.0,0.0,420,0.534,-3.6,0.6,952,0.508,5.3,0.1,479,0.527,8.1,0.5,2,9,False
