Team,Over Record,Over %,Under %,Total +/-
Denver,424-346-11,55.1%,44.9%,+2.4
Indiana,455-407-16,52.8%,47.2%,+0.7
Milwaukee,461-416-14,52.6%,47.4%,+0.9
Sacramento,510-465-16,52.3%,47.7%,+1.6
Atlanta,494-454-10,52.1%,47.9%,+1.3
Minnesota,518-476-19,52.1%,47.9%,+1.1
San Antonio,365-337-13,52.0%,48.0%,+1.3
LA Lakers,448-422-6,51.5%,48.5%,+0.3
Boston,412-389-5,51.4%,48.6%,+0.6
Houston,413-390-15,51.4%,48.6%,+1.0
Washington,507-489-19,50.9%,49.1%,+0.7
Utah,422-412-10,50.6%,49.4%,+0.6
New Orleans,468-461-8,50.4%,49.6%,+0.3
Toronto,446-441-6,50.3%,49.7%,+0.6
Okla City,416-414-13,50.1%,49.9%,+0.6
Miami,405-408-9,49.8%,50.2%,-0.6
Portland,448-452-8,49.8%,50.2%,+0.5
LA Clippers,419-423-11,49.8%,50.2%,+0.5
Golden State,399-404-4,49.7%,50.3%,+0.7
Dallas,382-388-10,49.6%,50.4%,+0.5
Charlotte,476-488-18,49.4%,50.6%,+0.5
Detroit,477-491-10,49.3%,50.7%,+0.1
Cleveland,425-440-9,49.1%,50.9%,0.0
Chicago,433-449-11,49.1%,50.9%,+0.5
Philadelphia,457-477-15,48.9%,51.1%,-0.1
Brooklyn,473-494-15,48.9%,51.1%,+0.4
Orlando,462-493-18,48.4%,51.6%,-0.4
New York,482-517-7,48.3%,51.8%,0.0
Phoenix,408-439-12,48.2%,51.8%,-0.4
Memphis,419-463-9,47.5%,52.5%,-0.4
