,Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Home Team DraftKings,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Away Team is_fav_ATS Record,Away Team is_fav_Cover %,Away Team is_fav_MOV,Away Team is_fav_ATS +/-,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Home Team is_dog_ATS Record,Home Team is_dog_Cover %,Home Team is_dog_MOV,Home Team is_dog_ATS +/-
0,1,79.3,10:00 PM,Chase Center,8,Dallas,4,Golden State,DAL Mavericks,GS Warriors,4-5-1,44.4%,4.0,-0.8,1-1-1,50.0%,-2.7,-1.8,3-5-0,37.5%,4.5,-2.2,8-2-0,80.0%,11.9,10.6,2-1-0,66.7%,8.3,4.8,4-1-0,80.0%,4.4,9.1
1,2,70.9,7:30 PM,Wells Fargo Center,5,New York,20,Philadelphia,NY Knicks,PHI 76ers,4-5-0,44.4%,3.2,0.1,2-4-0,33.3%,-2.0,-4.4,4-4-0,50.0%,6.5,2.2,2-7-0,22.2%,-7.6,-6.1,0-4-0,0.0%,-10.0,-11.5,2-3-0,40.0%,-7.0,-1.3
2,3,69.2,7:00 PM,Little Caesars Arena,18,Miami,23,Detroit,MIA Heat,DET Pistons,4-5-0,44.4%,-0.9,-1.9,4-1-0,80.0%,2.6,2.6,2-3-0,40.0%,3.2,-2.2,6-5-0,54.6%,-2.5,2.8,3-3-0,50.0%,-5.2,0.4,6-3-0,66.7%,-3.1,3.7
3,4,67.8,7:00 PM,Kia Center,21,Charlotte,12,Orlando,CHA Hornets,ORL Magic,6-4-0,60.0%,-3.0,2.8,3-1-0,75.0%,-5.8,1.6,0-1-0,0.0%,5.0,-1.5,4-7-0,36.4%,1.7,1.0,3-1-0,75.0%,18.3,9.0,1-5-0,16.7%,-8.5,-2.8
4,5,62.3,8:00 PM,Fiserv Forum,27,Toronto,15,Milwaukee,TOR Raptors,MIL Bucks,8-3-0,72.7%,-7.5,1.5,4-2-0,66.7%,-9.2,0.9,,,,,3-7-0,30.0%,-5.1,-6.3,1-3-0,25.0%,1.3,-2.9,1-3-0,25.0%,-10.3,-3.1
5,6,60.0,10:00 PM,Moda Center,6,Minnesota,29,Portland,MIN Timberwolves,POR Trail Blazers,4-6-0,40.0%,5.4,-1.4,2-2-0,50.0%,0.3,-3.5,4-6-0,40.0%,5.4,-1.4,5-5-1,50.0%,-11.1,-3.5,2-3-0,40.0%,-16.8,-10.3,5-5-1,50.0%,-11.1,-3.5
6,7,55.4,9:00 PM,Delta Center,11,Phoenix,28,Utah,PHO Suns,UTA Jazz,3-7-0,30.0%,2.1,-1.2,2-2-0,50.0%,0.8,-0.5,1-6-0,14.3%,2.1,-3.6,4-5-0,44.4%,-13.9,-6.8,1-3-0,25.0%,-19.5,-15.1,4-5-0,44.4%,-13.9,-6.8
7,8,53.1,7:00 PM,TD Garden,24,Atlanta,2,Boston,ATL Hawks,BOS Celtics,3-8-0,27.3%,-5.5,-4.9,2-2-0,50.0%,-5.8,-4.3,1-5-0,16.7%,-0.5,-5.3,6-5-0,54.6%,10.5,1.0,2-2-0,50.0%,8.0,-0.9,,,,
