Team,Over Record,Over %,Under %,Total +/-
Washington,116-84-3,58.0%,42.0%,+1.1
Philadelphia,112-89-2,55.7%,44.3%,+1.6
Portland,108-87-5,55.4%,44.6%,+2.9
Phoenix,125-102-0,55.1%,44.9%,+0.9
Chicago,104-94-4,52.5%,47.5%,+2.0
Milwaukee,110-100-1,52.4%,47.6%,+1.3
Toronto,105-99-0,51.5%,48.5%,+0.2
LA Clippers,109-103-6,51.4%,48.6%,+3.2
Houston,96-91-6,51.3%,48.7%,+1.1
Cleveland,108-104-3,50.9%,49.1%,+0.5
Indiana,97-95-1,50.5%,49.5%,0.0
Detroit,99-97-1,50.5%,49.5%,-0.7
Atlanta,90-89-3,50.3%,49.7%,+1.0
New Orleans,103-102-1,50.2%,49.8%,-0.5
Sacramento,105-105-4,50.0%,50.0%,+0.4
Brooklyn,98-99-1,49.8%,50.3%,+0.5
Boston,91-93-2,49.5%,50.5%,+0.5
Orlando,87-90-1,49.2%,50.9%,-0.9
Denver,101-105-4,49.0%,51.0%,+1.1
Utah,100-104-0,49.0%,51.0%,+1.6
Minnesota,96-101-3,48.7%,51.3%,-0.6
LA Lakers,95-105-2,47.5%,52.5%,-1.7
New York,93-103-3,47.5%,52.6%,-0.3
Charlotte,85-95-1,47.2%,52.8%,-1.2
San Antonio,91-102-4,47.2%,52.9%,-0.4
Memphis,93-107-6,46.5%,53.5%,-0.8
Okla City,84-104-3,44.7%,55.3%,-1.1
Golden State,100-128-1,43.9%,56.1%,0.0
Miami,94-123-0,43.3%,56.7%,-2.0
Dallas,78-107-4,42.2%,57.8%,-1.1
