Team,Over Record,Over %,Under %,Total +/-
Tulane,40-17-1,70.2%,29.8%,+6.0
Weber St,23-10-1,69.7%,30.3%,+3.4
SC Upstate,25-11-0,69.4%,30.6%,+4.8
Central Ark,34-15-1,69.4%,30.6%,+9.1
N Kentucky,33-15-1,68.8%,31.3%,+5.0
N Mex State,26-12-0,68.4%,31.6%,+6.3
Holy Cross,28-14-1,66.7%,33.3%,+3.3
Drake,38-19-1,66.7%,33.3%,+5.9
Grd Canyon,26-14-1,65.0%,35.0%,+1.2
Kent St,27-15-1,64.3%,35.7%,-0.1
Stonehill,9-5-0,64.3%,35.7%,+1.6
Rhode Island,43-24-1,64.2%,35.8%,+2.6
James Mad,32-18-1,64.0%,36.0%,+5.1
W Kentucky,32-18-3,64.0%,36.0%,+1.8
Cornell,30-17-1,63.8%,36.2%,+3.0
UCLA,37-21-1,63.8%,36.2%,+2.4
WI-Milwkee,35-20-0,63.6%,36.4%,+3.6
Wake Forest,56-33-1,62.9%,37.1%,+4.2
Drexel,32-19-0,62.8%,37.3%,+6.4
McNeese St,25-15-1,62.5%,37.5%,+3.1
North Dakota,35-21-1,62.5%,37.5%,+5.5
IU Indy,41-25-1,62.1%,37.9%,+4.1
Stetson,24-15-2,61.5%,38.5%,+4.1
Utah Tech,16-10-0,61.5%,38.5%,+3.9
Ball St,28-18-2,60.9%,39.1%,+3.2
IPFW,43-28-0,60.6%,39.4%,+5.5
New Orleans,23-15-2,60.5%,39.5%,+2.0
Oral Roberts,49-32-2,60.5%,39.5%,+1.3
Lamar,26-17-0,60.5%,39.5%,-0.3
Wofford,29-19-2,60.4%,39.6%,+5.4
St Josephs,45-30-1,60.0%,40.0%,+2.8
NC A&T,27-18-0,60.0%,40.0%,+5.1
Lindenwood,6-4-0,60.0%,40.0%,-0.2
N Dakota St,35-24-0,59.3%,40.7%,+2.4
S Alabama,29-20-1,59.2%,40.8%,+3.1
Wyoming,41-29-3,58.6%,41.4%,+4.1
UCSB,25-18-1,58.1%,41.9%,+2.7
UC Riverside,36-26-2,58.1%,41.9%,+3.1
NC-Asheville,18-13-0,58.1%,41.9%,-0.3
Syracuse,48-35-0,57.8%,42.2%,+2.5
Rutgers,56-41-3,57.7%,42.3%,+2.5
Florida St,56-41-3,57.7%,42.3%,+1.5
S Utah,30-22-0,57.7%,42.3%,+0.2
W Virginia,34-25-0,57.6%,42.4%,+2.5
Gonzaga,34-25-0,57.6%,42.4%,+2.9
Abl Christian,23-17-0,57.5%,42.5%,+5.2
Evansville,39-29-0,57.4%,42.7%,+4.0
Tulsa,47-35-0,57.3%,42.7%,+2.5
Queens,8-6-1,57.1%,42.9%,+4.4
Denver,44-33-0,57.1%,42.9%,+1.5
Michigan,58-44-0,56.9%,43.1%,+1.6
Maine,29-22-0,56.9%,43.1%,+2.7
Indiana,58-44-0,56.9%,43.1%,+3.8
Nebraska,54-41-3,56.8%,43.2%,+1.9
DePaul,46-35-1,56.8%,43.2%,+2.4
S Dakota St,38-29-1,56.7%,43.3%,+4.8
Portland St,26-20-3,56.5%,43.5%,+4.2
Winthrop,22-17-1,56.4%,43.6%,+1.1
Idaho,22-17-3,56.4%,43.6%,+0.6
UTSA,22-17-0,56.4%,43.6%,+4.7
South Dakota,40-31-1,56.3%,43.7%,+0.5
Iowa,58-45-4,56.3%,43.7%,+4.2
Hsn Christian,18-14-0,56.3%,43.8%,+9.3
Nicholls,18-14-0,56.3%,43.8%,+5.4
Troy,27-21-1,56.3%,43.8%,+1.7
VA Tech,41-32-2,56.2%,43.8%,+1.9
Princeton,23-18-1,56.1%,43.9%,+0.2
Baylor,37-29-2,56.1%,43.9%,+3.4
Col Charlestn,28-22-0,56.0%,44.0%,+0.1
TX-Arlington,28-22-0,56.0%,44.0%,+4.6
SE Missouri,28-22-0,56.0%,44.0%,+1.9
NJIT,28-22-0,56.0%,44.0%,+0.7
Montana,29-23-0,55.8%,44.2%,+0.5
Clemson,40-32-2,55.6%,44.4%,+0.1
Richmond,50-40-0,55.6%,44.4%,+2.2
TX Christian,36-29-2,55.4%,44.6%,+3.3
WI-Grn Bay,36-29-1,55.4%,44.6%,+2.5
Columbia,26-21-2,55.3%,44.7%,+4.3
Santa Clara,37-30-2,55.2%,44.8%,+2.0
TX Southern,32-26-0,55.2%,44.8%,+3.8
Bowling Grn,27-22-0,55.1%,44.9%,-0.5
Presbyterian,22-18-1,55.0%,45.0%,+0.6
Norfolk St,28-23-0,54.9%,45.1%,+1.2
F Dickinson,23-19-1,54.8%,45.2%,+1.1
Seton Hall,52-43-2,54.7%,45.3%,+1.8
Manhattan,41-34-1,54.7%,45.3%,+2.5
Youngs St,30-25-0,54.6%,45.5%,+4.9
La Salle,49-41-0,54.4%,45.6%,+2.3
