Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,14-6-0,70.0%,9.8,+3.0
Houston,14-6-0,70.0%,8.5,+5.0
Brooklyn,13-6-1,68.4%,-3.0,+4.0
LA Clippers,14-7-0,66.7%,2.2,+4.3
Memphis,13-7-0,65.0%,8.5,+5.8
Toronto,13-7-0,65.0%,-4.4,+3.7
Charlotte,12-7-0,63.2%,-4.7,+1.3
Portland,12-7-1,63.2%,-7.6,+1.0
Orlando,13-8-0,61.9%,5.7,+3.1
Golden State,11-7-0,61.1%,7.2,+3.9
Okla City,11-8-0,57.9%,10.7,+2.7
Dallas,10-8-1,55.6%,6.2,+3.2
San Antonio,10-9-0,52.6%,0.3,+2.7
Detroit,10-10-1,50.0%,-1.2,+2.1
Chicago,10-11-0,47.6%,-5.8,-0.2
Miami,8-9-0,47.1%,1.6,+0.1
New York,8-10-1,44.4%,4.9,-0.4
Utah,8-10-0,44.4%,-9.8,-2.7
Denver,7-9-1,43.8%,1.9,-0.6
LA Lakers,8-11-0,42.1%,-1.3,-4.3
Boston,8-11-0,42.1%,10.6,+0.1
Milwaukee,7-10-1,41.2%,0.4,-2.6
Atlanta,8-12-0,40.0%,-3.6,-2.0
Sacramento,7-12-1,36.8%,0.4,-3.9
Indiana,7-12-1,36.8%,-3.8,-5.7
New Orleans,7-13-0,35.0%,-11.8,-7.5
Phoenix,6-12-0,33.3%,-1.2,-2.2
Minnesota,6-13-0,31.6%,0.8,-4.8
Washington,4-12-1,25.0%,-15.3,-5.4
Philadelphia,4-13-0,23.5%,-8.3,-6.4
