Team,Over Record,Over %,Under %,Total +/-
Washington,249-206-8,54.7%,45.3%,+1.8
Minnesota,255-211-3,54.7%,45.3%,+0.8
San Antonio,254-212-4,54.5%,45.5%,+1.2
Denver,248-216-6,53.5%,46.6%,+1.2
Sacramento,213-195-8,52.2%,47.8%,+1.3
Milwaukee,258-240-8,51.8%,48.2%,+1.1
Atlanta,255-238-6,51.7%,48.3%,+1.1
Utah,234-221-9,51.4%,48.6%,+0.6
Toronto,255-241-8,51.4%,48.6%,+0.2
Okla City,232-220-6,51.3%,48.7%,+0.6
Indiana,244-240-5,50.4%,49.6%,+1.1
Detroit,210-207-8,50.4%,49.6%,+0.8
Portland,230-227-1,50.3%,49.7%,+0.7
Miami,254-251-3,50.3%,49.7%,+0.1
Cleveland,247-245-3,50.2%,49.8%,+0.3
LA Lakers,226-226-2,50.0%,50.0%,+0.3
Boston,273-273-3,50.0%,50.0%,+0.1
New Orleans,213-218-3,49.4%,50.6%,+0.8
Phoenix,217-226-7,49.0%,51.0%,-0.9
Memphis,228-241-5,48.6%,51.4%,+0.8
Houston,242-257-9,48.5%,51.5%,-0.6
New York,218-232-9,48.4%,51.6%,+0.7
Golden State,250-267-9,48.4%,51.6%,-0.8
Chicago,216-231-4,48.3%,51.7%,+0.4
Charlotte,223-239-7,48.3%,51.7%,+0.6
Philadelphia,223-245-4,47.7%,52.4%,-0.8
Dallas,233-256-3,47.7%,52.4%,+0.4
Orlando,223-248-6,47.4%,52.7%,-0.5
Brooklyn,215-240-9,47.3%,52.8%,+0.3
LA Clippers,204-239-8,46.1%,54.0%,-1.3
