Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Chicago,Milwaukee,Milwaukee,-8.5,239.,228,True
New Orleans,Cleveland,Cleveland,-14.5,216.5.,228,True
Philadelphia,Memphis,Memphis,4.5,226.5.,228,True
Portland,Oklahoma City,Portland,13.0,222.,208,False
Indiana,Houston,Houston,-6.0,232.,243,True
New York,Phoenix,New York,-4.5,226.5.,260,False
Atlanta,Golden State,Golden State,-7.5,239.5.,217,True
Orlando,L.A. Clippers,L.A. Clippers,3.0,205.,197,True
