Team,Over Record,Over %,Under %,Total +/-
Phoenix,504-427-9,54.1%,45.9%,+1.3
Washington,379-349-13,52.1%,47.9%,+1.6
Toronto,452-431-10,51.2%,48.8%,+1.3
Milwaukee,454-436-7,51.0%,49.0%,+0.7
Portland,427-416-13,50.7%,49.4%,+0.6
New York,360-352-7,50.6%,49.4%,+0.6
Utah,464-460-13,50.2%,49.8%,+0.7
Minnesota,356-354-3,50.1%,49.9%,-0.4
Okla City,479-480-13,50.0%,50.1%,+0.3
Atlanta,417-418-7,49.9%,50.1%,+0.6
Philadelphia,411-414-10,49.8%,50.2%,-0.1
Sacramento,353-356-15,49.8%,50.2%,-0.2
Detroit,391-397-21,49.6%,50.4%,-0.1
Charlotte,309-317-4,49.4%,50.6%,-0.1
Denver,509-524-10,49.3%,50.7%,0.0
LA Clippers,455-472-20,49.1%,50.9%,0.0
Golden State,500-519-19,49.1%,50.9%,0.0
Cleveland,468-492-9,48.8%,51.3%,+0.4
Brooklyn,382-405-5,48.5%,51.5%,+0.4
Dallas,508-541-15,48.4%,51.6%,-0.2
Boston,533-573-16,48.2%,51.8%,+0.3
Miami,526-568-10,48.1%,51.9%,-0.2
Memphis,421-456-12,48.0%,52.0%,-0.1
Chicago,420-456-6,48.0%,52.1%,+0.3
LA Lakers,464-504-12,47.9%,52.1%,-0.5
Orlando,371-403-10,47.9%,52.1%,-0.1
New Orleans,378-412-16,47.9%,52.2%,-0.1
San Antonio,550-607-14,47.5%,52.5%,-0.4
Houston,453-519-10,46.6%,53.4%,-0.4
Indiana,429-496-13,46.4%,53.6%,-0.4
