Team,Over Record,Over %,Under %,Total +/-
San Antonio,307-273-11,52.9%,47.1%,+0.4
Utah,418-380-14,52.4%,47.6%,+1.2
Milwaukee,430-396-11,52.1%,47.9%,+0.7
Minnesota,517-489-16,51.4%,48.6%,+0.9
Indiana,446-423-14,51.3%,48.7%,+0.8
Atlanta,512-490-9,51.1%,48.9%,+0.7
Washington,551-530-21,51.0%,49.0%,+0.9
Denver,375-361-9,51.0%,49.1%,+0.2
Toronto,454-437-7,51.0%,49.1%,+1.5
Portland,480-464-9,50.9%,49.2%,+0.2
Golden State,384-372-7,50.8%,49.2%,+0.6
LA Lakers,421-412-8,50.5%,49.5%,-0.1
LA Clippers,395-390-18,50.3%,49.7%,+0.8
New York,550-544-9,50.3%,49.7%,+0.5
Sacramento,530-525-22,50.2%,49.8%,+0.6
Dallas,350-352-8,49.9%,50.1%,+0.6
Chicago,471-474-12,49.8%,50.2%,+0.5
Memphis,466-470-6,49.8%,50.2%,+0.1
Phoenix,401-410-11,49.5%,50.6%,+0.2
Philadelphia,479-492-16,49.3%,50.7%,-0.1
Charlotte,548-571-16,49.0%,51.0%,-0.1
Orlando,496-522-16,48.7%,51.3%,0.0
Brooklyn,515-544-14,48.6%,51.4%,+0.6
Houston,370-396-8,48.3%,51.7%,+1.0
Detroit,471-508-14,48.1%,51.9%,-0.3
Boston,329-358-6,47.9%,52.1%,+0.3
Cleveland,411-449-5,47.8%,52.2%,-0.3
New Orleans,468-520-14,47.4%,52.6%,-0.1
Okla City,393-438-8,47.3%,52.7%,-0.4
Miami,344-392-5,46.7%,53.3%,-1.2
