Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,44.1,7:30 PM,Mizzou Arena,364,Miss Val St,77,Missouri,Mississippi Valley,Mississippi Valley State,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,Miss Val St,105-99-1,51.5%,-16.7,-1.0,68-72-1,48.6%,-22.4,-2.0,Missouri,142-165-7,46.3%,-1.2,-1.0,71-82-5,46.4%,4.6,-1.2,Missouri,N/A,N/A,85-94-3,47.5%,-8.7,-0.7,Miss Val St,N/A,N/A,1-0-0,100.0%,9.0,7.5
12,42.9,10:00 PM,Mott Athletics Center,157,Seattle,334,Cal Poly,Seattle,Seattle,Cal Poly,Cal Poly SLO,N/A,N/A,False,N/A,N/A,False,Seattle,127-127-1,50.0%,3.0,0.6,43-52-0,45.3%,-5.9,-0.8,Cal Poly,117-153-8,43.3%,-6.0,-1.6,41-65-2,38.7%,-0.8,-3.0,Cal Poly,N/A,N/A,101-117-7,46.3%,-9.8,-0.8,Seattle,N/A,N/A,79-63-1,55.6%,9.9,1.9
13,41.4,7:00 PM,Alumni Arena,174,Bryant,329,Buffalo,Bryant,Bryant,Buffalo,Buffalo,N/A,N/A,False,N/A,N/A,False,Bryant,93-110-3,45.8%,-1.4,-0.7,47-61-2,43.5%,-7.1,-0.8,Buffalo,157-140-7,52.9%,4.2,0.7,55-66-2,45.5%,9.2,-0.7,Buffalo,N/A,N/A,63-52-3,54.8%,-6.6,1.1,Bryant,N/A,N/A,52-51-1,50.5%,6.7,-0.2
14,40.5,10:00 PM,Alex G. Spanos Center,254,N Arizona,267,Pacific,Northern Arizona,Northern Arizona,Pacific,Pacific,N/A,N/A,False,N/A,N/A,False,N Arizona,145-145-6,50.0%,-5.4,-0.8,81-68-3,54.4%,-10.8,-0.5,Pacific,118-159-9,42.6%,-3.3,-1.2,55-74-4,42.6%,1.5,-1.3,Pacific,N/A,N/A,79-101-5,43.9%,-10.6,-1.2,N Arizona,N/A,N/A,26-41-1,38.8%,1.7,-2.3
15,38.9,7:00 PM,Swisher Gymnasium,269,S Car State,257,Jacksonville,South Carolina State,South Carolina State,Jacksonville,Jacksonville,N/A,N/A,False,N/A,N/A,False,S Car State,105-88-4,54.4%,-6.2,0.9,63-56-0,52.9%,-13.7,0.4,Jacksonville,100-97-3,50.8%,-0.2,0.4,38-38-2,50.0%,8.3,1.3,Jacksonville,N/A,N/A,61-60-1,50.4%,-9.1,-0.1,S Car State,N/A,N/A,20-27-0,42.6%,4.5,-1.1
16,19.3,7:00 PM,Chesapeake Employers Insurance Arena,361,Coppin St,270,Maryland Bc,Coppin State,Coppin St.,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,Coppin St,104-104-4,50.0%,-10.6,-0.7,70-60-4,53.9%,-15.1,-0.3,Maryland Bc,110-97-2,53.1%,0.1,1.4,47-42-0,52.8%,5.4,1.0,Maryland Bc,N/A,N/A,58-49-1,54.2%,-6.2,2.2,Coppin St,N/A,N/A,16-15-1,51.6%,2.4,-2.8
17,13.0,6:30 PM,Indiana Farmers Coliseum,331,E Michigan,341,Iu Indy,Eastern Michigan,Eastern Michigan,0,0,N/A,N/A,False,N/A,N/A,False,E Michigan,125-148-1,45.8%,-0.4,-1.0,58-83-0,41.1%,-8.7,-1.8,Iu Indy,131-149-4,46.8%,-6.6,-1.3,51-58-1,46.8%,0.1,-0.9,Iu Indy,N/A,N/A,110-108-3,50.5%,-11.1,-0.8,E Michigan,N/A,N/A,51-45-1,53.1%,5.9,0.6
18,12.3,7:00 PM,UPMC Events Center,358,Stonehill,311,Rob Morris,,Stonehill,Robert Morris,Robert Morris,N/A,N/A,False,N/A,N/A,False,Stonehill,26-36-0,41.9%,-7.9,-1.7,15-24-0,38.5%,-13.6,-1.8,Rob Morris,113-103-2,52.3%,-1.6,-0.4,40-44-1,47.6%,3.7,-0.9,Rob Morris,N/A,N/A,74-65-2,53.2%,-8.4,0.0,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4
19,9.0,4:00 PM,UPMC Events Center,337,Lindenwood,355,New Orleans,,Lindenwood,New Orleans,New Orleans,N/A,N/A,False,N/A,N/A,False,Lindenwood,26-31-1,45.6%,-6.2,-1.1,12-19-1,38.7%,-16.4,-1.5,New Orleans,92-94-3,49.5%,-1.3,-1.2,34-33-1,50.8%,8.5,0.3,New Orleans,N/A,N/A,50-62-2,44.6%,-13.5,-3.1,Lindenwood,N/A,N/A,2-3-0,40.0%,-1.0,-3.0
20,--,10:00 PM,SRC Arena,0,La Sierra University,143,Uc Riverside,0,0,UC Riverside,UC Riverside,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uc Riverside,140-133-8,51.3%,-0.2,0.4,58-57-2,50.4%,6.5,0.5,Uc Riverside,N/A,N/A,91-83-8,52.3%,-6.5,1.0,La Sierra University,N/A,N/A,0,0,0.0,0.0
20,--,7:00 PM,Ocean Bank Convocation Center (FIU),0,Florida National,287,Florida Intl,0,0,FIU,Florida International,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Florida Intl,133-138-7,49.1%,-0.7,-0.7,59-60-4,49.6%,5.1,-0.6,Florida Intl,N/A,N/A,87-79-6,52.4%,-7.5,0.0,Florida National,N/A,N/A,0,0,0.0,0.0
20,--,7:00 PM,Sanford Coyote Sports Center,0,Dakota Wesleyan,233,South Dakota,0,0,,South Dakota,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,South Dakota,148-136-4,52.1%,2.0,0.0,62-47-2,56.9%,10.2,1.1,South Dakota,N/A,N/A,73-74-2,49.7%,-7.5,-0.3,Dakota Wesleyan,N/A,N/A,0,0,0.0,0.0
20,--,9:00 PM,Hamilton Gymnasium,0,Colorado Christian,306,Denver,0,0,Denver,Denver,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Denver,131-148-5,47.0%,-2.8,-0.8,57-62-1,47.9%,3.3,-0.5,Denver,N/A,N/A,88-96-3,47.8%,-8.1,-0.3,Colorado Christian,N/A,N/A,0,0,0.0,0.0
20,--,7:00 PM,McAlister Field House,0,North Greenville,297,Citadel,0,0,,The Citadel,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Citadel,126-131-9,49.0%,-3.4,-0.8,46-62-3,42.6%,4.3,-1.7,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,North Greenville,N/A,N/A,0,0,0.0,0.0
20,--,8:00 PM,Wisdom Gym,0,Tabor College,318,Tarleton St,0,0,Tarleton State,Tarleton State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tarleton St,54-53-1,50.5%,3.6,0.9,21-19-1,52.5%,14.3,0.3,Tarleton St,N/A,N/A,33-34-0,49.3%,-7.1,1.3,Tabor College,N/A,N/A,0,0,0.0,0.0
20,--,7:30 PM,Fant-Ewing Coliseum,0,Ecclesia College,323,Ul Monroe,0,0,ULM,UL Monroe,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Ul Monroe,144-139-5,50.9%,-0.6,0.4,63-56-2,52.9%,7.8,1.4,Ul Monroe,N/A,N/A,98-94-4,51.0%,-8.0,0.4,Ecclesia College,N/A,N/A,0,0,0.0,0.0
