Team,ATS Record,Cover %,MOV,ATS +/-
Samford,2-0-0,100.0%,3.5,+6.0
VCU,1-0-0,100.0%,7.0,+3.5
Rider,1-0-0,100.0%,1.0,+4.0
UC Irvine,1-0-0,100.0%,20.0,+23.5
Michigan,1-0-0,100.0%,25.0,+23.5
UC Davis,1-0-0,100.0%,4.0,+2.0
St Fran (PA),2-0-0,100.0%,-14.5,+5.0
Wisconsin,1-0-0,100.0%,6.0,+8.5
TX-Pan Am,2-0-0,100.0%,-8.0,+17.0
Wright St,1-0-0,100.0%,14.0,+2.0
NW State,1-0-0,100.0%,13.0,+20.0
Hsn Christian,1-0-0,100.0%,-3.0,+0.5
Presbyterian,1-0-0,100.0%,33.0,+13.0
Evansville,1-0-0,100.0%,13.0,+9.0
Morehead St,1-0-0,100.0%,7.0,+1.0
Liberty,1-0-0,100.0%,2.0,+5.5
NJIT,1-0-0,100.0%,-20.0,+1.0
Troy,1-0-0,100.0%,19.0,+4.5
Arizona St,1-0-0,100.0%,-8.0,+13.5
Missouri,1-0-0,100.0%,49.0,+14.0
Howard,1-0-0,100.0%,4.0,+1.5
Central Mich,1-0-0,100.0%,1.0,+15.5
Geo Wshgtn,1-0-0,100.0%,8.0,+5.5
Rob Morris,1-0-0,100.0%,11.0,+1.5
Idaho St,3-0-0,100.0%,-7.0,+9.8
Norfolk St,1-0-0,100.0%,13.0,+0.5
Wm & Mary,1-0-0,100.0%,-3.0,+1.0
Ark Pine Bl,1-0-0,100.0%,4.0,+7.0
SC Upstate,2-0-0,100.0%,3.3,+5.0
Kent St,1-0-0,100.0%,16.0,+13.5
Marshall,1-0-0,100.0%,14.0,+4.5
Hawaii,1-0-0,100.0%,11.0,+6.5
Montana,1-0-0,100.0%,29.0,+9.0
Gonzaga,1-0-0,100.0%,43.0,+9.0
Niagara,1-0-0,100.0%,-3.0,+10.5
Bryant,1-0-0,100.0%,12.0,+3.5
N Florida,1-0-0,100.0%,-13.0,+2.0
Incar Word,1-0-0,100.0%,11.0,+9.5
Lehigh,1-0-0,100.0%,-8.0,+6.5
Bradley,1-0-0,100.0%,11.0,+5.5
Elon,1-0-0,100.0%,7.0,+22.5
AR Lit Rock,2-0-0,100.0%,3.5,+5.0
UTSA,1-0-0,100.0%,2.0,+1.0
Prairie View,1-0-0,100.0%,-11.0,+3.0
Seton Hall,1-0-0,100.0%,2.0,+4.5
W Michigan,1-0-0,100.0%,23.0,+17.0
Neb Omaha,2-0-0,100.0%,-5.0,+9.3
McNeese St,1-0-0,100.0%,15.0,+7.0
TX A&M-CC,2-0-0,100.0%,10.0,+6.5
UC Riverside,1-0-1,100.0%,22.5,+3.8
Columbia,2-0-0,100.0%,18.0,+18.0
Texas St,1-0-0,100.0%,9.0,+12.0
N Colorado,2-0-0,100.0%,10.0,+14.0
UAB,1-0-0,100.0%,12.0,+1.0
San Diego,2-0-0,100.0%,10.5,+7.3
GA Tech,1-0-0,100.0%,19.0,+2.5
N Dakota St,1-0-0,100.0%,8.0,+23.5
North Dakota,1-0-0,100.0%,6.0,+11.5
E Tenn St,1-0-0,100.0%,15.0,+6.5
Winthrop,1-0-0,100.0%,18.5,+3.0
S Carolina,1-0-0,100.0%,10.0,+4.5
Mercyhurst,1-0-0,100.0%,5.0,+12.5
Florida St,2-0-0,100.0%,33.5,+20.5
Seattle,1-0-0,100.0%,13.0,+20.0
UCLA,1-0-0,100.0%,33.0,+6.5
Nevada,1-0-0,100.0%,12.0,+6.5
Grambling St,1-0-0,100.0%,-3.0,+3.0
N Arizona,1-0-0,100.0%,3.0,+8.5
Illinois,1-0-0,100.0%,58.0,+34.5
Chattanooga,1-0-0,100.0%,8.0,+2.5
Drake,1-0-0,100.0%,11.0,+15.5
