Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,9-3-0,75.0%,10.5,+4.7
Houston,9-3-0,75.0%,12.6,+8.9
Toronto,6-2-0,75.0%,-3.1,+4.8
LA Clippers,7-3-0,70.0%,2.0,+4.1
Golden State,7-3-0,70.0%,9.2,+6.4
Charlotte,6-3-0,66.7%,-5.1,+0.8
Detroit,7-4-0,63.6%,-0.2,+2.3
Portland,5-3-0,62.5%,-5.4,+1.4
New York,5-3-1,62.5%,9.4,+3.7
Okla City,6-4-0,60.0%,9.0,-0.4
Chicago,7-5-0,58.3%,-5.0,+1.4
Utah,5-4-0,55.6%,-10.1,-3.3
Brooklyn,5-4-1,55.6%,-4.7,0.0
Memphis,6-5-0,54.6%,5.7,+2.6
Sacramento,4-4-1,50.0%,4.8,+0.5
LA Lakers,4-4-0,50.0%,-0.6,-3.4
Boston,5-5-0,50.0%,8.2,-2.3
San Antonio,5-6-0,45.5%,-0.8,+0.7
Orlando,5-6-0,45.5%,5.0,+1.5
Milwaukee,4-5-0,44.4%,1.1,-2.7
Minnesota,3-4-0,42.9%,3.7,-3.8
Denver,3-4-1,42.9%,1.6,0.0
Washington,3-5-0,37.5%,-10.6,-2.1
Indiana,4-7-0,36.4%,-6.2,-6.8
Dallas,3-6-1,33.3%,6.0,-0.4
Atlanta,3-7-0,30.0%,-6.2,-4.8
Philadelphia,3-7-0,30.0%,-4.1,-2.9
New Orleans,3-7-0,30.0%,-9.7,-6.4
Phoenix,3-8-0,27.3%,-2.5,-3.6
Miami,2-6-0,25.0%,-3.5,-2.3
