Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,3-0-0,100.0%,14.0,+17.5
Golden State,1-0-0,100.0%,15.0,+12.0
Brooklyn,3-0-0,100.0%,3.3,+12.8
Miami,1-0-0,100.0%,17.0,+14.5
Philadelphia,1-0-0,100.0%,-8.0,+3.0
Cleveland,3-1-0,75.0%,13.3,+4.8
Toronto,3-1-0,75.0%,-7.8,+5.1
Dallas,2-1-0,66.7%,0.3,+2.7
Portland,2-1-1,66.7%,-9.0,+2.9
Detroit,2-1-1,66.7%,-2.8,+2.9
San Antonio,2-1-0,66.7%,4.7,+7.2
Houston,2-1-0,66.7%,3.7,+0.3
Orlando,2-2-0,50.0%,-6.0,-1.6
Denver,1-1-0,50.0%,15.5,+7.3
Okla City,2-2-0,50.0%,13.3,+4.4
New York,1-1-0,50.0%,13.5,+2.0
LA Clippers,2-2-0,50.0%,1.8,+4.9
LA Lakers,1-1-0,50.0%,4.5,0.0
Indiana,1-1-0,50.0%,-7.5,-6.3
Boston,1-1-0,50.0%,17.5,+7.3
Chicago,1-2-0,33.3%,-8.3,-0.5
Charlotte,1-2-0,33.3%,-10.7,-1.8
Minnesota,1-2-0,33.3%,2.3,-6.0
Phoenix,1-2-0,33.3%,-7.0,-1.7
Sacramento,1-3-0,25.0%,-0.5,-6.9
Atlanta,1-3-0,25.0%,-10.8,-9.8
New Orleans,1-3-0,25.0%,-16.5,-10.5
Washington,0-2-0,0.0%,-21.5,-8.3
Utah,0-2-0,0.0%,-14.0,-6.0
Milwaukee,0-2-1,0.0%,-8.7,-5.8
