Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Orlando,414-405-13,50.6%,-3.5,-0.1,248-215-6,53.6%,-2.9,0.4,16-14-0,53.3%,-0.1,2.1,243-246-10,49.7%,-4.1,0.0,165-154-3,51.7%,-2.8,-0.4,214-193-5,52.6%,-5.7,0.0,294-303-10,49.3%,-6.7,-0.1,117-101-3,53.7%,4.9,-0.2,191-204-8,48.4%,-1.3,-0.3,76-72-4,51.4%,-5.8,-0.4,255-248-9,50.7%,-2.9,0.2,74-100-2,42.5%,-4.1,-1.7,92-90-5,50.6%,-4.8,0.3,67-71-0,48.6%,-4.1,-1.4
San Antonio,427-418-15,50.5%,1.0,0.2,236-223-7,51.4%,0.6,0.0,15-14-0,51.7%,0.2,1.9,204-188-11,52.0%,-0.8,0.7,218-224-4,49.3%,2.5,-0.3,207-209-11,49.8%,-1.8,0.0,195-199-8,49.5%,-6.6,-0.2,231-217-7,51.6%,7.6,0.5,215-201-3,51.7%,3.8,0.4,75-72-3,51.0%,-0.1,0.5,268-252-9,51.5%,1.0,0.1,96-96-3,50.0%,3.2,0.7,95-99-5,49.0%,-0.5,0.1,69-80-3,46.3%,2.0,0.0
Sacramento,402-397-24,50.3%,-2.4,-0.3,197-205-8,49.0%,-2.6,-0.7,18-9-0,66.7%,0.6,2.1,237-207-15,53.4%,-2.0,0.5,159-185-9,46.2%,-2.8,-1.3,216-180-12,54.6%,-3.6,0.7,261-240-16,52.1%,-5.8,0.5,140-155-8,47.5%,3.5,-1.5,182-212-12,46.2%,-1.0,-1.2,80-74-7,52.0%,-5.2,-0.2,240-234-11,50.6%,-1.4,-0.3,96-104-11,48.0%,-0.7,-0.2,109-88-5,55.3%,-3.5,0.4,64-80-6,44.4%,-2.9,-1.0
New York,413-408-14,50.3%,-2.4,0.4,227-213-9,51.6%,-2.2,0.6,10-14-1,41.7%,-7.0,-2.6,239-240-8,49.9%,-3.1,0.6,169-163-5,50.9%,-1.2,0.2,215-193-8,52.7%,-4.1,1.0,261-281-11,48.2%,-6.4,0.2,148-124-3,54.4%,5.5,0.8,197-214-6,47.9%,-0.7,-0.1,68-73-3,48.2%,-4.2,0.6,262-243-10,51.9%,-1.7,0.6,98-98-2,50.0%,-1.7,-0.3,88-97-3,47.6%,-3.7,0.8,73-78-0,48.3%,-2.4,0.1
Toronto,445-442-13,50.2%,2.3,0.2,243-248-6,49.5%,2.1,-0.2,16-14-0,53.3%,-0.6,-3.4,186-187-5,49.9%,1.2,0.3,252-251-8,50.1%,3.1,0.2,218-213-7,50.6%,-0.1,0.4,168-163-9,50.8%,-4.2,0.7,275-277-4,49.8%,6.3,-0.1,216-220-6,49.5%,4.6,0.0,84-66-3,56.0%,0.9,1.5,272-276-8,49.6%,2.9,0.2,93-107-3,46.5%,3.2,-0.2,109-87-4,55.6%,1.9,1.6,73-86-2,45.9%,2.3,-0.5
New Orleans,415-416-11,49.9%,-0.4,0.4,211-212-5,49.9%,-0.2,0.6,10-15-1,40.0%,-1.9,-1.0,219-215-6,50.5%,-0.4,1.0,190-196-5,49.2%,-0.4,-0.3,205-203-7,50.3%,-2.1,0.9,233-225-7,50.9%,-4.2,1.3,179-185-4,49.2%,4.6,-0.6,208-206-4,50.2%,1.5,0.1,80-69-0,53.7%,-2.6,0.2,245-257-9,48.8%,-0.2,0.2,101-99-4,50.5%,1.5,0.9,103-105-2,49.5%,-2.6,-0.4,80-75-1,51.6%,1.6,1.6
Denver,434-438-20,49.8%,1.6,-0.1,233-224-7,51.0%,1.9,0.2,18-16-0,52.9%,2.1,0.1,194-176-8,52.4%,1.9,1.1,233-258-12,47.5%,1.3,-1.0,206-213-9,49.2%,-1.7,-0.7,179-164-8,52.2%,-4.4,1.1,251-271-12,48.1%,5.5,-0.8,211-215-10,49.5%,5.0,0.3,71-71-3,50.0%,-0.9,0.5,272-270-13,50.2%,2.0,-0.1,94-106-9,47.0%,2.6,-1.2,107-108-4,49.8%,0.0,0.3,73-81-4,47.4%,2.1,-0.4
Brooklyn,415-419-15,49.8%,-2.0,0.0,222-226-11,49.6%,-1.8,0.2,11-16-0,40.7%,-8.1,-5.6,227-232-10,49.5%,-2.9,0.3,183-181-5,50.3%,-0.8,-0.3,220-192-5,53.4%,-3.5,0.6,267-245-11,52.2%,-5.9,0.6,148-168-4,46.8%,4.5,-0.9,187-220-10,46.0%,-0.3,-0.7,63-82-2,43.5%,-7.2,-2.7,254-251-9,50.3%,-0.7,0.6,107-87-2,55.2%,0.9,1.2,86-106-2,44.8%,-5.5,-1.8,87-70-4,55.4%,-0.4,1.4
Milwaukee,438-446-20,49.6%,2.7,-0.5,242-250-10,49.2%,2.3,-0.5,16-16-0,50.0%,3.4,-0.3,188-169-5,52.7%,2.6,0.6,244-272-15,47.3%,2.8,-1.3,218-218-7,50.0%,0.1,-0.6,128-156-3,45.1%,-5.6,-0.7,304-287-17,51.4%,6.7,-0.4,211-216-13,49.4%,5.4,-0.1,81-72-3,52.9%,1.4,0.5,255-274-11,48.2%,2.9,-0.9,94-107-7,46.8%,3.9,-1.2,102-89-3,53.4%,2.3,0.2,86-84-6,50.6%,3.2,-0.2
Portland,417-432-18,49.1%,-1.4,-0.4,205-233-12,46.8%,-2.3,-1.0,15-15-0,50.0%,-0.7,0.7,206-228-4,47.5%,-2.8,-0.9,205-199-14,50.7%,0.1,0.0,205-216-6,48.7%,-4.2,-0.6,207-237-10,46.6%,-7.4,-0.8,209-190-8,52.4%,5.5,0.2,205-210-10,49.4%,1.6,-0.2,78-73-5,51.7%,-0.4,1.3,242-276-10,46.7%,-2.4,-1.4,100-95-3,51.3%,0.6,0.3,112-104-3,51.9%,-1.2,0.3,82-68-3,54.7%,1.0,1.2
Detroit,390-404-22,49.1%,-3.6,-0.1,186-220-13,45.8%,-4.4,-0.9,13-14-0,48.2%,-2.2,0.6,259-244-12,51.5%,-3.7,0.6,126-154-10,45.0%,-3.5,-1.4,191-205-13,48.2%,-6.1,-0.3,273-283-19,49.1%,-6.7,0.3,114-119-3,48.9%,3.9,-1.0,199-197-9,50.3%,-1.0,0.2,80-75-3,51.6%,-4.8,0.6,225-244-16,48.0%,-3.6,-0.7,98-94-3,51.0%,-0.1,1.5,106-90-6,54.1%,-5.3,0.1,72-71-3,50.4%,-2.4,1.2
Phoenix,419-435-10,49.1%,-1.3,-0.6,220-222-5,49.8%,-1.1,-0.6,12-17-1,41.4%,-1.7,-3.6,227-219-5,50.9%,-3.4,-0.4,187-210-5,47.1%,0.9,-0.9,207-211-7,49.5%,-3.7,-0.4,214-230-5,48.2%,-7.2,-0.4,202-205-5,49.6%,5.0,-1.0,203-223-2,47.7%,0.7,-1.1,76-68-0,52.8%,-3.5,-0.5,272-260-5,51.1%,-0.2,0.2,104-118-4,46.9%,0.7,-0.3,95-95-1,50.0%,-4.3,-1.2,59-90-4,39.6%,-3.3,-3.1
Houston,427-445-14,49.0%,0.3,-0.3,244-249-9,49.5%,0.6,0.0,14-17-0,45.2%,-0.9,-1.5,192-217-8,46.9%,-2.1,-0.3,231-221-6,51.1%,2.7,0.0,208-215-5,49.2%,-2.2,-0.4,187-208-7,47.3%,-6.8,-0.1,236-236-7,50.0%,6.3,-0.4,210-218-9,49.1%,2.9,-0.1,68-77-3,46.9%,-1.2,0.1,265-280-10,48.6%,0.4,-0.4,92-99-1,48.2%,1.8,-0.4,91-97-4,48.4%,-1.8,-0.7,80-71-1,53.0%,1.9,0.3
Chicago,401-419-13,48.9%,-1.9,-0.4,205-238-3,46.3%,-2.7,-1.3,13-16-0,44.8%,-1.2,-0.9,224-219-6,50.6%,-1.9,0.4,173-193-7,47.3%,-1.8,-1.4,204-204-8,50.0%,-3.2,0.5,241-257-9,48.4%,-5.8,-0.1,159-160-4,49.8%,4.3,-0.9,196-214-5,47.8%,-0.6,-1.4,72-81-3,47.1%,-3.7,-1.0,239-261-6,47.8%,-1.9,-0.9,106-91-4,53.8%,0.7,1.1,90-90-6,50.0%,-2.6,0.0,77-61-4,55.8%,0.1,2.0
Charlotte,386-410-18,48.5%,-2.6,-0.3,228-226-8,50.2%,-1.7,0.4,16-12-0,57.1%,2.3,3.1,215-233-13,48.0%,-3.5,-0.5,164-173-5,48.7%,-1.6,-0.2,194-202-13,49.0%,-4.9,-0.3,236-263-16,47.3%,-7.0,-0.5,150-145-2,50.9%,4.9,-0.1,191-208-5,47.9%,-0.4,-0.4,74-77-3,49.0%,-3.7,0.2,236-248-12,48.8%,-2.3,-0.2,77-98-4,44.0%,-3.1,-2.4,81-86-6,48.5%,-4.8,-0.1,60-73-3,45.1%,-3.8,-2.1
Atlanta,419-446-8,48.4%,-0.9,-0.6,233-256-5,47.7%,-0.8,-0.6,12-16-0,42.9%,-0.9,-2.0,211-227-4,48.2%,-1.8,-0.6,203-213-4,48.8%,-0.1,-0.6,202-228-6,47.0%,-3.7,-0.7,218-232-3,48.4%,-5.6,0.3,201-212-5,48.7%,4.1,-1.4,217-217-2,50.0%,1.8,-0.4,71-84-4,45.8%,-2.7,-1.8,260-266-4,49.4%,-0.7,-0.2,96-84-1,53.3%,1.2,0.5,90-106-2,45.9%,-3.2,-1.5,76-80-0,48.7%,0.2,-0.1
Washington,395-435-17,47.6%,-2.1,-0.5,203-242-12,45.6%,-2.4,-0.5,9-18-1,33.3%,-7.2,-4.2,215-238-11,47.5%,-2.7,-0.2,176-190-6,48.1%,-1.3,-0.9,191-220-10,46.5%,-5.0,-1.2,237-249-10,48.8%,-6.1,0.2,154-184-7,45.6%,3.5,-1.6,202-208-7,49.3%,0.9,0.2,78-76-2,50.7%,-2.6,0.6,240-257-13,48.3%,-1.4,-0.1,94-105-3,47.2%,-1.0,-1.2,98-88-2,52.7%,-2.6,0.2,68-84-1,44.7%,-3.1,-2.3
LA Lakers,404-448-12,47.4%,-1.8,-0.3,202-242-5,45.5%,-1.9,-0.8,13-19-0,40.6%,-1.5,-2.0,224-232-9,49.1%,-3.1,-0.1,178-207-3,46.2%,0.0,-0.5,193-219-5,46.8%,-4.8,-0.9,233-252-6,48.0%,-6.4,0.4,166-194-6,46.1%,4.3,-1.5,197-213-6,48.1%,0.8,0.3,69-70-0,49.6%,-4.4,-0.4,249-289-10,46.3%,-1.6,-0.4,98-98-3,50.0%,0.4,0.1,104-108-4,49.1%,-3.7,0.2,73-70-2,51.1%,-0.2,0.3
Cleveland,419-467-21,47.3%,0.6,-0.4,226-251-12,47.4%,1.0,-0.2,18-18-0,50.0%,2.0,0.8,176-222-11,44.2%,-2.1,-1.3,237-240-10,49.7%,2.8,0.3,202-236-13,46.1%,-1.8,-0.5,177-201-6,46.8%,-6.9,-0.3,241-264-15,47.7%,6.2,-0.5,216-231-8,48.3%,3.0,-0.4,72-81-5,47.1%,-2.8,-1.7,242-278-14,46.5%,1.3,-0.2,96-112-4,46.2%,1.5,-0.7,97-104-5,48.3%,-1.5,-0.7,87-90-2,49.2%,1.3,-0.3
Minnesota,389-437-14,47.1%,-1.2,-0.1,214-245-7,46.6%,-1.1,0.1,12-15-0,44.4%,0.6,1.4,221-241-3,47.8%,-1.9,0.4,163-190-11,46.2%,-0.2,-0.7,204-209-7,49.4%,-3.1,0.5,229-242-7,48.6%,-5.8,0.4,157-190-7,45.2%,5.1,-0.8,184-227-7,44.8%,0.8,-0.7,67-71-6,48.6%,-3.4,0.1,243-272-7,47.2%,-1.0,-0.2,93-102-3,47.7%,1.0,-0.1,82-90-4,47.7%,-3.6,-0.6,67-79-1,45.9%,0.0,0.0
