Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,91.1,9:00 PM,Acrisure Arena,58,St Marys,78,Usc,Saint Marys,Saint Mary'S,USC,Southern California,-4.5,−108,False,+4.5,−112,True,St Marys,1-4-0,20.0%,15.8,-2.3,0,0,0.0,0.0,Usc,1-5-0,16.7%,9.2,-7.6,1-5-0,16.7%,9.2,-7.6,Usc,+4.5,−112,0,0,0.0,0.0,St Marys,-4.5,−108,1-4-0,20.0%,11.0,-2.3,11,91.1,9:00 PM,Acrisure Arena,58,St Marys,78,Usc,Saint Marys,Saint Mary'S,USC,Southern California,-4.5,−108,False,+4.5,−112,True,St Marys,400-381-14,51.2%,6.7,0.3,159-127-5,55.6%,1.1,1.1,Usc,420-417-10,50.2%,2.6,0.1,192-216-8,47.1%,7.0,-0.4,Usc,+4.5,−112,187-176-2,51.5%,-5.7,0.7,St Marys,-4.5,−108,295-247-13,54.4%,11.5,0.8,11,91.1,9:00 PM,Acrisure Arena,58,St Marys,78,Usc,Saint Marys,Saint Mary'S,USC,Southern California,-4.5,−108,False,+4.5,−112,True,St Marys,170-147-7,53.6%,10.2,1.0,56-39-2,59.0%,6.6,1.9,Usc,179-162-0,52.5%,4.4,0.1,86-85-0,50.3%,9.4,0.1,Usc,+4.5,−112,60-59-0,50.4%,-5.8,-0.1,St Marys,-4.5,−108,144-115-6,55.6%,12.9,1.4
12,90.8,9:30 PM,Mullett Arena,26,Miss State,100,Unlv,Mississippi State,Mississippi State,UNLV,UNLV,-7.5,−112,False,+7.5,−108,True,Miss State,3-2-0,60.0%,20.2,3.4,1-0-0,100.0%,5.0,3.5,Unlv,1-3-1,25.0%,9.4,-2.2,1-3-1,25.0%,9.4,-2.2,Unlv,+7.5,−108,0,0,0.0,0.0,Miss State,-7.5,−112,3-2-0,60.0%,20.2,3.4,12,90.8,9:30 PM,Mullett Arena,26,Miss State,100,Unlv,Mississippi State,Mississippi State,UNLV,UNLV,-7.5,−112,False,+7.5,−108,True,Miss State,404-367-26,52.4%,4.0,0.5,136-136-10,50.0%,-4.0,-0.1,Unlv,362-352-14,50.7%,4.5,0.0,189-198-8,48.8%,9.3,-0.5,Unlv,+7.5,−108,135-126-6,51.7%,-5.7,0.3,Miss State,-7.5,−112,223-204-15,52.2%,9.1,0.6,12,90.8,9:30 PM,Mullett Arena,26,Miss State,100,Unlv,Mississippi State,Mississippi State,UNLV,UNLV,-7.5,−112,False,+7.5,−108,True,Miss State,169-150-6,53.0%,3.9,0.7,51-54-1,48.6%,-4.4,-0.4,Unlv,151-158-7,48.9%,2.7,-0.3,82-89-3,48.0%,7.5,-0.3,Unlv,+7.5,−108,65-67-4,49.2%,-7.2,-0.3,Miss State,-7.5,−112,99-84-4,54.1%,10.1,0.9
13,89.8,5:30 PM,Wide World of Sports Complex,36,Utah St,107,St Bonavent,Utah State,Utah St.,Saint Bonaventure,St. Bonaventure,-6,−108,False,+6,−112,True,Utah St,3-1-0,75.0%,33.6,12.1,0,0,0.0,0.0,St Bonavent,5-0-0,100.0%,14.7,4.5,3-0-0,100.0%,17.5,+5.0,St Bonavent,+6,−112,0,0,0.0,0.0,Utah St,-6,−108,2-1-0,66.7%,32.0,12.7,13,89.8,5:30 PM,Wide World of Sports Complex,36,Utah St,107,St Bonavent,Utah State,Utah St.,Saint Bonaventure,St. Bonaventure,-6,−108,False,+6,−112,True,Utah St,408-361-13,53.1%,7.7,1.2,147-161-3,47.7%,1.2,0.4,St Bonavent,375-361-19,51.0%,0.6,-0.1,164-158-6,50.9%,5.3,-0.2,St Bonavent,+6,−112,180-179-8,50.1%,-7.9,-0.4,Utah St,-6,−108,299-243-11,55.2%,10.9,1.5,13,89.8,5:30 PM,Wide World of Sports Complex,36,Utah St,107,St Bonavent,Utah State,Utah St.,Saint Bonaventure,St. Bonaventure,-6,−108,False,+6,−112,True,Utah St,161-148-5,52.1%,6.9,1.3,47-67-3,41.2%,-0.5,-0.6,St Bonavent,157-138-10,53.2%,4.0,0.6,75-58-1,56.4%,8.9,1.2,St Bonavent,+6,−112,50-50-4,50.0%,-4.9,0.0,Utah St,-6,−108,117-84-3,58.2%,11.3,2.0
14,88.5,4:00 PM,Acrisure Arena,106,Santa Clara,61,Tx Christian,Santa Clara,Santa Clara,TCU,Texas Christian,+3.5,−110,True,-3.5,−110,False,Santa Clara,2-4-0,33.3%,1.0,-3.3,0-1-0,0.0%,-26.0,-18.5,Tx Christian,1-4-0,20.0%,15.6,-1.4,1-3-0,25.0%,22.5,-0.5,Santa Clara,+3.5,−110,0-1-0,0.0%,-26.0,-18.5,Tx Christian,-3.5,−110,1-3-0,25.0%,22.5,-0.5,14,88.5,4:00 PM,Acrisure Arena,106,Santa Clara,61,Tx Christian,Santa Clara,Santa Clara,TCU,Texas Christian,+3.5,−110,True,-3.5,−110,False,Santa Clara,383-371-19,50.8%,0.4,-0.3,161-143-6,53.0%,-5.1,0.2,Tx Christian,351-403-12,46.6%,1.5,-0.4,159-207-5,43.4%,7.5,-0.3,Santa Clara,+3.5,−110,209-191-13,52.3%,-8.0,0.0,Tx Christian,-3.5,−110,161-179-4,47.4%,9.0,0.0,14,88.5,4:00 PM,Acrisure Arena,106,Santa Clara,61,Tx Christian,Santa Clara,Santa Clara,TCU,Texas Christian,+3.5,−110,True,-3.5,−110,False,Santa Clara,151-143-8,51.4%,0.3,0.1,58-45-3,56.3%,-4.9,1.0,Tx Christian,156-164-7,48.8%,3.5,-0.1,78-85-4,47.9%,9.3,0.1,Santa Clara,+3.5,−110,83-70-6,54.3%,-8.3,0.2,Tx Christian,-3.5,−110,86-92-3,48.3%,10.2,0.1
15,87.8,12:00 PM,Wide World of Sports Complex,75,Wichita St,97,Minnesota,Wichita State,Wichita St.,Minnesota,Minnesota,-2,−108,False,+2,−112,True,Wichita St,3-2-0,60.0%,12.4,4.7,1-0-0,100.0%,7.0,6.0,Minnesota,1-5-0,16.7%,6.8,-4.8,1-5-0,16.7%,6.8,-4.8,Minnesota,+2,−112,0,0,0.0,0.0,Wichita St,-2,−108,3-2-0,60.0%,12.4,4.7,15,87.8,12:00 PM,Wide World of Sports Complex,75,Wichita St,97,Minnesota,Wichita State,Wichita St.,Minnesota,Minnesota,-2,−108,False,+2,−112,True,Wichita St,399-369-20,52.0%,6.0,0.5,162-129-8,55.7%,0.4,0.8,Minnesota,383-413-16,48.1%,2.0,-0.5,210-193-10,52.1%,8.3,0.1,Minnesota,+2,−112,187-217-7,46.3%,-7.0,-0.2,Wichita St,-2,−108,268-241-11,52.7%,9.8,0.6,15,87.8,12:00 PM,Wide World of Sports Complex,75,Wichita St,97,Minnesota,Wichita State,Wichita St.,Minnesota,Minnesota,-2,−108,False,+2,−112,True,Wichita St,160-149-9,51.8%,7.8,0.3,63-41-3,60.6%,3.5,1.1,Minnesota,151-162-6,48.2%,0.7,-0.3,89-79-4,53.0%,6.8,0.4,Minnesota,+2,−112,76-93-3,45.0%,-7.9,-0.7,Wichita St,-2,−108,116-112-5,50.9%,11.2,0.3
16,84.7,6:30 PM,Acrisure Arena,103,Colorado St,104,Washington,Colorado State,Colorado St.,Washington,Washington,+2,−105,True,-2,−115,False,Colorado St,1-4-0,20.0%,5.2,-8.3,0,0,0.0,0.0,Washington,0-4-0,0.0%,6.6,-7.4,0-3-0,0.0%,10.8,-8.7,Colorado St,+2,−105,0-1-0,0.0%,-15.0,-9.5,Washington,-2,−115,0-3-0,0.0%,9.3,-8.7,16,84.7,6:30 PM,Acrisure Arena,103,Colorado St,104,Washington,Colorado State,Colorado St.,Washington,Washington,+2,−105,True,-2,−115,False,Colorado St,353-378-18,48.3%,2.7,0.2,148-155-7,48.8%,-4.7,-0.3,Washington,409-419-15,49.4%,2.3,-0.1,198-219-9,47.5%,7.6,-0.1,Colorado St,+2,−105,158-203-9,43.8%,-7.5,-0.5,Washington,-2,−115,222-228-7,49.3%,9.4,0.3,16,84.7,6:30 PM,Acrisure Arena,103,Colorado St,104,Washington,Colorado State,Colorado St.,Washington,Washington,+2,−105,True,-2,−115,False,Colorado St,144-160-5,47.4%,3.5,0.1,57-54-0,51.4%,-2.4,0.3,Washington,152-165-4,48.0%,0.5,-0.3,73-90-2,44.8%,5.1,-0.8,Colorado St,+2,−105,54-74-2,42.2%,-7.1,-0.7,Washington,-2,−115,70-76-2,48.0%,9.3,0.2
17,84.4,7:30 PM,Imperial Arena,76,Providence,131,Davidson,Providence,Providence,Davidson,Davidson,-5,−112,False,+5,−108,True,Providence,3-3-0,50.0%,13.7,-3.5,0,0,0.0,0.0,Davidson,3-1-0,75.0%,9.4,-2.3,2-0-0,100.0%,24.7,+4.0,Davidson,+5,−108,0-1-0,0.0%,-33.0,-17.5,Providence,-5,−112,2-3-0,40.0%,16.8,-4.4,17,84.4,7:30 PM,Imperial Arena,76,Providence,131,Davidson,Providence,Providence,Davidson,Davidson,-5,−112,False,+5,−108,True,Providence,393-400-15,49.6%,2.7,0.4,161-129-7,55.5%,-3.1,1.4,Davidson,373-326-14,53.4%,6.4,0.5,152-132-4,53.5%,14.2,0.5,Davidson,+5,−108,105-106-6,49.8%,-7.2,-0.1,Providence,-5,−112,183-217-10,45.8%,7.7,-0.7,17,84.4,7:30 PM,Imperial Arena,76,Providence,131,Davidson,Providence,Providence,Davidson,Davidson,-5,−112,False,+5,−108,True,Providence,174-154-5,53.1%,3.6,0.8,63-43-2,59.4%,-1.7,1.9,Davidson,162-141-3,53.5%,5.2,0.5,69-60-1,53.5%,12.1,1.2,Davidson,+5,−108,44-50-2,46.8%,-6.6,-1.0,Providence,-5,−112,85-96-3,47.0%,8.7,-0.5
18,83.6,8:00 PM,Wide World of Sports Complex,101,North Texas,117,N Iowa,North Texas,North Texas,,Northern Iowa,-3.5,−110,False,N/A,N/A,False,North Texas,2-2-0,50.0%,10.8,0.8,1-1-0,50.0%,-2.0,0.8,N Iowa,3-1-0,75.0%,12.2,0.4,2-1-0,66.7%,16.8,0.0,N Iowa,N/A,N/A,1-0-0,100.0%,-6.0,1.5,North Texas,-3.5,−110,1-1-0,50.0%,10.0,0.8,18,83.6,8:00 PM,Wide World of Sports Complex,101,North Texas,117,N Iowa,North Texas,North Texas,,Northern Iowa,-3.5,−110,False,N/A,N/A,False,North Texas,358-337-17,51.5%,0.4,0.1,175-154-12,53.2%,-7.3,0.2,N Iowa,388-383-18,50.3%,2.6,-0.1,164-172-10,48.8%,7.8,-0.4,N Iowa,N/A,N/A,179-161-6,52.7%,-4.9,1.0,North Texas,-3.5,−110,153-145-7,51.3%,6.6,-0.3,18,83.6,8:00 PM,Wide World of Sports Complex,101,North Texas,117,N Iowa,North Texas,North Texas,,Northern Iowa,-3.5,−110,False,N/A,N/A,False,North Texas,157-133-5,54.1%,3.9,0.8,67-56-4,54.5%,-3.4,0.7,N Iowa,146-151-11,49.2%,3.2,-0.5,62-62-6,50.0%,8.7,-1.0,N Iowa,N/A,N/A,55-64-2,46.2%,-5.6,-0.3,North Texas,-3.5,−110,88-71-3,55.4%,8.4,0.7
19,79.1,9:30 PM,ENMAX Centre,127,Kent St,132,Towson,Kent State,Kent St.,Towson,Towson,-1.5,−112,False,+1.5,−108,True,Kent St,2-1-1,66.7%,9.0,1.3,2-0-1,100.0%,-1.0,5.2,Towson,3-2-0,60.0%,6.0,-3.1,1-0-0,100.0%,29.5,+2.0,Towson,+1.5,−108,1-1-0,50.0%,-16.5,-7.5,Kent St,-1.5,−112,2-1-0,66.7%,7.7,1.7,19,79.1,9:30 PM,ENMAX Centre,127,Kent St,132,Towson,Kent State,Kent St.,Towson,Towson,-1.5,−112,False,+1.5,−108,True,Kent St,412-371-25,52.6%,5.1,0.6,190-159-9,54.4%,-0.7,0.6,Towson,312-298-13,51.2%,-2.4,0.1,129-124-4,51.0%,2.4,-0.1,Towson,+1.5,−108,201-188-10,51.7%,-8.8,0.3,Kent St,-1.5,−112,263-244-18,51.9%,7.4,0.1,19,79.1,9:30 PM,ENMAX Centre,127,Kent St,132,Towson,Kent State,Kent St.,Towson,Towson,-1.5,−112,False,+1.5,−108,True,Kent St,149-142-14,51.2%,4.2,0.1,64-63-6,50.4%,-2.0,0.0,Towson,144-137-7,51.3%,2.9,0.3,57-53-2,51.8%,8.5,0.3,Towson,+1.5,−108,70-61-4,53.4%,-5.0,0.8,Kent St,-1.5,−112,91-90-10,50.3%,5.9,-0.8
20,78.0,7:30 PM,ENMAX Centre,179,Kennesaw St,66,Uc Irvine,Kennesaw State,Kennesaw St.,UC Irvine,UC Irvine,+11,−112,True,-11,−108,False,Kennesaw St,4-0-0,100.0%,17.7,8.8,1-0-0,100.0%,-4.0,6.5,Uc Irvine,3-1-0,75.0%,17.8,9.5,1-0-0,100.0%,24.0,+1.5,Kennesaw St,+11,−112,2-0-0,100.0%,-1.0,10.0,Uc Irvine,-11,−108,2-1-0,66.7%,13.0,4.8,20,78.0,7:30 PM,ENMAX Centre,179,Kennesaw St,66,Uc Irvine,Kennesaw State,Kennesaw St.,UC Irvine,UC Irvine,+11,−112,True,-11,−108,False,Kennesaw St,113-121-4,48.3%,-5.9,-0.5,57-63-2,47.5%,-12.3,-1.0,Uc Irvine,383-370-23,50.9%,3.0,0.3,150-150-8,50.0%,8.9,-0.2,Kennesaw St,+11,−112,81-93-1,46.6%,-13.1,-0.9,Uc Irvine,-11,−108,216-214-13,50.2%,7.0,-0.2,20,78.0,7:30 PM,ENMAX Centre,179,Kennesaw St,66,Uc Irvine,Kennesaw State,Kennesaw St.,UC Irvine,UC Irvine,+11,−112,True,-11,−108,False,Kennesaw St,94-112-4,45.6%,-4.2,-1.0,48-60-2,44.4%,-11.9,-1.4,Uc Irvine,163-143-11,53.3%,6.8,0.8,60-47-4,56.1%,15.4,1.2,Kennesaw St,+11,−112,64-85-1,43.0%,-13.5,-1.6,Uc Irvine,-11,−108,118-100-9,54.1%,8.7,0.7
21,73.8,2:00 PM,Florida State College at Jacksonville South Campus,94,Rhode Island,193,Tx-Arlington,Rhode Island,Rhode Island,UT Arlington,Texas-Arlington,-7.5,−112,False,+7.5,−108,True,Rhode Island,2-3-0,40.0%,23.7,8.2,0,0,0.0,0.0,Tx-Arlington,2-3-0,40.0%,4.3,-3.0,0-1-0,0.0%,15.3,-16.5,Tx-Arlington,+7.5,−108,1-2-0,33.3%,-8.7,-1.2,Rhode Island,-7.5,−112,2-3-0,40.0%,22.0,8.2,21,73.8,2:00 PM,Florida State College at Jacksonville South Campus,94,Rhode Island,193,Tx-Arlington,Rhode Island,Rhode Island,UT Arlington,Texas-Arlington,-7.5,−112,False,+7.5,−108,True,Rhode Island,364-415-13,46.7%,0.7,-0.5,167-167-7,50.0%,-3.7,0.2,Tx-Arlington,199-165-9,54.7%,1.7,0.7,76-65-4,53.9%,8.5,-0.3,Tx-Arlington,+7.5,−108,102-72-4,58.6%,-6.1,2.4,Rhode Island,-7.5,−112,178-211-8,45.8%,7.0,-0.8,21,73.8,2:00 PM,Florida State College at Jacksonville South Campus,94,Rhode Island,193,Tx-Arlington,Rhode Island,Rhode Island,UT Arlington,Texas-Arlington,-7.5,−112,False,+7.5,−108,True,Rhode Island,144-166-2,46.5%,3.3,-0.4,50-67-1,42.7%,-0.9,-0.2,Tx-Arlington,159-135-7,54.1%,3.0,0.8,67-51-3,56.8%,10.0,0.4,Tx-Arlington,+7.5,−108,75-58-3,56.4%,-5.7,2.6,Rhode Island,-7.5,−112,96-98-1,49.5%,7.7,-0.2
22,62.8,3:00 PM,Pete Hanna Center,238,N Dakota St,134,Utah Valley,North Dakota State,North Dakota State,Utah Valley,Utah Valley,+6,−108,True,-6,−112,False,N Dakota St,3-3-0,50.0%,2.5,0.1,2-2-0,50.0%,-6.8,2.4,Utah Valley,2-3-0,40.0%,9.2,2.1,1-0-0,100.0%,32.0,+28.0,N Dakota St,+6,−108,2-2-0,50.0%,-6.8,2.4,Utah Valley,-6,−112,1-2-0,33.3%,8.7,1.5,22,62.8,3:00 PM,Pete Hanna Center,238,N Dakota St,134,Utah Valley,North Dakota State,North Dakota State,Utah Valley,Utah Valley,+6,−108,True,-6,−112,False,N Dakota St,209-226-4,48.1%,4.7,0.4,99-113-2,46.7%,-2.9,0.0,Utah Valley,139-119-2,53.9%,3.3,1.5,58-43-0,57.4%,12.0,2.5,N Dakota St,+6,−108,75-91-2,45.2%,-7.4,0.4,Utah Valley,-6,−112,71-57-1,55.5%,8.0,1.1,22,62.8,3:00 PM,Pete Hanna Center,238,N Dakota St,134,Utah Valley,North Dakota State,North Dakota State,Utah Valley,Utah Valley,+6,−108,True,-6,−112,False,N Dakota St,136-160-4,46.0%,3.1,-0.2,64-78-2,45.1%,-3.9,-0.2,Utah Valley,126-104-2,54.8%,3.1,1.7,51-40-0,56.0%,10.7,2.6,N Dakota St,+6,−108,46-70-2,39.7%,-9.1,-1.3,Utah Valley,-6,−112,65-50-1,56.5%,8.5,1.5
