Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,78.4,9:00 PM,Dollar Loan Center,180,Tx A&M-Cc,59,New Mexico,A&M-Corpus Christi,Texas A&M CC,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Tx A&M-Cc,124-106-5,53.9%,1.4,0.6,63-46-1,57.8%,-5.4,1.8,New Mexico,405-362-19,52.8%,5.0,0.1,204-168-10,54.8%,11.6,+1.0,New Mexico,N/A,N/A,136-140-8,49.3%,-6.8,-0.3,Tx A&M-Cc,N/A,N/A,53-47-3,53.0%,5.6,-0.5
12,77.3,7:00 PM,The Liacouras Center,154,Drexel,118,Temple,Drexel,Drexel,Temple,Temple,N/A,N/A,False,N/A,N/A,False,Drexel,317-322-21,49.6%,1.0,-0.1,155-150-6,50.8%,-2.9,0.0,Temple,441-399-19,52.5%,3.1,0.3,186-187-8,49.9%,6.6,-0.3,Temple,N/A,N/A,166-142-8,53.9%,-5.3,1.0,Drexel,N/A,N/A,152-159-11,48.9%,6.2,-0.4
13,74.1,6:30 PM,John Glaser Arena,155,Cornell,144,La Salle,Cornell,Cornell,La Salle,La Salle,N/A,N/A,False,N/A,N/A,False,Cornell,289-257-12,52.9%,-0.8,0.5,164-133-9,55.2%,-5.7,1.0,La Salle,341-377-20,47.5%,-1.7,-0.3,146-168-11,46.5%,2.4,-0.6,La Salle,N/A,N/A,208-235-11,47.0%,-7.7,0.1,Cornell,N/A,N/A,95-100-1,48.7%,6.0,-0.9
14,72.3,7:00 PM,JMA Wireless Dome,210,Colgate,85,Syracuse,Colgate,Colgate,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Colgate,133-107-4,55.4%,0.2,1.4,71-56-2,55.9%,-4.9,1.3,Syracuse,422-422-13,50.0%,6.7,0.1,199-223-7,47.2%,11.6,-0.7,Syracuse,N/A,N/A,124-120-6,50.8%,-3.9,1.4,Colgate,N/A,N/A,89-76-1,53.9%,9.9,1.0
15,71.9,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,146,Uc Riverside,166,Cal Baptist,UC Riverside,UC Riverside,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Uc Riverside,300-302-15,49.8%,-3.1,-0.2,163-146-10,52.8%,-8.8,0.0,Cal Baptist,77-87-3,47.0%,4.2,-0.3,41-46-0,47.1%,12.1,-0.1,Cal Baptist,N/A,N/A,35-34-3,50.7%,-7.2,-0.2,Uc Riverside,N/A,N/A,75-89-2,45.7%,3.2,-1.7
16,71.7,9:00 PM,Carver-Hawkeye Arena,228,South Dakota,50,Iowa,,South Dakota,Iowa,Iowa,N/A,N/A,False,N/A,N/A,False,South Dakota,188-175-5,51.8%,1.3,0.1,87-84-2,50.9%,-6.5,-0.3,Iowa,397-416-19,48.8%,4.4,0.1,207-187-9,52.5%,11.3,+0.7,Iowa,N/A,N/A,167-183-6,47.7%,-6.0,0.3,South Dakota,N/A,N/A,80-74-2,52.0%,6.0,0.0
17,71.5,8:00 PM,C.M. 'Tad' Smith Coliseum,233,S Alabama,47,Mississippi,South Alabama,South Alabama,Ole Miss,Mississippi,N/A,N/A,False,N/A,N/A,False,S Alabama,366-345-13,51.5%,1.3,0.0,175-159-6,52.4%,-5.3,-0.1,Mississippi,387-386-14,50.1%,3.3,-0.6,188-178-9,51.4%,9.6,-0.2,Mississippi,N/A,N/A,174-174-4,50.0%,-6.4,-0.3,S Alabama,N/A,N/A,164-163-8,50.2%,5.4,-0.7
18,70.9,8:00 PM,Allen Arena,187,Belmont,130,Lipscomb,Belmont,Belmont,Lipscomb,Lipscomb,N/A,N/A,False,N/A,N/A,False,Belmont,215-199-6,51.9%,5.7,0.6,98-92-3,51.6%,0.4,0.3,Lipscomb,147-124-2,54.2%,1.2,0.4,60-57-1,51.3%,8.0,-0.2,Lipscomb,N/A,N/A,80-46-1,63.5%,-6.1,2.8,Belmont,N/A,N/A,163-148-4,52.4%,10.9,0.6
19,69.3,7:00 PM,Littlejohn Coliseum,251,E Kentucky,34,Clemson,Eastern Kentucky,Eastern Kentucky,Clemson,Clemson,N/A,N/A,False,N/A,N/A,False,E Kentucky,314-304-14,50.8%,0.7,-0.2,171-148-5,53.6%,-6.7,0.1,Clemson,380-376-14,50.3%,4.0,0.3,191-171-5,52.8%,9.3,+0.8,Clemson,N/A,N/A,159-147-10,52.0%,-6.6,0.4,E Kentucky,N/A,N/A,137-165-7,45.4%,4.7,-1.6
20,68.5,10:00 PM,Maples Pavilion,235,N Arizona,68,Stanford,Northern Arizona,Northern Arizona,Stanford,Stanford,N/A,N/A,False,N/A,N/A,False,N Arizona,315-322-14,49.5%,-1.0,-0.5,168-160-8,51.2%,-7.8,-0.2,Stanford,430-395-20,52.1%,5.2,0.3,211-180-8,54.0%,10.9,+0.9,Stanford,N/A,N/A,141-145-8,49.3%,-6.2,0.0,N Arizona,N/A,N/A,111-112-2,49.8%,5.6,-0.3
21,67.5,8:00 PM,CEFCU Arena - Home of the Redbirds,152,Ohio,195,Illinois St,Ohio,Ohio,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,Ohio,396-374-11,51.4%,2.8,0.1,160-178-5,47.3%,-3.7,-0.9,Illinois St,362-411-19,46.8%,1.1,-0.2,171-190-7,47.4%,6.7,+0.1,Illinois St,N/A,N/A,174-200-11,46.5%,-6.8,0.0,Ohio,N/A,N/A,231-215-4,51.8%,7.3,0.2
22,66.8,9:00 PM,Jon M. Huntsman Center,257,Queens,46,Utah,Queens NC,Queens University Of Charlotte,Utah,Utah,N/A,N/A,False,N/A,N/A,False,Queens,32-27-3,54.2%,1.5,0.0,14-19-2,42.4%,-7.3,-1.5,Utah,403-372-23,52.0%,5.1,0.4,208-156-11,57.1%,12.4,+2.0,Utah,N/A,N/A,145-156-14,48.2%,-7.1,-0.5,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2
23,65.5,8:00 PM,Carver Arena,248,Utsa,88,Bradley,UTSA,Texas-San Antonio,Bradley,Bradley,N/A,N/A,False,N/A,N/A,False,Utsa,167-174-5,49.0%,-0.9,0.2,69-86-1,44.5%,-7.1,-1.0,Bradley,387-398-22,49.3%,0.4,0.3,201-155-15,56.5%,7.0,+1.9,Bradley,N/A,N/A,194-224-9,46.4%,-7.3,-0.2,Utsa,N/A,N/A,45-48-3,48.4%,3.0,-1.7
24,65.3,7:30 PM,Humphrey Coliseum,273,Se Louisiana,25,Miss State,Southeastern Louisiana,Southeastern Louisiana,Mississippi State,Mississippi State,N/A,N/A,False,N/A,N/A,False,Se Louisiana,117-93-2,55.7%,-1.2,0.1,65-48-0,57.5%,-8.4,0.4,Miss State,403-365-26,52.5%,4.0,0.5,196-161-12,54.9%,9.9,+0.9,Miss State,N/A,N/A,179-155-11,53.6%,-6.0,0.6,Se Louisiana,N/A,N/A,37-39-2,48.7%,4.5,-0.7
25,62.1,7:30 PM,McCamish Pavilion,252,Tx Southern,115,Ga Tech,Texas Southern,Texas Southern,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Tx Southern,129-139-9,48.1%,-1.7,-0.1,70-72-2,49.3%,-8.2,0.3,Ga Tech,395-378-9,51.1%,1.5,0.0,191-178-4,51.8%,7.1,-0.4,Ga Tech,N/A,N/A,237-211-7,52.9%,-6.5,0.6,Tx Southern,N/A,N/A,63-84-6,42.9%,6.7,-1.4
26,62.0,7:00 PM,Nido and Mariana Qubein Arena,262,Nc Central,97,High Point,North Carolina Central,North Carolina Central,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Nc Central,130-97-3,57.3%,2.3,1.4,61-49-2,55.5%,-8.3,0.5,High Point,116-121-2,49.0%,0.4,-1.2,51-50-0,50.5%,8.5,-0.4,High Point,N/A,N/A,67-64-2,51.2%,-8.7,-0.8,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8
27,60.3,7:00 PM,Allen County War Memorial Coliseum,256,Beth-Cook,126,Ipfw,Bethune-Cookman,Bethune-Cookman,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,N/A,N/A,False,Beth-Cook,92-100-6,47.9%,-3.6,-0.5,40-61-3,39.6%,-10.0,-1.9,Ipfw,220-194-8,53.1%,0.2,0.3,85-83-4,50.6%,9.6,+0.1,Ipfw,N/A,N/A,121-87-3,58.2%,-6.1,1.1,Beth-Cook,N/A,N/A,31-33-2,48.4%,3.6,-0.7
28,58.7,8:00 PM,First National Bank Arena,277,Ar Lit Rock,106,Arkansas St,Little Rock,Little Rock,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ar Lit Rock,332-357-17,48.2%,0.1,-0.2,156-182-4,46.2%,-6.7,-0.7,Arkansas St,347-341-16,50.4%,1.1,0.0,155-132-6,54.0%,8.6,+0.5,Arkansas St,N/A,N/A,196-181-9,52.0%,-6.9,0.4,Ar Lit Rock,N/A,N/A,136-142-9,48.9%,6.0,0.3
29,56.1,7:00 PM,Kaplan Arena,178,Norfolk St,238,Wm & Mary,Norfolk State,Norfolk State,,William & Mary,N/A,N/A,False,N/A,N/A,False,Norfolk St,135-117-5,53.6%,-0.2,1.0,63-53-1,54.3%,-6.2,0.4,Wm & Mary,327-340-19,49.0%,-1.4,-0.3,142-140-8,50.4%,4.8,-0.3,Wm & Mary,N/A,N/A,204-218-13,48.3%,-8.5,0.0,Norfolk St,N/A,N/A,69-61-4,53.1%,9.2,1.7
30,55.9,7:00 PM,Charles E. Smith Center,281,Nc A&T,120,Geo Wshgtn,,North Carolina A&T,George Washington,George Washington,N/A,N/A,False,N/A,N/A,False,Nc A&T,111-114-2,49.3%,-4.8,-0.3,53-57-1,48.2%,-11.9,-1.0,Geo Wshgtn,357-381-15,48.4%,1.0,-0.2,173-162-5,51.6%,6.3,+0.3,Geo Wshgtn,N/A,N/A,180-204-7,46.9%,-7.1,-0.2,Nc A&T,N/A,N/A,30-42-0,41.7%,4.1,-2.0
31,55.0,10:00 PM,LionTree Arena,278,Sac State,132,Ucsd,Sacramento State,Sacramento State,,San Diego,N/A,N/A,False,N/A,N/A,False,Sac State,288-307-21,48.4%,-4.5,-0.6,156-162-12,49.1%,-11.3,-0.7,Ucsd,52-49-2,51.5%,-3.5,0.0,26-17-2,60.5%,7.3,+0.8,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,Sac State,N/A,N/A,72-78-5,48.0%,3.5,-1.0
32,54.5,8:30 PM,Cintas Center,322,Jackson St,60,Xavier,Jackson State,Jackson State,Xavier,Xavier,N/A,N/A,False,N/A,N/A,False,Jackson St,117-111-3,51.3%,-2.9,-0.3,77-59-2,56.6%,-8.4,0.6,Xavier,438-399-25,52.3%,7.1,0.6,208-187-10,52.7%,12.9,+1.2,Xavier,N/A,N/A,123-102-9,54.7%,-2.8,1.7,Jackson St,N/A,N/A,38-49-0,43.7%,4.9,-1.8
33,53.5,7:00 PM,Donald L. Tucker Center,312,Tarleton St,91,Florida St,Tarleton State,Tarleton State,Florida State,Florida State,N/A,N/A,False,N/A,N/A,False,Tarleton St,54-52-1,50.9%,3.8,0.9,29-28-0,50.9%,-6.1,0.9,Florida St,391-391-17,50.0%,2.9,-0.3,185-175-11,51.4%,8.7,+0.2,Florida St,N/A,N/A,188-168-5,52.8%,-6.5,0.5,Tarleton St,N/A,N/A,21-19-1,52.5%,6.2,0.2
34,53.2,8:00 PM,Moody Center,338,Chicago St,29,Texas,Chicago State,Chicago St.,Texas,Texas,N/A,N/A,False,N/A,N/A,False,Chicago St,105-121-4,46.5%,-10.8,-1.7,61-71-3,46.2%,-17.8,-2.0,Texas,406-426-12,48.8%,6.6,0.0,183-196-5,48.3%,13.3,+0.5,Texas,N/A,N/A,144-125-3,53.5%,-4.7,0.8,Chicago St,N/A,N/A,7-9-1,43.8%,4.1,-4.4
35,52.9,9:00 PM,Moby Arena,325,Denver,72,Colorado St,Denver,Denver,Colorado State,Colorado St.,N/A,N/A,False,N/A,N/A,False,Denver,328-340-16,49.1%,-1.5,-0.4,140-177-7,44.2%,-8.5,-1.5,Colorado St,353-375-18,48.5%,2.7,0.2,157-168-10,48.3%,8.6,+0.3,Colorado St,N/A,N/A,158-202-9,43.9%,-7.4,-0.5,Denver,N/A,N/A,141-126-5,52.8%,6.5,0.0
36,52.4,7:00 PM,Bryce Jordan Center,344,St Fran (Pa),21,Penn St,Saint Francis PA,St. Francis (PA),Penn State,Penn St.,N/A,N/A,False,N/A,N/A,False,St Fran (Pa),103-109-3,48.6%,-3.9,-0.7,64-68-1,48.5%,-9.2,-0.4,Penn St,395-362-21,52.2%,-0.3,0.4,183-166-11,52.4%,5.2,+0.6,Penn St,N/A,N/A,246-222-10,52.6%,-7.5,0.7,St Fran (Pa),N/A,N/A,40-32-2,55.6%,4.6,-0.6
37,51.4,11:00 PM,Matthew Knight Arena,346,Portland,28,Oregon,,Portland,Oregon,Oregon,N/A,N/A,False,N/A,N/A,False,Portland,346-380-16,47.7%,-3.3,-0.7,156-169-4,48.0%,-9.3,-0.5,Oregon,434-409-17,51.5%,5.1,0.5,217-200-8,52.0%,11.2,+1.2,Oregon,N/A,N/A,155-140-4,52.5%,-5.0,1.2,Portland,N/A,N/A,123-116-7,51.5%,5.9,-0.2
38,51.3,6:30 PM,Amica Mutual Pavilion,327,Hampton,80,Providence,,Hampton,Providence,Providence,N/A,N/A,False,N/A,N/A,False,Hampton,128-123-2,51.0%,0.2,0.2,58-56-0,50.9%,-3.9,0.0,Providence,391-398-15,49.6%,2.6,0.4,188-207-6,47.6%,7.8,+0.2,Providence,N/A,N/A,204-177-5,53.5%,-4.8,1.6,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7
39,49.6,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,290,Lehigh,160,Columbia,Lehigh,Lehigh,,Columbia,N/A,N/A,False,N/A,N/A,False,Lehigh,125-122-1,50.6%,0.1,0.0,72-56-0,56.3%,-4.7,1.0,Columbia,261-263-6,49.8%,-1.5,-0.5,104-134-2,43.7%,3.8,-1.7,Columbia,N/A,N/A,172-161-4,51.7%,-9.5,-0.2,Lehigh,N/A,N/A,53-59-1,47.3%,5.0,-0.7
40,48.8,7:00 PM,Hynes Athletics Center,258,Delaware,208,Iona,Delaware,Delaware,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Delaware,307-323-16,48.7%,-0.7,-0.7,146-149-7,49.5%,-4.5,-0.5,Iona,334-365-15,47.8%,3.3,0.3,115-144-9,44.4%,7.5,-0.5,Iona,N/A,N/A,111-123-3,47.4%,-6.0,0.9,Delaware,N/A,N/A,105-137-8,43.4%,4.2,-1.6
41,45.6,8:00 PM,Athletics-Recreation Center,270,Cleveland St,218,Valparaiso,Cleveland State,Cleveland St.,Valparaiso,Valparaiso,N/A,N/A,False,N/A,N/A,False,Cleveland St,356-383-20,48.2%,-0.5,-0.4,176-186-11,48.6%,-6.4,-0.5,Valparaiso,267-260-13,50.7%,3.2,0.0,112-112-6,50.0%,9.5,+0.1,Valparaiso,N/A,N/A,133-132-7,50.2%,-7.5,0.1,Cleveland St,N/A,N/A,145-151-11,49.0%,5.9,-0.4
42,44.8,10:00 PM,Jenny Craig Pavilion,220,Portland St,274,San Diego,Portland State,Portland St.,UC San Diego,UC San Diego,N/A,N/A,False,N/A,N/A,False,Portland St,308-315-16,49.4%,1.1,0.0,157-163-10,49.1%,-6.2,0.1,San Diego,356-370-11,49.0%,-0.6,0.2,146-180-6,44.8%,3.7,-0.8,San Diego,N/A,N/A,218-205-6,51.5%,-7.9,0.9,Portland St,N/A,N/A,123-138-4,47.1%,4.8,-1.0
43,43.1,7:00 PM,Alumni Hall,260,Rider,246,Navy,Rider,Rider,Navy,Navy,N/A,N/A,False,N/A,N/A,False,Rider,317-337-11,48.5%,0.3,-0.1,170-152-7,52.8%,-3.0,0.9,Navy,124-118-3,51.2%,-0.5,0.4,52-51-1,50.5%,4.1,-0.6,Navy,N/A,N/A,61-72-1,45.9%,-7.9,0.6,Rider,N/A,N/A,146-177-6,45.2%,5.1,-0.7
44,42.0,7:00 PM,Hulman Center,294,Siu Edward,206,Indiana St,SIUE,SIU Edwardsville,Indiana State,Indiana St.,N/A,N/A,False,N/A,N/A,False,Siu Edward,165-182-5,47.6%,-5.9,-0.4,82-100-3,45.1%,-12.5,-0.8,Indiana St,392-381-15,50.7%,0.0,0.2,175-158-7,52.6%,5.4,+1.0,Indiana St,N/A,N/A,213-211-10,50.2%,-6.7,0.4,Siu Edward,N/A,N/A,33-43-1,43.4%,3.0,-1.7
45,40.4,7:00 PM,Rose Hill Gymnasium,332,Binghamton,169,Fordham,Binghamton,Binghamton,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,Binghamton,110-110-4,50.0%,-4.7,0.2,61-55-2,52.6%,-9.3,0.7,Fordham,319-376-15,45.9%,-5.2,-0.7,153-175-3,46.7%,0.1,-0.8,Fordham,N/A,N/A,232-276-14,45.7%,-10.5,-0.6,Binghamton,N/A,N/A,23-19-0,54.8%,5.1,0.5
46,39.2,8:00 PM,Tudor Fieldhouse,314,Ul Monroe,204,Rice,ULM,UL Monroe,Rice,Rice,N/A,N/A,False,N/A,N/A,False,Ul Monroe,247-241-8,50.6%,-3.0,0.0,130-128-4,50.4%,-10.2,-0.4,Rice,327-366-16,47.2%,-2.1,-0.4,142-165-10,46.3%,3.6,-0.3,Rice,N/A,N/A,221-253-11,46.6%,-9.4,-0.5,Ul Monroe,N/A,N/A,60-57-1,51.3%,5.1,0.2
47,39.1,7:00 PM,Kirby Sports Center,231,U Penn,296,Lafayette,,Pensylvania,Lafayette,UL Lafayette,N/A,N/A,False,N/A,N/A,False,U Penn,321-327-16,49.5%,1.6,0.0,166-140-7,54.3%,-1.5,0.6,Lafayette,112-114-2,49.6%,-1.8,-0.8,39-51-1,43.3%,3.3,-2.8,Lafayette,N/A,N/A,77-76-2,50.3%,-8.8,-0.2,U Penn,N/A,N/A,172-169-11,50.4%,8.5,0.0
48,37.9,7:00 PM,Yuengling Center,362,Ark Pine Bl,140,S Florida,Arkansas-Pine Bluff,Arkansas-Pine Bluff,South Florida,South Florida,N/A,N/A,False,N/A,N/A,False,Ark Pine Bl,101-126-3,44.5%,-9.9,-0.6,62-84-2,42.5%,-16.0,-0.7,S Florida,373-379-16,49.6%,-1.5,-0.3,168-199-7,45.8%,2.2,-1.4,S Florida,N/A,N/A,233-233-10,50.0%,-8.2,0.1,Ark Pine Bl,N/A,N/A,20-19-0,51.3%,7.9,2.8
49,35.7,7:00 PM,MVP Arena,236,American,310,Siena,American,American U.,Siena,Siena,N/A,N/A,False,N/A,N/A,False,American,154-160-3,49.0%,-1.1,-0.3,85-79-2,51.8%,-4.9,0.3,Siena,341-340-21,50.1%,0.6,0.2,151-154-14,49.5%,4.1,-0.2,Siena,N/A,N/A,187-167-6,52.8%,-6.1,0.9,American,N/A,N/A,53-62-0,46.1%,4.5,-0.7
50,30.8,7:00 PM,NIU Convocation Center,271,Monmouth,305,N Illinois,,Monmouth-NJ,Northern Illinois,Northern Illinois,N/A,N/A,False,N/A,N/A,False,Monmouth,186-179-7,51.0%,-2.3,-0.3,88-86-4,50.6%,-5.6,-0.4,N Illinois,354-356-16,49.9%,-3.0,-0.2,144-172-6,45.6%,2.4,-0.8,N Illinois,N/A,N/A,254-228-15,52.7%,-8.6,0.1,Monmouth,N/A,N/A,83-85-4,49.4%,5.8,-0.5
51,28.1,7:00 PM,Carilion Clinic Court at the Dedmon Center,304,Old Dominion,282,Radford,Old Dominion,Old Dominion,,Radford,N/A,N/A,False,N/A,N/A,False,Old Dominion,357-420-19,46.0%,3.2,-0.4,151-176-10,46.2%,-1.6,-0.4,Radford,114-126-5,47.5%,0.1,-0.3,31-52-1,37.4%,6.9,-2.6,Radford,N/A,N/A,55-51-4,51.9%,-7.4,1.7,Old Dominion,N/A,N/A,231-248-13,48.2%,7.2,-0.4
51,28.1,7:00 PM,Millett Hall,359,Maryland Es,217,Miami (Oh),UMES,Maryland-Eastern Shore,Miami OH,Miami (OH),N/A,N/A,False,N/A,N/A,False,Maryland Es,97-91-4,51.6%,-8.9,-0.7,58-55-2,51.3%,-14.9,-0.4,Miami (Oh),376-393-17,48.9%,-0.1,-0.2,167-171-5,49.4%,5.6,-0.4,Miami (Oh),N/A,N/A,225-207-13,52.1%,-6.3,0.7,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
53,23.0,7:00 PM,Lundholm Gymnasium,284,Fairfield,334,N Hampshire,Fairfield,Fairfield,New Hampshire,New Hampshire,N/A,N/A,False,N/A,N/A,False,Fairfield,333-350-18,48.8%,-0.8,-0.5,170-157-11,52.0%,-4.1,0.4,N Hampshire,108-108-4,50.0%,-3.4,-0.4,45-49-3,47.9%,2.6,-0.5,N Hampshire,N/A,N/A,65-62-1,51.2%,-8.5,0.6,Fairfield,N/A,N/A,148-167-9,47.0%,4.3,-1.3
