Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,78.4,9:00 PM,Dollar Loan Center,180,Tx A&M-Cc,59,New Mexico,A&M-Corpus Christi,Texas A&M CC,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Tx A&M-Cc,1-0-0,100.0%,17.0,+8.0,1-0-0,100.0%,-17.0,8.0,New Mexico,1-1-0,50.0%,7.5,+1.0,0-1-0,0.0%,7.0,-10.5,New Mexico,N/A,N/A,1-0-0,100.0%,8.0,12.5,Tx A&M-Cc,N/A,N/A,0,0,0.0,0.0,11,78.4,9:00 PM,Dollar Loan Center,180,Tx A&M-Cc,59,New Mexico,A&M-Corpus Christi,Texas A&M CC,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Tx A&M-Cc,124-106-5,53.9%,1.4,0.6,63-46-1,57.8%,-5.4,1.8,New Mexico,405-362-19,52.8%,5.0,0.1,204-168-10,54.8%,11.6,+1.0,New Mexico,N/A,N/A,136-140-8,49.3%,-6.8,-0.3,Tx A&M-Cc,N/A,N/A,53-47-3,53.0%,5.6,-0.5,11,78.4,9:00 PM,Dollar Loan Center,180,Tx A&M-Cc,59,New Mexico,A&M-Corpus Christi,Texas A&M CC,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Tx A&M-Cc,112-93-1,54.6%,2.4,0.9,58-44-1,56.9%,-3.6,1.8,New Mexico,149-150-5,49.8%,2.5,-0.4,76-61-4,55.5%,9.2,+1.0,New Mexico,N/A,N/A,63-70-3,47.4%,-7.2,-0.5,Tx A&M-Cc,N/A,N/A,49-42-1,53.9%,6.2,-0.1
12,77.3,7:00 PM,The Liacouras Center,154,Drexel,118,Temple,Drexel,Drexel,Temple,Temple,N/A,N/A,False,N/A,N/A,False,Drexel,1-0-0,100.0%,34.5,+20.5,0,0,0.0,0.0,Temple,1-1-0,50.0%,20.0,+9.8,0-1-0,0.0%,11.0,-3.0,Temple,N/A,N/A,0,0,0.0,0.0,Drexel,N/A,N/A,0,0,0.0,0.0,12,77.3,7:00 PM,The Liacouras Center,154,Drexel,118,Temple,Drexel,Drexel,Temple,Temple,N/A,N/A,False,N/A,N/A,False,Drexel,317-322-21,49.6%,1.0,-0.1,155-150-6,50.8%,-2.9,0.0,Temple,441-399-19,52.5%,3.1,0.3,186-187-8,49.9%,6.6,-0.3,Temple,N/A,N/A,166-142-8,53.9%,-5.3,1.0,Drexel,N/A,N/A,152-159-11,48.9%,6.2,-0.4,12,77.3,7:00 PM,The Liacouras Center,154,Drexel,118,Temple,Drexel,Drexel,Temple,Temple,N/A,N/A,False,N/A,N/A,False,Drexel,137-146-8,48.4%,-0.6,0.1,60-70-1,46.2%,-5.5,-0.5,Temple,156-143-9,52.2%,0.7,0.0,67-68-4,49.6%,4.4,-0.2,Temple,N/A,N/A,80-58-5,58.0%,-5.5,1.3,Drexel,N/A,N/A,49-49-4,50.0%,6.0,0.0
13,74.1,6:30 PM,John Glaser Arena,155,Cornell,144,La Salle,Cornell,Cornell,La Salle,La Salle,N/A,N/A,False,N/A,N/A,False,Cornell,1-0-0,100.0%,21.5,+4.5,0,0,0.0,0.0,La Salle,2-0-0,100.0%,17.0,+11.0,2-0-0,100.0%,17.0,+11.0,La Salle,N/A,N/A,0,0,0.0,0.0,Cornell,N/A,N/A,0,0,0.0,0.0,13,74.1,6:30 PM,John Glaser Arena,155,Cornell,144,La Salle,Cornell,Cornell,La Salle,La Salle,N/A,N/A,False,N/A,N/A,False,Cornell,289-257-12,52.9%,-0.8,0.5,164-133-9,55.2%,-5.7,1.0,La Salle,341-377-20,47.5%,-1.7,-0.3,146-168-11,46.5%,2.4,-0.6,La Salle,N/A,N/A,208-235-11,47.0%,-7.7,0.1,Cornell,N/A,N/A,95-100-1,48.7%,6.0,-0.9,13,74.1,6:30 PM,John Glaser Arena,155,Cornell,144,La Salle,Cornell,Cornell,La Salle,La Salle,N/A,N/A,False,N/A,N/A,False,Cornell,113-108-3,51.1%,-0.3,0.5,58-64-2,47.5%,-6.5,-0.2,La Salle,136-157-7,46.4%,-2.8,-0.7,63-72-4,46.7%,1.9,-0.5,La Salle,N/A,N/A,84-94-4,47.2%,-7.8,0.2,Cornell,N/A,N/A,34-36-0,48.6%,5.2,-0.6
14,72.3,7:00 PM,JMA Wireless Dome,210,Colgate,85,Syracuse,Colgate,Colgate,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Colgate,1-1-0,50.0%,8.0,-8.0,0-1-0,0.0%,-17.0,-20.5,Syracuse,0-1-0,0.0%,4.0,-18.0,0-1-0,0.0%,4.0,-18.0,Syracuse,N/A,N/A,0,0,0.0,0.0,Colgate,N/A,N/A,1-1-0,50.0%,8.0,-8.0,14,72.3,7:00 PM,JMA Wireless Dome,210,Colgate,85,Syracuse,Colgate,Colgate,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Colgate,133-107-4,55.4%,0.2,1.4,71-56-2,55.9%,-4.9,1.3,Syracuse,422-422-13,50.0%,6.7,0.1,199-223-7,47.2%,11.6,-0.7,Syracuse,N/A,N/A,124-120-6,50.8%,-3.9,1.4,Colgate,N/A,N/A,89-76-1,53.9%,9.9,1.0,14,72.3,7:00 PM,JMA Wireless Dome,210,Colgate,85,Syracuse,Colgate,Colgate,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Colgate,121-98-3,55.3%,4.8,1.3,62-52-2,54.4%,-0.4,0.9,Syracuse,153-163-5,48.4%,3.5,0.2,81-83-3,49.4%,8.9,+0.2,Syracuse,N/A,N/A,60-66-4,47.6%,-5.4,0.8,Colgate,N/A,N/A,87-73-1,54.4%,10.0,1.0
15,71.9,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,146,Uc Riverside,166,Cal Baptist,UC Riverside,UC Riverside,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Uc Riverside,2-0-0,100.0%,-10.5,+8.8,2-0-0,100.0%,-10.5,8.8,Cal Baptist,0-2-0,0.0%,4.5,-6.5,0-2-0,0.0%,4.5,-6.5,Cal Baptist,N/A,N/A,0,0,0.0,0.0,Uc Riverside,N/A,N/A,0,0,0.0,0.0,15,71.9,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,146,Uc Riverside,166,Cal Baptist,UC Riverside,UC Riverside,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Uc Riverside,300-302-15,49.8%,-3.1,-0.2,163-146-10,52.8%,-8.8,0.0,Cal Baptist,77-87-3,47.0%,4.2,-0.3,41-46-0,47.1%,12.1,-0.1,Cal Baptist,N/A,N/A,35-34-3,50.7%,-7.2,-0.2,Uc Riverside,N/A,N/A,75-89-2,45.7%,3.2,-1.7,15,71.9,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,146,Uc Riverside,166,Cal Baptist,UC Riverside,UC Riverside,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Uc Riverside,139-133-8,51.1%,-0.2,0.4,71-68-5,51.1%,-6.2,0.0,Cal Baptist,77-87-3,47.0%,4.8,-0.3,41-46-0,47.1%,12.1,-0.1,Cal Baptist,N/A,N/A,35-34-3,50.7%,-7.2,-0.2,Uc Riverside,N/A,N/A,48-49-0,49.5%,4.7,-0.8
16,71.7,9:00 PM,Carver-Hawkeye Arena,228,South Dakota,50,Iowa,,South Dakota,Iowa,Iowa,N/A,N/A,False,N/A,N/A,False,South Dakota,1-1-0,50.0%,17.3,+4.5,0,0,0.0,0.0,Iowa,0-2-0,0.0%,18.5,-9.8,0-2-0,0.0%,18.5,-9.8,Iowa,N/A,N/A,0,0,0.0,0.0,South Dakota,N/A,N/A,1-1-0,50.0%,11.0,4.5,16,71.7,9:00 PM,Carver-Hawkeye Arena,228,South Dakota,50,Iowa,,South Dakota,Iowa,Iowa,N/A,N/A,False,N/A,N/A,False,South Dakota,188-175-5,51.8%,1.3,0.1,87-84-2,50.9%,-6.5,-0.3,Iowa,397-416-19,48.8%,4.4,0.1,207-187-9,52.5%,11.3,+0.7,Iowa,N/A,N/A,167-183-6,47.7%,-6.0,0.3,South Dakota,N/A,N/A,80-74-2,52.0%,6.0,0.0,16,71.7,9:00 PM,Carver-Hawkeye Arena,228,South Dakota,50,Iowa,,South Dakota,Iowa,Iowa,N/A,N/A,False,N/A,N/A,False,South Dakota,147-136-4,51.9%,2.1,0.0,67-61-1,52.3%,-5.0,-0.2,Iowa,161-158-9,50.5%,6.2,0.7,93-67-5,58.1%,13.2,+1.4,Iowa,N/A,N/A,51-64-4,44.4%,-4.7,0.5,South Dakota,N/A,N/A,74-60-2,55.2%,6.8,0.5
17,71.5,8:00 PM,C.M. 'Tad' Smith Coliseum,233,S Alabama,47,Mississippi,South Alabama,South Alabama,Ole Miss,Mississippi,N/A,N/A,False,N/A,N/A,False,S Alabama,1-1-0,50.0%,1.0,+1.0,1-0-0,100.0%,6.0,11.5,Mississippi,0-1-1,0.0%,16.0,-11.0,0-1-1,0.0%,16.0,-11.0,Mississippi,N/A,N/A,0,0,0.0,0.0,S Alabama,N/A,N/A,0-1-0,0.0%,-4.0,-9.5,17,71.5,8:00 PM,C.M. 'Tad' Smith Coliseum,233,S Alabama,47,Mississippi,South Alabama,South Alabama,Ole Miss,Mississippi,N/A,N/A,False,N/A,N/A,False,S Alabama,366-345-13,51.5%,1.3,0.0,175-159-6,52.4%,-5.3,-0.1,Mississippi,387-386-14,50.1%,3.3,-0.6,188-178-9,51.4%,9.6,-0.2,Mississippi,N/A,N/A,174-174-4,50.0%,-6.4,-0.3,S Alabama,N/A,N/A,164-163-8,50.2%,5.4,-0.7,17,71.5,8:00 PM,C.M. 'Tad' Smith Coliseum,233,S Alabama,47,Mississippi,South Alabama,South Alabama,Ole Miss,Mississippi,N/A,N/A,False,N/A,N/A,False,S Alabama,161-130-4,55.3%,0.9,0.6,73-59-4,55.3%,-6.3,-0.5,Mississippi,160-159-5,50.2%,1.6,-1.1,78-86-3,47.6%,5.9,-1.5,Mississippi,N/A,N/A,74-65-1,53.2%,-5.2,0.7,S Alabama,N/A,N/A,60-61-2,49.6%,4.0,-1.1
18,70.9,8:00 PM,Allen Arena,187,Belmont,130,Lipscomb,Belmont,Belmont,Lipscomb,Lipscomb,N/A,N/A,False,N/A,N/A,False,Belmont,0-1-0,0.0%,10.5,-4.5,0,0,0.0,0.0,Lipscomb,3-0-0,100.0%,-0.7,+4.3,1-0-0,100.0%,9.0,+3.5,Lipscomb,N/A,N/A,2-0-0,100.0%,-5.5,4.8,Belmont,N/A,N/A,0-1-0,0.0%,-2.0,-4.5,18,70.9,8:00 PM,Allen Arena,187,Belmont,130,Lipscomb,Belmont,Belmont,Lipscomb,Lipscomb,N/A,N/A,False,N/A,N/A,False,Belmont,215-199-6,51.9%,5.7,0.6,98-92-3,51.6%,0.4,0.3,Lipscomb,147-124-2,54.2%,1.2,0.4,60-57-1,51.3%,8.0,-0.2,Lipscomb,N/A,N/A,80-46-1,63.5%,-6.1,2.8,Belmont,N/A,N/A,163-148-4,52.4%,10.9,0.6,18,70.9,8:00 PM,Allen Arena,187,Belmont,130,Lipscomb,Belmont,Belmont,Lipscomb,Lipscomb,N/A,N/A,False,N/A,N/A,False,Belmont,161-143-6,53.0%,7.7,0.3,72-73-3,49.7%,3.2,-0.1,Lipscomb,128-112-2,53.3%,3.1,0.3,51-54-1,48.6%,10.3,-0.9,Lipscomb,N/A,N/A,64-39-1,62.1%,-5.9,2.7,Belmont,N/A,N/A,128-110-4,53.8%,10.6,0.5
19,69.3,7:00 PM,Littlejohn Coliseum,251,E Kentucky,34,Clemson,Eastern Kentucky,Eastern Kentucky,Clemson,Clemson,N/A,N/A,False,N/A,N/A,False,E Kentucky,1-0-0,100.0%,16.5,+16.0,1-0-0,100.0%,4.0,16.0,Clemson,1-1-0,50.0%,26.5,+0.8,1-1-0,50.0%,26.5,+0.8,Clemson,N/A,N/A,0,0,0.0,0.0,E Kentucky,N/A,N/A,0,0,0.0,0.0,19,69.3,7:00 PM,Littlejohn Coliseum,251,E Kentucky,34,Clemson,Eastern Kentucky,Eastern Kentucky,Clemson,Clemson,N/A,N/A,False,N/A,N/A,False,E Kentucky,314-304-14,50.8%,0.7,-0.2,171-148-5,53.6%,-6.7,0.1,Clemson,380-376-14,50.3%,4.0,0.3,191-171-5,52.8%,9.3,+0.8,Clemson,N/A,N/A,159-147-10,52.0%,-6.6,0.4,E Kentucky,N/A,N/A,137-165-7,45.4%,4.7,-1.6,19,69.3,7:00 PM,Littlejohn Coliseum,251,E Kentucky,34,Clemson,Eastern Kentucky,Eastern Kentucky,Clemson,Clemson,N/A,N/A,False,N/A,N/A,False,E Kentucky,138-141-6,49.5%,2.3,-0.4,71-71-2,50.0%,-5.8,-0.4,Clemson,160-146-6,52.3%,4.6,0.8,85-66-3,56.3%,10.0,+1.5,Clemson,N/A,N/A,61-53-4,53.5%,-3.9,1.0,E Kentucky,N/A,N/A,61-76-4,44.5%,4.1,-1.8
20,68.5,10:00 PM,Maples Pavilion,235,N Arizona,68,Stanford,Northern Arizona,Northern Arizona,Stanford,Stanford,N/A,N/A,False,N/A,N/A,False,N Arizona,0-0-0,0.0%,49.5,--,0,0,0.0,0.0,Stanford,2-0-0,100.0%,25.0,+8.3,2-0-0,100.0%,25.0,+8.3,Stanford,N/A,N/A,0,0,0.0,0.0,N Arizona,N/A,N/A,0,0,0.0,0.0,20,68.5,10:00 PM,Maples Pavilion,235,N Arizona,68,Stanford,Northern Arizona,Northern Arizona,Stanford,Stanford,N/A,N/A,False,N/A,N/A,False,N Arizona,315-322-14,49.5%,-1.0,-0.5,168-160-8,51.2%,-7.8,-0.2,Stanford,430-395-20,52.1%,5.2,0.3,211-180-8,54.0%,10.9,+0.9,Stanford,N/A,N/A,141-145-8,49.3%,-6.2,0.0,N Arizona,N/A,N/A,111-112-2,49.8%,5.6,-0.3,20,68.5,10:00 PM,Maples Pavilion,235,N Arizona,68,Stanford,Northern Arizona,Northern Arizona,Stanford,Stanford,N/A,N/A,False,N/A,N/A,False,N Arizona,145-144-6,50.2%,-5.3,-0.8,81-67-3,54.7%,-10.7,-0.4,Stanford,152-158-9,49.0%,1.4,-0.3,83-70-3,54.3%,7.6,+1.2,Stanford,N/A,N/A,63-77-6,45.0%,-7.4,-0.6,N Arizona,N/A,N/A,26-41-1,38.8%,1.7,-2.3
21,67.5,8:00 PM,CEFCU Arena - Home of the Redbirds,152,Ohio,195,Illinois St,Ohio,Ohio,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,Ohio,0-2-0,0.0%,-2.0,-5.3,0-1-0,0.0%,-10.0,-7.0,Illinois St,1-1-0,50.0%,3.5,-1.3,0-1-0,0.0%,-2.0,-15.0,Illinois St,N/A,N/A,1-0-0,100.0%,9.0,12.5,Ohio,N/A,N/A,0-1-0,0.0%,6.0,-3.5,21,67.5,8:00 PM,CEFCU Arena - Home of the Redbirds,152,Ohio,195,Illinois St,Ohio,Ohio,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,Ohio,396-374-11,51.4%,2.8,0.1,160-178-5,47.3%,-3.7,-0.9,Illinois St,362-411-19,46.8%,1.1,-0.2,171-190-7,47.4%,6.7,+0.1,Illinois St,N/A,N/A,174-200-11,46.5%,-6.8,0.0,Ohio,N/A,N/A,231-215-4,51.8%,7.3,0.2,21,67.5,8:00 PM,CEFCU Arena - Home of the Redbirds,152,Ohio,195,Illinois St,Ohio,Ohio,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,Ohio,144-149-4,49.2%,3.1,-0.2,52-69-1,43.0%,-4.2,-1.7,Illinois St,139-166-6,45.6%,0.1,0.0,67-71-4,48.6%,5.5,+0.5,Illinois St,N/A,N/A,71-85-4,45.5%,-6.7,0.3,Ohio,N/A,N/A,88-84-2,51.2%,7.1,-0.1
22,66.8,9:00 PM,Jon M. Huntsman Center,257,Queens,46,Utah,Queens NC,Queens University Of Charlotte,Utah,Utah,N/A,N/A,False,N/A,N/A,False,Queens,1-0-0,100.0%,32.0,+8.5,0,0,0.0,0.0,Utah,2-0-0,100.0%,38.0,+11.5,2-0-0,100.0%,38.0,+11.5,Utah,N/A,N/A,0,0,0.0,0.0,Queens,N/A,N/A,1-0-0,100.0%,13.0,8.5,22,66.8,9:00 PM,Jon M. Huntsman Center,257,Queens,46,Utah,Queens NC,Queens University Of Charlotte,Utah,Utah,N/A,N/A,False,N/A,N/A,False,Queens,32-27-3,54.2%,1.5,0.0,14-19-2,42.4%,-7.3,-1.5,Utah,403-372-23,52.0%,5.1,0.4,208-156-11,57.1%,12.4,+2.0,Utah,N/A,N/A,145-156-14,48.2%,-7.1,-0.5,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2,22,66.8,9:00 PM,Jon M. Huntsman Center,257,Queens,46,Utah,Queens NC,Queens University Of Charlotte,Utah,Utah,N/A,N/A,False,N/A,N/A,False,Queens,32-27-3,54.2%,1.6,0.0,14-19-2,42.4%,-7.3,-1.5,Utah,158-153-11,50.8%,5.5,0.4,89-66-7,57.4%,13.8,+3.1,Utah,N/A,N/A,47-69-6,40.5%,-7.9,-2.7,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2
23,65.5,8:00 PM,Carver Arena,248,Utsa,88,Bradley,UTSA,Texas-San Antonio,Bradley,Bradley,N/A,N/A,False,N/A,N/A,False,Utsa,0-0-0,0.0%,26.0,--,0,0,0.0,0.0,Bradley,1-1-0,50.0%,5.5,-3.8,1-0-0,100.0%,28.0,+8.0,Bradley,N/A,N/A,0-1-0,0.0%,-17.0,-15.5,Utsa,N/A,N/A,0,0,0.0,0.0,23,65.5,8:00 PM,Carver Arena,248,Utsa,88,Bradley,UTSA,Texas-San Antonio,Bradley,Bradley,N/A,N/A,False,N/A,N/A,False,Utsa,167-174-5,49.0%,-0.9,0.2,69-86-1,44.5%,-7.1,-1.0,Bradley,387-398-22,49.3%,0.4,0.3,201-155-15,56.5%,7.0,+1.9,Bradley,N/A,N/A,194-224-9,46.4%,-7.3,-0.2,Utsa,N/A,N/A,45-48-3,48.4%,3.0,-1.7,23,65.5,8:00 PM,Carver Arena,248,Utsa,88,Bradley,UTSA,Texas-San Antonio,Bradley,Bradley,N/A,N/A,False,N/A,N/A,False,Utsa,133-139-4,48.9%,-2.0,-0.1,57-71-1,44.5%,-9.9,-1.4,Bradley,152-153-10,49.8%,1.1,0.6,79-56-5,58.5%,8.2,+2.7,Bradley,N/A,N/A,69-84-3,45.1%,-8.6,-0.5,Utsa,N/A,N/A,38-41-2,48.1%,3.4,-1.4
24,65.3,7:30 PM,Humphrey Coliseum,273,Se Louisiana,25,Miss State,Southeastern Louisiana,Southeastern Louisiana,Mississippi State,Mississippi State,N/A,N/A,False,N/A,N/A,False,Se Louisiana,1-0-0,100.0%,14.0,+11.5,1-0-0,100.0%,-10.0,11.5,Miss State,2-0-0,100.0%,35.0,+10.3,2-0-0,100.0%,35.0,+10.3,Miss State,N/A,N/A,0,0,0.0,0.0,Se Louisiana,N/A,N/A,0,0,0.0,0.0,24,65.3,7:30 PM,Humphrey Coliseum,273,Se Louisiana,25,Miss State,Southeastern Louisiana,Southeastern Louisiana,Mississippi State,Mississippi State,N/A,N/A,False,N/A,N/A,False,Se Louisiana,117-93-2,55.7%,-1.2,0.1,65-48-0,57.5%,-8.4,0.4,Miss State,403-365-26,52.5%,4.0,0.5,196-161-12,54.9%,9.9,+0.9,Miss State,N/A,N/A,179-155-11,53.6%,-6.0,0.6,Se Louisiana,N/A,N/A,37-39-2,48.7%,4.5,-0.7,24,65.3,7:30 PM,Humphrey Coliseum,273,Se Louisiana,25,Miss State,Southeastern Louisiana,Southeastern Louisiana,Mississippi State,Mississippi State,N/A,N/A,False,N/A,N/A,False,Se Louisiana,106-88-2,54.6%,-1.8,-0.3,61-47-0,56.5%,-8.4,0.2,Miss State,168-148-6,53.2%,3.8,0.7,88-66-3,57.1%,9.4,+1.4,Miss State,N/A,N/A,69-63-2,52.3%,-5.1,0.8,Se Louisiana,N/A,N/A,35-38-2,48.0%,4.3,-0.9
25,62.1,7:30 PM,McCamish Pavilion,252,Tx Southern,115,Ga Tech,Texas Southern,Texas Southern,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Tx Southern,1-1-0,50.0%,-1.0,+3.3,1-1-0,50.0%,-18.5,3.3,Ga Tech,0-2-0,0.0%,5.5,-13.3,0-2-0,0.0%,5.5,-13.3,Ga Tech,N/A,N/A,0,0,0.0,0.0,Tx Southern,N/A,N/A,0,0,0.0,0.0,25,62.1,7:30 PM,McCamish Pavilion,252,Tx Southern,115,Ga Tech,Texas Southern,Texas Southern,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Tx Southern,129-139-9,48.1%,-1.7,-0.1,70-72-2,49.3%,-8.2,0.3,Ga Tech,395-378-9,51.1%,1.5,0.0,191-178-4,51.8%,7.1,-0.4,Ga Tech,N/A,N/A,237-211-7,52.9%,-6.5,0.6,Tx Southern,N/A,N/A,63-84-6,42.9%,6.7,-1.4,25,62.1,7:30 PM,McCamish Pavilion,252,Tx Southern,115,Ga Tech,Texas Southern,Texas Southern,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Tx Southern,118-118-9,50.0%,0.4,0.3,67-64-2,51.2%,-6.3,0.8,Ga Tech,164-141-4,53.8%,-0.2,0.4,82-74-2,52.6%,4.1,-0.3,Ga Tech,N/A,N/A,107-91-3,54.0%,-6.3,0.8,Tx Southern,N/A,N/A,57-72-6,44.2%,7.0,-1.2
26,62.0,7:00 PM,Nido and Mariana Qubein Arena,262,Nc Central,97,High Point,North Carolina Central,North Carolina Central,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Nc Central,0-2-0,0.0%,-11.5,-4.5,0-1-0,0.0%,-17.0,-1.5,High Point,1-1-0,50.0%,25.5,+1.3,1-1-0,50.0%,25.5,+1.3,High Point,N/A,N/A,0,0,0.0,0.0,Nc Central,N/A,N/A,0-1-0,0.0%,-6.0,-7.5,26,62.0,7:00 PM,Nido and Mariana Qubein Arena,262,Nc Central,97,High Point,North Carolina Central,North Carolina Central,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Nc Central,130-97-3,57.3%,2.3,1.4,61-49-2,55.5%,-8.3,0.5,High Point,116-121-2,49.0%,0.4,-1.2,51-50-0,50.5%,8.5,-0.4,High Point,N/A,N/A,67-64-2,51.2%,-8.7,-0.8,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8,26,62.0,7:00 PM,Nido and Mariana Qubein Arena,262,Nc Central,97,High Point,North Carolina Central,North Carolina Central,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Nc Central,111-81-3,57.8%,5.8,1.0,53-43-2,55.2%,-5.3,0.1,High Point,107-103-2,51.0%,1.5,-1.0,49-45-0,52.1%,8.7,-0.1,High Point,N/A,N/A,59-54-2,52.2%,-8.6,-0.8,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
