Rank,Hotness Score,Matchup,Time,Location
1,89.2,#110 Minnesota  at  #34 Indiana,6:30 PM,Simon Skjodt Assembly Hall
2,80.9,#181 Abl Christian  at  #17 Baylor,8:00 PM,Paul and Alejandra Foster Pavilion
3,71.6,#153 Hofstra  at  #160 Norfolk St,7:00 PM,Joseph G. Echols Memorial Hall
4,58.1,#305 U Penn  at  #49 VCU,7:00 PM,Stuart C. Siegel Center
5,33.1,#283 Charl South  at  #280 S Car State,7:00 PM,Smith-Hammond Middleton Memorial Center
6,--,Thomas College  at  #257 Boston U,6:00 PM,Case Gym
6,--,Sarah Lawrence  at  #166 Columbia,7:00 PM,Schiller Court in Francis S. Levien Gymnasium
6,--,Lincoln (CA)  at  #220 San Jose St,10:00 PM,Provident Credit Union Event Center
