Rank,Hotness Score,Matchup,Time,Location
1,97.3,#3 Cleveland  at  #2 Boston,7:00 PM,TD Garden
2,83.0,#11 Denver  at  #7 Memphis,8:00 PM,FedExForum
3,70.9,#1 Okla City  at  #19 San Antonio,9:30 PM,Frost Bank Center
4,61.1,#21 New Orleans  at  #8 Dallas,8:30 PM,American Airlines Center
5,50.8,#24 Charlotte  at  #26 Brooklyn,7:30 PM,Barclays Center
6,48.3,#29 Utah  at  #14 LA Lakers,10:30 PM,Crypto.com Arena
