Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Cleveland,Boston,Cleveland,7.0,234.5.,237,False
Charlotte,Brooklyn,Charlotte,1.5,219.5.,231,False
Denver,Memphis,Denver,6.0,223.5.,232,False
New Orleans,Dallas,Dallas,-13.0,222.5.,223,True
Oklahoma City,San Antonio,San Antonio,10.0,222.5.,214,True
Utah,L.A. Lakers,Utah,10.5,234.,242,False
