Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Mercyhurst,2-0-0,1.0,0.5091383812010445,0.9999999999999998,2-0-0,1.0,0.5555555555555556,1.0,1-0-0,1.0,0.0515463917525773,0.7468354430379746,1-0-0,1.0,0.587431693989071,1.0,0-0-0,0.0,0.9999999999999998,0.6521739130434783,2-0-0,0.9999999999999999,0.3386666666666667,1.0,2-0-0,0.9999999999999999,0.7371134020618557,1.0,0,0.0,0.19658119658119658,0.4814814814814815,0-0-0,0.0,0.9999999999999998,0.36666666666666664,0,0.0,0.631578947368421,0.5727554179566564,1-0-0,1.0000000000000002,0.7052896725440805,1.0,0-0-0,0.0,1.0,0.3680555555555556,0-0-0,0.0,0.14888337468982632,0.3389830508474576,0-0-0,0.0,1.0,0.4018691588785047,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6613333333333331,0.8511166253101736,2.0,-0.5405322054806592
W Georgia,2-1-0,0.46029173419773106,0.0,0.03225806451612903,0-1-0,0.0,0.0,0.0,1-1-0,0.25037481259370314,0.0,0.1392405063291139,2-0-0,1.0,0.09562841530054644,0.304635761589404,0,0.0,0.2915531335149863,0.6521739130434783,2-1-0,0.48211508553654736,0.05600000000000005,0.10891089108910887,2-1-0,0.4594155844155844,0.0,0.15887850467289721,0,0.0,0.19658119658119658,0.4814814814814815,0,0.0,0.1772151898734177,0.36666666666666664,0,0.0,0.631578947368421,0.5727554179566564,1-0-0,1.0000000000000002,0.0,0.4,1-0-0,1.0,0.33789954337899547,0.6111111111111112,1-0-0,1.0,0.0,0.3813559322033898,0,0.0,0.47368421052631576,0.4018691588785047,1.0,-1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.12121518987341764,0.33789954337899547,1.5,0.19658119658119658
Le Moyne,18-12-1,0.35170178282009734,0.5639686684073109,0.6344086021505375,8-10-0,0.444,0.6149425287356322,0.5950920245398773,9-4-0,0.5382308845577213,0.5541237113402062,0.9999999999999998,9-5-1,0.45662100456621,0.6284153005464481,0.6026490066225166,8-6-0,0.9548494983277592,0.29972752043596723,0.8695652173913044,11-8-1,0.34525660964230165,0.3626666666666667,0.5643564356435643,12-9-1,0.3035714285714286,0.6082474226804124,0.5046728971962617,6-3-0,0.667,0.7564102564102564,1.0,7-4-0,0.9394387001477105,0.6677215189873417,1.0,0,0.0,0.631578947368421,0.5727554179566564,3-6-1,0.2115839243498818,0.5919395465994961,0.46,4-1-0,0.8,0.9086757990867581,1.0,6-1-1,0.8570000000000001,0.3002481389578164,0.9999999999999999,6-2-0,0.9003601440576231,0.5546558704453441,1.0,6.5,-2.0,5.0,4.5,2.0,3.5,3.5,3.0,3.0,0.0,-2.5,3.0,5.5,4.0,0.305054852320675,0.6084276601289418,3.1666666666666665,0.14816283372984396
NC Central,112-81-3,0.31928687196110217,0.6788511749347259,0.32258064516129026,62-48-2,0.564,0.7088122605363985,0.6073619631901841,43-31-0,0.37181409295352336,0.6211340206185567,0.8101265822784809,47-28-2,0.43226788432267893,0.6366120218579234,0.3178807947019868,60-49-1,0.9214046822742474,0.47411444141689363,0.6956521739130435,54-43-2,0.3110419906687403,0.45333333333333337,0.2871287128712871,51-39-1,0.29707792207792216,0.5412371134020619,0.33644859813084116,61-41-2,0.598,0.5726495726495727,0.5925925925925927,36-25-1,0.8714918759231906,0.8037974683544302,0.5666666666666667,9-7-0,0.563,0.6605263157894736,0.5325077399380805,33-27-0,0.46808510638297873,0.707808564231738,0.33499999999999996,23-14-0,0.622,0.8196347031963471,0.5069444444444444,27-19-1,0.5870000000000001,0.5086848635235732,0.3813559322033898,27-16-3,0.7539015606242497,0.645748987854251,0.5700934579439253,32.5,15.0,12.0,20.0,11.5,12.0,12.5,21.0,11.5,2.0,6.0,9.0,8.5,12.5,0.35046413502109686,0.3109498396727739,10.5,0.03141245924751079
St. Thomas,51-37-2,0.31928687196110217,0.6370757180156659,0.4086021505376344,38-19-2,0.667,0.7241379310344828,0.7975460122699387,16-20-0,0.16641679160419792,0.5360824742268042,0.43037974683544294,21-17-2,0.319634703196347,0.5765027322404371,0.32450331125827814,28-19-0,0.9966555183946488,0.3978201634877383,0.8405797101449275,24-21-2,0.2737169517884913,0.47200000000000003,0.2871287128712871,23-20-2,0.2451298701298702,0.7422680412371134,0.5046728971962617,28-17-0,0.622,0.49572649572649574,0.5740740740740741,19-14-0,0.8508124076809453,0.6170886075949367,0.6888888888888889,7-1-0,0.875,0.7052631578947368,0.8049535603715171,15-10-2,0.5271867612293145,0.6448362720403022,0.43,3-7-0,0.3,0.7990867579908676,0.11805555555555558,10-11-0,0.47600000000000003,0.4689826302729529,0.17796610169491525,13-6-0,0.8211284513805523,0.6740890688259109,0.8224299065420562,15.0,20.0,-4.0,5.0,9.0,4.0,4.0,11.0,5.0,6.0,6.0,-4.0,-1.0,7.0,0.14508860759493664,0.3301041277179147,11.4,-0.2465415455106177
Sam Hous St,117-87-5,0.30956239870340363,0.6945169712793735,0.3763440860215053,59-46-2,0.562,0.7241379310344828,0.6319018404907976,42-26-2,0.42728635682158916,0.6881443298969072,0.8101265822784809,40-28-1,0.37290715372907157,0.6147540983606558,0.2582781456953643,75-57-4,0.9498327759197324,0.45776566757493176,0.8840579710144928,61-44-3,0.3483670295489891,0.536,0.396039603960396,50-46-2,0.2224025974025975,0.6443298969072166,0.3457943925233645,66-40-3,0.623,0.6196581196581197,0.6419753086419754,41-26-1,0.9039881831610044,0.6898734177215188,0.6222222222222222,5-10-0,0.33299999999999996,0.5499999999999999,0.5386996904024768,20-11-1,0.5803782505910166,0.7229219143576826,0.495,22-20-0,0.524,0.7739726027397261,0.3819444444444445,36-21-3,0.632,0.6104218362282879,0.559322033898305,50-40-2,0.6674669867947179,0.6072874493927125,0.47663551401869164,32.5,14.0,17.0,12.5,20.0,18.5,5.0,27.5,15.5,-5.0,9.5,2.0,16.5,11.0,0.15387341772151875,0.16355076651143818,17.5,-0.02467177724909697
Yale,131-100-8,0.2982171799027554,0.7154046997389035,0.3655913978494623,89-70-6,0.56,0.764367816091954,0.6012269938650308,66-40-4,0.43478260869565216,0.7216494845360826,0.8354430379746834,33-30-1,0.27549467275494677,0.6639344262295082,0.2582781456953643,93-68-7,0.9665551839464882,0.45776566757493176,0.8115942028985508,68-53-5,0.3188180404354588,0.632,0.4059405940594059,34-37-3,0.15422077922077926,0.6494845360824744,0.28971962616822433,97-61-5,0.614,0.6239316239316239,0.6234567901234568,43-38-3,0.7843426883308715,0.6613924050632911,0.45555555555555555,30-25-1,0.546,0.7947368421052632,0.5882352941176471,11-7-1,0.5401891252955083,0.8236775818639798,0.44,18-15-1,0.546,0.7716894977168951,0.5347222222222222,24-15-1,0.615,0.684863523573201,0.5932203389830508,24-28-2,0.5546218487394958,0.548582995951417,0.36448598130841126,35.0,22.0,28.0,3.5,28.5,17.5,-1.5,38.5,6.5,5.5,4.5,3.5,9.5,-3.0,0.029392405063291105,0.08682597414369408,24.3,-0.025552912150850426
E Washingtn,171-131-3,0.29659643435980554,0.6475195822454309,0.3870967741935484,106-88-3,0.546,0.7337164750957854,0.6196319018404908,74-60-1,0.32833583208395806,0.6005154639175259,0.6835443037974682,62-44-1,0.3683409436834095,0.5382513661202186,0.3973509933774835,106-82-2,0.94314381270903,0.43596730245231596,0.7681159420289856,96-69-2,0.3499222395023328,0.528,0.43564356435643564,75-56-1,0.30681818181818177,0.6958762886597939,0.4579439252336449,93-75-2,0.554,0.5512820512820513,0.5679012345679013,58-48-1,0.8079763663220089,0.6139240506329113,0.5888888888888888,10-6-0,0.625,0.7447368421052631,0.6191950464396285,57-44-1,0.48463356973995275,0.7027707808564231,0.46,35-26-0,0.574,0.6529680365296804,0.513888888888889,30-17-0,0.638,0.5384615384615385,0.5847457627118644,30-21-1,0.7058823529411765,0.5607287449392713,0.5514018691588786,41.5,19.5,14.5,18.5,25.0,28.0,19.5,19.0,10.5,4.0,13.5,9.0,13.0,9.5,0.08592405063291131,0.11450649806814184,31.3,-0.14459423737774257
Furman,160-123-5,0.29497568881685576,0.7232375979112273,0.3548387096774193,110-72-0,0.604,0.7758620689655172,0.656441717791411,40-30-0,0.35682158920539736,0.7164948453608249,0.5569620253164556,51-42-2,0.31202435312024357,0.6338797814207651,0.2450331125827815,108-80-3,0.9615384615384615,0.4768392370572206,0.8695652173913044,73-62-3,0.286158631415241,0.6266666666666667,0.396039603960396,45-39-2,0.24675324675324684,0.6958762886597939,0.3738317757009346,113-83-3,0.5770000000000001,0.6452991452991453,0.5802469135802469,72-44-2,0.9172821270310192,0.6455696202531644,0.5777777777777777,6-9-0,0.4,0.6499999999999999,0.5386996904024768,26-23-1,0.4456264775413712,0.7178841309823677,0.41,29-30-1,0.49200000000000005,0.7214611872146119,0.36111111111111116,21-21-4,0.5,0.6253101736972705,0.47457627118644063,88-61-4,0.709483793517407,0.6336032388663968,0.5981308411214954,39.5,38.0,10.0,10.0,29.5,12.5,7.0,31.5,29.0,-3.0,3.5,-0.5,2.0,29.0,0.01890295358649774,0.09615101351734145,32.7,-0.05057714336064856
Nevada,179-139-6,0.2917341977309562,0.668407310704961,0.3333333333333333,94-72-4,0.5660000000000001,0.7394636015325671,0.5705521472392638,48-34-2,0.37781109445277367,0.6649484536082475,0.6962025316455696,54-48-1,0.2831050228310502,0.5245901639344263,0.19867549668874174,117-88-5,0.9548494983277592,0.46321525885558573,0.855072463768116,64-56-3,0.2737169517884913,0.5786666666666667,0.3168316831683168,51-49-1,0.20454545454545459,0.7164948453608249,0.33644859813084116,127-90-5,0.585,0.611111111111111,0.5802469135802469,86-56-3,0.8951255539143279,0.5221518987341771,0.5888888888888888,12-8-0,0.6,0.6921052631578947,0.5975232198142415,16-10-1,0.5449172576832152,0.7556675062972291,0.52,44-38-2,0.537,0.5616438356164384,0.4375,41-29-0,0.5860000000000001,0.7518610421836229,0.6271186440677965,103-87-3,0.6506602641056424,0.5688259109311741,0.47663551401869164,43.0,24.0,15.0,6.5,31.5,9.5,2.5,39.5,31.5,4.0,6.5,7.0,12.0,17.5,-0.05651476793248955,-0.19021720656718455,38.3,-0.10538373424971381
Houston,180-141-7,0.2884927066450568,0.8511749347258487,0.4731182795698924,82-58-2,0.5860000000000001,0.89272030651341,0.7607361963190185,52-39-3,0.35682158920539736,0.8788659793814433,0.7974683544303796,35-31-0,0.28462709284627097,0.7131147540983607,0.337748344370861,138-109-7,0.9347826086956521,0.6185286103542234,0.9565217391304348,52-55-1,0.2006220839813374,0.7146666666666668,0.38613861386138615,31-25-0,0.275974025974026,0.8969072164948454,0.6168224299065421,148-115-7,0.563,0.8205128205128205,0.6234567901234568,88-59-6,0.8847858197932053,0.7594936708860758,0.7777777777777777,14-10-0,0.583,0.8105263157894737,0.5944272445820434,15-14-1,0.4290780141843973,0.7884130982367757,0.455,42-43-2,0.494,0.7054794520547946,0.4027777777777778,56-40-3,0.583,0.8784119106699753,0.5677966101694916,99-78-3,0.6710684273709484,0.7186234817813765,0.6728971962616823,42.5,25.0,14.5,4.0,32.5,-2.5,6.0,36.5,32.0,4.0,1.5,0.0,17.5,22.5,0.044827004219408995,-0.1729324586151807,40.3,-0.07639439598202491
Villanova,194-154-5,0.28363047001620745,0.7937336814621411,0.27956989247311825,85-80-4,0.515,0.8659003831417624,0.5766871165644172,54-42-1,0.3448275862068965,0.7989690721649485,0.5443037974683543,40-34-1,0.3013698630136987,0.6612021857923498,0.12582781456953646,150-114-4,0.9498327759197324,0.5667574931880108,0.7971014492753623,61-53-3,0.2768273716951788,0.7040000000000001,0.20792079207920788,23-21-2,0.22564935064935066,0.8350515463917527,0.2990654205607477,170-132-3,0.563,0.717948717948718,0.5246913580246914,78-63-1,0.8168389955686853,0.6392405063291138,0.42222222222222217,13-12-1,0.52,0.7973684210526315,0.5820433436532508,15-10-0,0.5271867612293145,0.7682619647355162,0.365,50-40-1,0.556,0.6392694063926941,0.3541666666666667,59-34-0,0.634,0.8089330024813897,0.48305084745762705,112-90-3,0.6662665066026411,0.6740890688259109,0.47663551401869164,42.5,7.0,12.5,6.5,38.0,9.5,3.0,39.5,15.5,1.5,5.0,10.5,25.0,23.5,-0.06475949367088629,-0.16966359608869552,41.8,-0.11710282844303477
N Florida,123-98-2,0.2820097244732578,0.5430809399477807,0.3548387096774193,72-62-2,0.537,0.6551724137931034,0.6257668711656442,40-30-0,0.35682158920539736,0.49226804123711343,0.670886075949367,54-46-0,0.29984779299847797,0.4562841530054645,0.27814569536423844,65-48-2,0.9615384615384615,0.3324250681198909,0.8260869565217391,66-58-1,0.27216174183514774,0.3786666666666667,0.297029702970297,75-55-2,0.31331168831168843,0.5618556701030928,0.4953271028037384,45-42-0,0.517,0.5085470085470085,0.4876543209876544,55-32-1,0.9335302806499262,0.5474683544303797,0.7666666666666666,4-9-0,0.308,0.5289473684210526,0.5263157894736843,30-24-0,0.475177304964539,0.5566750629722921,0.385,22-14-0,0.611,0.589041095890411,0.5,29-22-0,0.569,0.4764267990074442,0.4661016949152542,49-35-2,0.6998799519807923,0.5222672064777327,0.6355140186915889,26.0,11.0,10.0,8.0,18.0,8.5,21.0,3.0,23.5,-5.0,6.0,8.0,7.0,15.0,0.16880168776371296,0.11261429688296676,38.7,-0.05330866155608427
S Alabama,162-130-4,0.27876823338735823,0.5535248041775458,0.27956989247311825,107-85-2,0.557,0.6340996168582376,0.5521472392638037,65-48-3,0.36281859070464767,0.5335051546391752,0.670886075949367,78-57-2,0.35768645357686457,0.4781420765027322,0.2847682119205298,81-70-2,0.8963210702341137,0.29700272479564027,0.5652173913043479,74-59-4,0.3094867807153966,0.42933333333333334,0.23762376237623759,99-69-2,0.33279220779220775,0.7835051546391754,0.485981308411215,60-61-2,0.49600000000000005,0.36752136752136755,0.41358024691358025,73-59-0,0.8168389955686853,0.3987341772151898,0.5444444444444444,11-12-0,0.478,0.631578947368421,0.5170278637770899,47-41-1,0.4491725768321513,0.5944584382871536,0.405,25-23-2,0.521,0.6210045662100457,0.5416666666666667,30-22-0,0.5770000000000001,0.543424317617866,0.423728813559322,39-29-0,0.6890756302521008,0.4757085020242915,0.4018691588785047,34.0,23.0,18.5,22.0,12.0,17.0,31.0,0.0,14.0,-1.0,6.5,3.0,8.0,10.0,-0.030599156118143567,0.07758024859217971,37.6,-0.4159837871178078
Colgate,122-98-3,0.27876823338735823,0.6553524804177546,0.3548387096774193,69-46-3,0.6,0.7662835249042146,0.7055214723926381,30-29-3,0.26386806596701656,0.5644329896907216,0.5696202531645569,35-24-1,0.380517503805175,0.5491803278688525,0.26490066225165565,85-70-1,0.9163879598662207,0.44141689373296994,0.8260869565217391,63-52-2,0.2970451010886469,0.5866666666666667,0.37623762376237624,31-24-2,0.29220779220779225,0.6855670103092784,0.4953271028037384,87-73-1,0.544,0.6239316239316239,0.54320987654321,54-39-1,0.8581979320531757,0.5379746835443038,0.6222222222222222,7-3-0,0.7000000000000001,0.8868421052631579,0.6625386996904026,13-10-0,0.4858156028368795,0.8438287153652392,0.675,28-29-0,0.49100000000000005,0.5707762557077626,0.375,25-23-0,0.521,0.5980148883374691,0.3305084745762712,72-56-0,0.6758703481392557,0.5607287449392713,0.4672897196261683,25.5,24.5,2.5,11.5,15.5,12.0,8.0,14.5,15.5,4.0,3.0,-1.0,2.0,16.0,-0.04869198312236289,-0.027238632629706494,34.1,-0.06163538637765442
Baylor,173-139-7,0.27876823338735823,0.7676240208877285,0.31182795698924726,96-70-3,0.578,0.8160919540229885,0.6441717791411044,50-42-1,0.3163418290854573,0.7783505154639176,0.4936708860759493,47-34-3,0.36073059360730597,0.6284153005464481,0.25165562913907286,122-101-4,0.9147157190635452,0.5449591280653949,0.782608695652174,60-41-3,0.3685847589424571,0.6080000000000001,0.3366336633663366,45-39-1,0.24675324675324684,0.8917525773195877,0.42056074766355145,128-100-6,0.561,0.7136752136752137,0.5308641975308642,79-72-2,0.7725258493353028,0.670886075949367,0.5222222222222221,8-6-0,0.5710000000000001,0.8842105263157893,0.5696594427244582,27-18-1,0.5271867612293145,0.8312342569269521,0.475,38-42-2,0.47500000000000003,0.6369863013698631,0.2916666666666667,39-27-2,0.5910000000000001,0.8635235732009927,0.4915254237288136,88-73-5,0.6566626650660264,0.6275303643724696,0.5140186915887851,37.5,27.5,8.5,14.5,23.0,20.5,6.5,31.0,8.0,2.0,9.5,-3.0,13.0,17.5,0.0628860759493669,-0.2265372718311296,33.1,-0.178077363644374
