Rank,Hotness Score,Matchup,Time,Location
1,77.6,#19 San Antonio  at  #8 Dallas,8:30 PM,American Airlines Center
2,70.3,#15 Milwaukee  at  #24 Charlotte,3:00 PM,Spectrum Center
3,68.0,#14 LA Lakers  at  #21 New Orleans,8:00 PM,Smoothie King Center
4,50.4,#29 Utah  at  #12 Sacramento,10:00 PM,Golden 1 Center
5,48.4,#27 Toronto  at  #2 Boston,8:00 PM,TD Garden
