Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,91.8,10:00 PM,Lawlor Events Center,89,Wash State,36,Nevada,Washington State,Washington St.,Nevada,Nevada,+12.5,−112,True,-12.5,−108,False,Wash State,4-4-0,50.0%,7.6,0.3,0,0,0.0,0.0,Nevada,6-1-0,85.7%,13.6,6.3,4-0-0,100.0%,20.5,+10.1,Wash State,+12.5,−112,0-2-0,0.0%,-13.5,-8.5,Nevada,-12.5,−108,6-1-0,85.7%,13.6,6.3
2,85.6,7:00 PM,Thomas M. Ryan Center,99,Yale,95,Rhode Island,Yale,Yale,Rhode Island,Rhode Island,+2.5,−112,True,-2.5,−108,False,Yale,5-2-0,71.4%,12.3,2.8,3-1-0,75.0%,-0.3,0.8,Rhode Island,2-4-0,33.3%,21.0,6.4,2-2-0,50.0%,27.2,+13.4,Yale,+2.5,−112,2-0-0,100.0%,-5.5,4.0,Rhode Island,-2.5,−108,2-4-0,33.3%,19.2,6.4
3,68.5,7:00 PM,Daskalakis Athletic Center,172,Bryant,166,Drexel,Bryant,Bryant,Drexel,Drexel,+2,−115,True,-2,−105,False,Bryant,2-5-0,28.6%,6.5,-2.7,1-4-0,20.0%,0.0,-1.9,Drexel,5-2-0,71.4%,9.0,4.9,2-0-0,100.0%,22.0,+11.0,Bryant,+2,−115,0-2-0,0.0%,-11.5,-5.0,Drexel,-2,−105,0-1-0,0.0%,12.0,-6.0
4,63.4,6:30 PM,Capital One Arena,249,Maryland Bc,103,Georgetown,UMBC,UMBC,Georgetown,Georgetown,+17,−108,True,-17,−112,False,Maryland Bc,3-4-0,42.9%,9.2,-1.1,0-1-0,0.0%,-49.0,-26.5,Georgetown,3-4-0,42.9%,14.4,1.4,3-4-0,42.9%,14.4,+1.4,Maryland Bc,+17,−108,1-2-0,33.3%,-13.0,-4.2,Georgetown,-17,−112,3-3-0,50.0%,20.3,4.7
5,59.6,9:00 PM,CU Events Center,287,Pacific,75,Colorado,Pacific,Pacific,Colorado,Colorado,+14,−110,True,-14,−110,False,Pacific,3-4-0,42.9%,5.2,-1.8,1-2-0,33.3%,-21.3,-6.2,Colorado,4-3-0,57.1%,4.4,1.0,3-1-0,75.0%,18.5,+3.6,Pacific,+14,−110,2-2-0,50.0%,-12.8,-1.0,Colorado,-14,−110,3-1-0,75.0%,18.5,3.6
6,51.0,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,242,Se Louisiana,215,Tulane,Southeastern Louisiana,Southeastern Louisiana,Tulane,Tulane,N/A,N/A,False,-8.5,−110,False,Se Louisiana,5-1-0,83.3%,2.7,6.8,4-0-0,100.0%,-7.8,6.3,Tulane,3-4-0,42.9%,7.5,-5.4,3-1-0,75.0%,18.4,-1.5,Tulane,-8.5,−110,0-1-0,0.0%,-8.0,-3.0,Se Louisiana,N/A,N/A,1-0-0,100.0%,3.0,1.0
7,43.7,7:00 PM,Millett Hall,285,Air Force,207,Miami (Oh),Air Force,Air Force,Miami OH,Miami (OH),+6.5,−110,True,-6.5,−110,False,Air Force,3-5-0,37.5%,-2.1,-2.9,1-1-0,50.0%,-11.0,1.0,Miami (Oh),2-4-0,33.3%,1.2,1.1,0-2-0,0.0%,2.5,-8.8,Air Force,+6.5,−110,1-2-0,33.3%,-10.0,-1.0,Miami (Oh),-6.5,−110,1-3-0,25.0%,5.0,-2.6
8,40.4,7:30 PM,Fant-Ewing Coliseum,198,Tx-Arlington,314,Ul Monroe,UT Arlington,Texas-Arlington,ULM,UL Monroe,-7.5,−112,False,+7.5,−108,True,Tx-Arlington,3-3-0,50.0%,3.1,-2.1,1-1-0,50.0%,-6.5,2.0,Ul Monroe,2-6-0,25.0%,2.7,2.6,1-2-0,33.3%,25.3,+13.2,Ul Monroe,+7.5,−108,1-6-0,14.3%,-12.6,-3.4,Tx-Arlington,-7.5,−112,1-1-0,50.0%,-2.5,-5.8
9,40.2,8:00 PM,Chaifetz Arena,348,Jackson St,147,Saint Louis,Jackson State,Jackson State,Saint Louis,Saint Louis,+22,−108,True,-22,−112,False,Jackson St,2-5-0,28.6%,-29.4,-4.1,2-5-0,28.6%,-29.4,-4.1,Saint Louis,1-4-0,20.0%,7.0,-6.2,1-2-0,33.3%,18.5,-1.3,Jackson St,+22,−108,2-5-0,28.6%,-29.4,-4.1,Saint Louis,-22,−112,1-2-0,33.3%,7.7,-1.3
10,36.2,8:00 PM,Schoenecker Arena,360,Chicago St,155,St. Thomas,Chicago State,Chicago St.,Saint Thomas MN,St. Thomas (MN),+21.5,−112,True,-21.5,−108,False,Chicago St,3-6-0,33.3%,-24.8,-5.2,2-3-0,40.0%,-31.2,-4.9,St. Thomas,3-3-0,50.0%,9.6,4.6,0-0-0,0.0%,36.5,--,Chicago St,+21.5,−112,3-6-0,33.3%,-24.8,-5.2,St. Thomas,-21.5,−108,2-0-0,100.0%,20.0,17.0
