Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,91.8,10:00 PM,Lawlor Events Center,89,Wash State,36,Nevada,Washington State,Washington St.,Nevada,Nevada,+12.5,−112,True,-12.5,−108,False,Wash State,152-169-4,47.4%,-0.6,0.2,46-58-3,44.2%,-7.8,-0.9,Nevada,183-140-6,56.7%,5.4,1.2,88-56-3,61.1%,11.1,2.2,Wash State,+12.5,−112,85-95-3,47.2%,-8.3,-0.1,Nevada,-12.5,−108,131-91-5,59.0%,9.8,1.7
2,85.6,7:00 PM,Thomas M. Ryan Center,99,Yale,95,Rhode Island,Yale,Yale,Rhode Island,Rhode Island,+2.5,−112,True,-2.5,−108,False,Yale,134-101-8,57.0%,7.3,1.4,70-53-5,56.9%,1.4,1.4,Rhode Island,144-167-2,46.3%,3.3,-0.4,72-73-1,49.7%,7.7,-0.5,Yale,+2.5,−112,35-37-3,48.6%,-7.6,-0.2,Rhode Island,-2.5,−108,96-99-1,49.2%,7.7,-0.2
3,68.5,7:00 PM,Daskalakis Athletic Center,172,Bryant,166,Drexel,Bryant,Bryant,Drexel,Drexel,+2,−115,True,-2,−105,False,Bryant,95-114-3,45.5%,-1.3,-0.7,48-65-2,42.5%,-6.9,-0.9,Drexel,141-148-8,48.8%,-0.6,0.1,60-58-4,50.9%,4.8,0.5,Bryant,+2,−115,41-60-2,40.6%,-9.9,-1.1,Drexel,-2,−105,49-50-4,49.5%,6.0,0.0
4,63.4,6:30 PM,Capital One Arena,249,Maryland Bc,103,Georgetown,UMBC,UMBC,Georgetown,Georgetown,+17,−108,True,-17,−112,False,Maryland Bc,113-100-2,53.1%,0.2,1.4,57-52-2,52.3%,-5.0,1.5,Georgetown,141-174-5,44.8%,-0.5,-0.8,68-107-3,38.9%,3.3,-2.1,Maryland Bc,+17,−108,59-50-1,54.1%,-6.0,2.3,Georgetown,-17,−112,56-82-2,40.6%,9.0,-1.4
5,59.6,9:00 PM,CU Events Center,287,Pacific,75,Colorado,Pacific,Pacific,Colorado,Colorado,+14,−110,True,-14,−110,False,Pacific,120-162-9,42.6%,-3.3,-1.3,57-74-3,43.5%,-8.9,-0.9,Colorado,159-175-8,47.6%,4.4,0.3,90-68-6,57.0%,10.9,1.7,Pacific,+14,−110,80-102-5,44.0%,-10.7,-1.2,Colorado,-14,−110,114-106-6,51.8%,9.4,0.4
6,51.0,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,242,Se Louisiana,215,Tulane,Southeastern Louisiana,Southeastern Louisiana,Tulane,Tulane,N/A,N/A,False,-8.5,−110,False,Se Louisiana,110-89-2,55.3%,-1.8,-0.1,64-47-0,57.7%,-8.4,0.3,Tulane,130-152-6,46.1%,-2.1,-0.7,58-76-2,43.3%,2.4,-1.2,Tulane,-8.5,−110,80-92-5,46.5%,-8.8,0.1,Se Louisiana,N/A,N/A,36-38-2,48.7%,4.3,-0.9
7,43.7,7:00 PM,Millett Hall,285,Air Force,207,Miami (Oh),Air Force,Air Force,Miami OH,Miami (OH),+6.5,−110,True,-6.5,−110,False,Air Force,135-154-4,46.7%,-3.8,-1.3,58-64-4,47.5%,-10.4,-1.4,Miami (Oh),137-152-6,47.4%,-0.8,-0.1,65-69-2,48.5%,5.5,-0.3,Air Force,+6.5,−110,94-101-4,48.2%,-10.1,-1.2,Miami (Oh),-6.5,−110,37-51-2,42.1%,4.0,-1.6
8,40.4,7:30 PM,Fant-Ewing Coliseum,198,Tx-Arlington,314,Ul Monroe,UT Arlington,Texas-Arlington,ULM,UL Monroe,-7.5,−112,False,+7.5,−108,True,Tx-Arlington,160-135-7,54.2%,3.0,0.8,78-73-3,51.7%,-3.0,1.2,Ul Monroe,146-142-5,50.7%,-0.4,0.6,64-58-2,52.5%,7.9,1.7,Ul Monroe,+7.5,−108,99-97-4,50.5%,-8.0,0.4,Tx-Arlington,-7.5,−112,82-75-4,52.2%,5.7,-0.8
9,40.2,8:00 PM,Chaifetz Arena,348,Jackson St,147,Saint Louis,Jackson State,Jackson State,Saint Louis,Saint Louis,+22,−108,True,-22,−112,False,Jackson St,102-99-3,50.8%,-3.2,0.0,71-58-2,55.0%,-8.7,0.5,Saint Louis,153-154-2,49.8%,0.5,-0.8,84-75-2,52.8%,5.9,-0.2,Jackson St,+22,−108,67-54-3,55.4%,-12.1,0.7,Saint Louis,-22,−112,78-75-2,51.0%,6.9,-1.0
10,36.2,8:00 PM,Schoenecker Arena,360,Chicago St,155,St. Thomas,Chicago State,Chicago St.,Saint Thomas MN,St. Thomas (MN),+21.5,−112,True,-21.5,−108,False,Chicago St,96-115-3,45.5%,-13.1,-2.1,55-65-2,45.8%,-20.2,-2.4,St. Thomas,52-40-2,56.5%,4.3,1.8,19-14-0,57.6%,14.7,2.9,Chicago St,+21.5,−112,91-106-2,46.2%,-18.2,-1.7,St. Thomas,-21.5,−108,29-17-0,63.0%,7.4,2.0
11,34.9,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen,196,Wm & Mary,342,Old Dominion,,William & Mary,Old Dominion,Old Dominion,N/A,N/A,False,+7,−108,True,Wm & Mary,142-135-6,51.3%,0.1,-0.3,70-73-3,49.0%,-6.3,-0.5,Old Dominion,136-173-6,44.0%,2.6,-0.5,68-69-1,49.6%,9.0,1.0,Old Dominion,+7,−108,47-67-2,41.2%,-6.4,-0.6,Wm & Mary,N/A,N/A,65-55-3,54.2%,4.5,-0.6
12,10.4,7:00 PM,Physical Education Complex,315,Loyola-Md,362,Coppin St,,Loyola MD,Coppin State,Coppin St.,N/A,N/A,False,+8,−108,True,Loyola-Md,85-111-4,43.4%,-3.7,-0.8,51-65-1,44.0%,-8.1,-0.6,Coppin St,106-106-4,50.0%,-10.9,-0.8,26-35-0,42.6%,-2.5,-1.1,Coppin St,+8,−108,90-91-3,49.7%,-14.1,-0.4,Loyola-Md,N/A,N/A,24-36-2,40.0%,4.7,-0.5
13,--,7:00 PM,Harrison HPER Complex,0,Oakwood,364,Miss Val St,0,0,Mississippi Valley,Mississippi Valley State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Miss Val St,107-103-1,51.0%,-17.2,-1.1,32-25-0,56.1%,-5.6,1.0,Miss Val St,N/A,N/A,105-103-1,50.5%,-20.4,-1.1,Oakwood,N/A,N/A,0,0,0.0,0.0
13,--,7:00 PM,Pete Mathews Coliseum,0,Columbia International,156,Jksnville St,0,0,Jacksonville State,Jacksonville St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Jksnville St,147-134-7,52.3%,2.6,0.6,49-59-0,45.4%,8.8,-0.7,Jksnville St,N/A,N/A,80-60-5,57.1%,-5.8,2.1,Columbia International,N/A,N/A,0,0,0.0,0.0
13,--,8:00 PM,"Liberty Arena, Home of the Screaming Eagles",0,East-West University,269,S Indiana,0,0,Southern Indiana,Southern Indiana,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Indiana,26-38-2,40.6%,-1.5,-0.7,10-15-1,40.0%,6.1,-0.8,S Indiana,N/A,N/A,23-22-1,51.1%,-6.0,2.2,East-West University,N/A,N/A,0,0,0.0,0.0
13,--,8:00 PM,First Bank & Trust Arena,0,Dakota Wesleyan,114,S Dakota St,0,0,South Dakota State,South Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Dakota St,171-136-4,55.7%,7.3,1.4,69-45-1,60.5%,16.4,3.4,S Dakota St,N/A,N/A,50-36-2,58.1%,-5.2,1.7,Dakota Wesleyan,N/A,N/A,0,0,0.0,0.0
