Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,91.8,10:00 PM,Lawlor Events Center,89,Wash State,36,Nevada,Washington State,Washington St.,Nevada,Nevada,+12.5,−112,True,-12.5,−108,False,Wash State,4-4-0,50.0%,7.6,0.3,0,0,0.0,0.0,Nevada,6-1-0,85.7%,13.6,6.3,4-0-0,100.0%,20.5,+10.1,Wash State,+12.5,−112,0-2-0,0.0%,-13.5,-8.5,Nevada,-12.5,−108,6-1-0,85.7%,13.6,6.3,1,91.8,10:00 PM,Lawlor Events Center,89,Wash State,36,Nevada,Washington State,Washington St.,Nevada,Nevada,+12.5,−112,True,-12.5,−108,False,Wash State,373-406-12,47.9%,-0.4,0.0,135-166-8,44.9%,-7.5,-0.6,Nevada,394-326-16,54.7%,3.7,0.9,181-147-7,55.2%,9.0,0.8,Wash State,+12.5,−112,211-240-10,46.8%,-8.6,-0.4,Nevada,-12.5,−108,259-208-10,55.5%,8.8,0.8,1,91.8,10:00 PM,Lawlor Events Center,89,Wash State,36,Nevada,Washington State,Washington St.,Nevada,Nevada,+12.5,−112,True,-12.5,−108,False,Wash State,152-169-4,47.4%,-0.6,0.2,46-58-3,44.2%,-7.8,-0.9,Nevada,183-140-6,56.7%,5.4,1.2,88-56-3,61.1%,11.1,2.2,Wash State,+12.5,−112,85-95-3,47.2%,-8.3,-0.1,Nevada,-12.5,−108,131-91-5,59.0%,9.8,1.7
2,85.6,7:00 PM,Thomas M. Ryan Center,99,Yale,95,Rhode Island,Yale,Yale,Rhode Island,Rhode Island,+2.5,−112,True,-2.5,−108,False,Yale,5-2-0,71.4%,12.3,2.8,3-1-0,75.0%,-0.3,0.8,Rhode Island,2-4-0,33.3%,21.0,6.4,2-2-0,50.0%,27.2,+13.4,Yale,+2.5,−112,2-0-0,100.0%,-5.5,4.0,Rhode Island,-2.5,−108,2-4-0,33.3%,19.2,6.4,2,85.6,7:00 PM,Thomas M. Ryan Center,99,Yale,95,Rhode Island,Yale,Yale,Rhode Island,Rhode Island,+2.5,−112,True,-2.5,−108,False,Yale,312-249-16,55.6%,2.3,1.1,176-129-12,57.7%,-2.7,1.8,Rhode Island,364-416-13,46.7%,0.7,-0.5,153-198-5,43.6%,4.8,-1.3,Yale,+2.5,−112,145-116-10,55.6%,-7.4,1.5,Rhode Island,-2.5,−108,178-212-8,45.6%,7.0,-0.9,2,85.6,7:00 PM,Thomas M. Ryan Center,99,Yale,95,Rhode Island,Yale,Yale,Rhode Island,Rhode Island,+2.5,−112,True,-2.5,−108,False,Yale,134-101-8,57.0%,7.3,1.4,70-53-5,56.9%,1.4,1.4,Rhode Island,144-167-2,46.3%,3.3,-0.4,72-73-1,49.7%,7.7,-0.5,Yale,+2.5,−112,35-37-3,48.6%,-7.6,-0.2,Rhode Island,-2.5,−108,96-99-1,49.2%,7.7,-0.2
3,68.5,7:00 PM,Daskalakis Athletic Center,172,Bryant,166,Drexel,Bryant,Bryant,Drexel,Drexel,+2,−115,True,-2,−105,False,Bryant,2-5-0,28.6%,6.5,-2.7,1-4-0,20.0%,0.0,-1.9,Drexel,5-2-0,71.4%,9.0,4.9,2-0-0,100.0%,22.0,+11.0,Bryant,+2,−115,0-2-0,0.0%,-11.5,-5.0,Drexel,-2,−105,0-1-0,0.0%,12.0,-6.0,3,68.5,7:00 PM,Daskalakis Athletic Center,172,Bryant,166,Drexel,Bryant,Bryant,Drexel,Drexel,+2,−115,True,-2,−105,False,Bryant,102-124-4,45.1%,-3.6,-0.9,52-70-2,42.6%,-8.8,-1.1,Drexel,321-324-21,49.8%,1.0,-0.1,135-133-11,50.4%,6.2,0.1,Bryant,+2,−115,48-66-3,42.1%,-10.8,-1.2,Drexel,-2,−105,152-160-11,48.7%,6.3,-0.4,3,68.5,7:00 PM,Daskalakis Athletic Center,172,Bryant,166,Drexel,Bryant,Bryant,Drexel,Drexel,+2,−115,True,-2,−105,False,Bryant,95-114-3,45.5%,-1.3,-0.7,48-65-2,42.5%,-6.9,-0.9,Drexel,141-148-8,48.8%,-0.6,0.1,60-58-4,50.9%,4.8,0.5,Bryant,+2,−115,41-60-2,40.6%,-9.9,-1.1,Drexel,-2,−105,49-50-4,49.5%,6.0,0.0
4,63.4,6:30 PM,Capital One Arena,249,Maryland Bc,103,Georgetown,UMBC,UMBC,Georgetown,Georgetown,+17,−108,True,-17,−112,False,Maryland Bc,3-4-0,42.9%,9.2,-1.1,0-1-0,0.0%,-49.0,-26.5,Georgetown,3-4-0,42.9%,14.4,1.4,3-4-0,42.9%,14.4,+1.4,Maryland Bc,+17,−108,1-2-0,33.3%,-13.0,-4.2,Georgetown,-17,−112,3-3-0,50.0%,20.3,4.7,4,63.4,6:30 PM,Capital One Arena,249,Maryland Bc,103,Georgetown,UMBC,UMBC,Georgetown,Georgetown,+17,−108,True,-17,−112,False,Maryland Bc,125-115-3,52.1%,-2.2,1.1,64-59-2,52.0%,-6.6,1.1,Georgetown,373-403-16,48.1%,3.9,-0.3,158-213-8,42.6%,8.7,-1.5,Maryland Bc,+17,−108,69-64-2,51.9%,-7.2,1.5,Georgetown,-17,−112,200-233-9,46.2%,8.1,-0.9,4,63.4,6:30 PM,Capital One Arena,249,Maryland Bc,103,Georgetown,UMBC,UMBC,Georgetown,Georgetown,+17,−108,True,-17,−112,False,Maryland Bc,113-100-2,53.1%,0.2,1.4,57-52-2,52.3%,-5.0,1.5,Georgetown,141-174-5,44.8%,-0.5,-0.8,68-107-3,38.9%,3.3,-2.1,Maryland Bc,+17,−108,59-50-1,54.1%,-6.0,2.3,Georgetown,-17,−112,56-82-2,40.6%,9.0,-1.4
5,59.6,9:00 PM,CU Events Center,287,Pacific,75,Colorado,Pacific,Pacific,Colorado,Colorado,+14,−110,True,-14,−110,False,Pacific,3-4-0,42.9%,5.2,-1.8,1-2-0,33.3%,-21.3,-6.2,Colorado,4-3-0,57.1%,4.4,1.0,3-1-0,75.0%,18.5,+3.6,Pacific,+14,−110,2-2-0,50.0%,-12.8,-1.0,Colorado,-14,−110,3-1-0,75.0%,18.5,3.6,5,59.6,9:00 PM,CU Events Center,287,Pacific,75,Colorado,Pacific,Pacific,Colorado,Colorado,+14,−110,True,-14,−110,False,Pacific,357-390-19,47.8%,0.9,-0.4,166-183-9,47.6%,-4.2,-0.1,Colorado,388-410-12,48.6%,2.8,0.0,201-173-9,53.7%,9.6,1.1,Pacific,+14,−110,167-195-8,46.1%,-8.6,-0.5,Colorado,-14,−110,220-209-8,51.3%,8.8,0.4,5,59.6,9:00 PM,CU Events Center,287,Pacific,75,Colorado,Pacific,Pacific,Colorado,Colorado,+14,−110,True,-14,−110,False,Pacific,120-162-9,42.6%,-3.3,-1.3,57-74-3,43.5%,-8.9,-0.9,Colorado,159-175-8,47.6%,4.4,0.3,90-68-6,57.0%,10.9,1.7,Pacific,+14,−110,80-102-5,44.0%,-10.7,-1.2,Colorado,-14,−110,114-106-6,51.8%,9.4,0.4
6,51.0,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,242,Se Louisiana,215,Tulane,Southeastern Louisiana,Southeastern Louisiana,Tulane,Tulane,N/A,N/A,False,-8.5,−110,False,Se Louisiana,5-1-0,83.3%,2.7,6.8,4-0-0,100.0%,-7.8,6.3,Tulane,3-4-0,42.9%,7.5,-5.4,3-1-0,75.0%,18.4,-1.5,Tulane,-8.5,−110,0-1-0,0.0%,-8.0,-3.0,Se Louisiana,N/A,N/A,1-0-0,100.0%,3.0,1.0,6,51.0,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,242,Se Louisiana,215,Tulane,Southeastern Louisiana,Southeastern Louisiana,Tulane,Tulane,N/A,N/A,False,-8.5,−110,False,Se Louisiana,121-94-2,56.3%,-1.3,0.2,68-48-0,58.6%,-8.4,0.5,Tulane,317-364-13,46.6%,-1.7,-0.9,139-171-3,44.8%,3.9,-1.2,Tulane,-8.5,−110,206-245-11,45.7%,-9.5,-0.9,Se Louisiana,N/A,N/A,38-39-2,49.4%,4.5,-0.6,6,51.0,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,242,Se Louisiana,215,Tulane,Southeastern Louisiana,Southeastern Louisiana,Tulane,Tulane,N/A,N/A,False,-8.5,−110,False,Se Louisiana,110-89-2,55.3%,-1.8,-0.1,64-47-0,57.7%,-8.4,0.3,Tulane,130-152-6,46.1%,-2.1,-0.7,58-76-2,43.3%,2.4,-1.2,Tulane,-8.5,−110,80-92-5,46.5%,-8.8,0.1,Se Louisiana,N/A,N/A,36-38-2,48.7%,4.3,-0.9
7,43.7,7:00 PM,Millett Hall,285,Air Force,207,Miami (Oh),Air Force,Air Force,Miami OH,Miami (OH),+6.5,−110,True,-6.5,−110,False,Air Force,3-5-0,37.5%,-2.1,-2.9,1-1-0,50.0%,-11.0,1.0,Miami (Oh),2-4-0,33.3%,1.2,1.1,0-2-0,0.0%,2.5,-8.8,Air Force,+6.5,−110,1-2-0,33.3%,-10.0,-1.0,Miami (Oh),-6.5,−110,1-3-0,25.0%,5.0,-2.6,7,43.7,7:00 PM,Millett Hall,285,Air Force,207,Miami (Oh),Air Force,Air Force,Miami OH,Miami (OH),+6.5,−110,True,-6.5,−110,False,Air Force,335-333-10,50.2%,-1.1,-0.1,151-144-8,51.2%,-8.4,-0.1,Miami (Oh),377-396-17,48.8%,-0.1,-0.2,167-172-5,49.3%,5.6,-0.4,Air Force,+6.5,−110,220-216-7,50.5%,-9.4,-0.1,Miami (Oh),-6.5,−110,149-183-4,44.9%,5.0,-1.4,7,43.7,7:00 PM,Millett Hall,285,Air Force,207,Miami (Oh),Air Force,Air Force,Miami OH,Miami (OH),+6.5,−110,True,-6.5,−110,False,Air Force,135-154-4,46.7%,-3.8,-1.3,58-64-4,47.5%,-10.4,-1.4,Miami (Oh),137-152-6,47.4%,-0.8,-0.1,65-69-2,48.5%,5.5,-0.3,Air Force,+6.5,−110,94-101-4,48.2%,-10.1,-1.2,Miami (Oh),-6.5,−110,37-51-2,42.1%,4.0,-1.6
8,40.4,7:30 PM,Fant-Ewing Coliseum,198,Tx-Arlington,314,Ul Monroe,UT Arlington,Texas-Arlington,ULM,UL Monroe,-7.5,−112,False,+7.5,−108,True,Tx-Arlington,3-3-0,50.0%,3.1,-2.1,1-1-0,50.0%,-6.5,2.0,Ul Monroe,2-6-0,25.0%,2.7,2.6,1-2-0,33.3%,25.3,+13.2,Ul Monroe,+7.5,−108,1-6-0,14.3%,-12.6,-3.4,Tx-Arlington,-7.5,−112,1-1-0,50.0%,-2.5,-5.8,8,40.4,7:30 PM,Fant-Ewing Coliseum,198,Tx-Arlington,314,Ul Monroe,UT Arlington,Texas-Arlington,ULM,UL Monroe,-7.5,−112,False,+7.5,−108,True,Tx-Arlington,200-165-9,54.8%,1.7,0.7,100-83-3,54.6%,-4.5,1.6,Ul Monroe,249-245-8,50.4%,-2.9,0.0,103-99-3,51.0%,5.3,0.4,Ul Monroe,+7.5,−108,185-186-7,49.9%,-9.4,-0.2,Tx-Arlington,-7.5,−112,94-90-5,51.1%,5.4,-0.9,8,40.4,7:30 PM,Fant-Ewing Coliseum,198,Tx-Arlington,314,Ul Monroe,UT Arlington,Texas-Arlington,ULM,UL Monroe,-7.5,−112,False,+7.5,−108,True,Tx-Arlington,160-135-7,54.2%,3.0,0.8,78-73-3,51.7%,-3.0,1.2,Ul Monroe,146-142-5,50.7%,-0.4,0.6,64-58-2,52.5%,7.9,1.7,Ul Monroe,+7.5,−108,99-97-4,50.5%,-8.0,0.4,Tx-Arlington,-7.5,−112,82-75-4,52.2%,5.7,-0.8
9,40.2,8:00 PM,Chaifetz Arena,348,Jackson St,147,Saint Louis,Jackson State,Jackson State,Saint Louis,Saint Louis,+22,−108,True,-22,−112,False,Jackson St,2-5-0,28.6%,-29.4,-4.1,2-5-0,28.6%,-29.4,-4.1,Saint Louis,1-4-0,20.0%,7.0,-6.2,1-2-0,33.3%,18.5,-1.3,Jackson St,+22,−108,2-5-0,28.6%,-29.4,-4.1,Saint Louis,-22,−112,1-2-0,33.3%,7.7,-1.3,9,40.2,8:00 PM,Chaifetz Arena,348,Jackson St,147,Saint Louis,Jackson State,Jackson State,Saint Louis,Saint Louis,+22,−108,True,-22,−112,False,Jackson St,118-115-3,50.6%,-3.1,-0.4,78-63-2,55.3%,-8.6,0.4,Saint Louis,411-378-10,52.1%,1.9,0.1,213-175-5,54.9%,7.3,0.5,Jackson St,+22,−108,79-64-3,55.2%,-12.1,0.5,Saint Louis,-22,−112,205-191-8,51.8%,7.6,-0.3,9,40.2,8:00 PM,Chaifetz Arena,348,Jackson St,147,Saint Louis,Jackson State,Jackson State,Saint Louis,Saint Louis,+22,−108,True,-22,−112,False,Jackson St,102-99-3,50.8%,-3.2,0.0,71-58-2,55.0%,-8.7,0.5,Saint Louis,153-154-2,49.8%,0.5,-0.8,84-75-2,52.8%,5.9,-0.2,Jackson St,+22,−108,67-54-3,55.4%,-12.1,0.7,Saint Louis,-22,−112,78-75-2,51.0%,6.9,-1.0
10,36.2,8:00 PM,Schoenecker Arena,360,Chicago St,155,St. Thomas,Chicago State,Chicago St.,Saint Thomas MN,St. Thomas (MN),+21.5,−112,True,-21.5,−108,False,Chicago St,3-6-0,33.3%,-24.8,-5.2,2-3-0,40.0%,-31.2,-4.9,St. Thomas,3-3-0,50.0%,9.6,4.6,0-0-0,0.0%,36.5,--,Chicago St,+21.5,−112,3-6-0,33.3%,-24.8,-5.2,St. Thomas,-21.5,−108,2-0-0,100.0%,20.0,17.0,10,36.2,8:00 PM,Schoenecker Arena,360,Chicago St,155,St. Thomas,Chicago State,Chicago St.,Saint Thomas MN,St. Thomas (MN),+21.5,−112,True,-21.5,−108,False,Chicago St,107-126-4,45.9%,-11.0,-1.8,62-74-3,45.6%,-18.0,-2.2,St. Thomas,52-40-2,56.5%,4.3,1.8,19-14-0,57.6%,14.7,2.9,Chicago St,+21.5,−112,100-116-3,46.3%,-18.4,-1.6,St. Thomas,-21.5,−108,29-17-0,63.0%,7.4,2.0,10,36.2,8:00 PM,Schoenecker Arena,360,Chicago St,155,St. Thomas,Chicago State,Chicago St.,Saint Thomas MN,St. Thomas (MN),+21.5,−112,True,-21.5,−108,False,Chicago St,96-115-3,45.5%,-13.1,-2.1,55-65-2,45.8%,-20.2,-2.4,St. Thomas,52-40-2,56.5%,4.3,1.8,19-14-0,57.6%,14.7,2.9,Chicago St,+21.5,−112,91-106-2,46.2%,-18.2,-1.7,St. Thomas,-21.5,−108,29-17-0,63.0%,7.4,2.0
