Team,Over Record,Over %,Under %,Total +/-
Oral Roberts,95-58-2,62.1%,37.9%,+3.0
S Dakota St,52-32-1,61.9%,38.1%,+4.9
New Orleans,71-44-2,61.7%,38.3%,+2.7
Illinois St,98-62-3,61.3%,38.8%,+3.5
Bucknell,70-46-2,60.3%,39.7%,+3.7
Denver,111-76-1,59.4%,40.6%,+2.5
NJIT,84-58-1,59.2%,40.9%,+1.7
Prairie View,65-45-1,59.1%,40.9%,+4.8
Syracuse,78-54-1,59.1%,40.9%,+3.0
Alcorn St,74-53-0,58.3%,41.7%,+3.5
Michigan St,49-36-0,57.7%,42.4%,+2.9
Seton Hall,76-56-3,57.6%,42.4%,+2.3
Delaware St,100-74-2,57.5%,42.5%,+2.8
Lg Beach St,99-74-1,57.2%,42.8%,+3.1
Baylor,48-36-3,57.1%,42.9%,+1.5
SC Upstate,97-73-0,57.1%,42.9%,+1.8
Bowling Grn,85-64-0,57.1%,43.0%,+3.1
LSU,78-59-1,56.9%,43.1%,+2.5
Nevada,54-41-1,56.8%,43.2%,+2.3
Indiana St,79-60-2,56.8%,43.2%,+2.0
Samford,84-64-1,56.8%,43.2%,+4.0
Michigan,59-45-3,56.7%,43.3%,+1.6
Winthrop,38-29-2,56.7%,43.3%,+3.0
Columbia,81-62-1,56.6%,43.4%,+2.7
Morgan St,69-53-0,56.6%,43.4%,+2.6
Richmond,69-53-2,56.6%,43.4%,+1.3
South Dakota,82-63-1,56.6%,43.5%,+3.8
S Utah,93-72-5,56.4%,43.6%,+2.4
Grd Canyon,40-31-1,56.3%,43.7%,+2.3
UCSD,36-28-2,56.3%,43.8%,+3.2
Seattle,63-49-2,56.3%,43.8%,+2.1
Idaho St,119-93-3,56.1%,43.9%,+2.2
Montana St,87-68-0,56.1%,43.9%,+2.4
Iowa St,78-61-1,56.1%,43.9%,+2.7
Queens,23-18-1,56.1%,43.9%,+0.4
Boston Col,120-94-5,56.1%,43.9%,+1.8
Georgia St,51-40-0,56.0%,44.0%,+3.8
W Virginia,65-51-3,56.0%,44.0%,+3.0
Hofstra,48-38-0,55.8%,44.2%,+3.2
Hsn Christian,88-70-2,55.7%,44.3%,+2.9
Oregon St,103-82-0,55.7%,44.3%,+0.2
Youngs St,95-76-0,55.6%,44.4%,+2.1
WI-Grn Bay,106-85-1,55.5%,44.5%,+2.4
Geo Mason,86-69-1,55.5%,44.5%,+1.4
North Dakota,112-90-1,55.5%,44.6%,+2.9
Santa Clara,87-70-3,55.4%,44.6%,+1.0
S Indiana,26-21-0,55.3%,44.7%,+2.3
UTSA,105-85-2,55.3%,44.7%,+2.9
LA Tech,48-39-1,55.2%,44.8%,+0.8
Weber St,54-44-0,55.1%,44.9%,+1.4
Pepperdine,93-76-4,55.0%,45.0%,+2.8
Central Ark,89-73-4,54.9%,45.1%,+2.9
Ball St,74-61-3,54.8%,45.2%,+2.3
Texas A&M,69-57-1,54.8%,45.2%,+1.8
Navy,58-48-2,54.7%,45.3%,-0.2
Neb Omaha,105-87-2,54.7%,45.3%,+1.8
Lamar,71-59-1,54.6%,45.4%,+0.9
W Georgia,6-5-0,54.6%,45.5%,-1.5
Detroit,115-96-2,54.5%,45.5%,+2.9
Arizona St,81-68-2,54.4%,45.6%,+0.7
Loyola-MD,75-63-0,54.4%,45.7%,+0.8
Wright St,50-42-0,54.4%,45.7%,+1.6
Army,63-53-0,54.3%,45.7%,+2.4
Stetson,82-69-3,54.3%,45.7%,+1.1
St Josephs,95-80-1,54.3%,45.7%,+1.9
NW State,77-65-2,54.2%,45.8%,+0.9
Sam Hous St,52-44-0,54.2%,45.8%,+0.3
Bellarmine,39-33-0,54.2%,45.8%,+1.7
Delaware,92-78-0,54.1%,45.9%,+2.6
Fresno St,79-67-1,54.1%,45.9%,+1.6
UNLV,75-64-0,54.0%,46.0%,+1.7
Georgetown,97-83-0,53.9%,46.1%,+1.1
Montana,50-43-0,53.8%,46.2%,+0.5
Nebraska,101-87-2,53.7%,46.3%,+1.7
Tulane,94-81-0,53.7%,46.3%,+1.6
Louisiana,58-50-1,53.7%,46.3%,+0.7
Holy Cross,95-82-3,53.7%,46.3%,+0.2
San Diego,95-82-1,53.7%,46.3%,+0.3
Furman,44-38-1,53.7%,46.3%,-0.2
Missouri St,74-64-0,53.6%,46.4%,+1.7
SE Missouri,112-97-4,53.6%,46.4%,+2.7
Ohio St,61-53-1,53.5%,46.5%,+2.1
Sacred Hrt,62-54-0,53.5%,46.6%,+3.3
Rice,101-88-1,53.4%,46.6%,+1.9
Oregon,47-41-2,53.4%,46.6%,+1.3
Toledo,40-35-1,53.3%,46.7%,+3.6
Georgia,96-84-1,53.3%,46.7%,+1.6
Howard,64-56-3,53.3%,46.7%,+2.1
Central Mich,89-78-0,53.3%,46.7%,+1.4
San Francisco,57-50-0,53.3%,46.7%,+2.3
S Methodist,41-36-0,53.3%,46.8%,+0.9
Portland St,82-72-4,53.3%,46.8%,+3.3
Iona,42-37-2,53.2%,46.8%,+0.2
E Carolina,101-89-3,53.2%,46.8%,+1.3
NC State,76-67-1,53.2%,46.9%,+0.8
TX-Pan Am,76-67-3,53.2%,46.9%,+1.3
Rhode Island,60-53-0,53.1%,46.9%,+0.8
VA Tech,70-62-2,53.0%,47.0%,+1.5
Murray St,44-39-2,53.0%,47.0%,+1.0
Incar Word,80-71-1,53.0%,47.0%,+2.0
Florida Intl,89-79-2,53.0%,47.0%,+1.1
USC,64-57-1,52.9%,47.1%,+0.5
Wyoming,94-84-4,52.8%,47.2%,+1.8
Memphis,57-51-0,52.8%,47.2%,+3.0
Cornell,78-70-1,52.7%,47.3%,+2.9
WI-Milwkee,88-79-0,52.7%,47.3%,+0.3
High Point,59-53-2,52.7%,47.3%,+0.3
N Colorado,69-62-0,52.7%,47.3%,+0.7
E Washingtn,70-63-2,52.6%,47.4%,+1.8
Colorado St,70-63-0,52.6%,47.4%,+0.9
Kansas St,80-72-3,52.6%,47.4%,+2.1
Clemson,61-55-3,52.6%,47.4%,+1.2
Dayton,41-37-1,52.6%,47.4%,+0.1
San Jose St,125-113-4,52.5%,47.5%,+1.6
S Florida,105-95-0,52.5%,47.5%,+2.1
NC A&T,74-67-0,52.5%,47.5%,+1.3
Penn St,85-77-2,52.5%,47.5%,+2.4
Texas St,64-58-3,52.5%,47.5%,+0.4
NC-Asheville,55-50-4,52.4%,47.6%,+0.1
S Carolina,79-72-3,52.3%,47.7%,0.0
Miss State,69-63-1,52.3%,47.7%,+0.9
F Dickinson,69-63-3,52.3%,47.7%,+1.6
Miss Val St,108-99-3,52.2%,47.8%,+1.3
Ohio,60-55-1,52.2%,47.8%,+1.7
Brown,74-68-1,52.1%,47.9%,+1.1
Wake Forest,87-80-4,52.1%,47.9%,+1.4
App State,87-80-4,52.1%,47.9%,+0.3
U Penn,63-58-2,52.1%,47.9%,-0.2
Chattanooga,63-58-1,52.1%,47.9%,+1.8
Marquette,63-58-3,52.1%,47.9%,+2.5
SIU Edward,102-94-7,52.0%,48.0%,+0.1
Washington,90-83-0,52.0%,48.0%,+1.7
Col Charlestn,52-48-1,52.0%,48.0%,+1.0
Oklahoma St,81-75-3,51.9%,48.1%,+1.0
Florida St,57-53-3,51.8%,48.2%,0.0
James Mad,71-66-0,51.8%,48.2%,+1.0
TX A&M-CC,58-54-3,51.8%,48.2%,+0.3
Mercer,76-71-4,51.7%,48.3%,+2.1
N Iowa,63-59-1,51.6%,48.4%,+2.0
Northeastrn,65-61-1,51.6%,48.4%,+1.0
NC Central,50-47-0,51.6%,48.5%,-0.7
Ark Pine Bl,86-81-3,51.5%,48.5%,+0.7
Utah St,53-50-1,51.5%,48.5%,+1.4
Geo Wshgtn,89-84-2,51.5%,48.6%,+1.5
Idaho,107-101-4,51.4%,48.6%,+1.3
Duke,18-17-1,51.4%,48.6%,-0.3
Lipscomb,54-51-1,51.4%,48.6%,-0.9
Monmouth,75-71-1,51.4%,48.6%,+1.9
Arizona,19-18-1,51.4%,48.7%,+2.7
Campbell,58-55-2,51.3%,48.7%,+0.5
GA Southern,77-73-0,51.3%,48.7%,-0.2
Grambling St,58-55-1,51.3%,48.7%,-0.4
Coastal Car,78-74-1,51.3%,48.7%,+2.5
N Dakota St,59-56-0,51.3%,48.7%,+1.6
Alabama,60-57-4,51.3%,48.7%,+1.3
North Texas,65-62-5,51.2%,48.8%,+1.2
E Michigan,90-86-0,51.1%,48.9%,+0.2
Missouri,92-88-2,51.1%,48.9%,-0.3
UC Davis,71-68-2,51.1%,48.9%,+0.6
Sac State,96-92-2,51.1%,48.9%,0.0
Connecticut,48-46-0,51.1%,48.9%,+2.5
NC-Wilmgton,72-69-0,51.1%,48.9%,+0.6
Harvard,49-47-0,51.0%,49.0%,-0.2
Charlotte,79-76-8,51.0%,49.0%,+1.5
Boston U,56-54-0,50.9%,49.1%,-1.2
Utah Valley,59-57-0,50.9%,49.1%,-0.5
W Illinois,92-89-1,50.8%,49.2%,+0.9
Louisville,63-61-1,50.8%,49.2%,+1.1
Pacific,94-91-1,50.8%,49.2%,+1.7
