Rank,Hotness Score,Matchup,Time,Location
1,83.4,#15 LA Clippers  at  #10 Denver,9:00 PM,Ball Arena
2,75.3,#18 LA Lakers  at  #9 Minnesota,8:00 PM,Target Center
3,70.8,#20 Indiana  at  #17 Philadelphia,7:00 PM,Wells Fargo Center
4,63.7,#25 Brooklyn  at  #5 Memphis,8:00 PM,FedExForum
5,59.7,#16 Phoenix  at  #28 Utah,9:30 PM,Delta Center
6,59.3,#19 San Antonio  at  #29 Portland,10:00 PM,Moda Center
7,55.5,#26 Charlotte  at  #22 Chicago,8:00 PM,United Center
8,37.2,#30 Washington  at  #3 Cleveland,7:00 PM,Rocket Mortgage FieldHouse
