Team,Over Record,Over %,Under %,Total +/-
Denver,564-501-16,53.0%,47.0%,+1.3
Sacramento,501-456-22,52.4%,47.7%,+1.1
Milwaukee,502-459-11,52.2%,47.8%,+1.0
Atlanta,522-482-9,52.0%,48.0%,+1.4
Minnesota,502-484-12,50.9%,49.1%,+0.2
Okla City,549-534-16,50.7%,49.3%,+0.7
Phoenix,538-525-9,50.6%,49.4%,+0.5
Portland,514-508-14,50.3%,49.7%,+0.5
Utah,506-504-18,50.1%,49.9%,0.0
San Antonio,559-558-14,50.0%,50.0%,+0.1
Detroit,497-497-15,50.0%,50.0%,-0.2
LA Lakers,561-569-9,49.7%,50.4%,-0.2
Brooklyn,490-497-14,49.7%,50.4%,-0.1
Miami,568-577-11,49.6%,50.4%,-0.4
Indiana,500-513-13,49.4%,50.6%,-0.1
LA Clippers,492-505-22,49.4%,50.7%,+0.2
New Orleans,488-503-10,49.2%,50.8%,+0.3
Toronto,522-541-11,49.1%,50.9%,+0.8
New York,493-512-8,49.1%,51.0%,+0.3
Cleveland,497-519-10,48.9%,51.1%,+0.2
Houston,503-528-14,48.8%,51.2%,+0.1
Boston,559-588-8,48.7%,51.3%,0.0
Dallas,529-558-16,48.7%,51.3%,+0.1
Golden State,511-542-13,48.5%,51.5%,-0.4
Washington,468-500-20,48.4%,51.7%,+0.5
Charlotte,417-457-13,47.7%,52.3%,-0.2
Chicago,459-506-12,47.6%,52.4%,0.0
Memphis,468-519-10,47.4%,52.6%,-0.2
Philadelphia,454-542-19,45.6%,54.4%,-1.4
Orlando,460-555-14,45.3%,54.7%,-0.8
