Team,Over Record,Over %,Under %,Total +/-
Denver,10-2-0,83.3%,16.7%,+8.6
New York,12-4-0,75.0%,25.0%,+9.5
Indiana,11-4-0,73.3%,26.7%,+2.1
San Antonio,8-3-0,72.7%,27.3%,+9.9
Atlanta,8-3-0,72.7%,27.3%,+6.4
Cleveland,9-5-0,64.3%,35.7%,+6.4
Miami,9-5-0,64.3%,35.7%,+2.8
Toronto,8-5-0,61.5%,38.5%,+4.5
Memphis,9-6-0,60.0%,40.0%,+3.5
Phoenix,6-4-0,60.0%,40.0%,+0.4
LA Clippers,6-4-1,60.0%,40.0%,-1.4
Chicago,7-5-0,58.3%,41.7%,+3.9
Dallas,6-5-0,54.6%,45.5%,-1.8
LA Lakers,7-6-0,53.9%,46.2%,+2.3
Portland,8-7-0,53.3%,46.7%,+1.0
Detroit,8-8-0,50.0%,50.0%,+2.3
Washington,5-5-0,50.0%,50.0%,+0.6
Minnesota,5-5-0,50.0%,50.0%,-1.7
Golden State,7-7-0,50.0%,50.0%,-3.9
Brooklyn,6-6-0,50.0%,50.0%,0.0
Milwaukee,6-6-0,50.0%,50.0%,-0.5
Houston,7-7-1,50.0%,50.0%,-5.1
Philadelphia,6-7-0,46.2%,53.9%,-0.5
Utah,5-6-0,45.5%,54.6%,0.0
Okla City,5-6-0,45.5%,54.6%,-7.6
Orlando,8-10-0,44.4%,55.6%,-4.3
New Orleans,7-9-0,43.8%,56.3%,-2.4
Sacramento,5-7-0,41.7%,58.3%,+0.7
Boston,4-6-0,40.0%,60.0%,-1.2
Charlotte,4-11-0,26.7%,73.3%,-9.7
