Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,64.1,8:00 PM,University Credit Union Pavilion,275,Cal Poly,52,St Marys,Cal Poly,Cal Poly SLO,Saint Marys,Saint Mary'S,+20.5,−108,True,-20.5,−112,False,Cal Poly,120-153-8,44.0%,-5.9,-1.5,68-73-5,48.2%,-10.6,-0.7,St Marys,170-146-7,53.8%,10.1,1.1,89-73-4,54.9%,15.3,1.6,Cal Poly,+20.5,−108,104-117-7,47.1%,-9.7,-0.6,St Marys,-20.5,−112,144-114-6,55.8%,12.9,1.4
12,61.9,1:00 PM,Costello Athletic Center,233,Quinnipiac,142,Mass Lowell,Quinnipiac,Quinnipiac,UMass Lowell,Massachusetts Lowell,+5.5,−108,True,-5.5,−112,False,Quinnipiac,135-147-9,47.9%,-0.6,-0.1,64-60-6,51.6%,-4.0,0.0,Mass Lowell,102-101-3,50.3%,1.2,0.2,36-47-3,43.4%,7.7,-0.7,Quinnipiac,+5.5,−108,76-73-4,51.0%,-5.5,0.9,Mass Lowell,-5.5,−112,50-51-2,49.5%,6.4,-0.7
13,61.5,7:00 PM,Wolstein Center,139,Kent St,239,Cleveland St,Kent State,Kent St.,Cleveland State,Cleveland St.,-2,−110,False,+2,−110,True,Kent St,148-142-14,51.0%,4.2,0.1,63-63-6,50.0%,-2.1,-0.1,Cleveland St,153-151-8,50.3%,-1.2,0.0,64-65-5,49.6%,5.4,0.1,Cleveland St,+2,−110,97-87-4,52.7%,-8.3,0.2,Kent St,-2,−110,90-90-10,50.0%,5.9,-0.9
14,61.0,2:30 PM,Mohegan Sun Arena,92,Yale,270,Fairfield,Yale,Yale,Fairfield,Fairfield,-11,−108,False,+11,−112,True,Yale,133-100-8,57.1%,7.3,1.4,70-53-5,56.9%,1.4,1.4,Fairfield,146-153-6,48.8%,-1.5,-0.5,56-68-2,45.2%,2.0,-1.1,Fairfield,+11,−112,87-83-3,51.2%,-6.5,-0.1,Yale,-11,−108,98-61-5,61.6%,10.1,2.3
15,59.5,12:00 PM,Mohegan Sun Arena,237,Delaware,163,Vermont,Delaware,Delaware,Vermont,Vermont,+7,−110,True,-7,−110,False,Delaware,136-145-7,48.4%,-1.6,-0.8,60-66-4,47.6%,-5.5,-0.9,Vermont,117-107-6,52.2%,9.0,0.3,53-44-3,54.6%,15.5,1.3,Delaware,+7,−110,83-81-3,50.6%,-7.9,-0.5,Vermont,-7,−110,96-80-5,54.6%,11.8,0.9
16,56.8,1:00 PM,UW-Milwaukee Panther Arena,185,St. Thomas,234,Portland St,Saint Thomas MN,St. Thomas (MN),Portland State,Portland St.,-3,−110,False,+3,−110,True,St. Thomas,51-39-2,56.7%,4.2,1.6,24-22-2,52.2%,-4.9,0.0,Portland St,135-135-8,50.0%,2.3,-0.2,47-60-3,43.9%,10.2,-1.2,Portland St,+3,−110,85-68-6,55.6%,-5.5,1.2,St. Thomas,-3,−110,28-17-0,62.2%,7.0,1.5
17,56.3,7:00 PM,William R. Johnson Coliseum,223,Youngs St,199,Ste F Austin,Youngstown State,Youngstown St.,SFA,Stephen F. Austin,+1.5,−105,True,N/A,N/A,False,Youngs St,143-146-4,49.5%,-0.2,-0.3,75-72-1,51.0%,-6.8,-0.5,Ste F Austin,84-110-6,43.3%,8.1,-0.6,32-44-2,42.1%,15.5,-0.4,Youngs St,+1.5,−105,87-85-2,50.6%,-8.9,-0.4,Ste F Austin,N/A,N/A,59-70-4,45.7%,8.4,-0.1
18,54.6,4:00 PM,Lawrence Joel Veterans Memorial Coliseum,315,Detroit,74,Wake Forest,Detroit Mercy,Detroit Mercy,Wake Forest,Wake Forest,+24,−110,True,-24,−110,False,Detroit,141-156-4,47.5%,-3.9,-0.7,76-85-2,47.2%,-9.9,-1.4,Wake Forest,149-156-6,48.9%,0.5,0.1,78-71-5,52.4%,5.8,0.6,Detroit,+24,−110,97-109-3,47.1%,-10.0,-1.2,Wake Forest,-24,−110,70-64-5,52.2%,10.3,0.9
19,54.3,8:00 PM,Dale E. and Sarah Ann Fowler Events Center,249,E Washingtn,186,Cal Baptist,Eastern Washington,Eastern Washington,California Baptist,California Baptist,+7,−112,True,-7,−108,False,E Washingtn,171-133-3,56.3%,4.4,1.5,96-69-2,58.2%,-2.6,1.6,Cal Baptist,77-90-3,46.1%,4.7,-0.5,41-49-0,45.6%,11.8,-0.3,E Washingtn,+7,−112,75-57-1,56.8%,-6.8,1.4,Cal Baptist,-7,−108,41-55-0,42.7%,7.2,-0.5
19,54.3,1:00 PM,Ruben Zayas Montanez Coliseum,189,Kansas City,243,Albany,,Kansas City,Albany NY,Albany,N/A,N/A,False,+2.5,−110,True,Kansas City,116-105-4,52.5%,0.4,0.5,54-48-3,52.9%,-8.0,0.3,Albany,93-106-4,46.7%,1.4,-0.5,29-51-0,36.3%,5.2,-2.7,Albany,+2.5,−110,58-63-2,47.9%,-7.2,0.7,Kansas City,N/A,N/A,39-39-0,50.0%,4.0,-1.7
21,51.8,2:00 PM,Buccaneer Field House,115,Furman,307,Charl South,Furman,Furman,,Charleston Southern,-9,−108,False,N/A,N/A,False,Furman,161-123-5,56.7%,7.6,1.3,73-62-3,54.1%,1.1,1.2,Charl South,86-106-4,44.8%,-1.5,-0.8,29-43-1,40.3%,8.2,-0.7,Charl South,N/A,N/A,64-81-4,44.1%,-11.3,-1.1,Furman,-9,−108,114-83-3,57.9%,10.5,1.6
22,51.7,5:00 PM,Wintrust Arena,317,N Illinois,101,Depaul,Northern Illinois,Northern Illinois,DePaul,DePaul,+17.5,−108,True,-17.5,−112,False,N Illinois,141-140-5,50.2%,-1.4,-0.2,79-67-2,54.1%,-6.9,0.7,Depaul,141-162-8,46.5%,-4.1,-0.8,77-89-3,46.4%,0.2,-1.0,N Illinois,+17.5,−108,94-89-5,51.4%,-8.2,0.1,Depaul,-17.5,−112,45-50-1,47.4%,8.0,-0.8
23,49.8,4:00 PM,State Farm Center,353,Maryland Es,32,Illinois,UMES,Maryland-Eastern Shore,Illinois,Illinois,N/A,N/A,False,-36.5,−108,False,Maryland Es,88-78-4,53.0%,-6.3,-0.5,56-50-2,52.8%,-13.8,-0.2,Illinois,157-159-11,49.7%,5.0,0.3,78-74-7,51.3%,11.8,1.0,Illinois,-36.5,−108,53-63-3,45.7%,-6.1,0.2,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
24,49.3,4:00 PM,James A. Rhodes Arena,297,Neb Omaha,155,Akron,Omaha,Nebraska Omaha,Akron,Akron,+12,−115,True,-12,−105,False,Neb Omaha,148-144-2,50.7%,-3.4,-0.6,80-79-2,50.3%,-10.1,-1.2,Akron,152-147-5,50.8%,6.0,0.6,69-58-1,54.3%,13.2,1.4,Neb Omaha,+12,−115,99-91-2,52.1%,-10.1,-0.7,Akron,-12,−105,100-100-3,50.0%,8.2,0.7
25,47.9,7:00 PM,Sojka Pavilion,251,Rider,222,Bucknell,Rider,Rider,Bucknell,Bucknell,+4,−112,True,-4,−108,False,Rider,141-150-4,48.5%,0.3,0.0,75-75-3,50.0%,-3.1,0.3,Bucknell,117-111-1,51.3%,1.1,0.1,46-49-0,48.4%,6.0,-0.9,Rider,+4,−112,65-71-2,47.8%,-7.2,0.0,Bucknell,-4,−108,57-52-0,52.3%,5.9,0.1
26,47.8,9:00 PM,Marriott Center,364,Miss Val St,29,Byu,Mississippi Valley,Mississippi Valley State,BYU,Brigham Young,+45,−112,True,-45,−108,False,Miss Val St,106-101-1,51.2%,-17.0,-1.0,69-74-1,48.3%,-22.8,-2.1,Byu,165-150-9,52.4%,8.3,1.0,83-66-6,55.7%,13.7,1.1,Miss Val St,+45,−112,104-101-1,50.7%,-20.1,-1.1,Byu,-45,−108,131-110-5,54.4%,11.6,1.0
27,46.8,12:30 PM,Dale F. Halton Arena,320,Liu,136,Charlotte,LIU,LIU,Charlotte,Charlotte,+14,−108,True,-14,−112,False,Liu,64-71-3,47.4%,-4.4,-0.5,33-44-2,42.9%,-11.5,-1.6,Charlotte,142-151-5,48.5%,-1.3,-0.4,78-58-3,57.4%,4.5,1.5,Liu,+14,−108,41-49-2,45.6%,-12.1,-0.6,Charlotte,-14,−112,62-66-2,48.4%,6.1,-0.1
28,45.6,6:30 PM,James A. Rhodes Arena,224,Alabama St,261,Lamar,Alabama State,Alabama St.,Lamar,Lamar,-1.5,−115,False,+1.5,−105,True,Alabama St,95-95-4,50.0%,-5.2,-0.9,56-50-3,52.8%,-11.7,-1.3,Lamar,88-98-4,47.3%,0.6,0.1,38-29-3,56.7%,10.1,1.3,Lamar,+1.5,−105,54-69-4,43.9%,-9.8,-0.4,Alabama St,-1.5,−115,24-30-0,44.4%,4.0,-1.6
29,45.4,12:00 PM,William R. Johnson Coliseum,280,Monmouth,202,Presbyterian,,Monmouth-NJ,Presbyterian,Presbyterian,N/A,N/A,False,-1.5,−112,False,Monmouth,159-149-7,51.6%,-0.4,0.0,79-73-4,52.0%,-4.1,-0.1,Presbyterian,101-91-6,52.6%,-3.4,-0.1,37-30-3,55.2%,4.9,0.3,Presbyterian,-1.5,−112,81-67-3,54.7%,-8.6,0.2,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
30,44.9,12:00 PM,Capital One Arena,337,St Fran (Pa),130,Georgetown,Saint Francis PA,St. Francis (PA),Georgetown,Georgetown,+20.5,−108,True,-20.5,−112,False,St Fran (Pa),100-104-3,49.0%,-0.9,-0.6,61-64-1,48.8%,-6.9,-0.4,Georgetown,139-173-5,44.6%,-0.7,-0.8,66-106-3,38.4%,3.0,-2.3,St Fran (Pa),+20.5,−108,59-70-1,45.7%,-9.7,-0.6,Georgetown,-20.5,−112,54-81-2,40.0%,8.6,-1.6
31,44.3,11:00 AM,Alico Arena,260,Florida Intl,236,Cs Bakersfld,FIU,Florida International,CSU Bakersfield,CSU Bakersfield,+9.5,−120,True,-9.5,−110,False,Florida Intl,135-139-7,49.3%,-0.6,-0.6,61-66-2,48.0%,-7.2,-1.1,Cs Bakersfld,102-113-4,47.4%,1.7,0.5,32-40-2,44.4%,9.9,0.2,Florida Intl,+9.5,−120,88-79-6,52.7%,-7.4,0.1,Cs Bakersfld,-9.5,−110,37-40-1,48.1%,7.1,0.5
32,43.8,5:00 PM,Prather Coliseum,179,N Alabama,306,Ul Monroe,North Alabama,North Alabama,ULM,UL Monroe,-9.5,−115,False,+9.5,−105,True,N Alabama,83-82-3,50.3%,-0.6,0.3,47-50-1,48.5%,-8.9,0.0,Ul Monroe,146-140-5,51.1%,-0.4,0.6,64-57-2,52.9%,8.0,1.8,Ul Monroe,+9.5,−105,99-95-4,51.0%,-8.0,0.5,N Alabama,-9.5,−115,25-27-0,48.1%,4.7,-1.0
33,43.3,5:00 PM,Jenny Craig Pavilion,208,S Utah,292,Idaho,Southern Utah,Southern Utah,Idaho,Idaho,-3,−112,False,+3,−108,True,S Utah,146-144-4,50.3%,0.5,-0.1,80-68-1,54.1%,-6.8,0.4,Idaho,137-145-3,48.6%,-2.2,-0.2,57-65-2,46.7%,3.2,-1.1,Idaho,+3,−108,104-104-3,50.0%,-8.2,0.1,S Utah,-3,−112,54-62-1,46.6%,5.3,-0.4
34,42.8,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,319,Stony Brook,173,Columbia,Stony Brook,Stony Brook,,Columbia,+11,−108,True,N/A,N/A,False,Stony Brook,117-101-7,53.7%,2.0,-0.1,66-51-2,56.4%,-2.9,0.2,Columbia,98-123-6,44.3%,-0.9,-1.0,40-66-3,37.7%,4.8,-1.8,Stony Brook,+11,−108,60-52-1,53.6%,-8.1,0.6,Columbia,N/A,N/A,33-43-3,43.4%,6.8,-0.4
35,38.9,8:00 PM,Bank of Colorado Arena,357,Prairie View,138,N Colorado,Prairie View,Prairie View A&M,Northern Colorado,Northern Colorado,+19,−112,True,-19,−108,False,Prairie View,98-97-8,50.3%,-2.3,0.3,58-59-2,49.6%,-8.7,-0.2,N Colorado,144-142-7,50.4%,2.3,0.1,46-66-3,41.1%,8.2,-2.4,Prairie View,+19,−112,55-52-3,51.4%,-11.7,0.6,N Colorado,-19,−108,76-78-3,49.4%,5.7,-0.5
36,38.6,4:30 PM,Dugan Wellness Center,316,Le Moyne,210,Tx A&M-Cc,Le Moyne,Le Moyne,A&M-Corpus Christi,Texas A&M CC,+11.5,−115,True,-11.5,−105,False,Le Moyne,19-14-1,57.6%,0.0,3.8,11-10-1,52.4%,-10.7,2.4,Tx A&M-Cc,113-95-1,54.3%,2.3,0.9,39-36-0,52.0%,9.2,0.3,Le Moyne,+11.5,−115,13-11-1,54.2%,-9.4,2.2,Tx A&M-Cc,-11.5,−105,49-43-1,53.3%,6.1,-0.2
37,34.1,12:00 PM,Chesapeake Employers Insurance Arena,271,Boston U,287,Maryland Bc,Boston University,Boston U,UMBC,UMBC,+2,−108,True,-2,−112,False,Boston U,106-122-5,46.5%,0.4,-0.6,62-56-5,52.5%,-2.0,1.8,Maryland Bc,111-99-2,52.9%,0.1,1.3,48-44-0,52.2%,5.4,0.8,Boston U,+2,−108,51-56-2,47.7%,-5.9,0.9,Maryland Bc,-2,−112,51-48-1,51.5%,6.1,0.3
38,33.0,5:00 PM,The Walter Pyramid,276,Fresno St,286,Lg Beach St,Fresno State,Fresno St.,Long Beach State,Long Beach St.,+3,−115,True,-3,−105,False,Fresno St,144-153-5,48.5%,2.3,0.0,66-61-2,52.0%,-2.7,0.9,Lg Beach St,152-147-6,50.8%,-1.5,-0.3,54-54-3,50.0%,6.7,-0.4,Fresno St,+3,−115,72-72-2,50.0%,-6.2,0.6,Lg Beach St,-3,−105,57-69-3,45.2%,4.4,-1.1
39,32.1,3:00 PM,Knights Hall,228,Bowling Grn,335,Bellarmine,Bowling Green,Bowling Green,,Bellarmine,-5,−108,False,N/A,N/A,False,Bowling Grn,138-153-6,47.4%,0.8,-1.2,71-65-1,52.2%,-3.9,-0.1,Bellarmine,52-57-3,47.7%,0.0,-0.8,15-26-1,36.6%,8.4,-3.4,Bellarmine,N/A,N/A,34-34-1,50.0%,-8.8,0.6,Bowling Grn,-5,−108,59-76-5,43.7%,3.8,-2.3
40,27.4,1:00 PM,Koessler Athletic Center,226,Brown,358,Canisius,Brown,Brown,Canisius,Canisius,-7.5,−112,False,+7.5,−108,True,Brown,112-115-6,49.3%,-0.6,0.1,62-53-3,53.9%,-4.7,1.5,Canisius,142-145-8,49.5%,-1.1,-0.4,55-61-2,47.4%,3.0,-1.0,Canisius,+7.5,−108,86-79-6,52.1%,-5.7,0.6,Brown,-7.5,−112,36-46-4,43.9%,3.3,-2.1
41,26.1,2:00 PM,McCann Arena,356,N Hampshire,232,Marist,New Hampshire,New Hampshire,Marist,Marist,+12.5,−115,True,-12.5,−105,False,N Hampshire,99-102-4,49.3%,0.9,-0.4,55-51-1,51.9%,-5.6,-0.1,Marist,139-144-6,49.1%,-4.1,0.1,52-66-2,44.1%,-2.0,-0.8,N Hampshire,+12.5,−115,58-56-1,50.9%,-8.3,0.8,Marist,-12.5,−105,33-41-1,44.6%,3.6,-0.3
42,25.7,12:00 PM,Hanner Fieldhouse,354,W Georgia,238,Ga Southern,0,0,Georgia Southern,Georgia Southern,N/A,N/A,False,-14,−112,False,W Georgia,2-3-0,40.0%,-19.8,-2.0,2-2-0,50.0%,-20.0,-1.4,Ga Southern,142-136-9,51.1%,2.9,0.4,56-49-7,53.3%,11.1,1.1,Ga Southern,-14,−112,76-72-1,51.4%,-5.8,0.8,W Georgia,N/A,N/A,0,0,0.0,0.0
43,20.5,7:00 PM,Freedom Hall Civic Center,310,Queens,322,Sc Upstate,Queens NC,Queens University Of Charlotte,,South Carolina Upstate,-3,−108,False,N/A,N/A,False,Queens,32-30-3,51.6%,0.4,-0.4,14-22-2,38.9%,-9.0,-2.0,Sc Upstate,106-96-6,52.5%,-2.5,0.2,39-39-1,50.0%,5.4,-0.2,Sc Upstate,N/A,N/A,90-74-2,54.9%,-8.9,0.8,Queens,-3,−108,15-8-2,65.2%,5.2,1.2
44,19.9,2:00 PM,Alabama A&M Events Center,278,S Car State,352,Iu Indy,South Carolina State,South Carolina State,0,0,-5,−108,False,N/A,N/A,False,S Car State,106-90-4,54.1%,-6.2,0.9,64-58-0,52.5%,-13.5,0.4,Iu Indy,131-152-4,46.3%,-6.7,-1.3,51-59-1,46.4%,0.1,-1.0,Iu Indy,N/A,N/A,110-110-3,50.0%,-11.2,-0.8,S Car State,-5,−108,21-27-0,43.8%,4.7,-0.8
45,19.3,5:00 PM,Alabama A&M Events Center,285,Coastal Car,348,Alab A&M,Coastal Carolina,Coastal Carolina,Alabama A&M,Alabama A&M,-2.5,−115,False,+2.5,−105,True,Coastal Car,126-125-7,50.2%,3.3,-0.1,54-52-3,50.9%,-4.2,-0.3,Alab A&M,98-97-2,50.3%,-7.7,-0.5,43-28-0,60.6%,1.5,2.4,Alab A&M,+2.5,−105,80-78-2,50.6%,-11.6,-0.4,Coastal Car,-2.5,−115,46-53-2,46.5%,4.7,-0.9
46,16.8,4:00 PM,Knott Arena,351,Delaware St,291,Mt St Marys,Delaware State,Delaware State,,Mount St. Mary's,+7.5,−108,True,N/A,N/A,False,Delaware St,88-104-1,45.8%,-8.8,-1.6,43-65-0,39.8%,-16.2,-2.7,Mt St Marys,99-113-3,46.7%,-1.4,0.1,38-45-1,45.8%,5.4,-0.1,Delaware St,+7.5,−108,83-89-1,48.3%,-14.7,-1.1,Mt St Marys,N/A,N/A,39-48-1,44.8%,4.0,-0.7
47,--,1:00 PM,Truist Arena,0,Kentucky State,200,N Kentucky,0,0,Northern Kentucky,Northern Kentucky,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Kentucky,140-135-2,50.9%,4.1,0.5,59-62-1,48.8%,10.6,0.4,N Kentucky,N/A,N/A,55-50-0,52.4%,-6.4,1.3,Kentucky State,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,First Community Arena at the Vadalabene Center,0,St. Ambrose,253,Siu Edward,0,0,SIUE,SIU Edwardsville,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Siu Edward,130-148-5,46.8%,-4.0,-0.9,55-57-1,49.1%,2.2,-0.6,Siu Edward,N/A,N/A,97-107-4,47.6%,-9.8,-0.7,St. Ambrose,N/A,N/A,0,0,0.0,0.0
47,--,2:00 PM,EagleBank Arena,0,Ferrum,85,Geo Mason,0,0,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Geo Mason,146-154-5,48.7%,0.1,0.0,68-76-3,47.2%,4.4,-0.3,Geo Mason,N/A,N/A,79-79-2,50.0%,-6.3,0.7,Ferrum,N/A,N/A,0,0,0.0,0.0
47,--,4:30 PM,Ruben Zayas Montanez Coliseum,0,Puerto Rico-Bayamon,263,American,0,0,American,American U.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,American,104-110-1,48.6%,-3.0,-0.2,38-54-0,41.3%,1.1,-1.6,American,N/A,N/A,64-56-1,53.3%,-6.8,0.7,Puerto Rico-Bayamon,N/A,N/A,0,0,0.0,0.0
47,--,4:00 PM,Spiro Sports Center,0,Springfield College,284,Wagner,0,0,Wagner,Wagner,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Wagner,94-108-2,46.5%,1.1,-0.8,44-41-1,51.8%,7.8,-0.9,Wagner,N/A,N/A,46-57-1,44.7%,-7.8,0.1,Springfield College,N/A,N/A,0,0,0.0,0.0
