,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,18,54.6,4:00 PM,Lawrence Joel Veterans Memorial Coliseum,315,Detroit,74,Wake Forest,Detroit Mercy,Wake Forest,24.0,0.5238,True,-24.0,0.5238,False,0,0.75,3.8,6.3,0,1.0,-5.5,12.3,6,0.167,6.0,-11.3,4,0.0,12.3,-16.1,Detroit,24.0,0.5238,0,0.667,-8.7,6.8,Wake Forest,-24.0,0.5238,0,0.0,12.3,-16.1,Detroit Mercy,Wake Forest,24.0,-24.0,0,0.481,0.3,-0.4,0,0.491,-5.5,-0.4,793,0.478,1.9,-0.2,386,0.52,8.1,0.9,24.0,422,0.471,-8.4,-0.7,-24.0,0,0.495,8.9,0.2,Detroit Mercy,Wake Forest,24.0,-24.0,0,0.475,-3.9,-0.7,0,0.472,-9.9,-1.4,311,0.489,0.5,0.1,154,0.524,5.8,0.6,24.0,209,0.471,-10.0,-1.2,-24.0,0,0.522,10.3,0.9,72.0,346.0,346.0,72.0,Detroit Mercy,Wake Forest,False
11,19,54.3,8:00 PM,Dale E. and Sarah Ann Fowler Events Center,249,E Washingtn,186,Cal Baptist,Eastern Washington,California Baptist,7.0,0.5283,True,-7.0,0.5192,False,0,0.4,-7.8,2.7,0,0.5,-13.5,4.3,5,0.0,2.0,-7.2,5,0.0,2.0,-7.2,E Washingtn,7.0,0.5283,0,0.5,-8.8,5.6,Cal Baptist,-7.0,0.5192,0,0.0,2.0,-7.2,Eastern Washington,California Baptist,7.0,-7.0,0,0.525,1.2,0.7,0,0.523,-5.7,0.4,170,0.461,4.2,-0.5,90,0.456,11.8,-0.3,7.0,358,0.513,-8.2,0.6,-7.0,0,0.427,7.2,-0.5,Eastern Washington,California Baptist,7.0,-7.0,0,0.563,4.4,1.5,0,0.582,-2.6,1.6,170,0.461,4.7,-0.5,90,0.456,11.8,-0.3,7.0,133,0.568,-6.8,1.4,-7.0,0,0.427,7.2,-0.5,82.0,36.0,36.0,82.0,Eastern Washington,California Baptist,True
12,24,49.3,4:00 PM,James A. Rhodes Arena,297,Neb Omaha,155,Akron,Nebraska Omaha,Akron,12.0,0.5349,True,-12.0,0.5122,False,0,0.8,-3.3,2.9,0,1.0,-4.5,7.9,3,0.333,3.5,-2.3,1,0.0,19.0,-3.0,Neb Omaha,12.0,0.5349,0,0.8,-7.2,2.9,Akron,-12.0,0.5122,0,0.0,7.0,-3.0,Nebraska Omaha,Akron,12.0,-12.0,0,0.509,-3.4,-0.4,0,0.516,-10.2,-0.7,780,0.518,5.1,0.3,334,0.532,11.8,0.7,12.0,229,0.524,-10.3,-0.4,-12.0,0,0.523,8.2,0.6,Nebraska Omaha,Akron,12.0,-12.0,0,0.507,-3.4,-0.6,0,0.503,-10.1,-1.2,304,0.508,6.0,0.6,128,0.543,13.2,1.4,12.0,192,0.521,-10.1,-0.7,-12.0,0,0.5,8.2,0.7,206.0,2.0,2.0,206.0,Nebraska Omaha,Akron,False
13,25,47.9,7:00 PM,Sojka Pavilion,251,Rider,222,Bucknell,Rider,Bucknell,4.0,0.5283,True,-4.0,0.5192,False,0,0.6,-7.4,1.3,0,0.6,-7.4,1.3,6,0.833,1.2,3.3,3,0.667,5.7,+0.5,Rider,4.0,0.5283,0,0.5,-12.0,1.1,Bucknell,-4.0,0.5192,0,0.667,6.3,-1.2,Rider,Bucknell,4.0,-4.0,0,0.485,0.3,-0.1,0,0.528,-3.0,0.9,278,0.5,2.0,0.2,114,0.465,7.8,-0.9,4.0,327,0.516,-6.2,0.6,-4.0,0,0.504,6.6,0.0,Rider,Bucknell,4.0,-4.0,0,0.485,0.3,0.0,0,0.5,-3.1,0.3,229,0.513,1.1,0.1,95,0.484,6.0,-0.9,4.0,138,0.478,-7.2,0.0,-4.0,0,0.523,5.9,0.1,247.0,32.0,32.0,247.0,Rider,Bucknell,False
14,28,45.6,6:30 PM,James A. Rhodes Arena,224,Alabama St,261,Lamar,Alabama St.,Lamar,-1.5,0.5349,False,1.5,0.5122,True,0,1.0,10.5,7.7,0,1.0,-13.5,3.0,3,0.333,6.3,-1.5,1,0.0,29.0,-6.5,Lamar,1.5,0.5122,0,0.333,-15.3,-1.5,Alabama St,-1.5,0.5349,0,1.0,18.0,17.0,Alabama St.,Lamar,-1.5,1.5,0,0.498,-2.8,-0.7,0,0.518,-9.0,-1.5,251,0.476,0.1,0.0,84,0.519,8.9,0.4,1.5,166,0.478,-9.9,0.1,-1.5,0,0.484,4.8,-0.7,Alabama St.,Lamar,-1.5,1.5,0,0.5,-5.2,-0.9,0,0.528,-11.7,-1.3,190,0.473,0.6,0.1,70,0.567,10.1,1.3,1.5,127,0.439,-9.8,-0.4,-1.5,0,0.444,4.0,-1.6,5.0,142.0,5.0,142.0,Alabama St.,Lamar,False
15,33,43.3,5:00 PM,Jenny Craig Pavilion,208,S Utah,292,Idaho,Southern Utah,Idaho,-3.0,0.5283,False,3.0,0.5192,True,0,0.5,15.5,2.6,0,1.0,0.5,7.3,3,0.333,5.2,-1.7,1,0.0,24.3,-2.0,Idaho,3.0,0.5192,0,0.333,-17.0,-1.7,S Utah,-3.0,0.5283,0,0.333,5.3,-0.2,Southern Utah,Idaho,-3.0,3.0,0,0.486,-1.9,-0.4,0,0.524,-8.9,0.3,695,0.502,-2.6,0.1,303,0.465,2.9,-0.8,3.0,482,0.532,-8.3,0.8,-3.0,0,0.478,5.4,-0.3,Southern Utah,Idaho,-3.0,3.0,0,0.503,0.5,-0.1,0,0.541,-6.8,0.4,285,0.486,-2.2,-0.2,124,0.467,3.2,-1.1,3.0,211,0.5,-8.2,0.1,-3.0,0,0.466,5.3,-0.4,259.0,116.0,259.0,116.0,,,
16,35,38.9,8:00 PM,Bank of Colorado Arena,357,Prairie View,138,N Colorado,Prairie View A&M,Northern Colorado,19.0,0.5283,True,-19.0,0.5192,False,0,0.5,-13.4,-3.5,0,0.5,-22.0,-3.5,4,0.75,13.5,9.1,0,0.0,38.5,--,Prairie View,19.0,0.5283,0,0.5,-22.0,-3.5,N Colorado,-19.0,0.5192,0,0.0,0.0,0.0,Prairie View A&M,Northern Colorado,19.0,-19.0,0,0.518,-5.4,0.5,0,0.496,-12.7,0.0,488,0.503,0.3,0.2,196,0.443,7.3,-1.5,19.0,130,0.535,-11.8,1.0,-19.0,0,0.482,5.6,-0.6,Prairie View A&M,Northern Colorado,19.0,-19.0,0,0.503,-2.3,0.3,0,0.496,-8.7,-0.2,293,0.504,2.3,0.1,115,0.411,8.2,-2.4,19.0,110,0.514,-11.7,0.6,-19.0,0,0.494,5.7,-0.5,236.0,191.0,191.0,236.0,Prairie View A&M,Northern Colorado,False
17,38,33.0,5:00 PM,The Walter Pyramid,276,Fresno St,286,Lg Beach St,Fresno St.,Long Beach St.,3.0,0.5349,True,-3.0,0.5122,False,0,0.333,-1.3,-3.1,0,0.5,-11.5,-4.8,4,0.25,-6.2,-5.4,1,0.0,21.5,-6.5,Fresno St,3.0,0.5349,0,0.5,-11.5,-4.8,Lg Beach St,-3.0,0.5122,0,0.0,-2.0,-6.5,Fresno St.,Long Beach St.,3.0,-3.0,0,0.477,2.3,-0.2,0,0.522,-3.6,0.2,773,0.511,-1.0,-0.1,305,0.481,5.7,-0.1,3.0,362,0.516,-5.8,1.0,-3.0,0,0.489,6.3,-0.2,Fresno St.,Long Beach St.,3.0,-3.0,0,0.485,2.3,0.0,0,0.52,-2.7,0.9,305,0.508,-1.5,-0.3,111,0.5,6.7,-0.4,3.0,146,0.5,-6.2,0.6,-3.0,0,0.452,4.4,-1.1,94.0,145.0,145.0,94.0,Fresno St.,Long Beach St.,False
18,40,27.4,1:00 PM,Koessler Athletic Center,226,Brown,358,Canisius,Brown,Canisius,-7.5,0.5283,False,7.5,0.5192,True,0,0.4,5.2,-1.0,0,0.0,-1.0,-3.5,6,0.167,-26.7,-12.9,1,0.0,-9.0,-1.5,Canisius,7.5,0.5192,0,0.2,-30.0,-13.1,Brown,-7.5,0.5283,0,0.4,5.2,-1.0,Brown,Canisius,-7.5,7.5,0,0.501,-2.1,0.2,0,0.537,-6.2,1.3,673,0.503,-2.1,-0.6,283,0.462,1.7,-1.5,7.5,405,0.543,-6.8,0.6,-7.5,0,0.466,4.2,-1.2,Brown,Canisius,-7.5,7.5,0,0.493,-0.6,0.1,0,0.539,-4.7,1.5,295,0.495,-1.1,-0.4,118,0.474,3.0,-1.0,7.5,171,0.521,-5.7,0.6,-7.5,0,0.439,3.3,-2.1,30.0,41.0,30.0,41.0,Brown,Canisius,True
19,41,26.1,2:00 PM,McCann Arena,356,N Hampshire,232,Marist,New Hampshire,Marist,12.5,0.5349,True,-12.5,0.5122,False,0,0.167,-8.4,-7.2,0,0.0,-28.7,-8.2,4,0.5,2.5,1.5,2,0.5,8.0,0.0,N Hampshire,12.5,0.5349,0,0.2,-18.8,-5.2,Marist,-12.5,0.5122,0,0.5,8.0,0.0,New Hampshire,Marist,12.5,-12.5,0,0.496,-3.4,-0.5,0,0.513,-8.5,-0.4,657,0.497,-3.1,0.0,286,0.473,0.7,-0.5,12.5,131,0.508,-8.5,0.5,-12.5,0,0.481,4.5,-0.7,New Hampshire,Marist,12.5,-12.5,0,0.493,0.9,-0.4,0,0.519,-5.6,-0.1,289,0.491,-4.1,0.1,120,0.441,-2.0,-0.8,12.5,115,0.509,-8.3,0.8,-12.5,0,0.446,3.6,-0.3,194.0,159.0,159.0,194.0,New Hampshire,Marist,False
20,45,19.3,5:00 PM,Alabama A&M Events Center,285,Coastal Car,348,Alab A&M,Coastal Carolina,Alabama A&M,-2.5,0.5349,False,2.5,0.5122,True,0,0.75,-3.2,1.8,0,1.0,-8.0,6.8,3,0.0,8.8,-11.2,1,0.0,27.8,-10.5,Alab A&M,2.5,0.5122,0,0.0,-23.3,-11.2,Coastal Car,-2.5,0.5349,0,1.0,9.0,5.8,Coastal Carolina,Alabama A&M,-2.5,2.5,0,0.514,1.8,0.0,0,0.522,-6.3,0.0,220,0.475,-4.6,-0.8,75,0.587,4.1,2.2,2.5,175,0.477,-11.9,-0.8,-2.5,0,0.475,4.5,-1.2,Coastal Carolina,Alabama A&M,-2.5,2.5,0,0.502,3.3,-0.1,0,0.509,-4.2,-0.3,197,0.503,-7.7,-0.5,71,0.606,1.5,2.4,2.5,160,0.506,-11.6,-0.4,-2.5,0,0.465,4.7,-0.9,53.0,3.0,53.0,3.0,Coastal Carolina,Alabama A&M,True
