Team,ATS Record,Cover %,MOV,ATS +/-
Boston,152-108-5,58.5%,-1.9,+2.9
Okla City,209-178-10,54.0%,-5.7,+0.4
Miami,212-185-6,53.4%,-3.7,+1.6
Denver,181-165-8,52.3%,-4.3,+1.2
Brooklyn,269-246-12,52.2%,-5.9,+0.7
Sacramento,261-241-16,52.0%,-5.8,+0.4
Dallas,222-205-9,52.0%,-4.2,+1.2
Indiana,220-206-9,51.6%,-4.3,+1.0
Utah,180-169-7,51.6%,-5.0,+0.7
Toronto,171-164-9,51.0%,-4.2,+0.8
New Orleans,235-227-7,50.9%,-4.4,+1.3
Memphis,229-226-5,50.3%,-5.5,+0.7
Philadelphia,216-214-8,50.2%,-6.9,+0.3
Golden State,113-112-2,50.2%,-5.1,+0.2
San Antonio,197-199-8,49.8%,-6.5,-0.1
Orlando,295-303-10,49.3%,-6.6,-0.1
LA Clippers,149-154-1,49.2%,-4.7,+0.5
Detroit,273-284-19,49.0%,-6.7,+0.3
Minnesota,230-242-7,48.7%,-5.8,+0.4
Washington,238-252-11,48.6%,-6.2,+0.1
Atlanta,219-233-3,48.5%,-5.6,+0.2
Chicago,243-260-9,48.3%,-5.8,-0.1
New York,262-281-11,48.3%,-6.3,+0.3
Phoenix,215-232-5,48.1%,-7.2,-0.4
LA Lakers,233-253-6,47.9%,-6.5,+0.4
Houston,189-208-7,47.6%,-6.7,-0.1
Charlotte,239-265-16,47.4%,-7.0,-0.5
Cleveland,178-201-6,47.0%,-6.9,-0.3
Portland,210-239-10,46.8%,-7.5,-0.8
Milwaukee,129-156-3,45.3%,-5.6,-0.7
