Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,3-0-1,100.0%,-4.0,+6.6
Lipscomb,64-39-2,62.1%,-5.9,+2.6
St Peters,91-56-1,61.9%,-4.7,+2.5
Gard-Webb,66-41-0,61.7%,-6.6,+2.3
Oakland,83-54-2,60.6%,-7.5,+1.0
Toledo,46-30-1,60.5%,-2.5,+2.2
Penn St,98-64-2,60.5%,-4.4,+2.1
Providence,87-57-2,60.4%,-2.8,+2.6
Seton Hall,78-54-0,59.1%,-4.1,+1.1
Hofstra,49-34-3,59.0%,-4.0,+2.0
SE Louisiana,72-50-0,59.0%,-10.2,+0.2
S Alabama,99-69-2,58.9%,-5.1,+1.8
Florida A&M,87-62-0,58.4%,-11.5,+1.8
Temple,80-58-5,58.0%,-5.5,+1.3
W Kentucky,66-48-1,57.9%,-4.6,+1.6
S Car State,85-62-4,57.8%,-12.2,+1.6
N Florida,75-55-2,57.7%,-9.4,+1.9
S Dakota St,49-36-2,57.7%,-5.3,+1.6
NC Central,53-39-2,57.6%,-9.6,+0.4
Boise St,57-42-2,57.6%,-3.0,+1.9
E Washingtn,75-56-1,57.3%,-6.8,+1.5
TX-Arlington,75-56-3,57.3%,-5.6,+2.7
Jksnville St,78-59-5,56.9%,-6.0,+2.1
Jackson St,67-51-3,56.8%,-11.6,+1.0
Loyola-Chi,56-43-1,56.6%,-4.6,+1.3
Harvard,52-40-1,56.5%,-4.9,+1.3
TX A&M-Com,26-20-2,56.5%,-9.9,+0.2
Colgate,31-24-2,56.4%,-7.0,+1.9
Kansas St,86-67-1,56.2%,-5.8,+1.2
Wichita St,41-32-4,56.2%,-5.0,+0.5
Portland St,85-67-6,55.9%,-5.4,+1.3
TX A&M-CC,64-51-0,55.7%,-7.5,+1.7
Stetson,80-64-6,55.6%,-8.3,+1.2
Kentucky,30-24-1,55.6%,-1.7,+2.4
Houston,31-25-0,55.4%,-2.9,+3.2
Texas,68-55-1,55.3%,-3.6,+1.8
TX Southern,58-47-3,55.2%,-12.7,+2.0
IPFW,75-61-3,55.2%,-5.4,+0.9
Miami,72-59-1,55.0%,-5.2,+0.8
Campbell,61-50-2,55.0%,-5.2,+1.5
E Tenn St,61-50-2,55.0%,-5.0,+1.5
UC Davis,78-64-0,54.9%,-4.7,+1.9
Wisconsin,56-46-6,54.9%,-2.2,+2.4
Army,62-51-3,54.9%,-6.1,+0.7
UAB,52-43-3,54.7%,-3.9,+2.2
E Kentucky,77-64-2,54.6%,-8.0,+1.0
SC Upstate,89-74-2,54.6%,-8.9,+0.8
Buffalo,63-53-3,54.3%,-6.8,+1.0
Santa Clara,83-70-6,54.3%,-8.3,+0.2
Maine,84-71-4,54.2%,-10.9,+0.3
Lg Beach St,91-77-3,54.2%,-8.8,+0.1
Presbyterian,79-67-3,54.1%,-8.9,-0.1
Stony Brook,60-51-1,54.1%,-8.0,+0.7
Utah Valley,60-51-1,54.1%,-5.9,+2.0
NW State,75-64-2,54.0%,-12.5,+0.3
Arkansas St,96-82-4,53.9%,-6.6,+0.7
Notre Dame,76-65-3,53.9%,-4.9,+1.2
St Josephs,91-78-6,53.9%,-6.8,+0.6
App State,91-78-6,53.9%,-6.0,+1.2
Morehead St,77-66-5,53.9%,-8.3,+0.7
N Arizona,120-103-5,53.8%,-9.8,-0.3
GA Tech,107-92-3,53.8%,-6.3,+0.7
Coastal Car,79-68-5,53.7%,-5.5,+0.5
Maryland BC,58-50-1,53.7%,-6.2,+2.2
Baylor,45-39-1,53.6%,-3.0,+1.1
Furman,45-39-2,53.6%,-6.8,+0.6
North Texas,69-60-2,53.5%,-6.6,+1.1
Towson,70-61-4,53.4%,-5.0,+0.8
Oregon,47-41-1,53.4%,-3.8,+0.9
Loyola Mymt,87-76-7,53.4%,-9.0,-0.3
Xavier,56-49-4,53.3%,-3.4,+1.4
NC A&T,72-63-2,53.3%,-10.5,+0.4
Radford,49-43-4,53.3%,-6.2,+2.2
Mississippi,74-65-1,53.2%,-5.2,+0.7
Rob Morris,74-65-2,53.2%,-8.4,0.0
Niagara,107-94-2,53.2%,-6.4,+0.9
Chattanooga,67-59-0,53.2%,-6.7,+0.8
Monmouth,76-67-2,53.2%,-7.9,+0.3
Belmont,34-30-2,53.1%,-5.5,+0.6
Georgia,94-83-3,53.1%,-7.3,-0.1
Akron,52-46-2,53.1%,-5.0,+0.7
Clemson,61-54-4,53.0%,-4.0,+0.9
S Utah,90-80-3,52.9%,-8.8,0.0
N Kentucky,55-49-0,52.9%,-6.3,+1.3
Kansas City,74-66-4,52.9%,-7.3,+1.5
NC-Grnsboro,57-51-3,52.8%,-5.0,+1.9
S Florida,105-94-5,52.8%,-8.3,+0.6
Oregon St,96-86-5,52.8%,-7.6,+0.8
Vanderbilt,96-86-5,52.8%,-6.9,+0.2
Norfolk St,48-43-0,52.8%,-9.8,0.0
Sac State,97-87-5,52.7%,-7.1,+0.2
Lehigh,59-53-0,52.7%,-7.9,+0.3
American,62-56-1,52.5%,-6.9,+0.5
Longwood,53-48-2,52.5%,-7.2,+2.2
Cleveland St,96-87-4,52.5%,-8.3,+0.2
