Team,Over Record,Over %,Under %,Total +/-
Indiana,5-0-0,100.0%,0.0%,+18.4
Okla City,2-0-0,100.0%,0.0%,+27.5
Golden State,2-0-0,100.0%,0.0%,+14.0
Atlanta,6-1-0,85.7%,14.3%,+7.7
LA Lakers,3-1-0,75.0%,25.0%,+12.9
Chicago,5-2-0,71.4%,28.6%,+12.9
Washington,5-2-0,71.4%,28.6%,+5.4
Denver,2-1-0,66.7%,33.3%,+11.3
Philadelphia,5-3-0,62.5%,37.5%,+2.1
Minnesota,3-2-0,60.0%,40.0%,0.0
Sacramento,3-2-0,60.0%,40.0%,+4.1
New Orleans,4-3-1,57.1%,42.9%,-1.3
Toronto,5-4-0,55.6%,44.4%,+5.1
Memphis,2-2-0,50.0%,50.0%,+3.6
Orlando,3-3-0,50.0%,50.0%,-6.7
Phoenix,1-1-0,50.0%,50.0%,-5.3
LA Clippers,2-2-1,50.0%,50.0%,-0.6
Detroit,3-4-0,42.9%,57.1%,-0.6
Portland,3-4-1,42.9%,57.1%,-3.4
Dallas,2-3-0,40.0%,60.0%,-11.0
Miami,2-3-0,40.0%,60.0%,-0.3
New York,2-3-0,40.0%,60.0%,-1.2
San Antonio,2-4-0,33.3%,66.7%,-8.4
Boston,1-2-0,33.3%,66.7%,+8.0
Brooklyn,2-4-0,33.3%,66.7%,-6.0
Utah,2-5-0,28.6%,71.4%,-7.4
Houston,1-3-0,25.0%,75.0%,-8.4
Charlotte,1-5-0,16.7%,83.3%,-1.5
Milwaukee,1-7-0,12.5%,87.5%,-10.8
