Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Mercyhurst,5-2-1,1.0,0.3920454545454546,0.7115384615384616,4-1-0,1.0,0.4461538461538462,1.0,1-1-0,0.4383202099737532,0.0,0.0,2-1-0,0.9999999999999998,0.7138964577656675,1.0,2-1-1,1.0,0.11498257839721254,0.20634920634920634,4-2-1,1.0000000000000002,0.19422572178477687,0.5094339622641509,5-2-1,0.9999999999999998,0.4049999999999999,0.746031746031746,0,0.0,0.1,0.4966442953020134,1-0-0,1.0,1.0,1.0,1-0-0,1.0,0.0,0.606508875739645,1-0-0,1.0000000000000002,0.6976744186046511,1.0,0-1-0,0.0,0.8552971576227391,0.0,1-0-1,1.0,0.04522613065326636,0.6129032258064516,2-1-1,0.7151394422310756,0.7569444444444443,0.989010989010989,3.5,3.0,0.0,1.0,1.5,2.5,3.5,0.0,1.0,1.0,1.0,-1.0,1.5,1.5,0.8057742782152231,0.8100710269694726,3.5,-0.30499999999999994
NC Central,114-82-5,0.5796178343949043,0.65625,0.5961538461538461,64-48-2,0.7137500000000001,0.6102564102564103,0.42592592592592593,43-32-1,0.6299212598425196,0.684326710816777,0.8466257668711656,48-29-3,0.8477508650519028,0.6430517711171662,0.45833333333333337,61-49-2,0.8320839580209896,0.6376306620209059,0.6984126984126984,54-44-2,0.6258064516129032,0.46194225721784776,0.49056603773584906,53-40-3,0.5596330275229355,0.5449999999999999,0.5396825396825397,61-41-2,0.598,0.5190476190476191,0.6174496644295302,36-25-2,0.59,0.8090349075975358,0.37575757575757573,11-7-0,0.611,0.6880952380952381,0.5384615384615384,33-27-0,0.46808510638297873,0.7002583979328165,0.2810810810810811,23-15-1,0.705950991831972,0.9483204134366925,0.7628571428571429,27-19-2,0.4837500000000001,0.4773869346733669,0.5591397849462365,27-16-4,0.6374501992031872,0.7499999999999999,0.5934065934065934,34.5,17.0,11.5,20.5,13.0,11.0,14.5,21.0,12.0,4.0,6.0,8.5,9.0,13.0,0.34709265037968806,0.4709334787633256,19.0,-0.025952380952380838
St. Thomas,54-40-2,0.557324840764331,0.6164772727272727,0.7884615384615384,39-20-2,0.8262499999999999,0.6358974358974359,0.7222222222222222,17-21-0,0.2992125984251969,0.6335540838852097,0.6687116564417178,23-18-2,0.6332179930795847,0.6185286103542234,0.5104166666666667,29-21-0,0.8695652173913043,0.519163763066202,0.8888888888888888,25-23-2,0.5290322580645161,0.48293963254593175,0.5471698113207547,24-23-2,0.37920489296636073,0.73,0.8095238095238095,30-17-0,0.638,0.4666666666666667,0.6308724832214765,20-14-0,0.588,0.6960985626283367,0.4484848484848485,8-2-0,0.8,0.7714285714285714,0.7899408284023669,16-11-2,0.5189125295508275,0.627906976744186,0.40540540540540543,4-7-0,0.4247374562427071,0.9560723514211886,0.6257142857142858,11-13-0,0.3225,0.43969849246231163,0.3655913978494624,13-6-0,0.7490039840637451,0.773148148148148,0.8901098901098901,15.0,20.0,-4.0,6.0,8.0,3.0,2.0,13.0,6.0,6.0,6.0,-3.0,-2.0,7.0,0.21315893008240494,0.516373858958877,17.666666666666668,-0.2633333333333333
Furman,164-124-5,0.5382165605095539,0.6988636363636365,0.6538461538461539,112-73-0,0.7562500000000001,0.6948717948717948,0.48148148148148145,40-30-0,0.6246719160104987,0.7748344370860927,0.736196319018405,52-42-2,0.6055363321799305,0.6376021798365121,0.35416666666666663,111-81-3,0.8665667166416792,0.6376306620209059,0.8888888888888888,75-63-3,0.6032258064516127,0.6299212598425197,0.7169811320754716,45-40-2,0.43425076452599365,0.665,0.5714285714285714,117-83-3,0.585,0.6,0.6040268456375839,73-44-2,0.624,0.7002053388090349,0.3939393939393939,6-9-0,0.4,0.6833333333333333,0.514792899408284,26-23-1,0.4456264775413712,0.710594315245478,0.3621621621621622,29-30-1,0.574095682613769,0.8423772609819121,0.7114285714285714,23-21-4,0.40375000000000005,0.6055276381909549,0.7096774193548386,92-62-4,0.5756972111553785,0.7199074074074073,0.6153846153846154,42.5,39.0,10.0,11.0,31.5,13.5,6.0,35.5,30.0,-3.0,3.5,-0.5,4.0,32.0,0.07028407896651523,0.23684962279095723,23.875,-0.06500000000000006
Yale,134-102-8,0.5350318471337578,0.6903409090909092,0.673076923076923,91-71-6,0.7025000000000001,0.6846153846153846,0.39814814814814814,66-41-4,0.7454068241469817,0.7571743929359823,0.8650306748466258,34-31-1,0.5017301038062283,0.6839237057220707,0.38541666666666663,95-69-7,0.8680659670164917,0.6062717770034842,0.8253968253968254,70-54-5,0.6709677419354838,0.6377952755905512,0.7358490566037736,35-38-3,0.2844036697247705,0.64,0.4444444444444444,99-62-5,0.615,0.5809523809523809,0.651006711409396,43-38-3,0.531,0.7125256673511293,0.32121212121212117,30-26-1,0.536,0.8095238095238095,0.5532544378698225,11-7-1,0.5401891252955083,0.8604651162790697,0.3945945945945946,18-16-1,0.617269544924154,0.8863049095607235,0.78,25-15-1,0.53125,0.6658291457286433,0.8602150537634408,27-28-2,0.3645418326693227,0.6412037037037036,0.4065934065934066,36.0,23.0,27.0,3.5,29.5,18.5,-1.5,39.5,6.5,4.5,4.5,2.5,10.5,0.0,0.07473039176057816,0.22047576383208023,26.3,-0.059047619047619126
Nevada,183-141-6,0.5254777070063694,0.6392045454545455,0.6346153846153846,97-73-4,0.7137500000000001,0.6564102564102564,0.37037037037037035,48-36-2,0.6246719160104987,0.7064017660044151,0.7791411042944786,55-48-1,0.5397923875432524,0.5286103542234332,0.28125,120-90-5,0.856071964017991,0.6167247386759582,0.8730158730158729,64-56-3,0.5677419354838709,0.5853018372703411,0.5660377358490566,51-49-1,0.37614678899082543,0.7,0.5238095238095237,131-92-5,0.5870000000000001,0.5619047619047618,0.6040268456375839,88-57-3,0.6070000000000001,0.6160164271047228,0.4,13-8-0,0.619,0.7214285714285714,0.5710059171597633,17-10-1,0.5626477541371159,0.7545219638242894,0.4918918918918919,44-39-2,0.6184364060676779,0.6382428940568475,0.7342857142857143,42-29-0,0.4900000000000001,0.7336683417085428,0.8817204301075268,105-87-3,0.4760956175298806,0.6574074074074073,0.49450549450549447,45.0,26.0,13.0,7.5,32.5,9.5,2.5,41.5,32.5,5.0,7.5,6.0,13.0,19.5,0.03071458983438169,-0.09542544765169525,34.6,-0.13809523809523816
Sam Hous St,118-91-5,0.5254777070063694,0.6619318181818182,0.6538461538461539,59-48-2,0.6887500000000001,0.6282051282051282,0.4444444444444444,43-27-2,0.73753280839895,0.7306843267108167,0.852760736196319,41-30-1,0.6920415224913492,0.6158038147138964,0.35416666666666663,75-59-4,0.8395802098950524,0.602787456445993,0.8730158730158729,62-46-3,0.7,0.5406824146981627,0.6792452830188679,50-47-2,0.39449541284403655,0.62,0.5079365079365079,67-43-3,0.609,0.557142857142857,0.6577181208053691,41-26-1,0.612,0.7248459958932238,0.4121212121212121,5-11-0,0.313,0.6023809523809524,0.5118343195266273,20-12-1,0.5567375886524824,0.7080103359173127,0.43243243243243246,22-21-0,0.5974329054842474,0.8811369509043927,0.7142857142857143,37-22-3,0.5337500000000001,0.5753768844221107,0.7634408602150538,50-41-2,0.48207171314741026,0.6944444444444444,0.4615384615384615,29.5,12.0,17.0,11.5,18.0,17.5,4.0,25.5,15.5,-6.0,8.5,1.0,16.5,10.0,0.18416358119506115,0.30576006648228204,33.6,-0.06285714285714294
Villanova,198-155-5,0.5127388535031847,0.7727272727272727,0.5384615384615384,88-80-4,0.655,0.823076923076923,0.38888888888888884,56-42-1,0.6246719160104987,0.8233995584988962,0.736196319018405,42-35-1,0.5813148788927336,0.6757493188010898,0.19791666666666663,152-114-4,0.856071964017991,0.7456445993031359,0.8253968253968254,61-53-3,0.5741935483870968,0.7086614173228346,0.3584905660377359,25-21-2,0.4801223241590211,0.8300000000000001,0.5238095238095237,172-133-3,0.564,0.6857142857142857,0.5503355704697986,81-63-1,0.563,0.6940451745379876,0.32121212121212117,13-12-1,0.52,0.8166666666666667,0.5562130177514794,15-10-0,0.5271867612293145,0.7622739018087855,0.31351351351351353,50-40-1,0.6487747957992999,0.7312661498708011,0.7085714285714286,60-35-0,0.54,0.7814070351758795,0.6666666666666666,114-91-3,0.49402390438247,0.7754629629629628,0.49450549450549447,45.5,10.0,14.5,7.5,40.0,9.5,5.0,40.5,18.5,1.5,5.0,10.5,25.0,24.5,-0.014616242784846967,-0.05014088530507843,39.7,-0.14428571428571435
E Washingtn,172-136-3,0.5031847133757961,0.6079545454545455,0.6923076923076923,107-88-3,0.68625,0.6410256410256411,0.4444444444444444,74-61-1,0.5643044619422571,0.6556291390728477,0.7914110429447853,63-49-1,0.6401384083044981,0.5258855585831061,0.5729166666666667,106-82-2,0.8455772113943029,0.5783972125435539,0.7777777777777777,97-71-2,0.7096774193548387,0.5301837270341208,0.7924528301886793,76-59-1,0.5382262996941893,0.675,0.7301587301587301,93-77-2,0.547,0.4904761904761904,0.5838926174496645,58-50-1,0.537,0.6694045174537988,0.3878787878787878,10-6-0,0.625,0.769047619047619,0.591715976331361,57-45-1,0.4787234042553191,0.6925064599483204,0.41621621621621624,35-28-0,0.6487747957992999,0.7338501291989664,0.7685714285714286,30-20-0,0.5,0.4974874371859297,0.7849462365591398,31-24-1,0.5099601593625497,0.6273148148148148,0.5714285714285714,37.5,20.5,13.5,14.5,25.0,27.0,17.5,17.0,8.5,4.0,12.5,7.0,10.0,7.5,0.13922079041967805,0.23636269201303672,38.7,-0.18452380952380965
Houston,182-144-7,0.5031847133757961,0.8352272727272727,0.8653846153846153,82-60-2,0.7225,0.8538461538461539,0.6296296296296295,53-39-3,0.637795275590551,0.9006622516556292,0.852760736196319,36-32-0,0.5224913494809686,0.7329700272479562,0.5104166666666667,139-111-7,0.8335832083958021,0.8083623693379791,0.9682539682539681,52-55-1,0.4161290322580644,0.7191601049868767,0.6981132075471699,31-25-0,0.5107033639143728,0.875,1.0,150-118-7,0.56,0.7952380952380952,0.6442953020134228,90-59-6,0.604,0.7741273100616016,0.5030303030303029,14-11-0,0.56,0.8333333333333333,0.5591715976331361,15-14-1,0.4290780141843973,0.7829457364341085,0.41081081081081083,43-43-2,0.5834305717619603,0.8113695090439277,0.7314285714285714,57-41-3,0.47750000000000004,0.8542713567839197,0.7956989247311828,100-80-3,0.49402390438247,0.824074074074074,0.7032967032967032,41.5,23.0,15.5,4.0,31.5,-2.5,6.0,35.5,34.0,3.0,1.5,1.0,17.5,21.5,0.05496720507472497,-0.04290184773999206,39.8,-0.07976190476190481
