Team,ATS Record,Cover %,MOV,ATS +/-
Golden State,10-2-0,83.3%,12.3,+10.2
Cleveland,8-3-0,72.7%,14.9,+6.6
Houston,9-4-0,69.2%,11.5,+5.8
Milwaukee,6-3-1,66.7%,5.5,+0.5
LA Clippers,6-3-0,66.7%,0.3,+3.4
Toronto,6-3-0,66.7%,-3.6,+4.3
Brooklyn,6-3-1,66.7%,-2.3,+4.0
Memphis,7-4-0,63.6%,8.8,+5.8
Charlotte,7-4-0,63.6%,-5.8,+0.9
Okla City,5-3-0,62.5%,10.3,+3.2
Orlando,8-5-0,61.5%,7.8,+4.0
Dallas,4-3-1,57.1%,5.1,+3.2
Boston,4-3-0,57.1%,11.0,+2.9
New York,6-5-1,54.6%,6.7,+2.0
Chicago,6-6-0,50.0%,-6.3,0.0
Portland,6-6-0,50.0%,-11.8,-2.9
Sacramento,4-4-0,50.0%,2.6,-2.5
LA Lakers,5-5-0,50.0%,1.1,-1.2
Indiana,5-6-1,45.5%,-0.4,-3.3
Denver,4-6-1,40.0%,-2.7,-3.7
Detroit,5-8-1,38.5%,-5.0,-1.3
Atlanta,3-5-0,37.5%,-2.8,-3.3
Utah,3-5-0,37.5%,-12.6,-7.1
Minnesota,3-6-0,33.3%,2.9,-4.1
Miami,3-7-0,30.0%,-2.7,-2.9
New Orleans,4-10-0,28.6%,-11.9,-8.3
Washington,2-6-1,25.0%,-14.6,-4.6
Phoenix,2-7-0,22.2%,-3.4,-3.6
San Antonio,2-8-0,20.0%,-4.6,-4.1
Philadelphia,2-8-0,20.0%,-9.1,-6.5
