Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Austin Peay,2-0-0,1.0,0.5271867612293144,0.6862745098039216,1-0-0,1.0,0.5175438596491229,0.8,0-0-0,0.0,0.5474452554744526,0.29319371727748694,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.5045871559633028,0.7741935483870968,1-0-0,1.0,0.5666666666666668,0.7786259541984732,2-0-0,1.0,0.736111111111111,0.7777777777777779,0,0.0,0.26436781609195403,0.34615384615384615,1-0-0,1.0,0.37499999999999994,0.5,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-0,0.0,0.5087719298245614,0.31543624161073824,1-0-0,1.0,0.5698924731182795,0.6788990825688073,2-0-0,1.0,0.44347826086956527,0.8252427184466019,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-0.19166666666666682,-0.06112054329371808,2.0,-0.471743295019157
Grambling St,2-0-0,1.0,0.5118203309692672,0.6503267973856209,1-0-0,1.0,0.4824561403508772,0.8416666666666666,0-0-0,0.0,0.7664233576642336,0.29319371727748694,1-0-0,1.0,0.17699115044247787,0.43103448275862066,1-0-0,1.0,0.44954128440366975,0.9032258064516129,2-0-0,1.0,0.4,0.6610687022900763,2-0-0,1.0,0.4999999999999999,0.7401709401709403,0,0.0,0.26436781609195403,0.34615384615384615,0-0-0,0.0,0.7053571428571428,0.4,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-0,0.0,0.7719298245614035,0.31543624161073824,1-0-0,1.0,0.24731182795698925,0.5504587155963303,2-0-0,1.0,0.2956521739130435,0.7825242718446601,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.30535714285714277,0.5246179966044142,2.0,-0.23563218390804586
Siena,3-0-0,1.0,0.46099290780141844,0.6013071895424837,2-0-0,1.0,0.5131578947368421,0.6133333333333333,1-0-0,1.0,0.40875912408759124,0.3298429319371728,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.5137614678899083,0.7338709677419355,1-0-0,1.0,0.5666666666666668,0.6793893129770991,3-0-0,1.0,0.7319444444444444,0.688888888888889,0,0.0,0.26436781609195403,0.34615384615384615,2-0-0,1.0,0.2991071428571428,0.48000000000000004,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,1-0-0,1.0,0.40350877192982454,0.44966442953020136,0,0.0,0.5053763440860215,0.5229357798165137,2-0-0,1.0,0.4521739130434783,0.7766990291262136,3.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,-0.26755952380952397,-0.10186757215619696,2.3333333333333335,-0.46757662835249036
SE Louisiana,2-0-0,1.0,0.4444444444444444,0.5882352941176471,0,0.0,0.5,0.475,1-0-0,1.0,0.5036496350364964,0.4136125654450262,1-0-0,1.0,0.20353982300884954,0.48275862068965514,1-0-0,1.0,0.3761467889908257,0.7338709677419355,2-0-0,1.0,0.3722222222222223,0.6030534351145038,2-0-0,1.0,0.4652777777777777,0.6752136752136753,0,0.0,0.26436781609195403,0.34615384615384615,0-0-0,0.0,0.5982142857142856,0.4,0,0.0,0.4731182795698925,0.6666666666666666,1-0-0,1.0,0.27522935779816515,0.628099173553719,1-0-0,1.0,0.45614035087719296,0.4697986577181208,1-0-0,1.0,0.27956989247311825,0.6055045871559632,0,0.0,0.40869565217391307,0.5533980582524272,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2259920634920633,0.1765704584040747,2.25,-0.20090996168582365
Texas St,2-0-0,1.0,0.6335697399527187,0.6339869281045752,2-0-0,1.0,0.5657894736842105,0.655,1-0-0,1.0,0.5474452554744526,0.4136125654450262,0,0.0,0.3893805309734513,0.4051724137931034,1-0-0,1.0,0.6284403669724771,0.7096774193548386,1-0-0,1.0,0.48888888888888893,0.6335877862595419,1-0-0,1.0,0.611111111111111,0.7094017094017095,1-0-0,1.0,0.4942528735632184,0.4935897435897436,1-0-0,1.0,0.5267857142857142,0.5352941176470588,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-0,0.0,0.6842105263157894,0.31543624161073824,0,0.0,0.5053763440860215,0.5229357798165137,1-0-0,1.0,0.5608695652173914,0.7475728155339805,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03789682539682526,0.17883418222976788,2.2,-0.11685823754789265
Rice,3-0-0,1.0,0.47635933806146574,0.5016339869281046,1-0-0,1.0,0.5614035087719298,0.48333333333333334,1-0-0,1.0,0.45255474452554745,0.2984293193717278,1-0-0,1.0,0.5309734513274336,0.5,1-0-0,1.0,0.3944954128440367,0.5806451612903225,0,0.0,0.5444444444444445,0.4809160305343511,1-0-0,1.0,0.5694444444444444,0.5726495726495727,2-0-0,1.0,0.39655172413793105,0.3846153846153846,2-0-0,1.0,0.3616071428571428,0.43529411764705883,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0,0.0,0.3333333333333333,0.31543624161073824,2-0-0,1.0,0.5483870967741935,0.5926605504587156,2-0-0,1.0,0.44347826086956527,0.6271844660194175,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,-0.18283730158730171,-0.2150537634408602,2.4,-0.17289272030651337
Connecticut,3-0-0,1.0,0.8747044917257685,0.4934640522875817,2-0-0,1.0,0.8508771929824561,0.525,1-0-0,1.0,0.6642335766423357,0.2984293193717278,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.834862385321101,0.596774193548387,0,0.0,0.5444444444444445,0.4809160305343511,0,0.0,0.6805555555555555,0.5384615384615385,3-0-0,1.0,0.7091954022988506,0.37435897435897436,3-0-0,1.0,0.6044642857142857,0.4258823529411765,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,1-0-0,1.0,0.6491228070175439,0.3221476510067114,0,0.0,0.5053763440860215,0.5229357798165137,2-0-0,1.0,0.7565217391304349,0.6116504854368932,3.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.06001984126984117,0.14374646293152238,2.6,0.028639846743295116
Missouri St,1-0-0,1.0,0.5472813238770686,0.6209150326797386,1-0-0,1.0,0.4385964912280702,0.6416666666666666,1-0-0,1.0,0.48175182481751827,0.3979057591623037,0-0-0,0.0,0.6460176991150443,0.4051724137931034,0,0.0,0.46788990825688076,0.5483870967741935,1-0-0,1.0,0.46666666666666673,0.6335877862595419,1-0-0,1.0,0.5833333333333333,0.7094017094017095,0,0.0,0.26436781609195403,0.34615384615384615,0-0-0,0.0,0.5178571428571428,0.4,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-0,0.0,0.5877192982456141,0.31543624161073824,0,0.0,0.5053763440860215,0.5229357798165137,0,0.0,0.40869565217391307,0.5533980582524272,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051190476190476064,0.08234295415959259,2.2,-0.3189655172413792
Winthrop,2-0-0,1.0,0.6891252955082743,0.5147058823529412,1-0-0,1.0,0.631578947368421,0.5416666666666666,1-0-0,1.0,0.6751824817518248,0.33507853403141363,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.5091743119266056,0.6048387096774193,1-0-0,1.0,0.47777777777777786,0.5267175572519084,1-0-0,1.0,0.5972222222222221,0.5897435897435899,1-0-0,1.0,0.4367816091954023,0.3974358974358974,1-0-0,1.0,0.59375,0.4470588235294118,0,0.0,0.4731182795698925,0.6666666666666666,1-0-0,1.0,0.41284403669724773,0.6033057851239669,0-0-0,0.0,0.8596491228070176,0.31543624161073824,1-0-0,1.0,0.44086021505376344,0.5779816513761468,0,0.0,0.40869565217391307,0.5533980582524272,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11597222222222214,0.4187889077532541,2.2,-0.16044061302681978
Utah,3-0-0,1.0,0.839243498817967,0.6241830065359477,1-0-0,1.0,0.8596491228070176,0.7666666666666666,2-0-0,1.0,0.6642335766423357,0.4240837696335079,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.7706422018348624,0.6532258064516129,0,0.0,0.5444444444444445,0.4809160305343511,0,0.0,0.6805555555555555,0.5384615384615385,3-0-0,1.0,0.674712643678161,0.4769230769230769,3-0-0,1.0,0.5776785714285715,0.52,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,2-0-0,1.0,0.6228070175438596,0.40268456375838924,0,0.0,0.5053763440860215,0.5229357798165137,1-0-0,1.0,0.7130434782608697,0.6601941747572815,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.03323412698412698,0.11743067345783809,2.4,-0.005842911877394497
Kent St,1-0-1,1.0,0.5200945626477541,0.47385620915032683,1-0-0,1.0,0.5350877192982456,0.5083333333333333,1-0-1,1.0,0.33211678832116787,0.30366492146596863,0,0.0,0.3893805309734513,0.4051724137931034,0-0-1,0.0,0.5688073394495413,0.5483870967741935,1-0-1,1.0,0.43888888888888894,0.4961832061068702,0-0-1,0.0,0.36111111111111105,0.5384615384615385,1-0-0,1.0,0.3103448275862069,0.3717948717948718,0-0-0,0.0,0.6607142857142856,0.4,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-1,0.0,0.4298245614035088,0.31543624161073824,0,0.0,0.5053763440860215,0.5229357798165137,0-0-0,0.0,0.8,0.5533980582524272,1.5,1.0,1.5,0.0,0.5,1.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.22182539682539665,-0.07555178268251272,2.1,-0.05076628352490414
Kennesaw St,1-0-0,1.0,0.7328605200945626,0.5637254901960784,0,0.0,0.5,0.475,0-0-0,0.0,0.7591240875912408,0.29319371727748694,0-0-0,0.0,0.6991150442477876,0.4051724137931034,1-0-0,1.0,0.43119266055045874,0.6532258064516129,1-0-0,1.0,0.5000000000000001,0.5801526717557252,1-0-0,1.0,0.6249999999999999,0.6495726495726497,0,0.0,0.26436781609195403,0.34615384615384615,0-0-0,0.0,0.6339285714285714,0.4,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-0,0.0,0.7017543859649122,0.31543624161073824,1-0-0,1.0,0.46236559139784944,0.6422018348623852,1-0-0,1.0,0.5434782608695652,0.6796116504854368,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13392857142857129,0.2393887945670628,1.7,-0.36063218390804586
IL-Chicago,2-0-0,1.0,0.6182033096926713,0.6535947712418302,1-0-0,1.0,0.6052631578947368,0.7749999999999999,0-0-0,0.0,0.7518248175182483,0.29319371727748694,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.481651376146789,0.7419354838709677,1-0-0,1.0,0.44444444444444453,0.5725190839694656,2-0-0,1.0,0.7013888888888888,0.7435897435897437,0,0.0,0.26436781609195403,0.34615384615384615,1-0-0,1.0,0.5267857142857142,0.611764705882353,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,1-0-0,1.0,0.5043859649122806,0.3959731543624161,0,0.0,0.5053763440860215,0.5229357798165137,2-0-0,1.0,0.4217391304347826,0.7864077669902912,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.08234126984126966,-0.0009903791737408962,1.9,-0.4370210727969348
Tulane,2-0-0,1.0,0.7446808510638299,0.5931372549019609,0,0.0,0.5,0.475,0-0-0,0.0,0.6496350364963503,0.29319371727748694,0,0.0,0.3893805309734513,0.4051724137931034,2-0-0,1.0,0.6926605504587157,0.682258064516129,0,0.0,0.5444444444444445,0.4809160305343511,0,0.0,0.6805555555555555,0.5384615384615385,2-0-0,1.0,0.5459770114942528,0.45256410256410257,2-0-0,1.0,0.50625,0.49764705882352944,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,2-0-0,1.0,0.5763157894736841,0.4268456375838926,0,0.0,0.5053763440860215,0.5229357798165137,2-0-0,1.0,0.6217391304347826,0.7145631067961165,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,-0.03819444444444453,0.07093944538766261,1.9,-0.13457854406130265
Citadel,2-0-0,1.0,0.5862884160756501,0.6748366013071896,2-0-0,1.0,0.5570175438596491,0.6966666666666667,1-0-0,1.0,0.33576642335766427,0.3717277486910995,0-0-0,0.0,0.654867256637168,0.4051724137931034,1-0-0,1.0,0.6697247706422018,0.8548387096774193,1-0-0,1.0,0.44444444444444453,0.5954198473282443,1-0-0,1.0,0.5555555555555555,0.6666666666666667,1-0-0,1.0,0.5172413793103449,0.5897435897435898,1-0-0,1.0,0.4910714285714285,0.6235294117647059,0,0.0,0.4731182795698925,0.6666666666666666,0,0.0,0.46788990825688076,0.5537190082644629,0-0-0,0.0,0.5964912280701754,0.31543624161073824,0,0.0,0.5053763440860215,0.5229357798165137,1-0-0,1.0,0.6347826086956522,0.9223300970873786,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04662698412698396,0.0911148839841539,1.7,-0.03831417624521061
