Rank,Hotness Score,Matchup,Time,Location
1,89.4,#6 Houston  vs.  #1 Okla City,8:30 PM,T-Mobile Arena
2,72.5,#21 Atlanta  vs.  #14 Milwaukee,4:30 PM,T-Mobile Arena
