Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,90.5,10:30 PM,Galen Center,27,Oregon,101,Usc,Oregon,Oregon,USC,Southern California,-6,−108,False,+6,−112,True,Oregon,189-163-3,53.7%,6.9,0.6,50-54-1,48.1%,-1.0,-1.4,Usc,179-164-0,52.2%,4.2,0.0,86-85-0,50.3%,9.4,0.1,Usc,+6,−112,60-61-0,49.6%,-6.0,-0.4,Oregon,-6,−108,138-122-2,53.1%,10.1,0.4
12,90.0,7:15 PM,Exactech Arena at the Stephen C. O'Connell Center,106,Virginia,14,Florida,Virginia,Virginia,Florida,Florida,+16.5,−110,True,-16.5,−110,False,Virginia,174-154-7,53.1%,8.9,-0.2,65-44-3,59.6%,3.4,0.3,Florida,159-176-5,47.5%,5.9,0.0,66-83-1,44.3%,10.6,-0.4,Virginia,+16.5,−110,26-27-1,49.1%,-5.8,-1.9,Florida,-16.5,−110,121-119-4,50.4%,9.9,0.1
13,87.3,8:00 PM,FedExForum,125,La Tech,34,Memphis,Louisiana Tech,Louisiana Tech,Memphis,Memphis,+12.5,−115,True,-12.5,−105,False,La Tech,155-139-2,52.7%,7.3,-0.1,67-67-0,50.0%,-0.2,-0.7,Memphis,162-155-4,51.1%,5.4,0.5,80-77-2,51.0%,11.0,1.0,La Tech,+12.5,−115,46-42-0,52.3%,-5.0,0.5,Memphis,-12.5,−105,105-102-4,50.7%,9.9,0.3
14,85.2,9:15 PM,Cassell Coliseum,79,Vanderbilt,117,Va Tech,Vanderbilt,Vanderbilt,Virginia Tech,Virginia Tech,-5.5,−108,False,+5.5,−112,True,Vanderbilt,167-157-7,51.5%,0.8,0.3,64-45-3,58.7%,-5.8,1.2,Va Tech,159-154-1,50.8%,4.5,0.4,89-63-0,58.6%,11.8,1.8,Va Tech,+5.5,−112,63-69-0,47.7%,-6.6,0.1,Vanderbilt,-5.5,−108,70-68-2,50.7%,10.6,0.5
15,77.7,9:00 PM,Moby Arena,162,Loyola Mymt,103,Colorado St,Loyola Maryland-1,Loyola Marymount,Colorado State,Colorado St.,N/A,N/A,False,-8,−112,False,Loyola Mymt,145-144-9,50.2%,-1.5,-0.4,65-51-6,56.0%,-6.1,0.8,Colorado St,145-161-5,47.4%,3.5,0.1,63-77-4,45.0%,8.4,-0.1,Colorado St,-8,−112,55-75-2,42.3%,-7.0,-0.6,Loyola Mymt,N/A,N/A,56-67-2,45.5%,6.3,-0.8
16,76.0,7:00 PM,Alico Arena,110,Furman,168,Fla Gulf Cst,Furman,Furman,FGCU,Florida Gulf Coast,-2,−112,False,N/A,N/A,False,Furman,163-124-5,56.8%,7.5,1.3,74-63-3,54.0%,1.0,1.2,Fla Gulf Cst,106-113-1,48.4%,3.2,-0.1,49-50-1,49.5%,8.9,-0.3,Fla Gulf Cst,N/A,N/A,50-54-0,48.1%,-7.1,0.9,Furman,-2,−112,116-83-3,58.3%,10.5,1.6
17,74.1,8:00 PM,Bank of Colorado Arena,148,St. Thomas,144,N Colorado,Saint Thomas MN,St. Thomas (MN),Northern Colorado,Northern Colorado,+4.5,−108,True,-4.5,−112,False,St. Thomas,53-40-2,57.0%,4.5,1.8,24-23-2,51.1%,-4.9,0.0,N Colorado,144-144-7,50.0%,2.4,0.0,46-67-3,40.7%,8.5,-2.4,St. Thomas,+4.5,−108,23-23-2,50.0%,-6.1,1.7,N Colorado,-4.5,−112,76-79-3,49.0%,5.8,-0.5
18,73.9,8:00 PM,Credit Union 1 Arena,136,N Iowa,164,Il-Chicago,,Northern Iowa,UIC,Illinois-Chicago,N/A,N/A,False,N/A,N/A,False,N Iowa,146-153-11,48.8%,3.1,-0.6,52-66-4,44.1%,-1.7,-0.7,Il-Chicago,157-150-6,51.1%,-1.9,0.0,77-65-2,54.2%,3.6,0.4,Il-Chicago,N/A,N/A,103-99-3,51.0%,-7.5,0.3,N Iowa,N/A,N/A,89-85-9,51.2%,6.3,-0.7
19,73.8,9:00 PM,Dee Glen Smith Spectrum,217,Wyoming,38,Utah St,Wyoming,Wyoming,Utah State,Utah St.,+19,−112,True,-19,−108,False,Wyoming,148-157-7,48.5%,-0.2,-0.2,58-58-2,50.0%,-6.9,-0.8,Utah St,161-150-5,51.8%,6.9,1.3,81-55-2,59.6%,13.8,2.5,Wyoming,+19,−112,92-86-4,51.7%,-7.5,0.2,Utah St,-19,−108,117-86-3,57.6%,11.2,2.0
20,71.1,7:00 PM,Curb Event Center,175,Illinois St,142,Belmont,Illinois State,Illinois St.,Belmont,Belmont,+6,−110,True,-6,−110,False,Illinois St,142-167-6,46.0%,0.3,0.0,53-70-2,43.1%,-5.1,-0.1,Belmont,166-144-6,53.6%,7.7,0.4,74-53-3,58.3%,13.7,1.3,Illinois St,+6,−110,74-86-4,46.3%,-6.5,0.4,Belmont,-6,−110,131-111-4,54.1%,10.5,0.5
21,69.7,9:00 PM,The Pit,237,San Jose St,52,New Mexico,San Jose State,San Jose St.,New Mexico,New Mexico,+20,−112,True,-20,−108,False,San Jose St,140-153-4,47.8%,-7.9,-0.9,59-69-1,46.1%,-14.7,-1.4,New Mexico,152-153-5,49.8%,2.6,-0.4,77-62-4,55.4%,9.5,1.0,San Jose St,+20,−112,115-129-3,47.1%,-12.7,-1.1,New Mexico,-20,−108,88-81-2,52.1%,8.3,-0.3
22,69.6,7:00 PM,Jerry Richardson Indoor Stadium,182,Gard-Webb,149,Wofford,,Gardner-Webb,,Wofford,N/A,N/A,False,N/A,N/A,False,Gard-Webb,118-104-2,53.2%,2.7,0.9,72-44-2,62.1%,-3.8,2.0,Wofford,156-141-3,52.5%,5.1,0.9,60-55-1,52.2%,13.5,1.5,Wofford,N/A,N/A,66-61-0,52.0%,-6.3,1.0,Gard-Webb,N/A,N/A,51-62-2,45.1%,5.8,-0.4
23,69.1,7:00 PM,Stuart C. Siegel Center,241,Ga Southern,58,Vcu,Georgia Southern,Georgia Southern,VCU,VCU,+19,−112,True,-19,−108,False,Ga Southern,143-137-9,51.1%,2.9,0.3,72-72-1,50.0%,-4.1,0.1,Vcu,173-157-6,52.4%,6.6,0.5,82-81-4,50.3%,11.5,0.6,Ga Southern,+19,−112,77-72-1,51.7%,-5.9,0.8,Vcu,-19,−108,133-109-5,55.0%,10.2,0.8
24,68.7,8:00 PM,Reynolds Center,95,Oklahoma St,229,Tulsa,Oklahoma State,Oklahoma State,Tulsa,Tulsa,-6,−110,False,+6,−110,True,Oklahoma St,150-166-6,47.5%,2.0,0.1,54-56-3,49.1%,-4.2,1.1,Tulsa,139-158-8,46.8%,0.2,-0.7,82-63-6,56.6%,6.6,1.1,Tulsa,+6,−110,68-89-3,43.3%,-7.9,-0.9,Oklahoma St,-6,−110,73-83-4,46.8%,8.2,-0.8
25,67.7,9:00 PM,Dahlberg Arena/Robin Selvig Court,126,S Dakota St,215,Montana,South Dakota State,South Dakota State,Montana,Montana,-2.5,−110,False,+2.5,−110,True,S Dakota St,171-136-4,55.7%,7.3,1.4,70-58-1,54.7%,-0.7,0.0,Montana,143-154-11,48.2%,4.5,-0.1,59-58-6,50.4%,12.2,0.5,Montana,+2.5,−110,39-54-2,41.9%,-9.1,-1.3,S Dakota St,-2.5,−110,120-98-2,55.1%,10.2,1.4
26,66.4,6:30 PM,Ocean Bank Convocation Center (FIU),93,Fla Atlantic,244,Florida Intl,Florida Atlantic,Florida Atlantic,FIU,Florida International,-9,−112,False,+9,−108,True,Fla Atlantic,147-145-5,50.3%,2.9,0.8,59-70-4,45.7%,-4.5,-0.5,Florida Intl,137-139-7,49.6%,-0.6,-0.6,60-61-4,49.6%,5.4,-0.3,Florida Intl,+9,−108,89-79-6,53.0%,-7.4,0.1,Fla Atlantic,-9,−112,71-72-2,49.7%,7.9,0.7
27,66.2,10:30 PM,Save Mart Center,48,San Diego St,262,Fresno St,San Diego State,San Diego St.,Fresno State,Fresno St.,-14.5,−105,False,+14.5,−115,True,San Diego St,165-154-11,51.7%,8.4,0.7,49-56-5,46.7%,2.7,-0.4,Fresno St,147-153-5,49.0%,2.2,0.1,65-72-2,47.5%,7.4,-0.5,Fresno St,+14.5,−115,75-72-2,51.0%,-6.2,0.6,San Diego St,-14.5,−105,134-121-9,52.6%,10.3,0.7
28,64.5,7:00 PM,Sojka Pavilion,99,St Bonavent,246,Bucknell,Saint Bonaventure,St. Bonaventure,Bucknell,Bucknell,-7,−112,False,+7,−108,True,St Bonavent,159-138-10,53.5%,4.0,0.7,57-56-6,50.4%,-0.6,-0.3,Bucknell,118-113-1,51.1%,0.9,0.0,46-50-0,47.9%,6.0,-0.9,Bucknell,+7,−108,60-57-1,51.3%,-8.1,0.3,St Bonavent,-7,−112,104-86-6,54.7%,7.9,0.8
29,62.2,9:00 PM,Dee Events Center,212,N Dakota St,170,Weber St,North Dakota State,North Dakota State,Weber State,Weber St.,+4.5,−115,True,-4.5,−105,False,N Dakota St,137-160-4,46.1%,3.2,-0.1,64-78-2,45.1%,-3.9,-0.2,Weber St,138-152-4,47.6%,5.1,-1.0,50-59-2,45.9%,14.3,-1.1,N Dakota St,+4.5,−115,47-70-2,40.2%,-8.8,-1.1,Weber St,-4.5,−105,86-98-4,46.7%,6.1,-0.9
30,59.1,10:00 PM,Redhawk Center,257,Portland St,132,Seattle,Portland State,Portland St.,Seattle,Seattle,+8,−108,True,-8,−112,False,Portland St,136-137-8,49.8%,2.2,-0.2,75-64-5,54.0%,-4.4,0.4,Seattle,129-129-1,50.0%,3.0,0.6,67-62-1,51.9%,9.4,1.0,Portland St,+8,−108,86-69-6,55.5%,-5.6,1.1,Seattle,-8,−112,79-64-1,55.2%,9.8,1.8
31,58.9,7:00 PM,William D. Mullins Memorial Center,248,Central Conn,152,U Mass,Central Connecticut State,Central Conn. St.,Massachusetts,Massachusetts,+10,−112,True,N/A,N/A,False,Central Conn,102-114-2,47.2%,-7.1,-0.8,62-55-1,53.0%,-10.9,0.5,U Mass,146-153-6,48.8%,-0.8,-0.9,74-73-4,50.3%,4.1,-0.3,Central Conn,+10,−112,77-81-2,48.7%,-10.5,0.0,U Mass,N/A,N/A,65-75-5,46.4%,5.1,-1.7
32,58.5,7:00 PM,Cotterell Court,183,Cornell,226,Colgate,Cornell,Cornell,Colgate,Colgate,-2,−110,False,+2,−110,True,Cornell,114-112-3,50.4%,-0.3,0.4,59-66-2,47.2%,-6.5,-0.2,Colgate,124-101-3,55.1%,4.6,1.2,54-39-1,58.1%,11.4,2.3,Colgate,+2,−110,33-26-2,55.9%,-7.2,1.7,Cornell,-2,−110,35-38-0,48.0%,5.2,-0.7
33,57.9,7:00 PM,Bender Arena,127,Geo Wshgtn,271,American,George Washington,George Washington,American,American U.,-4.5,−110,False,+4.5,−110,True,Geo Wshgtn,140-169-3,45.3%,-0.6,-0.4,46-70-0,39.7%,-7.0,-1.3,American,105-110-1,48.8%,-2.8,-0.2,38-54-0,41.3%,1.4,-1.6,American,+4.5,−110,65-56-1,53.7%,-6.7,0.7,Geo Wshgtn,-4.5,−110,56-75-1,42.8%,5.8,-1.3
34,57.1,9:00 PM,Pan American Center,208,Abl Christian,211,N Mex State,Abilene Christian,Abilene Christian,New Mexico State,New Mexico St.,+2,−110,True,-2,−110,False,Abl Christian,99-91-3,52.1%,4.0,0.6,41-48-1,46.1%,-5.8,-0.7,N Mex State,114-112-4,50.4%,7.7,-0.1,41-38-2,51.9%,15.3,0.9,Abl Christian,+2,−110,37-42-1,46.8%,-7.8,-0.4,N Mex State,-2,−110,75-71-4,51.4%,9.0,0.2
35,54.3,6:30 PM,Broadview Center,150,Columbia,274,Albany,,Columbia,Albany NY,Albany,N/A,N/A,False,+5,−108,True,Columbia,100-123-6,44.8%,-0.7,-0.9,56-53-3,51.4%,-6.8,0.0,Albany,94-108-4,46.5%,1.3,-0.6,29-51-0,36.3%,5.2,-2.7,Albany,+5,−108,59-64-2,48.0%,-7.3,0.6,Columbia,N/A,N/A,35-43-3,44.9%,7.1,-0.1
36,53.7,8:00 PM,Sanford Coyote Sports Center,220,Idaho St,221,South Dakota,Idaho State,Idaho State,,South Dakota,+4,−108,True,N/A,N/A,False,Idaho St,132-141-4,48.4%,-2.8,0.2,82-71-1,53.6%,-8.4,1.1,South Dakota,150-137-4,52.3%,2.2,0.0,62-47-2,56.9%,10.6,1.1,Idaho St,+4,−108,108-109-3,49.8%,-8.1,0.4,South Dakota,N/A,N/A,75-61-2,55.2%,6.6,0.4
37,48.5,8:00 PM,Baxter Arena,147,Montana St,308,Neb Omaha,Montana State,Montana St.,Omaha,Nebraska Omaha,-5,−112,False,+5,−108,True,Montana St,145-147-9,49.7%,0.8,-0.1,78-66-6,54.2%,-5.4,-0.1,Neb Omaha,150-145-2,50.9%,-3.4,-0.6,51-55-0,48.1%,4.7,-0.4,Neb Omaha,+5,−108,100-92-2,52.1%,-10.1,-0.8,Montana St,-5,−112,63-69-4,47.7%,5.7,-0.3
38,45.8,7:00 PM,Cam Henderson Center,302,Morehead St,173,Marshall,Morehead State,Morehead St.,Marshall,Marshall,+10.5,−110,True,-10.5,−110,False,Morehead St,158-137-9,53.6%,2.8,0.4,83-73-5,53.2%,-4.7,0.6,Marshall,155-156-5,49.8%,1.7,-0.3,76-70-3,52.1%,7.8,0.5,Morehead St,+10.5,−110,78-66-5,54.2%,-8.2,0.8,Marshall,-10.5,−110,101-80-2,55.8%,7.9,0.9
39,44.2,7:00 PM,UPMC Events Center,232,Youngs St,261,Rob Morris,Youngstown State,Youngstown St.,Robert Morris,Robert Morris,+2,−115,True,-2,−105,False,Youngs St,143-148-4,49.1%,-0.1,-0.4,75-73-1,50.7%,-6.8,-0.5,Rob Morris,117-105-2,52.7%,-1.5,-0.3,43-45-1,48.9%,4.0,-0.8,Youngs St,+2,−115,87-86-2,50.3%,-8.9,-0.5,Rob Morris,-2,−105,42-39-0,51.9%,4.7,-0.9
40,43.1,7:30 PM,Charles Koch Arena,359,Alcorn St,98,Wichita St,Alcorn,Alcorn St.,Wichita State,Wichita St.,+25.5,−108,True,-25.5,−112,False,Alcorn St,97-97-4,50.0%,-4.9,-0.5,65-62-2,51.2%,-13.0,-0.6,Wichita St,160-150-10,51.6%,7.7,0.2,74-71-5,51.0%,12.6,0.4,Alcorn St,+25.5,−108,62-64-2,49.2%,-16.2,-1.2,Wichita St,-25.5,−112,116-112-6,50.9%,11.2,0.3
41,42.1,8:30 PM,Prudential Center,354,Njit,121,Seton Hall,,NJIT,Seton Hall,Seton Hall,N/A,N/A,False,N/A,N/A,False,Njit,106-109-4,49.3%,-2.1,-1.0,63-52-2,54.8%,-7.4,0.4,Seton Hall,170-153-5,52.6%,3.8,0.4,75-77-2,49.3%,9.1,0.5,Seton Hall,N/A,N/A,80-55-0,59.3%,-4.1,1.1,Njit,N/A,N/A,33-41-1,44.6%,2.0,-3.2
42,37.3,8:00 PM,Swinney Recreation Center,300,Idaho,238,Kansas City,Idaho,Idaho,,Kansas City,+3,−105,True,N/A,N/A,False,Idaho,138-147-3,48.4%,-2.2,-0.2,67-70-0,48.9%,-7.3,0.8,Kansas City,116-107-4,52.0%,0.4,0.4,48-38-1,55.8%,10.5,1.4,Idaho,+3,−105,105-106-3,49.8%,-8.1,0.1,Kansas City,N/A,N/A,39-41-0,48.8%,3.6,-2.0
43,37.1,7:00 PM,Gore Arena/Pope Convocation Center,277,Coastal Car,258,Campbell,Coastal Carolina,Coastal Carolina,,Campbell,+5,−112,True,N/A,N/A,False,Coastal Car,127-126-7,50.2%,3.3,-0.1,54-53-3,50.5%,-4.2,-0.4,Campbell,108-102-3,51.4%,1.9,0.4,44-46-0,48.9%,8.0,-0.3,Coastal Car,+5,−112,79-68-5,53.7%,-5.5,0.5,Campbell,N/A,N/A,43-50-1,46.2%,4.5,-0.9
44,37.0,7:00 PM,Leo D. Mahoney Arena,254,Rider,287,Fairfield,Rider,Rider,Fairfield,Fairfield,N/A,N/A,False,N/A,N/A,False,Rider,142-152-4,48.3%,0.2,0.0,76-76-3,50.0%,-3.2,0.3,Fairfield,147-155-6,48.7%,-1.5,-0.6,56-69-2,44.8%,2.0,-1.1,Fairfield,N/A,N/A,88-84-3,51.2%,-6.6,-0.1,Rider,N/A,N/A,73-77-2,48.7%,5.6,0.0
45,36.9,7:00 PM,CB&S Bank Arena at Flowers Hall,315,Tn Tech,222,N Alabama,,Tennessee Tech,North Alabama,North Alabama,N/A,N/A,False,-9.5,−110,False,Tn Tech,136-141-6,49.1%,-2.8,-0.7,70-79-1,47.0%,-10.5,-1.5,N Alabama,84-85-3,49.7%,-0.5,0.1,33-30-1,52.4%,10.4,0.4,N Alabama,-9.5,−110,57-56-3,50.4%,-9.4,0.6,Tn Tech,N/A,N/A,36-38-2,48.7%,3.3,-1.6
46,36.7,9:00 PM,Reese Court,295,North Dakota,242,E Washingtn,North Dakota,North Dakota,Eastern Washington,Eastern Washington,+6.5,−110,True,-6.5,−110,False,North Dakota,139-151-4,47.9%,-1.3,-0.1,68-82-1,45.3%,-8.3,-0.1,E Washingtn,172-135-3,56.0%,4.3,1.5,58-49-1,54.2%,13.7,1.9,North Dakota,+6.5,−110,100-101-3,49.8%,-8.2,0.1,E Washingtn,-6.5,−110,93-76-2,55.0%,8.2,1.3
47,34.6,7:00 PM,Rose Hill Gymnasium,340,F Dickinson,201,Fordham,Fairleigh Dickinson,Fairleigh Dickinson,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,F Dickinson,104-113-1,47.9%,-2.0,-0.1,64-60-0,51.6%,-7.2,0.1,Fordham,136-152-5,47.2%,-2.1,-0.2,69-83-0,45.4%,2.4,-0.9,Fordham,N/A,N/A,92-99-4,48.2%,-8.0,0.2,F Dickinson,N/A,N/A,37-44-1,45.7%,4.1,-0.5
48,34.1,7:00 PM,Stabler Arena,259,Monmouth,294,Lehigh,,Monmouth-NJ,Lehigh,Lehigh,N/A,N/A,False,N/A,N/A,False,Monmouth,160-150-7,51.6%,-0.4,0.0,80-73-4,52.3%,-4.0,0.1,Lehigh,102-102-1,50.0%,-0.1,-0.5,38-50-1,43.2%,4.7,-2.2,Lehigh,N/A,N/A,59-53-0,52.7%,-7.9,0.3,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
49,33.5,8:00 PM,Mabee Center,269,N Arizona,292,Oral Roberts,Northern Arizona,Northern Arizona,,Oral Roberts,+4,−115,True,N/A,N/A,False,N Arizona,146-148-6,49.7%,-5.2,-0.8,82-69-3,54.3%,-10.6,-0.4,Oral Roberts,133-150-6,47.0%,1.9,0.1,52-51-2,50.5%,11.5,1.4,N Arizona,+4,−115,120-103-5,53.8%,-9.8,-0.3,Oral Roberts,N/A,N/A,63-63-2,50.0%,8.0,0.7
50,31.7,11:00 AM,Hawkins Arena,352,W Georgia,203,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,W Georgia,4-5-0,44.4%,-16.1,0.1,3-3-0,50.0%,-18.5,-0.5,Mercer,144-150-5,49.0%,2.4,-0.3,52-61-3,46.0%,9.0,-0.7,Mercer,N/A,N/A,74-76-2,49.3%,-6.9,-0.3,W Georgia,N/A,N/A,0,0,0.0,0.0
51,30.2,8:00 PM,Jack Stephens Center,335,Central Ark,235,Ar Lit Rock,,Central Arkansas,Little Rock,Little Rock,N/A,N/A,False,-10,−105,False,Central Ark,96-96-6,50.0%,-7.3,-1.1,54-61-3,47.0%,-14.5,-1.9,Ar Lit Rock,138-148-5,48.3%,0.1,0.3,63-58-4,52.1%,6.2,0.6,Ar Lit Rock,-10,−105,76-87-2,46.6%,-7.2,0.3,Central Ark,N/A,N/A,14-17-2,45.2%,2.2,-1.6
52,29.7,6:00 PM,Hart Center,260,Harvard,318,Holy Cross,Harvard,Harvard,Holy Cross,Holy Cross,-3,−115,False,+3,−105,True,Harvard,115-126-2,47.7%,2.6,-0.4,58-62-2,48.3%,-1.6,-0.5,Holy Cross,99-128-0,43.6%,-5.3,-1.0,37-60-0,38.1%,-1.5,-2.4,Holy Cross,+3,−105,83-96-0,46.4%,-9.0,-0.3,Harvard,-3,−115,61-84-1,42.1%,5.3,-1.6
53,22.7,7:00 PM,Ramsey Center,314,Bellarmine,307,W Carolina,,Bellarmine,,Western Carolina,N/A,N/A,False,N/A,N/A,False,Bellarmine,53-58-3,47.8%,0.3,-0.7,34-30-1,53.1%,-7.1,0.7,W Carolina,142-144-6,49.7%,-2.3,-0.2,52-53-3,49.5%,6.5,0.7,W Carolina,N/A,N/A,95-99-3,49.0%,-10.9,-0.7,Bellarmine,N/A,N/A,18-23-2,43.9%,2.0,-2.9
54,20.2,6:30 PM,Corteva Coliseum,288,Wi-Grn Bay,342,Iu Indy,Green Bay,Green Bay,0,0,-4,−112,False,N/A,N/A,False,Wi-Grn Bay,157-151-5,51.0%,-1.1,0.1,80-80-2,50.0%,-7.7,-0.1,Iu Indy,133-153-4,46.5%,-6.4,-1.2,52-59-1,46.9%,0.5,-0.6,Iu Indy,N/A,N/A,111-111-3,50.0%,-11.2,-0.8,Wi-Grn Bay,-4,−112,64-47-2,57.7%,7.2,0.8
