Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,99.7,9:15 PM,Cameron Indoor Stadium,2,Auburn,3,Duke,Auburn,Auburn,Duke,Duke,+2.5,−105,True,-2.5,−115,False,Auburn,5-1-1,83.3%,20.1,8.8,0,0,0.0,0.0,Duke,4-3-0,57.1%,22.1,3.9,3-1-0,75.0%,37.3,+7.5,Auburn,+2.5,−105,1-0-0,100.0%,5.0,10.5,Duke,-2.5,−115,3-3-0,50.0%,23.5,2.0,1,99.7,9:15 PM,Cameron Indoor Stadium,2,Auburn,3,Duke,Auburn,Auburn,Duke,Duke,+2.5,−105,True,-2.5,−115,False,Auburn,388-364-20,51.6%,3.4,0.3,132-136-7,49.3%,-5.0,-0.7,Duke,482-437-19,52.5%,13.9,0.5,226-185-13,55.0%,20.5,1.2,Auburn,+2.5,−105,175-173-9,50.3%,-7.8,-0.4,Duke,-2.5,−115,442-404-17,52.3%,14.2,0.3,1,99.7,9:15 PM,Cameron Indoor Stadium,2,Auburn,3,Duke,Auburn,Auburn,Duke,Duke,+2.5,−105,True,-2.5,−115,False,Auburn,172-152-8,53.1%,5.4,0.9,50-60-1,45.5%,-2.5,-0.7,Duke,182-168-8,52.0%,12.1,0.3,86-77-4,52.8%,18.7,0.4,Auburn,+2.5,−105,49-57-1,46.2%,-7.5,-0.5,Duke,-2.5,−115,162-150-6,51.9%,13.5,0.0
2,99.4,7:15 PM,Dean E. Smith Center,7,Alabama,13,N Carolina,Alabama,Alabama,North Carolina,North Carolina,+2,−108,True,-2,−112,False,Alabama,3-5-0,37.5%,10.6,-1.5,0-1-0,0.0%,-9.0,-13.0,N Carolina,3-4-0,42.9%,9.6,-0.6,1-1-0,50.0%,33.0,+6.8,Alabama,+2,−108,1-0-0,100.0%,5.0,9.0,N Carolina,-2,−112,2-3-0,40.0%,16.6,0.0,2,99.4,7:15 PM,Dean E. Smith Center,7,Alabama,13,N Carolina,Alabama,Alabama,North Carolina,North Carolina,+2,−108,True,-2,−112,False,Alabama,398-404-18,49.6%,4.5,0.2,132-144-6,47.8%,-4.1,-1.1,N Carolina,475-437-18,52.1%,9.3,0.5,213-181-6,54.1%,14.5,0.5,Alabama,+2,−108,155-156-9,49.8%,-5.7,0.1,N Carolina,-2,−112,397-334-14,54.3%,12.2,0.7,2,99.4,7:15 PM,Dean E. Smith Center,7,Alabama,13,N Carolina,Alabama,Alabama,North Carolina,North Carolina,+2,−108,True,-2,−112,False,Alabama,170-167-7,50.5%,4.8,0.9,55-57-1,49.1%,-1.8,0.0,N Carolina,187-171-11,52.2%,8.7,0.6,79-70-4,53.0%,13.7,0.3,Alabama,+2,−108,60-59-1,50.4%,-4.5,1.2,N Carolina,-2,−112,160-136-9,54.1%,11.4,0.7
3,99.3,8:00 PM,James H. Hilton Coliseum,10,Marquette,8,Iowa St,Marquette,Marquette,Iowa State,Iowa State,+5.5,−108,True,-5.5,−112,False,Marquette,6-1-1,85.7%,20.9,3.6,1-0-0,100.0%,4.0,6.5,Iowa St,3-3-0,50.0%,21.8,0.8,1-2-0,33.3%,33.3,-2.3,Marquette,+5.5,−108,1-0-0,100.0%,4.0,6.5,Iowa St,-5.5,−112,2-3-0,40.0%,26.6,0.6,3,99.3,8:00 PM,James H. Hilton Coliseum,10,Marquette,8,Iowa St,Marquette,Marquette,Iowa State,Iowa State,+5.5,−108,True,-5.5,−112,False,Marquette,420-377-14,52.7%,5.6,0.5,163-120-4,57.6%,-1.8,0.8,Iowa St,409-364-17,52.9%,4.2,0.6,201-161-9,55.5%,11.1,1.2,Marquette,+5.5,−108,172-136-5,55.8%,-4.8,0.8,Iowa St,-5.5,−112,220-182-6,54.7%,10.6,1.1,3,99.3,8:00 PM,James H. Hilton Coliseum,10,Marquette,8,Iowa St,Marquette,Marquette,Iowa State,Iowa State,+5.5,−108,True,-5.5,−112,False,Marquette,171-158-5,52.0%,4.9,0.4,60-47-2,56.1%,-1.6,1.0,Iowa St,169-152-5,52.7%,5.0,0.8,81-70-2,53.6%,11.9,1.2,Marquette,+5.5,−108,62-58-3,51.7%,-5.4,0.3,Iowa St,-5.5,−112,98-84-2,53.9%,12.0,1.0
4,98.8,6:30 PM,Xfinity Center,12,Ohio St,24,Maryland,Ohio State,Ohio St.,Maryland,Maryland,+4,−108,True,-4,−112,False,Ohio St,5-2-0,71.4%,22.0,8.8,0-1-0,0.0%,-14.0,-8.5,Maryland,4-4-0,50.0%,28.1,5.6,4-3-0,57.1%,32.0,+7.1,Ohio St,+4,−108,1-1-0,50.0%,-3.0,0.5,Maryland,-4,−112,4-4-0,50.0%,28.1,5.6,4,98.8,6:30 PM,Xfinity Center,12,Ohio St,24,Maryland,Ohio State,Ohio St.,Maryland,Maryland,+4,−108,True,-4,−112,False,Ohio St,437-413-14,51.4%,7.4,0.6,136-144-5,48.6%,-1.8,-0.3,Maryland,409-393-17,51.0%,7.2,0.1,200-184-9,52.1%,13.7,0.1,Ohio St,+4,−108,131-134-4,49.4%,-5.2,0.5,Maryland,-4,−112,270-253-11,51.6%,10.0,-0.2,4,98.8,6:30 PM,Xfinity Center,12,Ohio St,24,Maryland,Ohio State,Ohio St.,Maryland,Maryland,+4,−108,True,-4,−112,False,Ohio St,162-172-5,48.5%,6.1,0.3,41-63-1,39.4%,-3.3,-1.4,Maryland,159-164-8,49.2%,5.9,0.1,81-91-3,47.1%,11.3,-0.4,Ohio St,+4,−108,49-63-2,43.8%,-5.8,-0.5,Maryland,-4,−112,99-105-4,48.5%,10.6,-0.3
5,98.7,6:30 PM,Harry A. Gampel Pavilion,20,Baylor,17,Connecticut,Baylor,Baylor,UConn,Connecticut,+2.5,−108,True,-2.5,−112,False,Baylor,3-4-0,42.9%,12.0,0.4,0-1-0,0.0%,-38.0,-31.5,Connecticut,4-4-0,50.0%,23.0,-4.2,4-1-0,80.0%,41.0,+3.5,Baylor,+2.5,−108,0-2-0,0.0%,-26.5,-21.0,Connecticut,-2.5,−112,4-4-0,50.0%,23.0,-4.2,5,98.7,6:30 PM,Harry A. Gampel Pavilion,20,Baylor,17,Connecticut,Baylor,Baylor,UConn,Connecticut,+2.5,−108,True,-2.5,−112,False,Baylor,380-351-15,52.0%,5.4,0.6,142-127-4,52.8%,-4.8,0.0,Connecticut,442-407-11,52.1%,8.8,0.4,197-180-7,52.3%,14.9,0.3,Baylor,+2.5,−108,163-150-8,52.1%,-7.2,0.7,Connecticut,-2.5,−112,335-310-8,51.9%,10.7,0.3,5,98.7,6:30 PM,Harry A. Gampel Pavilion,20,Baylor,17,Connecticut,Baylor,Baylor,UConn,Connecticut,+2.5,−108,True,-2.5,−112,False,Baylor,174-142-7,55.1%,9.2,0.9,60-41-3,59.4%,0.4,0.6,Connecticut,178-154-5,53.6%,7.5,0.7,81-71-4,53.3%,13.7,0.7,Baylor,+2.5,−108,45-40-1,52.9%,-3.2,1.0,Connecticut,-2.5,−112,133-103-3,56.4%,13.0,1.4
6,98.2,9:15 PM,Humphrey Coliseum,16,Pittsburgh,29,Miss State,Pittsburgh,Pittsburgh,Mississippi State,Mississippi State,+5.5,−108,True,-5.5,−112,False,Pittsburgh,6-2-0,75.0%,18.6,5.9,1-0-0,100.0%,1.0,6.5,Miss State,4-3-0,57.1%,16.1,1.6,2-1-0,66.7%,30.3,+5.3,Pittsburgh,+5.5,−108,1-0-0,100.0%,1.0,6.5,Miss State,-5.5,−112,4-3-0,57.1%,16.1,1.6,6,98.2,9:15 PM,Humphrey Coliseum,16,Pittsburgh,29,Miss State,Pittsburgh,Pittsburgh,Mississippi State,Mississippi State,+5.5,−108,True,-5.5,−112,False,Pittsburgh,395-394-21,50.1%,5.4,0.2,141-130-8,52.0%,-1.9,1.0,Miss State,405-368-26,52.4%,4.0,0.5,196-162-12,54.8%,9.9,0.9,Pittsburgh,+5.5,−108,149-150-12,49.8%,-6.1,0.7,Miss State,-5.5,−112,224-205-15,52.2%,9.1,0.6,6,98.2,9:15 PM,Humphrey Coliseum,16,Pittsburgh,29,Miss State,Pittsburgh,Pittsburgh,Mississippi State,Mississippi State,+5.5,−108,True,-5.5,−112,False,Pittsburgh,155-158-9,49.5%,1.1,0.0,52-49-4,51.5%,-5.7,1.2,Miss State,170-151-6,53.0%,3.9,0.7,88-67-3,56.8%,9.5,1.4,Pittsburgh,+5.5,−108,78-82-8,48.8%,-7.8,-0.2,Miss State,-5.5,−112,100-85-4,54.1%,10.0,0.8
7,96.1,8:30 PM,CHI Health Center Omaha,6,Kansas,53,Creighton,Kansas,Kansas,Creighton,Creighton,-4.5,−108,False,+4.5,−112,True,Kansas,4-3-0,57.1%,16.9,1.1,0,0,0.0,0.0,Creighton,1-6-1,14.3%,8.5,-8.9,1-4-0,20.0%,17.2,-9.1,Creighton,+4.5,−112,0-0-1,0.0%,-4.0,0.0,Kansas,-4.5,−108,3-3-0,50.0%,19.2,0.1,7,96.1,8:30 PM,CHI Health Center Omaha,6,Kansas,53,Creighton,Kansas,Kansas,Creighton,Creighton,-4.5,−108,False,+4.5,−112,True,Kansas,470-440-14,51.7%,11.8,0.7,142-135-5,51.3%,4.3,-0.3,Creighton,442-392-16,53.0%,7.2,0.6,206-183-9,53.0%,13.3,0.9,Creighton,+4.5,−112,121-102-4,54.3%,-3.2,1.8,Kansas,-4.5,−108,416-388-12,51.7%,12.8,0.8,7,96.1,8:30 PM,CHI Health Center Omaha,6,Kansas,53,Creighton,Kansas,Kansas,Creighton,Creighton,-4.5,−108,False,+4.5,−112,True,Kansas,181-171-5,51.4%,9.2,0.0,54-52-1,50.9%,2.1,-0.7,Creighton,179-159-5,53.0%,6.9,0.9,90-76-2,54.2%,13.6,1.6,Creighton,+4.5,−112,51-52-3,49.5%,-4.4,0.9,Kansas,-4.5,−108,157-143-4,52.3%,11.4,0.5
8,95.1,9:15 PM,Lenovo Center,31,Texas,65,Nc State,Texas,Texas,North Carolina State,NC State,-2.5,−110,False,N/A,N/A,False,Texas,3-4-0,42.9%,21.6,-1.5,0,0,0.0,0.0,Nc State,3-4-0,42.9%,11.0,-0.4,3-2-0,60.0%,19.6,+1.4,Nc State,N/A,N/A,0-2-0,0.0%,-10.5,-5.0,Texas,-2.5,−110,3-4-0,42.9%,21.6,-1.5,8,95.1,9:15 PM,Lenovo Center,31,Texas,65,Nc State,Texas,Texas,North Carolina State,NC State,-2.5,−110,False,N/A,N/A,False,Texas,409-428-12,48.9%,6.7,0.0,143-142-1,50.2%,-1.3,-0.4,Nc State,394-408-23,49.1%,3.8,0.3,187-213-13,46.8%,9.5,-0.3,Nc State,N/A,N/A,187-186-11,50.1%,-6.0,0.8,Texas,-2.5,−110,261-298-9,46.7%,9.9,-0.4,8,95.1,9:15 PM,Lenovo Center,31,Texas,65,Nc State,Texas,Texas,North Carolina State,NC State,-2.5,−110,False,N/A,N/A,False,Texas,160-173-3,48.1%,5.2,0.0,56-46-0,54.9%,-3.3,0.2,Nc State,150-172-9,46.6%,3.7,0.3,76-93-3,45.0%,9.2,-0.1,Nc State,N/A,N/A,65-72-6,47.5%,-5.5,0.8,Texas,-2.5,−110,91-116-2,44.0%,10.1,-1.0
9,93.6,9:15 PM,United Supermarkets Arena,78,Depaul,23,Texas Tech,DePaul,DePaul,Texas Tech,Texas Tech,+15,−110,True,-15,−110,False,Depaul,5-2-0,71.4%,23.7,9.9,0,0,0.0,0.0,Texas Tech,3-4-0,42.9%,23.4,-0.9,3-2-0,60.0%,32.0,+2.4,Depaul,+15,−110,0,0,0.0,0.0,Texas Tech,-15,−110,3-4-0,42.9%,23.4,-0.9,9,93.6,9:15 PM,United Supermarkets Arena,78,Depaul,23,Texas Tech,DePaul,DePaul,Texas Tech,Texas Tech,+15,−110,True,-15,−110,False,Depaul,372-407-15,47.8%,-2.7,-0.6,159-149-8,51.6%,-8.0,0.2,Texas Tech,373-416-8,47.3%,2.9,-0.4,202-186-4,52.1%,10.3,0.7,Depaul,+15,−110,234-265-11,46.9%,-9.6,-0.5,Texas Tech,-15,−110,205-201-6,50.5%,10.9,0.5,9,93.6,9:15 PM,United Supermarkets Arena,78,Depaul,23,Texas Tech,DePaul,DePaul,Texas Tech,Texas Tech,+15,−110,True,-15,−110,False,Depaul,143-162-8,46.9%,-3.8,-0.7,55-54-5,50.5%,-9.3,0.1,Texas Tech,159-168-4,48.6%,7.3,0.7,90-78-2,53.6%,14.5,1.7,Depaul,+15,−110,95-111-7,46.1%,-9.9,-0.7,Texas Tech,-15,−110,109-111-2,49.6%,12.7,0.8
10,90.6,8:30 PM,Williams Arena,32,Michigan St,102,Minnesota,Michigan State,Michigan St.,Minnesota,Minnesota,-5,−108,False,+5,−112,True,Michigan St,4-4-0,50.0%,10.6,-0.6,0,0,0.0,0.0,Minnesota,1-6-2,14.3%,5.6,-3.6,1-5-1,16.7%,8.3,-4.1,Minnesota,+5,−112,0-1-1,0.0%,-4.0,-1.5,Michigan St,-5,−108,3-3-0,50.0%,15.0,-1.9,10,90.6,8:30 PM,Williams Arena,32,Michigan St,102,Minnesota,Michigan State,Michigan St.,Minnesota,Minnesota,-5,−108,False,+5,−112,True,Michigan St,470-416-13,53.1%,8.7,0.5,140-138-5,50.4%,1.9,-0.1,Minnesota,383-414-18,48.1%,2.0,-0.5,210-193-11,52.1%,8.3,0.1,Minnesota,+5,−112,187-218-8,46.2%,-7.0,-0.2,Michigan St,-5,−108,366-311-10,54.1%,11.3,0.5,10,90.6,8:30 PM,Williams Arena,32,Michigan St,102,Minnesota,Michigan State,Michigan St.,Minnesota,Minnesota,-5,−108,False,+5,−112,True,Michigan St,187-163-3,53.4%,7.9,0.4,49-54-2,47.6%,0.7,-1.2,Minnesota,151-163-8,48.1%,0.7,-0.3,89-79-5,53.0%,6.8,0.4,Minnesota,+5,−112,76-94-4,44.7%,-7.9,-0.7,Michigan St,-5,−108,148-117-2,55.9%,11.8,0.6
