Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Belmont,163-143-6,53.3%,7.7,0.4,95-82-4,53.7%,8.5,0.6,54-51-1,51.4%,8.0,0.5,37-36-1,50.7%,6.7,0.8,123-100-5,55.2%,8.3,0.4,74-73-3,50.3%,3.2,0.0,34-30-2,53.1%,-5.5,0.6,129-110-4,54.0%,10.6,0.5,72-53-3,57.6%,13.8,1.3,9-5-0,64.3%,2.7,-1.0,42-35-4,54.6%,10.5,0.1,32-33-1,49.2%,8.7,+0.2,36-28-1,56.3%,4.2,-0.1,58-52-1,52.7%,6.1,0.7
Maryland BC,111-98-2,53.1%,0.2,1.4,65-53-2,55.1%,-1.7,1.5,31-28-0,52.5%,0.9,2.5,46-38-2,54.8%,-0.4,1.8,62-57-0,52.1%,0.4,1.1,57-52-2,52.3%,-5.0,1.5,58-50-1,53.7%,-6.2,2.2,51-47-1,52.0%,6.3,0.5,48-43-0,52.8%,5.5,1.0,7-3-0,70.0%,3.6,1.0,16-13-1,55.2%,-0.9,2.8,26-26-0,50.0%,5.9,+2.2,20-19-0,51.3%,-3.4,-0.1,57-54-1,51.4%,-0.2,0.5
Lipscomb,128-113-2,53.1%,3.1,0.3,75-70-1,51.7%,1.1,-0.6,35-39-1,47.3%,4.6,-1.0,47-42-1,52.8%,2.5,-0.5,79-68-1,53.7%,2.8,0.7,69-51-1,57.5%,-2.8,1.6,64-39-1,62.1%,-5.9,2.7,61-74-1,45.2%,5.9,-1.8,51-55-1,48.1%,10.2,-1.0,8-8-0,50.0%,-1.4,-1.6,33-23-1,58.9%,1.1,1.2,17-18-1,48.6%,10.8,0.0,36-25-0,59.0%,0.2,2.6,52-43-0,54.7%,3.5,1.0
St Bonavent,156-138-10,53.1%,3.9,0.6,88-68-7,56.4%,4.9,1.5,35-41-2,46.1%,3.0,-2.1,53-44-6,54.6%,3.7,1.1,98-90-4,52.1%,3.8,0.5,57-56-6,50.4%,-0.6,-0.3,50-50-4,50.0%,-4.9,0.0,102-86-6,54.3%,7.9,0.7,74-58-1,56.1%,8.8,1.2,7-7-1,50.0%,1.0,2.9,6-4-0,60.0%,8.1,2.9,34-34-1,50.0%,3.7,-0.7,34-36-2,48.6%,1.8,-0.3,108-86-7,55.7%,4.3,1.3
Miss State,168-149-6,53.0%,3.9,0.7,96-81-5,54.2%,2.1,0.8,31-33-1,48.4%,8.1,-0.1,80-50-3,61.5%,1.8,1.6,82-96-3,46.1%,4.7,-0.1,50-54-1,48.1%,-4.5,-0.4,69-63-2,52.3%,-5.1,0.8,98-83-4,54.1%,10.1,0.9,88-67-3,56.8%,9.5,1.4,6-8-1,42.9%,-7.6,-3.3,9-5-0,64.3%,12.8,6.4,30-34-0,46.9%,8.0,+0.1,42-34-1,55.3%,4.6,0.9,122-103-4,54.2%,2.7,0.8
UCF,160-142-3,53.0%,2.0,0.8,81-58-1,58.3%,3.2,2.3,51-36-2,58.6%,3.5,0.6,65-61-1,51.6%,-0.2,0.3,89-77-2,53.6%,3.2,1.1,57-58-0,49.6%,-5.1,-0.7,74-73-0,50.3%,-6.6,0.2,86-68-3,55.8%,9.2,1.3,82-71-3,53.6%,6.7,1.2,4-7-0,36.4%,-5.8,-1.3,11-10-0,52.4%,-1.6,-0.3,45-36-2,55.6%,2.1,-0.4,34-48-0,41.5%,-0.3,-0.7,94-89-1,51.4%,2.0,1.1
USC,179-159-0,53.0%,4.3,0.2,106-84-0,55.8%,4.4,1.1,66-51-0,56.4%,5.6,0.8,64-53-0,54.7%,2.6,0.6,107-103-0,51.0%,4.5,-0.2,60-49-0,55.1%,-2.0,-0.3,60-59-0,50.4%,-5.8,-0.1,119-99-0,54.6%,10.0,0.4,86-82-0,51.2%,9.4,0.2,7-12-0,36.8%,-3.6,-1.2,40-27-0,59.7%,4.7,1.2,42-37-0,53.2%,4.1,-1.3,31-38-0,44.9%,4.6,-0.7,66-69-0,48.9%,4.2,-0.7
LA Tech,154-137-1,52.9%,7.2,-0.1,108-87-0,55.4%,5.2,0.1,75-52-1,59.1%,8.0,1.2,44-45-0,49.4%,8.2,-0.4,106-90-1,54.1%,6.4,0.0,67-67-0,50.0%,-0.2,-0.7,46-42-0,52.3%,-5.0,0.5,107-93-1,53.5%,8.7,-0.3,72-56-1,56.3%,14.6,0.9,14-8-0,63.6%,4.5,0.7,27-41-0,39.7%,3.6,-2.9,20-22-1,47.6%,15.7,-0.2,26-28-0,48.2%,3.7,-0.5,38-36-0,51.4%,9.3,0.1
Merrimack,74-66-2,52.9%,0.8,0.3,41-43-0,48.8%,0.1,-0.4,25-24-0,51.0%,0.3,-0.2,29-28-0,50.9%,0.2,-0.9,41-36-2,53.3%,1.2,1.0,40-33-2,54.8%,-4.0,1.2,32-31-2,50.8%,-8.2,0.5,42-35-0,54.6%,5.5,0.1,32-29-0,52.5%,6.4,-0.7,6-8-0,42.9%,-1.9,-1.1,27-16-1,62.8%,3.7,3.0,10-12-0,45.5%,4.7,-1.3,23-11-2,67.7%,-0.8,2.7,16-18-1,47.1%,-1.0,-2.0
Auburn,169-151-8,52.8%,5.3,0.9,96-89-3,51.9%,2.8,-0.2,37-30-1,55.2%,11.2,2.6,57-49-4,53.8%,2.3,1.2,107-98-4,52.2%,6.2,0.5,50-60-1,45.5%,-2.5,-0.7,49-57-1,46.2%,-7.5,-0.5,119-92-7,56.4%,11.2,1.6,84-64-5,56.8%,11.6,2.2,11-8-0,57.9%,1.9,2.5,5-7-1,41.7%,-2.1,-3.8,34-31-1,52.3%,9.4,+2.4,39-31-4,55.7%,7.9,2.3,116-106-6,52.3%,4.1,0.5
Providence,172-154-5,52.8%,3.6,0.8,73-68-3,51.8%,2.5,0.2,42-42-2,50.0%,4.1,0.9,53-58-2,47.8%,2.2,-0.4,115-91-2,55.8%,3.6,1.4,63-43-2,59.4%,-1.7,1.9,87-57-2,60.4%,-2.8,2.6,84-96-3,46.7%,8.6,-0.6,84-83-2,50.3%,8.4,0.3,9-8-1,52.9%,-5.8,-2.0,12-11-1,52.2%,9.4,4.5,44-40-1,52.4%,4.3,+0.4,55-46-1,54.5%,4.5,1.9,109-93-1,54.0%,3.5,0.5
Rob Morris,115-103-2,52.8%,-1.5,-0.3,80-64-2,55.6%,-1.8,0.3,40-36-0,52.6%,-1.9,-1.2,63-55-2,53.4%,-1.5,-0.1,49-45-0,52.1%,-0.4,-0.5,69-57-0,54.8%,-6.3,-0.3,74-65-2,53.2%,-8.4,0.0,41-38-0,51.9%,4.5,-0.8,42-44-1,48.8%,3.9,-0.7,3-8-1,27.3%,-3.5,-1.8,37-26-0,58.7%,-1.1,0.5,10-20-0,33.3%,4.5,-3.3,25-19-0,56.8%,-5.7,-0.4,35-33-1,51.5%,-1.1,0.1
Gard-Webb,115-103-2,52.8%,2.7,0.9,72-65-2,52.6%,-0.4,0.4,35-27-1,56.5%,2.0,1.6,47-46-1,50.5%,2.6,0.1,61-56-1,52.1%,3.6,1.1,71-43-2,62.3%,-3.8,2.0,66-41-0,61.7%,-6.6,2.3,49-62-2,44.1%,5.8,-0.5,28-44-0,38.9%,11.4,-0.9,13-13-0,50.0%,1.9,2.0,20-10-0,66.7%,6.3,4.4,16-22-0,42.1%,12.0,-0.1,27-16-0,62.8%,0.5,3.3,47-53-1,47.0%,2.2,-1.0
Maryland ES,87-78-4,52.7%,-6.4,-0.5,39-42-3,48.2%,-7.4,-0.6,38-32-3,54.3%,-4.6,-0.6,57-47-2,54.8%,-7.6,0.0,28-27-2,50.9%,-3.3,-1.6,55-50-2,52.4%,-13.8,-0.3,71-68-3,51.1%,-14.7,-0.8,16-10-1,61.5%,6.1,1.1,23-20-2,53.5%,5.9,-0.3,3-3-0,50.0%,-22.7,-6.2,18-30-0,37.5%,-9.7,-2.4,21-11-1,65.6%,3.1,+0.3,27-25-0,51.9%,-14.6,-1.0,28-13-1,68.3%,-4.1,2.5
Kansas City,116-104-4,52.7%,0.1,0.5,67-64-3,51.2%,-3.5,0.1,49-41-3,54.4%,1.2,-0.1,59-61-2,49.2%,-1.2,0.4,56-41-2,57.7%,1.1,0.6,54-48-3,52.9%,-8.0,0.3,74-66-4,52.9%,-7.3,1.5,39-38-0,50.7%,4.1,-1.6,48-38-1,55.8%,9.8,1.4,12-13-0,48.0%,-2.4,0.1,26-26-0,50.0%,-0.5,0.4,19-14-0,57.6%,13.9,-0.1,30-26-1,53.6%,-4.7,1.9,29-24-1,54.7%,-1.2,1.9
Buffalo,157-141-7,52.7%,4.1,0.7,93-88-3,51.4%,2.6,0.3,41-31-2,56.9%,5.4,1.0,59-47-2,55.7%,1.3,0.2,93-89-5,51.1%,5.6,1.0,73-55-3,57.0%,0.1,2.2,63-53-3,54.3%,-6.8,1.0,93-88-4,51.4%,8.4,0.5,55-67-2,45.1%,8.9,-0.8,12-7-1,63.2%,2.0,-1.0,8-9-0,47.1%,0.8,-0.2,42-29-2,59.2%,9.9,+2.5,22-24-2,47.8%,-0.5,-0.8,96-94-4,50.5%,4.1,0.8
Seton Hall,168-151-5,52.7%,3.9,0.4,68-69-2,49.6%,3.5,-0.8,51-40-3,56.0%,5.3,1.0,52-61-2,46.0%,1.7,-1.1,109-87-3,55.6%,4.2,1.1,64-49-2,56.6%,-1.9,1.0,78-54-0,59.1%,-4.1,1.1,90-95-5,48.7%,9.0,0.1,75-76-2,49.7%,9.3,0.6,11-6-0,64.7%,2.5,0.2,8-12-0,40.0%,-0.7,-4.3,44-40-2,52.4%,3.7,+1.1,56-42-1,57.1%,4.5,1.5,98-93-2,51.3%,3.8,0.6
VCU,172-155-6,52.6%,6.5,0.6,84-76-6,52.5%,5.1,0.3,36-53-2,40.5%,7.3,-1.7,44-47-2,48.4%,4.6,-0.1,125-100-4,55.6%,7.0,1.0,58-51-0,53.2%,1.7,0.1,39-46-1,45.9%,-4.8,-0.5,132-108-5,55.0%,10.2,0.9,82-81-4,50.3%,11.3,0.6,15-8-2,65.2%,3.2,3.7,7-2-0,77.8%,14.9,3.3,48-49-0,49.5%,8.7,+0.5,40-30-0,57.1%,6.8,1.4,114-92-2,55.3%,6.2,1.1
N Carolina,186-168-11,52.5%,8.8,0.7,91-78-8,53.9%,8.5,0.6,59-56-2,51.3%,10.3,0.7,52-40-5,56.5%,8.6,1.5,129-122-6,51.4%,8.6,0.5,52-56-3,48.2%,3.0,0.1,26-33-2,44.1%,-4.2,0.4,159-134-9,54.3%,11.5,0.7,79-70-4,53.0%,13.7,0.3,16-15-1,51.6%,3.5,0.6,26-22-4,54.2%,8.2,0.3,56-44-2,56.0%,11.0,+1.9,39-46-1,45.9%,6.8,-0.7,85-75-4,53.1%,9.0,0.8
UC Davis,145-131-6,52.5%,1.7,0.6,76-76-4,50.0%,0.8,0.4,62-62-1,50.0%,1.0,0.5,64-48-2,57.1%,2.8,1.2,76-78-4,49.4%,1.1,0.2,80-56-1,58.8%,-2.0,2.5,78-63-0,55.3%,-4.6,2.0,66-68-6,49.3%,4.6,-0.8,52-52-3,50.0%,7.0,-0.4,9-11-2,45.0%,0.2,-0.1,41-29-0,58.6%,1.7,1.5,34-27-2,55.7%,6.2,+0.8,35-28-0,55.6%,-1.6,1.1,33-29-3,53.2%,3.4,0.1
Gonzaga,180-163-9,52.5%,18.1,1.6,109-105-7,50.9%,17.2,1.8,81-66-5,55.1%,20.0,2.6,18-15-1,54.6%,20.1,1.0,155-145-8,51.7%,17.4,1.4,47-46-3,50.5%,15.1,2.7,8-12-0,40.0%,-6.1,-2.6,172-151-9,53.3%,19.0,1.8,84-63-4,57.1%,25.8,2.1,14-10-1,58.3%,8.9,-0.2,50-58-1,46.3%,16.4,1.1,39-32-0,54.9%,20.6,+1.5,32-26-2,55.2%,18.0,0.7,35-29-2,54.7%,19.8,0.6
Vermont,117-106-6,52.5%,9.0,0.3,68-68-5,50.0%,8.7,0.3,36-27-2,57.1%,7.4,1.1,21-25-1,45.7%,8.2,-0.3,91-78-5,53.9%,9.4,0.4,53-48-3,52.5%,3.8,-0.1,21-27-1,43.8%,-8.5,-1.7,96-79-5,54.9%,11.8,0.9,53-43-3,55.2%,15.5,1.4,6-11-1,35.3%,5.2,-1.8,11-19-1,36.7%,6.1,-1.9,24-16-0,60.0%,14.3,+1.2,25-22-1,53.2%,4.3,-0.2,64-49-2,56.6%,10.7,0.8
Queens,32-29-3,52.5%,0.6,-0.3,21-17-1,55.3%,-0.2,0.5,11-10-1,52.4%,-0.8,0.2,16-13-3,55.2%,-0.9,-0.1,15-15-0,50.0%,1.0,-0.5,14-21-2,40.0%,-8.9,-2.0,17-21-1,44.7%,-9.0,-1.3,15-8-2,65.2%,5.2,1.2,14-8-1,63.6%,11.4,1.3,1-3-0,25.0%,-16.8,-3.9,7-9-1,43.8%,3.1,-0.5,6-2-2,75.0%,15.2,+1.5,5-10-0,33.3%,-10.8,-3.6,13-7-1,65.0%,2.8,-0.1
Purdue,173-157-11,52.4%,10.0,1.1,72-76-5,48.7%,10.2,1.1,62-43-3,59.1%,12.6,1.2,41-35-4,54.0%,8.6,1.2,125-120-7,51.0%,9.5,0.8,44-56-5,44.0%,1.5,-0.9,31-29-2,51.7%,-2.8,1.1,141-128-9,52.4%,12.3,1.0,84-66-5,56.0%,17.4,2.7,12-10-1,54.6%,5.4,1.8,15-8-0,65.2%,16.7,4.9,56-43-3,56.6%,10.4,+0.9,45-38-3,54.2%,9.4,1.1,84-96-7,46.7%,8.2,0.4
Hampton,110-100-2,52.4%,-1.7,0.4,64-52-1,55.2%,-3.1,0.2,35-26-1,57.4%,0.6,0.9,61-53-2,53.5%,-2.9,0.3,48-44-0,52.2%,-1.1,0.9,52-50-0,51.0%,-8.2,0.0,81-81-1,50.0%,-8.7,0.0,28-19-1,59.6%,6.2,1.7,41-35-1,54.0%,6.0,0.6,11-9-0,55.0%,-2.5,2.2,32-24-0,57.1%,-0.8,1.6,20-21-1,48.8%,4.1,+0.3,26-27-0,49.1%,-5.3,1.0,32-41-1,43.8%,-5.0,-1.3
BYU,165-150-9,52.4%,8.3,1.0,103-98-7,51.2%,6.7,0.9,68-51-6,57.1%,10.1,1.8,55-39-3,58.5%,8.4,2.3,105-107-6,49.5%,7.7,0.5,54-51-2,51.4%,2.6,1.1,33-40-4,45.2%,-5.9,0.7,131-110-5,54.4%,11.6,1.0,83-66-6,55.7%,13.7,1.1,9-9-0,50.0%,4.8,1.5,39-45-1,46.4%,6.7,0.7,26-19-2,57.8%,14.4,+2.9,36-33-0,52.2%,8.3,-0.1,49-45-2,52.1%,8.2,0.0
Iowa St,166-151-5,52.4%,4.8,0.8,90-89-3,50.3%,2.9,0.8,52-41-1,55.9%,11.2,1.1,64-62-2,50.8%,0.3,0.1,99-82-3,54.7%,6.8,1.4,48-56-2,46.2%,-5.7,-0.9,70-66-3,51.5%,-5.6,0.8,96-83-2,53.6%,11.8,1.0,80-70-2,53.3%,11.8,1.3,14-5-0,73.7%,7.8,7.1,14-18-2,43.8%,-0.2,0.2,43-33-1,56.6%,10.0,+1.0,33-29-1,53.2%,3.9,0.4,86-87-2,49.7%,2.0,0.0
Arkansas St,148-135-6,52.3%,-0.7,-0.1,92-94-5,49.5%,-3.2,-0.5,49-62-3,44.1%,-0.6,-1.0,77-62-4,55.4%,0.1,0.2,70-67-1,51.1%,-1.4,0.0,68-72-4,48.6%,-7.0,-0.5,96-82-4,53.9%,-6.6,0.7,51-51-2,50.0%,4.0,-1.4,69-54-2,56.1%,5.7,0.3,11-4-0,73.3%,1.8,4.6,45-36-2,55.6%,-0.7,0.1,22-23-0,48.9%,8.0,-0.8,34-18-1,65.4%,-2.2,1.9,43-33-1,56.6%,-1.3,0.1
S Carolina,161-147-4,52.3%,1.8,0.1,91-80-1,53.2%,0.8,0.4,33-29-2,53.2%,6.5,-0.6,65-61-0,51.6%,1.2,1.2,92-80-4,53.5%,1.6,-0.5,59-51-1,53.6%,-4.5,0.5,78-73-2,51.7%,-6.5,0.5,81-74-2,52.3%,7.8,-0.5,78-74-0,51.3%,6.8,-0.1,5-5-1,50.0%,1.4,0.5,11-4-0,73.3%,13.1,6.2,31-36-2,46.3%,3.6,-1.6,39-31-1,55.7%,2.4,0.8,112-109-1,50.7%,-0.5,-0.2
SC Upstate,105-96-6,52.2%,-2.5,0.2,61-60-4,50.4%,-5.9,-0.1,24-31-2,43.6%,-4.6,-1.1,57-60-3,48.7%,-2.3,0.1,46-34-2,57.5%,-1.8,0.6,60-53-5,53.1%,-9.5,0.7,89-74-2,54.6%,-8.9,0.8,15-22-4,40.5%,2.1,-2.4,39-39-1,50.0%,5.2,-0.2,6-7-0,46.2%,-5.9,-4.0,17-10-0,63.0%,-1.8,1.2,21-23-1,47.7%,6.1,+0.2,23-13-1,63.9%,-5.6,1.4,58-48-4,54.7%,-1.2,1.2
Wofford,153-140-3,52.2%,5.1,0.8,100-91-2,52.4%,3.1,0.9,47-35-1,57.3%,7.3,1.8,63-42-0,60.0%,5.6,2.4,90-93-3,49.2%,4.3,0.2,75-70-2,51.7%,-2.1,0.5,65-61-0,51.6%,-6.4,1.0,88-78-3,53.0%,8.7,0.8,59-55-1,51.8%,13.5,1.4,8-9-0,47.1%,-0.8,-1.8,27-24-0,52.9%,9.8,2.7,30-21-1,58.8%,13.8,+1.3,23-28-0,45.1%,-0.2,0.1,71-72-2,49.7%,2.8,0.0
Duke,181-166-8,52.2%,12.1,0.3,88-82-4,51.8%,12.1,0.4,50-39-1,56.2%,15.0,1.9,40-32-2,55.6%,12.6,1.8,132-132-6,50.0%,11.3,-0.5,47-52-3,47.5%,4.8,-0.3,17-16-2,51.5%,-0.9,2.8,162-148-6,52.3%,13.5,0.0,86-76-4,53.1%,18.7,0.4,13-10-0,56.5%,9.7,-1.0,25-25-1,50.0%,6.9,-2.3,50-46-1,52.1%,13.0,+0.9,43-38-3,53.1%,11.0,-0.9,93-92-6,50.3%,12.4,0.3
Abl Christian,97-89-3,52.2%,4.1,0.6,49-55-3,47.1%,-0.3,-0.5,36-26-0,58.1%,4.4,0.7,30-34-2,46.9%,1.9,-0.5,65-53-1,55.1%,4.6,1.1,40-46-1,46.5%,-5.8,-0.6,37-40-1,48.1%,-7.6,-0.2,59-48-2,55.1%,9.0,1.1,39-31-2,55.7%,13.8,1.8,8-8-0,50.0%,-1.3,-0.7,12-13-2,48.0%,0.0,-0.9,23-19-0,54.8%,13.9,+1.3,25-15-0,62.5%,-0.9,2.9,41-42-1,49.4%,6.0,1.3
Utah St,160-147-5,52.1%,6.9,1.3,67-82-2,45.0%,3.8,-0.3,38-39-0,49.4%,9.4,1.4,45-59-0,43.3%,3.1,-1.0,109-84-5,56.5%,8.4,2.3,47-67-3,41.2%,-0.5,-0.6,43-61-2,41.4%,-5.2,0.1,117-83-3,58.5%,11.3,2.0,81-54-2,60.0%,13.8,2.6,14-11-0,56.0%,2.6,1.0,11-11-0,50.0%,8.0,0.7,40-36-2,52.6%,11.1,+1.2,53-29-1,64.6%,8.0,4.2,97-86-5,53.0%,6.3,1.3
Clemson,160-147-6,52.1%,4.6,0.7,63-74-5,46.0%,5.0,-0.2,51-39-0,56.7%,7.3,1.0,56-60-2,48.3%,2.9,-0.3,99-83-4,54.4%,4.9,1.4,44-57-2,43.6%,-3.5,-1.0,61-53-4,53.5%,-3.9,1.0,97-92-2,51.3%,9.0,0.6,85-67-3,55.9%,10.0,1.5,6-5-1,54.6%,1.2,0.7,10-14-0,41.7%,4.1,-0.6,53-43-0,55.2%,4.1,+1.5,44-30-1,59.5%,4.6,1.4,93-89-5,51.1%,3.6,0.8
Presbyterian,99-91-6,52.1%,-3.5,-0.4,61-49-4,55.5%,-6.9,0.0,29-15-2,65.9%,-2.1,1.3,64-49-4,56.6%,-3.1,0.7,31-39-2,44.3%,-3.3,-2.0,54-52-2,50.9%,-11.0,-0.6,79-67-3,54.1%,-8.9,-0.1,20-23-3,46.5%,4.8,-1.1,37-30-3,55.2%,4.9,0.3,7-9-1,43.8%,-4.9,-0.5,12-14-0,46.2%,-2.8,0.4,23-16-2,59.0%,8.3,-0.2,15-26-0,36.6%,-11.0,-1.4,51-53-3,49.0%,-4.3,-1.2
South Dakota,148-136-4,52.1%,2.1,0.0,67-72-2,48.2%,-1.8,-1.0,50-47-2,51.6%,1.4,0.4,61-61-1,50.0%,2.4,0.4,84-71-3,54.2%,1.6,-0.4,68-61-1,52.7%,-5.1,-0.2,73-74-2,49.7%,-7.5,-0.3,74-60-2,55.2%,6.8,0.5,62-47-2,56.9%,10.3,1.1,9-16-0,36.0%,-1.6,-2.8,37-23-1,61.7%,3.0,1.3,39-33-0,54.2%,9.1,+0.3,42-31-2,57.5%,0.4,1.6,52-50-1,51.0%,2.9,-0.5
Jksnville St,144-133-7,52.0%,2.6,0.5,92-85-5,52.0%,0.3,0.6,53-53-2,50.0%,4.2,-0.3,61-66-2,48.0%,0.4,0.2,79-64-5,55.2%,3.7,0.9,80-63-6,55.9%,-3.1,1.1,78-59-5,56.9%,-6.0,2.1,64-73-2,46.7%,5.6,-1.1,49-59-0,45.4%,8.8,-0.7,8-2-1,80.0%,5.2,4.1,38-42-2,47.5%,0.8,-0.6,24-23-2,51.1%,11.1,-0.1,28-25-0,52.8%,-0.8,0.9,45-36-2,55.6%,1.8,2.3
Grd Canyon,118-109-3,52.0%,6.8,0.7,66-68-3,49.3%,5.1,0.1,57-42-2,57.6%,6.3,1.1,33-34-1,49.3%,5.1,-0.6,80-72-2,52.6%,7.8,1.2,36-40-0,47.4%,-1.0,-0.5,35-36-0,49.3%,-6.2,-0.4,81-72-3,52.9%,11.3,1.2,56-53-2,51.4%,12.7,1.3,12-7-1,63.2%,7.3,2.4,23-27-0,46.0%,6.8,0.0,32-20-0,61.5%,11.9,+2.4,20-21-0,48.8%,4.8,0.7,26-33-0,44.1%,7.6,0.2
W Kentucky,161-149-2,51.9%,3.5,-0.1,105-107-1,49.5%,1.4,-1.0,65-60-1,52.0%,4.1,0.1,68-48-1,58.6%,3.9,1.1,92-94-1,49.5%,3.2,-0.6,66-61-0,52.0%,-2.3,-0.6,66-48-1,57.9%,-4.6,1.6,95-100-1,48.7%,6.1,-1.1,66-65-2,50.4%,9.2,-0.4,17-14-0,54.8%,3.4,2.6,33-36-0,47.8%,2.7,-1.8,24-21-0,53.3%,11.0,+1.9,32-21-1,60.4%,3.4,1.4,46-39-1,54.1%,3.5,-0.2
Utah Tech,55-51-3,51.9%,-2.8,-0.2,28-31-3,47.5%,-8.8,-1.1,24-28-1,46.2%,-6.5,-1.9,32-30-2,51.6%,-3.7,0.5,20-19-1,51.3%,0.0,-1.3,25-30-3,45.5%,-10.5,-1.1,40-44-2,47.6%,-10.0,-0.9,15-5-1,75.0%,8.0,3.4,27-20-0,57.5%,5.0,0.7,6-3-0,66.7%,-0.6,1.2,10-16-1,38.5%,-6.4,-1.8,10-11-0,47.6%,9.2,-0.9,17-9-0,65.4%,-3.1,2.4,15-4-1,79.0%,8.7,5.8
E Tenn St,152-141-6,51.9%,5.5,0.4,96-93-3,50.8%,3.0,-0.2,40-42-3,48.8%,6.8,0.1,54-44-3,55.1%,5.8,0.4,95-94-3,50.3%,5.1,0.5,70-61-3,53.4%,-0.5,1.1,61-50-2,55.0%,-5.0,1.5,89-89-4,50.0%,8.2,-0.2,57-67-1,46.0%,11.2,-1.0,16-6-1,72.7%,4.4,3.5,27-27-0,50.0%,7.8,0.2,24-26-3,48.0%,11.9,+0.3,32-22-0,59.3%,5.3,2.8,69-66-2,51.1%,3.8,0.2
Indiana St,154-143-9,51.9%,1.8,0.3,85-80-7,51.5%,0.6,-0.1,32-31-0,50.8%,0.4,-1.8,60-69-4,46.5%,0.1,-0.6,88-71-5,55.4%,3.1,0.9,61-62-3,49.6%,-3.4,-0.3,67-69-5,49.3%,-6.6,0.0,85-71-4,54.5%,7.7,0.6,73-53-5,57.9%,7.7,1.6,11-12-1,47.8%,-2.3,-0.9,2-11-2,15.4%,0.6,-3.1,33-38-1,46.5%,4.3,+0.4,36-25-1,59.0%,1.8,1.0,109-89-6,55.1%,2.9,1.3
Temple,156-145-9,51.8%,0.7,0.0,67-60-5,52.8%,0.3,0.4,41-34-5,54.7%,1.2,-0.2,66-58-5,53.2%,0.9,0.1,86-81-3,51.5%,0.2,0.1,63-49-5,56.3%,-3.1,0.1,80-58-5,58.0%,-5.5,1.3,73-86-4,45.9%,5.7,-1.2,67-69-4,49.3%,4.4,-0.2,9-7-0,56.3%,-2.1,2.0,8-5-0,61.5%,3.2,2.3,46-44-2,51.1%,1.1,-0.6,43-41-2,51.2%,0.7,-0.1,98-99-4,49.8%,0.5,-0.2
Wichita St,159-148-9,51.8%,7.8,0.3,64-65-5,49.6%,7.6,-0.4,38-51-3,42.7%,6.6,-1.9,48-41-3,53.9%,4.8,0.3,107-103-6,51.0%,8.6,0.4,63-41-3,60.6%,3.5,1.1,41-32-4,56.2%,-5.0,0.5,115-111-5,50.9%,11.2,0.3,74-70-5,51.4%,12.6,0.5,5-16-0,23.8%,-0.9,-4.2,8-5-1,61.5%,6.9,3.3,37-45-1,45.1%,6.2,-1.2,58-38-3,60.4%,9.4,2.5,108-76-5,58.7%,9.4,1.7
San Diego St,163-152-11,51.8%,8.5,0.6,93-79-7,54.1%,7.3,0.7,45-42-2,51.7%,10.5,0.4,38-32-5,54.3%,11.5,2.2,119-117-5,50.4%,7.1,0.0,49-56-5,46.7%,2.7,-0.4,27-31-2,46.6%,-4.8,-0.2,134-121-9,52.6%,10.3,0.7,77-63-5,55.0%,14.5,1.1,18-13-0,58.1%,3.3,0.8,16-13-0,55.2%,12.6,2.1,35-41-0,46.1%,10.7,+0.1,35-32-4,52.2%,9.0,0.7,84-84-9,50.0%,7.7,0.4
Kansas St,165-154-5,51.7%,1.9,0.1,92-78-2,54.1%,1.0,0.3,32-43-1,42.7%,5.9,-1.3,65-71-4,47.8%,-1.3,-0.7,96-78-1,55.2%,3.4,0.8,62-47-1,56.9%,-5.3,0.5,86-67-1,56.2%,-5.8,1.2,79-87-4,47.6%,7.7,-0.9,72-80-4,47.4%,6.8,-0.3,8-7-0,53.3%,-5.3,-2.0,12-13-0,48.0%,2.8,-0.5,31-41-2,43.1%,3.4,-1.7,42-35-1,54.6%,2.5,1.4,113-91-4,55.4%,0.8,0.8
