Team,ATS Record,Cover %,MOV,ATS +/-
Portland,2-0-1,100.0%,-6.0,+5.3
Memphis,5-0-0,100.0%,13.0,+15.4
Cleveland,5-0-0,100.0%,10.8,+8.0
Philadelphia,2-0-0,100.0%,3.5,+7.5
Detroit,5-1-0,83.3%,-0.8,+5.0
Brooklyn,4-1-0,80.0%,-0.2,+6.8
Toronto,6-2-0,75.0%,-7.5,+2.7
Utah,4-2-0,66.7%,-2.2,+6.4
Denver,4-3-0,57.1%,12.3,+9.1
LA Clippers,4-3-0,57.1%,-0.1,+3.3
Houston,4-3-0,57.1%,0.7,+0.2
Dallas,5-4-0,55.6%,6.1,+3.4
Orlando,2-2-0,50.0%,-8.5,-2.8
Charlotte,2-2-0,50.0%,-4.0,+3.5
San Antonio,3-3-0,50.0%,-4.0,+0.2
New Orleans,2-2-0,50.0%,-7.0,-2.8
Washington,2-3-0,40.0%,-16.0,-4.8
Okla City,2-4-0,33.3%,7.3,-0.5
LA Lakers,1-2-0,33.3%,-17.3,-14.5
Miami,1-2-0,33.3%,6.0,+1.8
Indiana,2-5-0,28.6%,-6.1,-8.4
Boston,2-5-0,28.6%,8.0,-4.0
Minnesota,1-3-0,25.0%,-6.3,-8.9
New York,1-3-0,25.0%,-2.3,-9.5
Atlanta,2-6-0,25.0%,-6.5,-4.2
Phoenix,2-7-0,22.2%,-5.2,-4.3
Chicago,1-5-1,16.7%,-11.0,-4.2
Golden State,0-3-0,0.0%,-12.3,-13.3
Sacramento,0-4-0,0.0%,-9.8,-12.9
Milwaukee,0-6-0,0.0%,-6.3,-7.5
