Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,52.3,2:00 PM,Baha Mar Convention Center,278,Iona,159,Rice,Iona,Iona,Rice,Rice,+5.5,−110,True,-5.5,−110,False,Iona,4-4-0,50.0%,-8.6,-5.4,1-2-0,33.3%,-19.3,-9.5,Rice,5-3-0,62.5%,5.6,3.9,2-1-0,66.7%,8.3,-0.2,Iona,+5.5,−110,3-3-0,50.0%,-12.3,-5.9,Rice,-5.5,−110,2-2-0,50.0%,7.0,-2.3,11,52.3,2:00 PM,Baha Mar Convention Center,278,Iona,159,Rice,Iona,Iona,Rice,Rice,+5.5,−110,True,-5.5,−110,False,Iona,337-368-15,47.8%,3.2,0.2,152-165-2,48.0%,-0.3,0.2,Rice,330-369-16,47.2%,-2.1,-0.3,143-166-10,46.3%,3.6,-0.3,Iona,+5.5,−110,113-125-3,47.5%,-6.1,0.7,Rice,-5.5,−110,102-107-5,48.8%,6.0,-0.1,11,52.3,2:00 PM,Baha Mar Convention Center,278,Iona,159,Rice,Iona,Iona,Rice,Rice,+5.5,−110,True,-5.5,−110,False,Iona,150-162-6,48.1%,3.8,-0.1,64-69-0,48.1%,0.3,-0.5,Rice,138-148-8,48.3%,-1.2,0.0,60-65-6,48.0%,3.9,-0.1,Iona,+5.5,−110,39-40-1,49.4%,-6.2,0.7,Rice,-5.5,−110,46-47-3,49.5%,6.5,-0.2
12,50.7,5:00 PM,H&PE Arena,152,Texas St,293,Tx Southern,Texas State,Texas State,Texas Southern,Texas Southern,-5,−115,False,+5,−105,True,Texas St,4-2-0,66.7%,5.9,4.3,1-1-0,50.0%,-8.5,0.0,Tx Southern,1-5-0,16.7%,-8.6,-1.6,0-1-0,0.0%,21.0,-4.5,Tx Southern,+5,−105,1-4-0,20.0%,-20.4,-1.0,Texas St,-5,−115,1-0-0,100.0%,20.0,11.5,12,50.7,5:00 PM,H&PE Arena,152,Texas St,293,Tx Southern,Texas State,Texas State,Texas Southern,Texas Southern,-5,−115,False,+5,−105,True,Texas St,170-175-10,49.3%,1.0,0.3,83-76-6,52.2%,-5.7,0.6,Tx Southern,129-143-9,47.4%,-1.8,-0.2,32-46-5,41.0%,7.8,-1.5,Tx Southern,+5,−105,63-57-3,52.5%,-12.9,1.3,Texas St,-5,−115,85-80-5,51.5%,5.4,0.1,12,50.7,5:00 PM,H&PE Arena,152,Texas St,293,Tx Southern,Texas State,Texas State,Texas Southern,Texas Southern,-5,−115,False,+5,−105,True,Texas St,137-140-10,49.5%,3.5,0.4,67-63-6,51.5%,-2.7,0.4,Tx Southern,118-122-9,49.2%,0.2,0.2,30-42-5,41.7%,11.6,-1.4,Tx Southern,+5,−105,58-48-3,54.7%,-12.8,1.9,Texas St,-5,−115,76-73-5,51.0%,5.7,0.2
13,49.0,12:00 PM,Xfinity Center,359,Alcorn St,24,Maryland,Alcorn,Alcorn St.,Maryland,Maryland,+37.5,−115,True,-37.5,−115,False,Alcorn St,3-3-1,50.0%,-25.1,-4.1,3-3-1,50.0%,-25.1,-4.1,Maryland,3-4-0,42.9%,26.7,5.9,3-3-0,50.0%,31.0,+7.8,Alcorn St,+37.5,−115,3-3-1,50.0%,-27.9,-4.1,Maryland,-37.5,−115,3-4-0,42.9%,26.7,5.9,13,49.0,12:00 PM,Xfinity Center,359,Alcorn St,24,Maryland,Alcorn,Alcorn St.,Maryland,Maryland,+37.5,−115,True,-37.5,−115,False,Alcorn St,109-119-5,47.8%,-5.6,-1.0,71-76-2,48.3%,-12.9,-1.6,Maryland,408-393-17,50.9%,7.2,0.1,199-184-9,52.0%,13.6,0.1,Alcorn St,+37.5,−115,74-85-3,46.5%,-17.1,-1.7,Maryland,-37.5,−115,269-253-11,51.5%,9.9,-0.2,13,49.0,12:00 PM,Xfinity Center,359,Alcorn St,24,Maryland,Alcorn,Alcorn St.,Maryland,Maryland,+37.5,−115,True,-37.5,−115,False,Alcorn St,97-96-4,50.3%,-4.8,-0.5,65-61-2,51.6%,-12.8,-0.6,Maryland,158-164-8,49.1%,5.8,0.1,80-91-3,46.8%,11.1,-0.4,Alcorn St,+37.5,−115,62-63-2,49.6%,-16.0,-1.2,Maryland,-37.5,−115,98-105-4,48.3%,10.4,-0.3
14,48.0,7:00 PM,War Memorial at the Sobrato Center,352,Mercyhurst,62,San Francisco,0,0,San Francisco,San Francisco,N/A,N/A,False,-31,−110,False,Mercyhurst,4-2-1,66.7%,1.0,1.6,3-2-1,60.0%,-13.3,-0.2,San Francisco,4-3-0,57.1%,13.7,3.3,3-1-0,75.0%,23.5,+7.9,San Francisco,-31,−110,1-1-0,50.0%,-2.0,0.3,Mercyhurst,N/A,N/A,0,0,0.0,0.0,14,48.0,7:00 PM,War Memorial at the Sobrato Center,352,Mercyhurst,62,San Francisco,0,0,San Francisco,San Francisco,N/A,N/A,False,-31,−110,False,Mercyhurst,4-2-1,66.7%,-2.7,1.6,3-2-1,60.0%,-13.9,-0.2,San Francisco,372-382-16,49.3%,1.8,0.2,157-193-4,44.9%,6.8,-0.5,San Francisco,-31,−110,179-174-9,50.7%,-7.9,0.2,Mercyhurst,N/A,N/A,0,0,0.0,0.0,14,48.0,7:00 PM,War Memorial at the Sobrato Center,352,Mercyhurst,62,San Francisco,0,0,San Francisco,San Francisco,N/A,N/A,False,-31,−110,False,Mercyhurst,4-2-1,66.7%,-0.8,1.6,3-2-1,60.0%,-13.9,-0.2,San Francisco,149-164-6,47.6%,4.7,0.4,65-86-2,43.1%,9.0,-0.5,San Francisco,-31,−110,52-55-2,48.6%,-7.7,0.1,Mercyhurst,N/A,N/A,0,0,0.0,0.0
15,47.0,4:00 PM,Mabee Center,180,Missouri St,291,Oral Roberts,Missouri State,Missouri St.,,Oral Roberts,-2,−112,False,N/A,N/A,False,Missouri St,5-1-0,83.3%,3.6,4.7,1-0-0,100.0%,-7.0,10.0,Oral Roberts,1-3-0,25.0%,2.3,-4.3,0-0-0,0.0%,30.0,--,Oral Roberts,N/A,N/A,1-3-0,25.0%,-18.5,-4.3,Missouri St,-2,−112,1-0-0,100.0%,10.0,9.0,15,47.0,4:00 PM,Mabee Center,180,Missouri St,291,Oral Roberts,Missouri State,Missouri St.,,Oral Roberts,-2,−112,False,N/A,N/A,False,Missouri St,392-394-18,49.9%,2.8,0.2,162-166-8,49.4%,-3.2,-0.4,Oral Roberts,189-219-9,46.3%,3.5,0.0,68-73-4,48.2%,11.3,0.7,Oral Roberts,N/A,N/A,91-110-5,45.3%,-8.4,-0.2,Missouri St,-2,−112,217-225-10,49.1%,7.1,-0.1,15,47.0,4:00 PM,Mabee Center,180,Missouri St,291,Oral Roberts,Missouri State,Missouri St.,,Oral Roberts,-2,−112,False,N/A,N/A,False,Missouri St,147-154-10,48.8%,1.9,-0.3,58-64-5,47.5%,-3.8,-0.8,Oral Roberts,133-149-6,47.2%,1.9,0.1,52-50-2,51.0%,11.6,1.4,Oral Roberts,N/A,N/A,69-85-4,44.8%,-9.0,-0.4,Missouri St,-2,−112,78-82-5,48.8%,6.8,-0.3
16,45.8,2:30 PM,The Palestra,185,Elon,294,U Penn,,Elon University,,Pensylvania,N/A,N/A,False,N/A,N/A,False,Elon,5-1-0,83.3%,7.0,8.2,4-0-0,100.0%,4.8,16.1,U Penn,1-6-0,14.3%,-7.7,-9.0,1-3-0,25.0%,-2.3,-6.0,U Penn,N/A,N/A,1-2-0,33.3%,-16.0,-8.0,Elon,N/A,N/A,2-1-0,66.7%,6.7,3.3,16,45.8,2:30 PM,The Palestra,185,Elon,294,U Penn,,Elon University,,Pensylvania,N/A,N/A,False,N/A,N/A,False,Elon,279-295-10,48.6%,-2.6,0.0,153-139-3,52.4%,-8.9,0.8,U Penn,322-331-16,49.3%,1.5,-0.1,140-164-9,46.1%,5.1,-0.7,U Penn,N/A,N/A,147-158-5,48.2%,-8.7,-0.3,Elon,N/A,N/A,83-89-4,48.3%,4.8,-0.2,16,45.8,2:30 PM,The Palestra,185,Elon,294,U Penn,,Elon University,,Pensylvania,N/A,N/A,False,N/A,N/A,False,Elon,138-145-3,48.8%,-1.9,0.1,80-62-0,56.3%,-6.7,1.4,U Penn,121-120-4,50.2%,0.4,-0.6,61-49-1,55.5%,5.2,0.0,U Penn,N/A,N/A,55-66-3,45.5%,-8.5,-0.9,Elon,N/A,N/A,35-38-1,48.0%,4.8,0.1
17,44.7,2:00 PM,Bramlage Coliseum,363,Ark Pine Bl,72,Kansas St,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Kansas State,Kansas State,+34.5,−108,True,-34.5,−112,False,Ark Pine Bl,3-4-0,42.9%,-21.9,-3.9,3-4-0,42.9%,-31.0,-3.9,Kansas St,2-5-0,28.6%,10.0,-7.9,0-4-0,0.0%,11.0,-14.8,Ark Pine Bl,+34.5,−108,3-4-0,42.9%,-31.0,-3.9,Kansas St,-34.5,−112,2-5-0,28.6%,10.0,-7.9,17,44.7,2:00 PM,Bramlage Coliseum,363,Ark Pine Bl,72,Kansas St,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Kansas State,Kansas State,+34.5,−108,True,-34.5,−112,False,Ark Pine Bl,104-128-3,44.8%,-10.0,-0.6,65-86-2,43.1%,-16.1,-0.7,Kansas St,388-374-16,50.9%,3.5,0.4,185-171-6,52.0%,10.0,0.8,Ark Pine Bl,+34.5,−108,81-109-3,42.6%,-16.2,-1.4,Kansas St,-34.5,−112,205-197-9,51.0%,8.4,0.1,17,44.7,2:00 PM,Bramlage Coliseum,363,Ark Pine Bl,72,Kansas St,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Kansas State,Kansas State,+34.5,−108,True,-34.5,−112,False,Ark Pine Bl,90-110-3,45.0%,-9.0,-0.7,61-78-2,43.9%,-15.9,-0.8,Kansas St,167-156-5,51.7%,2.0,0.0,72-81-4,47.1%,6.9,-0.5,Ark Pine Bl,+34.5,−108,71-94-3,43.0%,-16.6,-1.4,Kansas St,-34.5,−112,81-89-4,47.7%,7.8,-1.0
18,42.3,2:00 PM,Gentry Center,216,Nc-Asheville,287,Tn State,UNC Asheville,UNC Asheville,Tennessee State,Tennessee St.,-1,−110,False,+1,−110,True,Nc-Asheville,2-3-0,40.0%,-9.8,-4.3,2-2-0,50.0%,-14.3,-5.3,Tn State,3-3-0,50.0%,8.9,1.9,1-0-0,100.0%,39.0,+1.5,Tn State,+1,−110,2-3-0,40.0%,-9.2,2.0,Nc-Asheville,-1,−110,0-2-0,0.0%,-0.5,-8.5,18,42.3,2:00 PM,Gentry Center,216,Nc-Asheville,287,Tn State,UNC Asheville,UNC Asheville,Tennessee State,Tennessee St.,-1,−110,False,+1,−110,True,Nc-Asheville,124-119-5,51.0%,0.0,-0.3,53-60-2,46.9%,-7.8,-1.5,Tn State,316-316-11,50.0%,-2.6,-0.3,118-130-2,47.6%,4.2,-0.6,Tn State,+1,−110,201-191-9,51.3%,-9.8,0.0,Nc-Asheville,-1,−110,58-54-3,51.8%,5.3,-0.5,18,42.3,2:00 PM,Gentry Center,216,Nc-Asheville,287,Tn State,UNC Asheville,UNC Asheville,Tennessee State,Tennessee St.,-1,−110,False,+1,−110,True,Nc-Asheville,104-104-3,50.0%,2.3,-0.3,49-54-2,47.6%,-5.3,-1.4,Tn State,126-141-6,47.2%,-0.3,-0.5,56-51-2,52.3%,7.0,-0.1,Tn State,+1,−110,70-80-5,46.7%,-9.4,-0.3,Nc-Asheville,-1,−110,49-49-2,50.0%,5.0,-0.8
19,42.2,1:00 PM,Island Federal Credit Union Arena,164,Norfolk St,328,Stony Brook,Norfolk State,Norfolk State,Stony Brook,Stony Brook,-5.5,−112,False,+5.5,−108,True,Norfolk St,5-1-0,83.3%,13.4,9.3,4-1-0,80.0%,-1.2,7.5,Stony Brook,1-5-0,16.7%,-13.3,-11.4,0-1-0,0.0%,13.0,-13.0,Stony Brook,+5.5,−108,1-5-0,16.7%,-23.5,-11.4,Norfolk St,-5.5,−112,1-0-0,100.0%,9.0,4.5,19,42.2,1:00 PM,Island Federal Credit Union Arena,164,Norfolk St,328,Stony Brook,Norfolk State,Norfolk State,Stony Brook,Stony Brook,-5.5,−112,False,+5.5,−108,True,Norfolk St,139-118-5,54.1%,-0.2,1.2,67-54-1,55.4%,-6.2,0.7,Stony Brook,135-128-7,51.3%,0.0,-0.2,46-49-5,48.4%,5.5,-0.7,Stony Brook,+5.5,−108,67-65-1,50.8%,-8.1,0.5,Norfolk St,-5.5,−112,70-61-4,53.4%,9.2,1.7,19,42.2,1:00 PM,Island Federal Credit Union Arena,164,Norfolk St,328,Stony Brook,Norfolk State,Norfolk State,Stony Brook,Stony Brook,-5.5,−112,False,+5.5,−108,True,Norfolk St,113-96-4,54.1%,4.1,1.3,56-51-1,52.3%,-4.3,0.3,Stony Brook,117-103-7,53.2%,1.8,-0.1,42-45-5,48.3%,7.6,-0.7,Stony Brook,+5.5,−108,60-54-1,52.6%,-8.4,0.3,Norfolk St,-5.5,−112,61-53-4,53.5%,9.6,2.0
20,41.1,12:00 PM,The Palestra,299,Navy,211,Maine,Navy,Navy,Maine,Maine,+1.5,−120,True,-1.5,−110,False,Navy,3-4-0,42.9%,1.1,-4.1,2-0-0,100.0%,0.5,10.3,Maine,5-2-0,71.4%,4.6,4.8,1-0-0,100.0%,38.0,+19.5,Navy,+1.5,−120,2-2-0,50.0%,-4.0,2.6,Maine,-1.5,−110,1-1-0,50.0%,6.0,2.8,20,41.1,12:00 PM,The Palestra,299,Navy,211,Maine,Navy,Navy,Maine,Maine,+1.5,−120,True,-1.5,−110,False,Navy,125-122-3,50.6%,-0.5,0.2,67-60-1,52.8%,-4.9,1.3,Maine,111-105-4,51.4%,-3.1,-0.4,32-34-2,48.5%,3.4,0.1,Navy,+1.5,−120,62-74-1,45.6%,-7.8,0.6,Maine,-1.5,−110,18-20-0,47.4%,1.4,-3.0,20,41.1,12:00 PM,The Palestra,299,Navy,211,Maine,Navy,Navy,Maine,Maine,+1.5,−120,True,-1.5,−110,False,Navy,110-106-3,50.9%,0.8,0.1,58-49-1,54.2%,-1.9,1.4,Maine,103-87-4,54.2%,-7.4,-0.1,31-30-2,50.8%,-0.2,0.6,Navy,+1.5,−120,49-58-1,45.8%,-6.9,0.5,Maine,-1.5,−110,17-15-0,53.1%,2.2,-2.0
21,39.8,12:00 PM,William D. Mullins Memorial Center,354,Njit,141,U Mass,,NJIT,Massachusetts,Massachusetts,N/A,N/A,False,N/A,N/A,False,Njit,4-4-0,50.0%,-12.4,-0.9,2-3-0,40.0%,-17.8,-2.9,U Mass,3-4-0,42.9%,-3.3,-4.9,1-1-0,50.0%,12.5,+1.3,U Mass,N/A,N/A,1-2-0,33.3%,-16.3,-11.0,Njit,N/A,N/A,0,0,0.0,0.0,21,39.8,12:00 PM,William D. Mullins Memorial Center,354,Njit,141,U Mass,,NJIT,Massachusetts,Massachusetts,N/A,N/A,False,N/A,N/A,False,Njit,107-112-4,48.9%,-3.8,-1.1,63-54-2,53.9%,-10.3,0.3,U Mass,372-392-12,48.7%,0.3,-0.4,165-184-6,47.3%,4.6,-0.7,U Mass,N/A,N/A,192-187-4,50.7%,-6.4,0.3,Njit,N/A,N/A,33-42-1,44.0%,1.9,-3.5,21,39.8,12:00 PM,William D. Mullins Memorial Center,354,Njit,141,U Mass,,NJIT,Massachusetts,Massachusetts,N/A,N/A,False,N/A,N/A,False,Njit,105-109-4,49.1%,-2.1,-1.0,62-52-2,54.4%,-7.4,0.3,U Mass,146-152-6,49.0%,-0.8,-0.8,74-72-4,50.7%,4.1,-0.3,U Mass,N/A,N/A,80-76-1,51.3%,-6.4,0.1,Njit,N/A,N/A,33-41-1,44.6%,2.0,-3.2
22,38.4,7:00 PM,Baha Mar Convention Center,201,Indiana St,323,Tarleton St,Indiana State,Indiana St.,Tarleton State,Tarleton State,-8,−105,False,+8,−115,True,Indiana St,3-4-0,42.9%,5.1,-1.8,1-1-0,50.0%,0.0,1.5,Tarleton St,3-5-0,37.5%,-18.4,-6.1,1-1-0,50.0%,1.0,-5.5,Tarleton St,+8,−115,2-5-0,28.6%,-25.4,-8.7,Indiana St,-8,−105,1-3-0,25.0%,6.0,-1.6,22,38.4,7:00 PM,Baha Mar Convention Center,201,Indiana St,323,Tarleton St,Indiana State,Indiana St.,Tarleton State,Tarleton State,-8,−105,False,+8,−115,True,Indiana St,395-384-15,50.7%,0.0,0.2,170-169-6,50.2%,-5.2,-0.2,Tarleton St,57-55-1,50.9%,3.0,0.8,22-19-1,53.7%,14.6,0.6,Tarleton St,+8,−115,35-36-0,49.3%,-8.0,1.0,Indiana St,-8,−105,172-166-5,50.9%,6.5,0.0,22,38.4,7:00 PM,Baha Mar Convention Center,201,Indiana St,323,Tarleton St,Indiana State,Indiana St.,Tarleton State,Tarleton State,-8,−105,False,+8,−115,True,Indiana St,156-145-9,51.8%,1.9,0.3,61-63-3,49.2%,-3.4,-0.4,Tarleton St,57-55-1,50.9%,3.0,0.8,22-19-1,53.7%,14.6,0.6,Tarleton St,+8,−115,35-36-0,49.3%,-8.0,1.0,Indiana St,-8,−105,86-73-4,54.1%,7.7,0.7
23,37.4,2:00 PM,DeGol Arena,208,Radford,321,St Fran (Pa),,Radford,Saint Francis PA,St. Francis (PA),N/A,N/A,False,+7,−112,True,Radford,5-2-0,71.4%,5.1,5.0,1-2-0,33.3%,-19.0,-3.5,St Fran (Pa),5-2-0,71.4%,-7.6,3.4,1-0-0,100.0%,24.5,+14.5,St Fran (Pa),+7,−112,5-2-0,71.4%,-14.3,3.4,Radford,N/A,N/A,2-0-0,100.0%,13.5,5.0,23,37.4,2:00 PM,DeGol Arena,208,Radford,321,St Fran (Pa),,Radford,Saint Francis PA,St. Francis (PA),N/A,N/A,False,+7,−112,True,Radford,118-127-5,48.2%,0.1,-0.1,65-59-3,52.4%,-6.2,1.0,St Fran (Pa),106-110-3,49.1%,-3.9,-0.6,39-40-2,49.4%,2.5,-1.0,St Fran (Pa),+7,−112,65-76-1,46.1%,-10.1,-0.6,Radford,N/A,N/A,58-74-1,43.9%,3.9,-2.0,23,37.4,2:00 PM,DeGol Arena,208,Radford,321,St Fran (Pa),,Radford,Saint Francis PA,St. Francis (PA),N/A,N/A,False,+7,−112,True,Radford,106-112-5,48.6%,2.1,0.0,58-53-3,52.3%,-3.5,1.2,St Fran (Pa),102-104-3,49.5%,-0.9,-0.6,39-40-2,49.4%,6.6,-1.0,St Fran (Pa),+7,−112,61-70-1,46.6%,-9.6,-0.5,Radford,N/A,N/A,54-68-1,44.3%,4.0,-1.9
24,32.8,4:00 PM,Case Gym,315,Sacred Hrt,247,Boston U,Sacred Heart,Sacred Heart,Boston University,Boston U,+5.5,−115,True,-5.5,−105,False,Sacred Hrt,3-4-0,42.9%,-6.9,1.7,1-3-0,25.0%,-17.8,-2.5,Boston U,3-4-0,42.9%,-2.3,0.7,1-2-0,33.3%,6.0,+2.0,Sacred Hrt,+5.5,−115,2-3-0,40.0%,-11.6,0.9,Boston U,-5.5,−105,1-2-0,33.3%,6.0,2.0,24,32.8,4:00 PM,Case Gym,315,Sacred Hrt,247,Boston U,Sacred Heart,Sacred Heart,Boston University,Boston U,+5.5,−115,True,-5.5,−105,False,Sacred Hrt,106-116-2,47.8%,-3.3,-0.5,62-65-1,48.8%,-7.1,-0.6,Boston U,150-146-6,50.7%,1.1,0.0,49-66-0,42.6%,5.1,-2.6,Sacred Hrt,+5.5,−115,58-66-1,46.8%,-8.6,-0.5,Boston U,-5.5,−105,72-71-3,50.4%,4.6,-0.9,24,32.8,4:00 PM,Case Gym,315,Sacred Hrt,247,Boston U,Sacred Heart,Sacred Heart,Boston University,Boston U,+5.5,−115,True,-5.5,−105,False,Sacred Hrt,99-109-2,47.6%,-1.1,-0.3,58-63-1,47.9%,-5.6,-0.5,Boston U,108-122-5,47.0%,0.4,-0.5,40-60-0,40.0%,3.6,-3.0,Sacred Hrt,+5.5,−115,51-62-1,45.1%,-8.2,-0.4,Boston U,-5.5,−105,53-64-3,45.3%,3.6,-1.9
25,29.0,2:00 PM,Rose Hill Gymnasium,357,N Hampshire,213,Fordham,New Hampshire,New Hampshire,Fordham,Fordham,+15,−108,True,-15,−112,False,N Hampshire,2-6-0,25.0%,-9.8,-5.5,1-4-0,20.0%,-23.4,-5.1,Fordham,2-5-0,28.6%,-2.5,-4.6,1-1-0,50.0%,17.7,-4.0,N Hampshire,+15,−108,2-5-0,28.6%,-17.9,-3.9,Fordham,-15,−112,1-2-0,33.3%,3.7,-6.0,25,29.0,2:00 PM,Rose Hill Gymnasium,357,N Hampshire,213,Fordham,New Hampshire,New Hampshire,Fordham,Fordham,+15,−108,True,-15,−112,False,N Hampshire,110-112-4,49.6%,-3.4,-0.5,61-58-1,51.3%,-8.5,-0.4,Fordham,320-380-15,45.7%,-5.1,-0.8,154-176-3,46.7%,0.2,-0.8,N Hampshire,+15,−108,67-65-1,50.8%,-8.6,0.5,Fordham,-15,−112,83-100-1,45.4%,4.9,-1.3,25,29.0,2:00 PM,Rose Hill Gymnasium,357,N Hampshire,213,Fordham,New Hampshire,New Hampshire,Fordham,Fordham,+15,−108,True,-15,−112,False,N Hampshire,100-103-4,49.3%,0.8,-0.4,56-52-1,51.9%,-5.7,-0.1,Fordham,135-152-5,47.0%,-2.2,-0.2,68-83-0,45.0%,2.3,-0.9,N Hampshire,+15,−108,59-57-1,50.9%,-8.4,0.8,Fordham,-15,−112,41-51-1,44.6%,5.5,-1.3
26,28.7,4:00 PM,Merkert Gymnasium,243,Quinnipiac,341,Stonehill,Quinnipiac,Quinnipiac,,Stonehill,-7,−112,False,N/A,N/A,False,Quinnipiac,1-5-0,16.7%,-5.0,-3.9,1-4-0,20.0%,-12.4,-4.2,Stonehill,2-6-0,25.0%,-6.2,3.8,1-1-0,50.0%,7.3,+6.5,Stonehill,N/A,N/A,2-4-0,33.3%,-12.7,5.8,Quinnipiac,-7,−112,1-1-0,50.0%,7.0,3.0,26,28.7,4:00 PM,Merkert Gymnasium,243,Quinnipiac,341,Stonehill,Quinnipiac,Quinnipiac,,Stonehill,-7,−112,False,N/A,N/A,False,Quinnipiac,154-172-9,47.2%,-0.4,-0.3,73-71-6,50.7%,-3.9,-0.3,Stonehill,28-40-0,41.2%,-7.7,-1.0,11-12-0,47.8%,1.0,-1.2,Stonehill,N/A,N/A,21-32-0,39.6%,-12.4,-0.9,Quinnipiac,-7,−112,65-85-5,43.3%,3.6,-1.5,26,28.7,4:00 PM,Merkert Gymnasium,243,Quinnipiac,341,Stonehill,Quinnipiac,Quinnipiac,,Stonehill,-7,−112,False,N/A,N/A,False,Quinnipiac,135-149-9,47.5%,-0.7,-0.2,64-62-6,50.8%,-4.1,0.0,Stonehill,28-40-0,41.2%,-7.5,-1.0,11-12-0,47.8%,1.0,-1.2,Stonehill,N/A,N/A,21-32-0,39.6%,-12.4,-0.9,Quinnipiac,-7,−112,56-72-5,43.8%,3.6,-1.4
