Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,1-0-1,100.0%,18.8,+6.0
Utah Tech,15-4-1,79.0%,8.7,+5.8
St. Thomas,13-6-0,68.4%,9.9,+4.5
Queens,14-7-1,66.7%,3.7,+0.9
Maryland ES,32-16-1,66.7%,-7.7,+2.1
NC Central,34-18-4,65.4%,2.2,+2.6
TX-Arlington,48-31-1,60.8%,2.0,+2.6
Florida A&M,26-17-0,60.5%,-7.8,+2.1
Le Moyne,6-4-0,60.0%,-1.7,+4.7
IPFW,87-58-4,60.0%,1.1,+2.1
Prairie View,26-18-2,59.1%,-7.3,+1.7
N Florida,54-38-2,58.7%,-1.1,+2.3
Arizona,152-111-7,57.8%,12.0,+1.9
Norfolk St,30-22-2,57.7%,-3.0,+2.3
Vermont,78-59-2,56.9%,7.9,+1.2
UC Davis,60-46-3,56.6%,0.1,+0.2
Manhattan,136-106-3,56.2%,0.0,+0.2
Neb Omaha,59-46-2,56.2%,-0.7,+0.5
SE Louisiana,50-39-0,56.2%,0.4,+0.5
Jksnville St,78-61-3,56.1%,-0.1,+1.3
Maine,65-51-3,56.0%,-3.7,+0.3
NC-Asheville,61-48-2,56.0%,0.7,+0.9
SC Upstate,66-52-5,55.9%,-1.9,+1.5
UC Riverside,89-71-2,55.6%,-1.0,+0.3
Coppin St,35-28-1,55.6%,-9.5,+2.2
UCSD,10-8-1,55.6%,6.5,+3.2
San Diego,96-77-2,55.5%,2.1,+1.8
Mercer,87-70-2,55.4%,1.3,+1.1
Michigan St,272-219-7,55.4%,8.6,+0.9
Colgate,77-62-0,55.4%,0.3,+0.8
Lipscomb,58-47-0,55.2%,1.6,+0.8
Jacksonville,53-43-1,55.2%,0.3,+1.5
Weber St,75-61-1,55.2%,4.3,+1.0
Jackson St,27-22-1,55.1%,-6.6,+0.6
Utah Valley,38-31-2,55.1%,4.0,+2.2
Davidson,202-166-5,54.9%,6.4,+1.0
Villanova,263-218-7,54.7%,6.9,+0.9
VCU,251-209-7,54.6%,6.2,+1.2
Oakland,66-55-2,54.6%,0.1,+0.3
Kansas City,42-35-1,54.6%,-3.3,+0.4
Grambling St,30-25-1,54.6%,-7.7,+3.3
Seattle,42-35-1,54.6%,3.1,+1.1
Gonzaga,93-78-6,54.4%,15.3,+1.2
BYU,155-130-8,54.4%,9.4,+1.0
U Penn,103-87-5,54.2%,0.4,+0.6
N Hampshire,65-55-2,54.2%,-3.0,+1.0
Belmont,72-61-1,54.1%,6.8,+0.9
Tennessee,289-245-5,54.1%,5.8,+1.0
Kansas St,259-220-13,54.1%,2.3,+1.0
Texas A&M,248-211-9,54.0%,1.5,+0.1
Cornell,47-40-2,54.0%,0.5,+0.9
TX Southern,34-29-2,54.0%,-7.4,+0.3
S Mississippi,171-146-7,53.9%,1.3,+0.5
LA Tech,89-76-3,53.9%,6.0,+0.7
Niagara,110-94-6,53.9%,0.1,+1.3
Cal Baptist,35-30-0,53.9%,7.5,+0.9
TX A&M-Com,7-6-0,53.9%,2.2,-0.8
Tarleton St,14-12-0,53.9%,6.7,+0.4
Middle Tenn,99-85-3,53.8%,1.2,0.0
TX El Paso,128-110-5,53.8%,4.2,+0.5
Florida St,227-196-13,53.7%,1.8,+0.1
Auburn,272-235-13,53.7%,2.2,+0.4
UC Irvine,105-91-4,53.6%,4.1,+1.3
Wichita St,248-215-14,53.6%,5.8,+0.6
N Carolina,242-210-6,53.5%,8.9,+0.8
N Kentucky,46-40-1,53.5%,5.5,+2.2
Utah,161-140-10,53.5%,5.2,+1.2
Campbell,54-47-2,53.5%,-1.5,+0.8
Drexel,141-123-10,53.4%,2.0,+0.7
Sam Hous St,55-48-3,53.4%,5.1,+0.4
Army,87-76-2,53.4%,-3.3,-0.3
Kent St,267-234-16,53.3%,5.2,+0.8
S Dakota St,65-57-0,53.3%,4.2,+1.7
Saint Louis,280-246-4,53.2%,1.3,+0.3
Memphis,240-211-10,53.2%,8.4,+0.9
Utah St,158-139-10,53.2%,6.5,+1.2
N Arizona,67-59-1,53.2%,2.0,+0.8
Louisville,234-207-14,53.1%,7.6,+0.9
Xavier,265-235-9,53.0%,7.5,+0.9
New Mexico,213-189-8,53.0%,4.5,+0.4
Fairfield,136-121-9,52.9%,1.1,+0.2
Miss State,266-237-15,52.9%,2.1,+0.4
Harvard,57-51-2,52.8%,1.2,+1.0
Akron,258-231-7,52.8%,4.9,+0.2
San Diego St,202-181-14,52.7%,6.9,+1.0
GA Southern,78-70-6,52.7%,2.1,0.0
