Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Golden State,10-8-0,55.6%,44.4%,-0.7,7-5-0,58.3%,41.7%,-0.9,1-0-0,100.0%,0.0%,22.0,3-2-0,60.0%,40.0%,1.9,6-6-0,50.0%,50.0%,-3.7,6-4-0,60.0%,40.0%,1.9,5-1-0,83.3%,16.7%,11.1,5-7-0,41.7%,58.3%,-6.6,4-4-0,50.0%,50.0%,-3.9,0-2-0,0.0%,100.0%,-28.8,7-5-0,58.3%,41.7%,0.9,3-2-0,60.0%,40.0%,6.0,0-1-0,0.0%,100.0%,-31.5,2-1-0,66.7%,33.3%,4.0
Philadelphia,9-8-0,52.9%,47.1%,-0.4,5-5-0,50.0%,50.0%,0.5,1-0-0,100.0%,0.0%,10.5,7-6-0,53.9%,46.2%,-0.6,1-2-0,33.3%,66.7%,-2.8,4-4-0,50.0%,50.0%,-3.9,6-5-0,54.6%,45.5%,0.5,3-3-0,50.0%,50.0%,-2.0,5-4-0,55.6%,44.4%,2.8,1-0-0,100.0%,0.0%,1.5,5-6-0,45.5%,54.6%,-0.7,3-2-0,60.0%,40.0%,-1.7,1-1-0,50.0%,50.0%,-1.0,2-2-0,50.0%,50.0%,-2.6
Brooklyn,10-9-0,52.6%,47.4%,6.3,5-5-0,50.0%,50.0%,-0.1,1-0-0,100.0%,0.0%,12.5,4-6-0,40.0%,60.0%,-0.8,5-3-0,62.5%,37.5%,14.4,6-6-0,50.0%,50.0%,4.3,7-8-0,46.7%,53.3%,8.2,3-1-0,75.0%,25.0%,-0.9,4-3-0,57.1%,42.9%,9.6,1-3-0,25.0%,75.0%,-1.6,8-4-0,66.7%,33.3%,10.5,3-2-0,60.0%,40.0%,21.8,2-2-0,50.0%,50.0%,2.9,0-2-0,0.0%,100.0%,-6.3
LA Lakers,9-9-0,50.0%,50.0%,3.3,5-5-0,50.0%,50.0%,2.5,0-1-0,0.0%,100.0%,-11.0,3-4-0,42.9%,57.1%,4.1,6-4-0,60.0%,40.0%,4.3,4-5-0,44.4%,55.6%,0.4,2-3-0,40.0%,60.0%,-0.9,7-6-0,53.9%,46.2%,5.0,5-4-0,55.6%,44.4%,6.3,1-2-0,33.3%,66.7%,0.3,5-4-0,55.6%,44.4%,5.3,3-3-0,50.0%,50.0%,2.7,1-1-0,50.0%,50.0%,9.8,3-2-0,60.0%,40.0%,4.4
New Orleans,9-9-1,50.0%,50.0%,-2.0,7-7-0,50.0%,50.0%,-1.1,1-0-0,100.0%,0.0%,9.0,6-7-1,46.2%,53.9%,-2.6,2-2-0,50.0%,50.0%,-2.5,4-5-0,44.4%,55.6%,-5.3,6-7-0,46.2%,53.9%,-3.4,3-2-1,60.0%,40.0%,1.2,5-4-1,55.6%,44.4%,1.1,1-2-1,33.3%,66.7%,-8.3,5-6-0,45.5%,54.6%,-1.2,2-1-0,66.7%,33.3%,0.0,0-1-1,0.0%,100.0%,-11.3,2-1-0,66.7%,33.3%,0.0
Miami,8-8-0,50.0%,50.0%,-0.5,6-4-0,60.0%,40.0%,2.6,2-0-0,100.0%,0.0%,12.5,3-5-0,37.5%,62.5%,-4.8,4-3-0,57.1%,42.9%,3.6,5-4-0,55.6%,44.4%,1.1,5-1-0,83.3%,16.7%,4.3,3-7-0,30.0%,70.0%,-3.4,3-4-0,42.9%,57.1%,-2.5,0-2-0,0.0%,100.0%,-21.8,5-4-0,55.6%,44.4%,1.7,2-1-0,66.7%,33.3%,7.7,0-3-0,0.0%,100.0%,-19.0,1-2-0,33.3%,66.7%,-1.7
Boston,9-9-0,50.0%,50.0%,1.6,4-3-0,57.1%,42.9%,4.1,1-0-0,100.0%,0.0%,19.5,1-2-0,33.3%,66.7%,8.0,7-7-0,50.0%,50.0%,-1.1,3-6-0,33.3%,66.7%,0.0,,,,,9-9-0,50.0%,50.0%,1.6,6-3-0,66.7%,33.3%,3.1,2-1-0,66.7%,33.3%,6.5,4-7-0,36.4%,63.6%,0.2,3-2-0,60.0%,40.0%,3.5,2-4-0,33.3%,66.7%,-3.1,2-1-0,66.7%,33.3%,-4.3
Sacramento,9-10-0,47.4%,52.6%,-0.3,3-5-0,37.5%,62.5%,0.4,1-0-0,100.0%,0.0%,10.0,5-5-0,50.0%,50.0%,0.7,3-5-0,37.5%,62.5%,-2.8,4-5-0,44.4%,55.6%,0.2,5-2-0,71.4%,28.6%,13.6,4-8-0,33.3%,66.7%,-8.4,5-5-0,50.0%,50.0%,-0.7,3-2-0,60.0%,40.0%,2.4,4-7-0,36.4%,63.6%,-0.4,4-4-0,50.0%,50.0%,-2.9,2-1-0,66.7%,33.3%,4.7,1-1-0,50.0%,50.0%,-11.8
San Antonio,9-10-0,47.4%,52.6%,-2.3,7-3-0,70.0%,30.0%,8.4,1-0-0,100.0%,0.0%,2.5,2-6-0,25.0%,75.0%,-10.7,6-4-0,60.0%,40.0%,3.9,4-3-0,57.1%,42.9%,-6.0,5-8-0,38.5%,61.5%,-8.1,4-2-0,66.7%,33.3%,10.2,5-7-0,41.7%,58.3%,-0.2,1-3-0,25.0%,75.0%,-13.9,6-6-0,50.0%,50.0%,0.0,1-4-0,20.0%,80.0%,-11.5,1-3-0,25.0%,75.0%,-17.5,1-1-0,50.0%,50.0%,4.5
Houston,9-10-1,47.4%,52.6%,-2.6,6-6-1,50.0%,50.0%,-3.9,0-1-0,0.0%,100.0%,-15.5,3-3-0,50.0%,50.0%,-2.4,6-6-1,50.0%,50.0%,-1.7,4-5-0,44.4%,55.6%,-2.8,2-3-0,40.0%,60.0%,-6.4,7-7-1,50.0%,50.0%,-1.3,5-5-1,50.0%,50.0%,-2.5,1-4-0,20.0%,80.0%,-13.9,7-4-1,63.6%,36.4%,3.4,1-1-0,50.0%,50.0%,-4.0,2-3-0,40.0%,60.0%,1.4,1-1-0,50.0%,50.0%,-4.0
Toronto,9-10-0,47.4%,52.6%,1.2,6-3-0,66.7%,33.3%,4.7,1-0-0,100.0%,0.0%,17.0,7-7-0,50.0%,50.0%,1.3,1-3-0,25.0%,75.0%,-3.1,3-8-0,27.3%,72.7%,-3.8,9-10-0,47.4%,52.6%,1.2,,,,,6-2-0,75.0%,25.0%,8.0,2-3-0,40.0%,60.0%,1.8,6-3-0,66.7%,33.3%,6.6,1-2-0,33.3%,66.7%,-12.2,2-5-0,28.6%,71.4%,2.4,0-4-0,0.0%,100.0%,-15.8
Washington,8-9-0,47.1%,52.9%,-1.5,4-5-0,44.4%,55.6%,-0.1,0-1-0,0.0%,100.0%,-7.0,7-7-0,50.0%,50.0%,-2.1,1-1-0,50.0%,50.0%,5.8,5-3-0,62.5%,37.5%,-0.2,8-9-0,47.1%,52.9%,-1.5,,,,,3-6-0,33.3%,66.7%,-2.6,1-2-0,33.3%,66.7%,-11.3,6-4-0,60.0%,40.0%,5.8,3-2-0,60.0%,40.0%,-2.3,1-2-0,33.3%,66.7%,-4.3,1-2-0,33.3%,66.7%,-13.8
Orlando,9-11-0,45.0%,55.0%,-6.1,6-7-0,46.2%,53.9%,-6.0,1-0-0,100.0%,0.0%,5.0,4-3-0,57.1%,42.9%,-2.7,4-8-0,33.3%,66.7%,-8.9,5-6-0,45.5%,54.6%,-6.7,5-2-0,71.4%,28.6%,-0.4,4-9-0,30.8%,69.2%,-9.1,4-5-0,44.4%,55.6%,-5.3,2-2-0,50.0%,50.0%,-8.9,6-8-0,42.9%,57.1%,-6.2,2-1-0,66.7%,33.3%,10.8,1-3-0,25.0%,75.0%,-19.0,0-1-0,0.0%,100.0%,-4.0
Utah,8-10-0,44.4%,55.6%,0.4,3-5-0,37.5%,62.5%,0.0,1-0-0,100.0%,0.0%,20.5,4-9-0,30.8%,69.2%,-2.8,3-1-0,75.0%,25.0%,5.8,5-4-0,55.6%,44.4%,5.7,8-10-0,44.4%,55.6%,0.4,,,,,3-6-0,33.3%,66.7%,-4.9,0-3-0,0.0%,100.0%,-10.2,5-5-0,50.0%,50.0%,2.4,3-2-0,60.0%,40.0%,-4.3,2-3-0,40.0%,60.0%,5.6,2-2-0,50.0%,50.0%,-1.9
Okla City,8-10-0,44.4%,55.6%,-5.9,4-4-0,50.0%,50.0%,-7.0,1-1-0,50.0%,50.0%,-12.8,2-2-0,50.0%,50.0%,7.9,6-7-0,46.2%,53.9%,-7.5,3-5-0,37.5%,62.5%,-6.0,0-1-0,0.0%,100.0%,-39.5,8-9-0,47.1%,52.9%,-3.9,5-5-0,50.0%,50.0%,-5.8,2-2-0,50.0%,50.0%,1.6,5-6-0,45.5%,54.6%,-5.8,2-3-0,40.0%,60.0%,-9.5,2-3-0,40.0%,60.0%,-0.5,0-1-0,0.0%,100.0%,-23.0
Detroit,8-12-0,40.0%,60.0%,-1.0,6-8-0,42.9%,57.1%,1.2,0-1-0,0.0%,100.0%,-12.0,5-6-0,45.5%,54.6%,-2.5,3-5-0,37.5%,62.5%,2.4,4-7-0,36.4%,63.6%,-3.1,6-7-0,46.2%,53.9%,0.3,2-5-0,28.6%,71.4%,-3.4,4-5-0,44.4%,55.6%,1.6,2-2-0,50.0%,50.0%,10.5,5-9-0,35.7%,64.3%,-5.1,1-1-0,50.0%,50.0%,2.3,1-3-0,25.0%,75.0%,-10.3,1-0-0,100.0%,0.0%,22.0
Portland,7-11-1,38.9%,61.1%,-4.4,6-6-0,50.0%,50.0%,-0.8,1-0-0,100.0%,0.0%,22.0,4-6-1,40.0%,60.0%,-6.4,2-5-0,28.6%,71.4%,-5.0,3-7-1,30.0%,70.0%,-10.3,7-11-1,38.9%,61.1%,-4.4,,,,,4-4-0,50.0%,50.0%,3.7,1-4-0,20.0%,80.0%,-16.3,4-5-1,44.4%,55.6%,-0.8,1-2-1,33.3%,66.7%,-4.0,0-3-0,0.0%,100.0%,-19.5,1-2-0,33.3%,66.7%,-5.3
Milwaukee,7-11-0,38.9%,61.1%,-2.5,5-5-0,50.0%,50.0%,-0.6,1-0-0,100.0%,0.0%,10.5,1-8-0,11.1%,88.9%,-12.3,5-3-0,62.5%,37.5%,6.9,3-5-0,37.5%,62.5%,-3.8,1-4-0,20.0%,80.0%,-7.8,6-7-0,46.2%,53.9%,-0.5,4-6-0,40.0%,60.0%,-1.5,2-2-0,50.0%,50.0%,8.8,3-6-0,33.3%,66.7%,-7.6,0-4-0,0.0%,100.0%,-12.6,2-2-0,50.0%,50.0%,2.9,1-3-0,25.0%,75.0%,-5.6
Charlotte,7-11-0,38.9%,61.1%,-2.1,2-9-0,18.2%,81.8%,-11.0,0-1-0,0.0%,100.0%,-15.5,4-7-0,36.4%,63.6%,-2.3,3-3-0,50.0%,50.0%,0.6,4-4-0,50.0%,50.0%,2.7,6-11-0,35.3%,64.7%,-4.9,1-0-0,100.0%,0.0%,46.0,3-7-0,30.0%,70.0%,-5.9,1-2-0,33.3%,66.7%,-1.0,4-8-0,33.3%,66.7%,-6.2,3-1-0,75.0%,25.0%,12.3,2-1-0,66.7%,33.3%,11.5,2-0-0,100.0%,0.0%,27.8
LA Clippers,7-12-1,36.8%,63.2%,-2.6,5-3-1,62.5%,37.5%,0.1,1-0-0,100.0%,0.0%,4.5,3-4-1,42.9%,57.1%,0.1,3-8-0,27.3%,72.7%,-5.2,4-4-1,50.0%,50.0%,3.7,5-7-1,41.7%,58.3%,-1.9,2-5-0,28.6%,71.4%,-3.9,3-8-0,27.3%,72.7%,-7.7,2-3-0,40.0%,60.0%,-4.4,4-7-1,36.4%,63.6%,-1.8,1-5-0,16.7%,83.3%,-0.5,1-4-0,20.0%,80.0%,-9.9,0-2-0,0.0%,100.0%,-6.5
