Rank,Hotness Score,Matchup,Time,Location
1,81.3,#1 Okla City  at  #13 Miami,8:00 PM,Kaseya Center
2,79.8,#14 Milwaukee  at  #3 Cleveland,7:30 PM,Rocket Mortgage FieldHouse
3,58.7,#26 Charlotte  at  #19 Philadelphia,7:00 PM,Wells Fargo Center
