,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
0,1,97.8,9:30 PM,Littlejohn Coliseum,9,Kentucky,33,Clemson,Kentucky,Clemson,-1.0,0.5283,False,1.0,0.5192,True,0,0.571,28.6,6.5,0,0.0,0.0,0.0,8,0.5,16.5,0.5,5,0.4,24.4,-1.2,Clemson,1.0,0.5192,0,0.0,-13.0,-9.5,Kentucky,-1.0,0.5283,0,0.5,32.5,5.8,Kentucky,Clemson,-1.0,1.0,0,0.51,10.2,0.5,0,0.509,3.6,1.0,776,0.503,4.1,0.3,370,0.526,9.4,0.8,1.0,317,0.518,-6.7,0.3,-1.0,0,0.503,11.7,0.1,Kentucky,Clemson,-1.0,1.0,0,0.504,10.8,0.5,0,0.505,3.3,0.6,318,0.522,4.7,0.8,157,0.558,10.2,1.5,1.0,119,0.53,-4.0,0.9,-1.0,0,0.495,13.1,0.1,138.0,51.0,138.0,51.0,Kentucky,Clemson,True
1,2,96.6,9:00 PM,Kohl Center,23,Michigan,34,Wisconsin,Michigan,Wisconsin,3.5,0.5283,True,-3.5,0.5192,False,0,0.714,20.7,7.0,0,0.0,0.0,0.0,8,0.625,16.0,2.4,6,0.5,17.7,0.0,Michigan,3.5,0.5283,0,0.0,0.0,0.0,Wisconsin,-3.5,0.5192,0,0.5,17.8,-1.4,Michigan,Wisconsin,3.5,-3.5,0,0.514,3.9,0.5,0,0.456,-5.0,-0.7,881,0.523,7.0,0.7,411,0.526,13.1,0.9,3.5,347,0.494,-6.2,0.6,-3.5,0,0.516,10.1,0.2,Michigan,Wisconsin,3.5,-3.5,0,0.518,6.1,0.7,0,0.453,-2.5,-0.3,349,0.506,6.1,0.2,168,0.497,11.2,-0.2,3.5,106,0.476,-4.4,1.3,-3.5,0,0.487,9.4,-0.8,172.0,354.0,354.0,172.0,Michigan,Wisconsin,False
2,3,96.1,9:00 PM,KFC Yum! Center,37,Mississippi,38,Louisville,Mississippi,Louisville,3.0,0.5192,True,-3.0,0.5283,False,0,0.667,14.0,0.7,0,0.0,0.0,0.0,7,0.571,15.0,4.0,4,0.5,18.3,-0.6,Mississippi,3.0,0.5192,0,1.0,4.5,7.3,Louisville,-3.0,0.5283,0,0.5,12.8,-0.8,Mississippi,Louisville,3.0,-3.0,0,0.503,3.4,-0.6,0,0.517,-4.6,-0.5,857,0.507,7.3,0.4,436,0.494,12.1,0.0,3.0,354,0.503,-6.3,-0.2,-3.0,0,0.516,11.6,0.6,Mississippi,Louisville,3.0,-3.0,0,0.506,1.8,-1.0,0,0.558,-4.0,0.1,316,0.472,4.0,-0.6,171,0.473,9.4,-0.6,3.0,142,0.539,-5.1,0.8,-3.0,0,0.492,11.1,-0.1,178.0,152.0,152.0,178.0,Mississippi,Louisville,False
3,4,95.0,6:30 PM,William B. Finneran Pavilion,10,Cincinnati,62,Villanova,Cincinnati,Villanova,-3.5,0.5283,False,3.5,0.5192,True,0,0.667,29.3,5.8,0,1.0,19.5,9.3,8,0.5,11.1,-0.7,5,0.6,21.4,+2.8,Villanova,3.5,0.5192,0,1.0,-1.0,5.0,Cincinnati,-3.5,0.5283,0,0.667,29.3,5.8,Cincinnati,Villanova,-3.5,3.5,0,0.477,8.1,0.2,0,0.482,0.7,-0.1,866,0.539,7.0,0.6,362,0.549,11.6,0.8,3.5,241,0.525,-3.8,1.4,-3.5,0,0.475,11.2,0.2,Cincinnati,Villanova,-3.5,3.5,0,0.485,8.4,0.5,0,0.469,1.2,-0.5,357,0.56,10.1,0.6,144,0.559,14.8,0.7,3.5,47,0.533,-4.1,-0.1,-3.5,0,0.486,12.0,0.8,49.0,337.0,49.0,337.0,Cincinnati,Villanova,True
4,5,93.8,7:00 PM,Carver-Hawkeye Arena,60,Northwestern,42,Iowa,Northwestern,Iowa,5.0,0.5192,True,-5.0,0.5283,False,0,0.286,10.1,-1.0,0,0.0,-5.0,-0.5,7,0.429,16.6,-2.5,5,0.4,22.8,-2.3,Northwestern,5.0,0.5192,0,0.0,-5.0,-0.5,Iowa,-5.0,0.5283,0,0.429,16.6,-2.5,Northwestern,Iowa,5.0,-5.0,0,0.495,0.0,0.0,0,0.517,-8.0,0.5,837,0.489,4.4,0.1,406,0.526,11.4,0.7,5.0,461,0.49,-8.4,0.1,-5.0,0,0.501,10.2,0.0,Northwestern,Iowa,5.0,-5.0,0,0.508,2.4,0.4,0,0.551,-5.0,1.0,333,0.506,6.3,0.7,168,0.583,13.4,1.4,5.0,163,0.503,-6.5,0.3,-5.0,0,0.544,12.0,0.8,218.0,125.0,125.0,218.0,Northwestern,Iowa,False
5,7,92.8,7:00 PM,Stegeman Coliseum,68,Notre Dame,44,Georgia,Notre Dame,Georgia,9.0,0.5283,True,-9.0,0.5192,False,0,0.571,6.6,-1.1,0,1.0,21.0,18.0,8,0.625,17.5,6.1,5,0.6,28.0,+7.7,Notre Dame,9.0,0.5283,0,1.0,-5.3,3.0,Georgia,-9.0,0.5192,0,0.667,24.7,7.4,Notre Dame,Georgia,9.0,-9.0,0,0.494,5.0,0.1,0,0.522,-2.5,1.0,796,0.503,0.3,0.1,391,0.486,5.8,0.1,9.0,344,0.54,-4.6,1.5,-9.0,0,0.5,7.2,-0.3,Notre Dame,Georgia,9.0,-9.0,0,0.494,3.9,-0.3,0,0.539,-2.8,1.0,328,0.502,-0.2,-0.4,174,0.465,5.1,-0.5,9.0,147,0.546,-5.0,1.2,-9.0,0,0.469,7.9,-0.8,219.0,102.0,102.0,219.0,Notre Dame,Georgia,True
6,8,92.4,7:00 PM,Watsco Center,36,Arkansas,80,Miami,Arkansas,Miami-Florida,-5.0,0.5192,False,5.0,0.5283,True,0,0.286,17.0,3.0,0,0.0,0.0,0.0,7,0.143,9.6,-8.5,4,0.25,22.8,-6.5,Miami,5.0,0.5283,0,0.0,-7.0,-3.5,Arkansas,-5.0,0.5192,0,0.4,27.4,6.1,Arkansas,Miami-Florida,-5.0,5.0,0,0.48,5.1,-0.4,0,0.417,-5.6,-1.7,791,0.522,4.1,0.3,356,0.49,8.8,-0.4,5.0,344,0.577,-4.3,1.8,-5.0,0,0.5,8.8,-0.1,Arkansas,Miami-Florida,-5.0,5.0,0,0.509,5.5,0.2,0,0.519,-2.9,-0.1,335,0.492,3.5,-0.6,156,0.47,8.3,-1.3,5.0,133,0.546,-5.2,0.8,-5.0,0,0.52,10.8,0.8,14.0,170.0,14.0,170.0,Arkansas,Miami-Florida,True
7,10,91.8,7:30 PM,Thompson-Boling Arena at Food City Center,90,Syracuse,4,Tennessee,Syracuse,Tennessee,18.5,0.5192,True,-18.5,0.5283,False,0,0.5,2.7,-2.9,0,0.0,0.0,0.0,7,0.857,26.9,7.6,4,0.75,32.3,+2.3,Syracuse,18.5,0.5192,0,1.0,-4.5,6.5,Tennessee,-18.5,0.5283,0,0.833,27.7,4.8,Syracuse,Tennessee,18.5,-18.5,0,0.501,6.7,0.1,0,0.519,0.0,0.4,841,0.519,6.2,0.5,394,0.539,12.4,1.3,18.5,252,0.512,-4.0,1.4,-18.5,0,0.49,9.4,-0.3,Syracuse,Tennessee,18.5,-18.5,0,0.486,3.5,0.2,0,0.451,-3.9,-0.3,337,0.511,7.3,0.8,162,0.503,13.3,1.1,18.5,132,0.484,-5.4,0.9,-18.5,0,0.504,11.1,0.2,291.0,294.0,294.0,291.0,Syracuse,Tennessee,True
8,11,91.7,9:00 PM,Reed Arena,88,Wake Forest,32,Texas A&M,Wake Forest,Texas A&M-CC,8.0,0.5238,True,-8.0,0.5238,False,0,0.222,3.9,-9.8,0,0.0,-15.0,-7.5,8,0.429,10.5,-2.9,4,0.75,22.3,+0.5,Wake Forest,8.0,0.5238,0,0.333,-10.0,-4.2,Texas A&M,-8.0,0.5238,0,0.429,10.5,-2.9,Wake Forest,Texas A&M-CC,8.0,-8.0,0,0.477,1.9,-0.2,0,0.454,-5.4,-0.4,748,0.52,2.8,-0.1,348,0.515,9.1,-0.3,8.0,395,0.463,-8.3,-0.4,-8.0,0,0.53,8.4,-0.2,Wake Forest,Texas A&M-CC,8.0,-8.0,0,0.487,0.5,0.0,0,0.435,-6.7,-0.4,323,0.511,4.0,-0.1,155,0.481,8.9,-1.1,8.0,170,0.462,-8.2,-0.6,-8.0,0,0.508,8.6,-0.8,346.0,296.0,296.0,346.0,,,
9,14,87.7,7:00 PM,Mizzou Arena,124,California,46,Missouri,California,Missouri,9.0,0.5192,True,-9.0,0.5283,False,0,0.5,8.7,-0.6,0,0.5,-5.5,1.5,7,0.429,27.1,5.2,6,0.5,33.0,+6.8,California,9.0,0.5192,0,0.5,-5.5,1.5,Missouri,-9.0,0.5283,0,0.5,33.0,6.8,California,Missouri,9.0,-9.0,0,0.494,0.9,-0.6,0,0.505,-5.8,-0.5,799,0.48,3.4,-0.4,384,0.507,10.7,0.6,9.0,401,0.48,-8.2,-0.9,-9.0,0,0.493,9.3,-0.1,California,Missouri,9.0,-9.0,0,0.475,-3.0,-1.3,0,0.455,-10.3,-2.2,318,0.466,-0.6,-0.8,162,0.471,5.5,-0.8,9.0,201,0.49,-9.5,-0.9,-9.0,0,0.444,9.3,-1.2,39.0,179.0,179.0,39.0,California,Missouri,False
