Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,97.8,9:30 PM,Littlejohn Coliseum,9,Kentucky,33,Clemson,Kentucky,Kentucky,Clemson,Clemson,-1,−112,False,+1,−108,True,Kentucky,4-3-0,57.1%,28.6,6.5,0,0,0.0,0.0,Clemson,4-4-0,50.0%,16.5,0.5,2-3-0,40.0%,24.4,-1.2,Clemson,+1,−108,0-1-0,0.0%,-13.0,-9.5,Kentucky,-1,−112,3-3-0,50.0%,32.5,5.8
2,96.6,9:00 PM,Kohl Center,23,Michigan,34,Wisconsin,Michigan,Michigan,Wisconsin,Wisconsin,+3.5,−112,True,-3.5,−108,False,Michigan,5-2-0,71.4%,20.7,7.0,0,0,0.0,0.0,Wisconsin,5-3-0,62.5%,16.0,2.4,3-3-0,50.0%,17.7,0.0,Michigan,+3.5,−112,0,0,0.0,0.0,Wisconsin,-3.5,−108,3-3-0,50.0%,17.8,-1.4
3,96.1,9:00 PM,KFC Yum! Center,37,Mississippi,38,Louisville,Ole Miss,Mississippi,Louisville,Louisville,+3,−108,True,-3,−112,False,Mississippi,4-2-1,66.7%,14.0,0.7,0,0,0.0,0.0,Louisville,4-3-0,57.1%,15.0,4.0,2-2-0,50.0%,18.3,-0.6,Mississippi,+3,−108,2-0-0,100.0%,4.5,7.3,Louisville,-3,−112,3-3-0,50.0%,12.8,-0.8
4,95.0,6:30 PM,William B. Finneran Pavilion,10,Cincinnati,62,Villanova,Cincinnati,Cincinnati,Villanova,Villanova,-3.5,−112,False,+3.5,−108,True,Cincinnati,4-2-0,66.7%,29.3,5.8,2-0-0,100.0%,19.5,9.3,Villanova,4-4-0,50.0%,11.1,-0.7,3-2-0,60.0%,21.4,+2.8,Villanova,+3.5,−108,1-0-0,100.0%,-1.0,5.0,Cincinnati,-3.5,−112,4-2-0,66.7%,29.3,5.8
5,93.8,7:00 PM,Carver-Hawkeye Arena,60,Northwestern,42,Iowa,Northwestern,Northwestern,Iowa,Iowa,+5,−108,True,-5,−112,False,Northwestern,2-5-1,28.6%,10.1,-1.0,0-1-0,0.0%,-5.0,-0.5,Iowa,3-4-0,42.9%,16.6,-2.5,2-3-0,40.0%,22.8,-2.3,Northwestern,+5,−108,0-1-0,0.0%,-5.0,-0.5,Iowa,-5,−112,3-4-0,42.9%,16.6,-2.5
6,93.6,9:00 PM,Pete Maravich Assembly Center,61,Florida St,50,Lsu,Florida State,Florida State,LSU,Louisiana State,+4.5,−112,True,-4.5,−108,False,Florida St,6-2-0,75.0%,15.1,6.6,0,0,0.0,0.0,Lsu,4-3-0,57.1%,12.6,2.4,2-2-0,50.0%,20.3,-1.4,Florida St,+4.5,−112,0-1-0,0.0%,-13.0,-7.5,Lsu,-4.5,−108,3-2-0,60.0%,17.6,0.1
7,92.8,7:00 PM,Stegeman Coliseum,68,Notre Dame,44,Georgia,Notre Dame,Notre Dame,Georgia,Georgia,+9,−112,True,-9,−108,False,Notre Dame,4-3-1,57.1%,6.6,-1.1,1-0-0,100.0%,21.0,18.0,Georgia,5-3-0,62.5%,17.5,6.1,3-2-0,60.0%,28.0,+7.7,Notre Dame,+9,−112,2-0-1,100.0%,-5.3,3.0,Georgia,-9,−108,4-2-0,66.7%,24.7,7.4
8,92.4,7:00 PM,Watsco Center,36,Arkansas,80,Miami,Arkansas,Arkansas,Miami FL,Miami-Florida,-5,−108,False,+5,−112,True,Arkansas,2-5-0,28.6%,17.0,3.0,0,0,0.0,0.0,Miami,1-6-0,14.3%,9.6,-8.5,1-3-0,25.0%,22.8,-6.5,Miami,+5,−112,0-1-0,0.0%,-7.0,-3.5,Arkansas,-5,−108,2-3-0,40.0%,27.4,6.1
9,92.2,8:30 PM,Amica Mutual Pavilion,31,Byu,92,Providence,BYU,Brigham Young,Providence,Providence,-6,−110,False,+6,−110,True,Byu,3-4-0,42.9%,22.3,-1.9,0,0,0.0,0.0,Providence,3-5-0,37.5%,6.9,-6.2,2-3-0,40.0%,16.8,-4.4,Providence,+6,−110,1-1-0,50.0%,-9.0,-5.5,Byu,-6,−110,3-4-0,42.9%,22.3,-1.9
10,91.8,7:30 PM,Thompson-Boling Arena at Food City Center,90,Syracuse,4,Tennessee,Syracuse,Syracuse,Tennessee,Tennessee,+18.5,−108,True,-18.5,−112,False,Syracuse,3-3-0,50.0%,2.7,-2.9,0,0,0.0,0.0,Tennessee,6-1-0,85.7%,26.9,7.6,3-1-0,75.0%,32.3,+2.3,Syracuse,+18.5,−108,2-0-0,100.0%,-4.5,6.5,Tennessee,-18.5,−112,5-1-0,83.3%,27.7,4.8
